mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	8/4	1	1	.d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	2.0	1/2	1/2	8/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
1	1	4	4	1.0	1	1	8/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1	1	5	5	1.0	5/4	5/4	8/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	6	6	2.0	3/2	3/2	8/4	1	1	viio6/V	d	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
2	2	8	8	2.0	0	0	8/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	10	10	4.0	1/2	1/2	8/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	14	14	2.0	3/2	3/2	8/4	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
3	3	16	16	2.0	0	0	8/4	1	1	VI/v	d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
3	3	18	18	2.0	1/2	1/2	8/4	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	20	20	1.0	1	1	8/4	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	3, 0, 1		6	3
3	3	21	21	1.0	5/4	5/4	8/4	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
3	3	22	22	4.0	3/2	3/2	8/4	1	1	v}{	d	i		v	v						}{	m	1	1	1, -2, 2		1	1
4	4	26	26	2.0	1/2	1/2	8/4	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
4	4	28	28	2.0	1	1	8/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	30	30	2.0	3/2	3/2	8/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
5	5	32	32	2.0	0	0	8/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	34	34	1.0	1/2	1/2	8/4	1	1	VII6	d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
5	5	35	35	1.0	3/4	3/4	8/4	1	1	VII	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
5	5	36	36	4.0	1	1	8/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	40	40	2.0	0	0	8/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
6	6	42	42	2.0	1/2	1/2	8/4	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
6	6	44	44	2.0	1	1	8/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
6	6	46	46	2.0	3/2	3/2	8/4	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
