mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	1	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	4	4	2.0	0	0	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
2	2	6	6	1.0	1/2	1/2	4/4	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	7	7	0.5	3/4	3/4	4/4	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
2	2	15/2	15/2	0.5	7/8	7/8	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
3	3	8	8	1.0	0	0	4/4	1	1	IV6	d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
3	3	9	9	1.0	1/4	1/4	4/4	1	1	#viio	d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	3	10	10	1.0	1/2	1/2	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	11	11	1.0	3/4	3/4	4/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	12	12	3.0	0	0	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
4	4	15	15	0.5	3/4	3/4	4/4	1	1	V6/v	d	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
4	4	31/2	31/2	0.5	7/8	7/8	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
5	5	16	16	1.0	0	0	4/4	1	1	I	d	i		I	I							M	1	1	0, 4, 1		0	0
5	5	17	17	1.0	1/4	1/4	4/4	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
5	5	18	18	1.0	1/2	1/2	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	19	19	1.0	3/4	3/4	4/4	1	1	ii64	d	i		ii64	ii		64					m	1	1	3, 2, -1		2	3
6	6	20	20	1.5	0	0	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	43/2	43/2	0.5	3/8	3/8	4/4	1	1	viio/III	d	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
6	6	22	22	0.5	1/2	1/2	4/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	6	45/2	45/2	0.5	5/8	5/8	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	23	23	0.5	3/4	3/4	4/4	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
6	6	47/2	47/2	0.5	7/8	7/8	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	24	24	1.5	0	0	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
7	7	51/2	51/2	0.5	3/8	3/8	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	26	26	1.0	1/2	1/2	4/4	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	27	27	1.0	3/4	3/4	4/4	1	1	iio6/v	d	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
8	8	28	28	1.0	0	0	4/4	1	1	V(64)/v	d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
8	8	29	29	1.0	1/4	1/4	4/4	1	1	V7/v	d	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
8	8	30	30	0.5	1/2	1/2	4/4	1	1	V(13)/v	d	i		V(13)/v	V			13	v			M	1	1	2, 6, 3	-2	2	2
8	8	61/2	61/2	0.5	5/8	5/8	4/4	1	1	V(64)/v	d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
8	8	31	31	0.5	3/4	3/4	4/4	1	1	V(4)/v	d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
8	8	63/2	63/2	0.5	7/8	7/8	4/4	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
9	9	32	32	2.0	0	0	4/4	1	1	v}{	d	i		v	v						}{	m	1	1	1, -2, 2		1	1
9	9	34	34	1.0	1/2	1/2	4/4	1	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	35	35	1.0	3/4	3/4	4/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	36	36	1.0	0	0	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	37	37	1.0	1/4	1/4	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
10	10	38	38	1.0	1/2	1/2	4/4	1	1	v(64)	d	i		v(64)	v			64				m	1	1	1, 0, -3		1	1
10	10	39	39	3.0	3/4	3/4	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
11	11	42	42	1.0	1/2	1/2	4/4	1	1	VII	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	11	43	43	0.5	3/4	3/4	4/4	1	1	ii6	d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
11	11	87/2	87/2	0.5	7/8	7/8	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
12	12	44	44	1.0	0	0	4/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	45	45	1.0	1/4	1/4	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
12	12	46	46	1.0	1/2	1/2	4/4	1	1	ii65	d	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
12	12	47	47	1.0	3/4	3/4	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
13	13	48	48	1.5	0	0	4/4	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
13	13	99/2	99/2	0.5	3/8	3/8	4/4	1	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
13	13	50	50	1.0	1/2	1/2	4/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	51	51	1.0	3/4	3/4	4/4	1	1	V2	d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
14	14	52	52	2.0	0	0	4/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	54	54	1.0	1/2	1/2	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
14	14	55	55	1.0	3/4	3/4	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
15	15	56	56	1.0	0	0	4/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	57	57	1.0	1/4	1/4	4/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
15	15	58	58	1.0	1/2	1/2	4/4	1	1	V(6)	d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	59	59	1.0	3/4	3/4	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
16	16	60	60	2.0	0	0	4/4	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
16	16	62	62	1.0	1/2	1/2	4/4	1	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
16	16	63	63	1.0	3/4	3/4	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
17	17	64	64	4.0	0	0	4/4	1	1	I}	d	i		I	I						}	M	1	1	0, 4, 1		0	0
18	18	68	68	3.0	0	0	3/2	1	1	i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
18	18	71	71	2.0	3/4	3/4	3/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	73	73	1.0	5/4	5/4	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
