mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	10.0	0	0	3/2	1	1	.d.v{	d	i		v	v						{	m	1	1	1, -2, 2		1	1
2	2	10	10	2.0	1	1	3/2	1	1	v7(9)	d	i		v7(9)	v		7	9				mm7	1	1	1, -2, 2, -1	-4	1	1
3	3	12	12	2.0	0	0	3/2	1	1	v(6)	d	i		v(6)	v			6				m	1	1	1, -2, -3		1	1
3	3	14	14	2.0	1/2	1/2	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
3	3	16	16	2.0	1	1	3/2	1	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
4	4	18	18	2.0	0	0	3/2	1	1	v(13)	d	i		v(13)	v			13				m	1	1	1, -2, 2	-3	1	1
4	4	20	20	4.0	1/2	1/2	3/2	1	1	v(64)	d	i		v(64)	v			64				m	1	1	1, 0, -3		1	1
5	5	24	24	2.0	0	0	3/2	1	1	v(4)	d	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
5	5	26	26	2.0	1/2	1/2	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	28	28	2.0	1	1	3/2	1	1	V43(4)/v	d	i		V43(4)/v	V		43	4	v			Mm7	1	1	3, 0, 2, 1		2	3
6	6	30	30	2.0	0	0	3/2	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	32	32	2.0	1/2	1/2	3/2	1	1	V43(4)/v	d	i		V43(4)/v	V		43	4	v			Mm7	1	1	3, 0, 2, 1		2	3
6	6	34	34	2.0	1	1	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
7	7	36	36	2.0	0	0	3/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	38	38	4.0	1/2	1/2	3/2	1	1	III6	d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
8	8	42	42	4.0	0	0	3/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	46	46	2.0	1	1	3/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
9	9	48	48	2.0	0	0	3/2	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
9	9	50	50	2.0	1/2	1/2	3/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
9	9	52	52	2.0	1	1	3/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	54	54	2.0	0	0	3/2	1	1	V6(4)	d	i		V6(4)	V		6	4				M	1	1	0, 2, 1		1	0
10	10	56	56	2.0	1/2	1/2	3/2	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	10	58	58	2.0	1	1	3/2	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
11	11	60	60	6.0	0	0	3/2	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
12	12	66	66	4.0	0	0	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
12	12	70	70	2.0	1	1	3/2	1	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
13	13	72	72	4.0	0	0	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
13	13	76	76	2.0	1	1	3/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
14	14	78	78	2.0	0	0	3/2	1	1	V(13)	d	i		V(13)	V			13				M	1	1	1, 5, 2	-3	1	1
14	14	80	80	2.0	1/2	1/2	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
14	14	82	82	2.0	1	1	3/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
15	15	84	84	2.0	0	0	3/2	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
15	15	86	86	2.0	1/2	1/2	3/2	1	1	i7	d	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
15	15	88	88	2.0	1	1	3/2	1	1	iio(+4)	d	i		iio(+4)	ii	o		+4				o	1	1	2, -1, -4	1	2	2
16	16	90	90	2.0	0	0	3/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	92	92	2.0	1/2	1/2	3/2	1	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
16	16	94	94	2.0	1	1	3/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	96	96	4.0	0	0	3/2	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
17	17	100	100	2.0	1	1	3/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
18	18	102	102	4.0	0	0	3/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
18	18	106	106	2.0	1	1	3/2	1	1	v7(9)	d	i		v7(9)	v		7	9				mm7	1	1	1, -2, 2, -1	-4	1	1
19	19	108	108	2.0	0	0	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
19	19	110	110	2.0	1/2	1/2	3/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
19	19	112	112	2.0	1	1	3/2	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	114	114	2.0	0	0	3/2	1	1	V(13)	d	i		V(13)	V			13				M	1	1	1, 5, 2	-3	1	1
20	20	116	116	2.0	1/2	1/2	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
20	20	118	118	2.0	1	1	3/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
21	21	120	120	6.0	0	0	3/2	1	1	I}	d	i		I	I						}	M	1	1	0, 4, 1		0	0
