mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/2	1	1	e.V/iv{	e	i		V/iv	V				iv		{	M	1	1	0, 4, 1		0	0
1	1	4	4	1.0	1	1	4/2	1	1	V(6)/iv	e	i		V(6)/iv	V			6	iv			M	1	1	0, 4, -4		0	0
1	1	5	5	1.0	5/4	5/4	4/2	1	1	V(64)/iv	e	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
1	1	6	6	1.0	3/2	3/2	4/2	1	1	V(4)/iv	e	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
1	1	7	7	1.0	7/4	7/4	4/2	1	1	V/iv	e	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
2	2	8	8	1.0	0	0	4/2	1	1	iv6(2)/iv	e	i		iv6(2)/iv	iv		6	2	iv			m	1	1	-5, -1, 0		-2	-5
2	2	9	9	1.0	1/4	1/4	4/2	1	1	iv6/iv	e	i		iv6/iv	iv		6		iv			m	1	1	-5, -1, -2		-2	-5
2	2	10	10	2.0	1/2	1/2	4/2	1	1	V6/III	e	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
2	2	12	12	1.0	1	1	4/2	1	1	III6(2)	e	i		III6(2)	III		6	2				M	1	1	1, -2, -1		-3	1
2	2	13	13	2.0	5/4	5/4	4/2	1	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
2	2	15	15	1.0	7/4	7/4	4/2	1	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	16	16	2.0	0	0	4/2	1	1	ii6(112)/III	e	i		ii6(112)/III	ii		6	112	III			m	1	1	-4, 0, 1	-2	-1	-4
3	3	18	18	2.0	1/2	1/2	4/2	1	1	ii6/III	e	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
3	3	20	20	2.0	1	1	4/2	1	1	V6/V/III	e	i		V6/V/III	V		6		V/III			M	1	1	3, 0, -1		-1	3
3	3	22	22	2.0	3/2	3/2	4/2	1	1	V65/V/III	e	i		V65/V/III	V		65		V/III			Mm7	1	1	3, 0, -3, -1		-1	3
4	4	24	24	1.0	0	0	4/2	1	1	V(4)/III	e	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
4	4	25	25	2.0	1/4	1/4	4/2	1	1	V/III}	e	i		V/III	V				III		}	M	1	1	-2, 2, -1		-2	-2
4	4	27	27	1.0	3/4	3/4	4/2	1	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
4	4	28	28	2.0	1	1	4/2	1	1	V(13)/iii	e	i		V(13)/iii	V			13	iii			M	1	1	-2, 2, -1	-6	-2	-2
4	4	30	30	2.0	3/2	3/2	4/2	1	1	V(64)/iii	e	i		V(64)/iii	V			64	iii			M	1	1	-2, -3, -6		-2	-2
5	5	32	32	2.0	0	0	4/2	1	1	V(4)/iii	e	i		V(4)/iii	V			4	iii			M	1	1	-2, -3, -1		-2	-2
5	5	34	34	2.0	1/2	1/2	4/2	1	1	V/iii{	e	i		V/iii	V				iii		{	M	1	1	-2, 2, -1		-2	-2
5	5	36	36	2.0	1	1	4/2	1	1	V(64)/III	e	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
5	5	38	38	2.0	3/2	3/2	4/2	1	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
6	6	40	40	2.0	0	0	4/2	1	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
6	6	42	42	1.0	1/2	1/2	4/2	1	1	V(64)/iv	e	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
6	6	43	43	1.0	3/4	3/4	4/2	1	1	V7(4)/iv	e	i		V7(4)/iv	V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
6	6	44	44	2.0	1	1	4/2	1	1	V/iv	e	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
6	6	46	46	1.0	3/2	3/2	4/2	1	1	V(13)/iv	e	i		V(13)/iv	V			13	iv			M	1	1	0, 4, 1	-4	0	0
6	6	47	47	1.0	7/4	7/4	4/2	1	1	V(64)/iv	e	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
7	7	48	48	2.0	0	0	4/2	1	1	iv65(2)/iv	e	i		iv65(2)/iv	iv		65	2	iv			mm7	1	1	-5, -1, -4, 0		-2	-5
7	7	50	50	2.0	1/2	1/2	4/2	1	1	iv6/iv	e	i		iv6/iv	iv		6		iv			m	1	1	-5, -1, -2		-2	-5
7	7	52	52	2.0	1	1	4/2	1	1	iv2/vii	e	i		iv2/vii	iv		2		vii			mm7	1	1	-5, -3, -6, -2		-3	-5
7	7	54	54	2.0	3/2	3/2	4/2	1	1	V43/vii	e	i		V43/vii	V		43		vii			Mm7	1	1	0, -3, -1, 3		-1	0
8	8	56	56	2.0	0	0	4/2	1	1	vii(4)	e	i		vii(4)	vii			4				m	1	1	-2, -3, -1		-2	-2
8	8	58	58	2.0	1/2	1/2	4/2	1	1	vii	e	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
8	8	60	60	2.0	1	1	4/2	1	1	IV6	e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
8	8	62	62	2.0	3/2	3/2	4/2	1	1	iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	64	64	2.0	0	0	2/2	1	1	#viio6(2)/iv	e	i		#viio6(2)/iv	#vii	o	6	2	iv			o	1	1	1, -2, -1		4	1
9	9	66	66	2.0	1/2	1/2	2/2	1	1	#viio6/iv	e	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
10	10	68	68	1.0	0	0	4/2	1	1	iv[iv}	e	i	iv	iv	iv						}	m	1	1	-1, -4, 0		-1	-1
10	10	137/2	137/2	0.0	1/8	1/8	4/2	1	1	{	e	i	iv								{		1	1				
10	10	69	69	1.0	1/4	1/4	4/2	1	1	IV/vii	e	i	iv	IV/vii	IV				vii			M	1	1	-3, 1, -2		-3	-3
10	10	70	70	1.0	1/2	1/2	4/2	1	1	V7/vii	e	i	iv	V7/vii	V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
10	10	71	71	1.0	3/4	3/4	4/2	1	1	V(64)/vii	e	i	iv	V(64)/vii	V			64	vii			M	1	1	-1, -2, -5		-1	-1
10	10	72	72	1.0	1	1	4/2	1	1	V/vii]	e	i	iv	V/vii	V				vii			M	1	1	-1, 3, 0		-1	-1
10	10	73	73	1.0	5/4	5/4	4/2	1	1	#viio/vii	e	i		#viio/vii	#vii	o			vii			o	1	1	3, 0, -3		3	3
