quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	4.0	5	5	1	1	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	2.0	6	6	0	0	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
42	2.0	6	6	1/2	1/2	4/2	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
44	2.0	6	6	1	1	4/2	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
46	2.0	6	6	3/2	3/2	4/2	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
48	8.0	7	7	0	0	4/2	2	1	i}{	g	i		i	i						}{	m	1	1	0, -3, 1		0	0
56	2.0	8	8	0	0	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
58	2.0	8	8	1/2	1/2	4/2	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
60	2.0	8	8	1	1	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
62	2.0	8	8	3/2	3/2	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
64	2.0	9	9	0	0	4/2	2	1	I6	g	i		I6	I		6					M	1	1	4, 1, 0		0	4
66	2.0	9	9	1/2	1/2	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
68	2.0	9	9	1	1	4/2	2	1	i6(4)	g	i		i6(4)	i		6	4				m	1	1	-1, 1, 0		0	-1
70	2.0	9	9	3/2	3/2	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
72	4.0	10	10	0	0	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
76	2.0	10	10	1	1	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
78	2.0	10	10	3/2	3/2	4/2	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
80	2.0	11	11	0	0	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
82	2.0	11	11	1/2	1/2	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
84	4.0	11	11	1	1	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
88	2.0	12	12	0	0	4/2	2	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
90	2.0	12	12	1/2	1/2	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
92	2.0	12	12	1	1	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
94	2.0	12	12	3/2	3/2	4/2	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
96	2.0	13	13	0	0	4/2	2	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
98	2.0	13	13	1/2	1/2	4/2	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
100	4.0	13	13	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
104	1.0	14	14	0	0	4/2	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
105	3.0	14	14	1/4	1/4	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
108	2.0	14	14	1	1	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
110	2.0	14	14	3/2	3/2	4/2	2	1	I6	g	i		I6	I		6					M	1	1	4, 1, 0		0	4
112	2.0	15	15	0	0	4/2	2	1	ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
114	2.0	15	15	1/2	1/2	4/2	2	1	V6/v	g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
116	2.0	15	15	1	1	4/2	2	1	v(9)	g	i		v(9)	v			9				m	1	1	1, -2, 2	-4	1	1
118	2.0	15	15	3/2	3/2	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
120	2.0	16	16	0	0	4/2	2	1	ii%65/v	g	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
122	2.0	16	16	1/2	1/2	4/2	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
124	2.0	16	16	1	1	4/2	2	1	v}{	g	i		v	v						}{	m	1	1	1, -2, 2		1	1
126	4.0	16	16	3/2	3/2	4/2	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
130	2.0	17	17	1/2	1/2	4/2	2	1	III	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
132	2.0	17	17	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
134	2.0	17	17	3/2	3/2	4/2	2	1	viio6/IV	g	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
136	2.0	18	18	0	0	4/2	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
138	2.0	18	18	1/2	1/2	4/2	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
140	2.0	18	18	1	1	4/2	2	1	v}{	g	i		v	v						}{	m	1	1	1, -2, 2		1	1
142	2.0	18	18	3/2	3/2	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
144	2.0	19	19	0	0	4/2	2	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
146	2.0	19	19	1/2	1/2	4/2	2	1	III6	g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
148	2.0	19	19	1	1	4/2	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
150	2.0	19	19	3/2	3/2	4/2	2	1	iio6	g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
152	4.0	20	20	0	0	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
156	2.0	20	20	1	1	4/2	2	1	V(4)/v	g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
158	2.0	20	20	3/2	3/2	4/2	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
160	2.0	21	21	0	0	4/2	2	1	v}{	g	i		v	v						}{	m	1	1	1, -2, 2		1	1
162	2.0	21	21	1/2	1/2	4/2	2	1	VII6	g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
164	2.0	21	21	1	1	4/2	2	1	i(2)	g	i		i(2)	i			2				m	1	1	2, -3, 1		0	2
166	2.0	21	21	3/2	3/2	4/2	2	1	V6/ii	g	i		V6/ii	V		6		ii			M	1	1	7, 4, 3		3	7
168	2.0	22	22	0	0	4/2	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
170	2.0	22	22	1/2	1/2	4/2	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
172	3.0	22	22	1	1	4/2	2	1	VI/v	g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
175	1.0	22	22	7/4	7/4	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
176	2.0	23	23	0	0	4/2	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
178	2.0	23	23	1/2	1/2	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
180	2.0	23	23	1	1	4/2	2	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
182	2.0	23	23	3/2	3/2	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
184	4.0	24	24	0	0	4/2	2	1	I}	g	i		I	I						}	M	1	1	0, 4, 1		0	0
188	4.0	24	24	1	1	4/2	2	1	v{	g	i		v	v						{	m	1	1	1, -2, 2		1	1
192	4.0	25	25	0	0	4/2	2	1	III	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
196	4.0	25	25	1	1	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
200	2.0	26	26	0	0	4/2	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
202	2.0	26	26	1/2	1/2	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
204	4.0	26	26	1	1	4/2	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
208	4.0	27	27	0	0	4/2	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
212	4.0	27	27	1	1	4/2	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
216	1.0	28	28	0	0	2/2	2	1	i(4)	g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
217	5.0	28	28	1/4	1/4	2/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
222	2.0	29	29	1/2	1/2	4/2	2	1	III6	g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
224	4.0	29	29	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
228	1.0	30	30	0	0	4/2	2	1	iv(9)	g	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
229	3.0	30	30	1/4	1/4	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
232	4.0	30	30	1	1	4/2	2	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
236	4.0	31	31	0	0	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
240	4.0	31	31	1	1	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
244	1.0	32	32	0	0	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
245	1.0	32	32	1/4	1/4	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
246	4.0	32	32	1/2	1/2	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
250	1.0	32	32	3/2	3/2	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
251	1.0	32	32	7/4	7/4	4/2	2	1	V6/iv	g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
252	4.0	33	33	0	0	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
256	1.0	33	33	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
257	1.0	33	33	5/4	5/4	4/2	2	1	i(6)	g	i		i(6)	i			6				m	1	1	0, -3, -4		0	0
258	1.0	33	33	3/2	3/2	4/2	2	1	i(96)	g	i		i(96)	i			96				m	1	1	0, -3, -4	2	0	0
259	1.0	33	33	7/4	7/4	4/2	2	1	i(9)	g	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
260	1.0	34	34	0	0	4/2	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
261	4.0	34	34	1/4	1/4	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
265	2.0	34	34	5/4	5/4	4/2	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
267	1.0	34	34	7/4	7/4	4/2	2	1	iio64	g	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
268	3.0	35	35	0	0	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
271	1.0	35	35	3/4	3/4	4/2	2	1	i6(2)	g	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
272	1.0	35	35	1	1	4/2	2	1	V6(2)/IV	g	i		V6(2)/IV	V		6	2	IV			M	1	1	4, 1, 2		0	4
273	3.0	35	35	5/4	5/4	4/2	2	1	V6/IV	g	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
276	2.0	36	36	0	0	4/2	2	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
278	2.0	36	36	1/2	1/2	4/2	2	1	ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
280	4.0	36	36	1	1	4/2	2	1	V6/v	g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
284	1.0	37	37	0	0	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
285	1.0	37	37	1/4	1/4	4/2	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
286	1.0	37	37	1/2	1/2	4/2	2	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
287	1.0	37	37	3/4	3/4	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
288	2.0	37	37	1	1	4/2	2	1	i}{	g	i		i	i						}{	m	1	1	0, -3, 1		0	0
290	2.0	37	37	3/2	3/2	4/2	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
292	4.0	38	38	0	0	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
296	2.0	38	38	1	1	4/2	2	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
298	2.0	38	38	3/2	3/2	4/2	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
300	4.0	39	39	0	0	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
304	4.0	39	39	1	1	4/2	2	1	I	g	i		I	I							M	1	1	0, 4, 1		0	0
308	2.0	40	40	0	0	4/2	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
310	2.0	40	40	1/2	1/2	4/2	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
312	4.0	40	40	1	1	4/2	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
316	5.0	41	41	0	0	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
321	1.0	41	41	5/4	5/4	4/2	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
322	1.0	41	41	3/2	3/2	4/2	2	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
323	1.0	41	41	7/4	7/4	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
324	2.0	42	42	0	0	4/2	2	1	i}{	g	i		i	i						}{	m	1	1	0, -3, 1		0	0
326	2.0	42	42	1/2	1/2	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
328	1.0	42	42	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
329	1.0	42	42	5/4	5/4	4/2	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
330	4.0	42	42	3/2	3/2	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
334	2.0	43	43	1/2	1/2	4/2	2	1	III6	g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
336	4.0	43	43	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
340	2.0	44	44	0	0	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
342	2.0	44	44	1/2	1/2	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
344	2.0	44	44	1	1	4/2	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
346	2.0	44	44	3/2	3/2	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
348	2.0	45	45	0	0	4/2	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
350	1.0	45	45	1/2	1/2	4/2	2	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
351	1.0	45	45	3/4	3/4	4/2	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
352	1.0	45	45	1	1	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
353	1.0	45	45	5/4	5/4	4/2	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
354	1.0	45	45	3/2	3/2	4/2	2	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
355	1.0	45	45	7/4	7/4	4/2	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
356	8.0	46	46	0	0	4/2	2	1	i}	g	i		i	i						}	m	1	1	0, -3, 1		0	0
