mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	4/2	1	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	6	6	2.0	3/2	3/2	4/2	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	8	8	2.0	0	0	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	10	10	4.0	1/2	1/2	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	14	14	2.0	3/2	3/2	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	16	16	2.0	0	0	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
3	3	18	18	2.0	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
3	3	20	20	2.0	1	1	4/2	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	22	22	6.0	3/2	3/2	4/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
4	4	28	28	2.0	1	1	4/2	1	1	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v			o	1	1	1, 3, 0		6	1
4	4	30	30	2.0	3/2	3/2	4/2	1	1	V6/v	d	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
5	5	32	32	2.0	0	0	4/2	1	1	v(6)	d	i		v(6)	v			6				m	1	1	1, -2, -3		1	1
5	5	34	34	2.0	1/2	1/2	4/2	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
5	5	36	36	1.0	1	1	4/2	1	1	IV6(4)	d	i		IV6(4)	IV		6	4				M	1	1	-2, 0, -1		-1	-2
5	5	37	37	2.0	5/4	5/4	4/2	1	1	IV6	d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
5	5	39	39	1.0	7/4	7/4	4/2	1	1	ii6	d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
6	6	40	40	6.0	0	0	4/2	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
6	6	46	46	2.0	3/2	3/2	4/2	1	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	48	48	2.0	0	0	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	50	50	2.0	1/2	1/2	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	52	52	2.0	1	1	4/2	1	1	V2/VII	d	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
7	7	54	54	2.0	3/2	3/2	4/2	1	1	VII6	d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
8	8	56	56	4.0	0	0	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
8	8	60	60	2.0	1	1	4/2	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	3, 0, 1		6	3
8	8	62	62	2.0	3/2	3/2	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
9	9	64	64	4.0	0	0	4/2	1	1	v}{	d	i		v	v						}{	m	1	1	1, -2, 2		1	1
9	9	68	68	4.0	1	1	4/2	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
10	10	72	72	4.0	0	0	4/2	1	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
10	10	76	76	2.0	1	1	4/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
10	10	78	78	2.0	3/2	3/2	4/2	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
11	11	80	80	4.0	0	0	4/2	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
11	11	84	84	2.0	1	1	4/2	1	1	ii(64)	d	i		ii(64)	ii			64				m	1	1	2, 1, -2		2	2
11	11	86	86	2.0	3/2	3/2	4/2	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
12	12	88	88	4.0	0	0	4/2	1	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
12	12	92	92	2.0	1	1	4/2	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
12	12	94	94	2.0	3/2	3/2	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	96	96	2.0	0	0	4/2	1	1	V(4)/v	d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
13	13	98	98	2.0	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
13	13	100	100	3.0	1	1	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
13	13	103	103	1.0	7/4	7/4	4/2	1	1	viio6/VII	d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
14	14	104	104	2.0	0	0	4/2	1	1	VII6	d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
14	14	106	106	2.0	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
14	14	108	108	4.0	1	1	4/2	1	1	VI/v	d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
15	15	112	112	2.0	0	0	4/2	1	1	i7	d	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
15	15	114	114	4.0	1/2	1/2	4/2	1	1	I(b64)	d	i		I(b64)	I			b64				M	1	1	0, -1, -11		0	0
15	15	118	118	10.0	3/2	3/2	4/2	1	1	I}	d	i		I	I						}	M	1	1	0, 4, 1		0	0
