quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
80	4.0	11	11	0	0	4/2	1	1	i}{	d	i		i	i						}{	m	1	1	0, -3, 1		0	0
84	2.0	11	11	1	1	4/2	1	1	ii(64)	d	i		ii(64)	ii			64				m	1	1	2, 1, -2		2	2
86	2.0	11	11	3/2	3/2	4/2	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
88	4.0	12	12	0	0	4/2	1	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
92	2.0	12	12	1	1	4/2	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
94	2.0	12	12	3/2	3/2	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
96	2.0	13	13	0	0	4/2	1	1	V(4)/v	d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
98	2.0	13	13	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
100	3.0	13	13	1	1	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
103	1.0	13	13	7/4	7/4	4/2	1	1	viio6/VII	d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
104	2.0	14	14	0	0	4/2	1	1	VII6	d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
106	2.0	14	14	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
108	4.0	14	14	1	1	4/2	1	1	VI/v	d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
112	2.0	15	15	0	0	4/2	1	1	i7	d	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
114	4.0	15	15	1/2	1/2	4/2	1	1	I(b64)	d	i		I(b64)	I			b64				M	1	1	0, -1, -11		0	0
118	10.0	15	15	3/2	3/2	4/2	1	1	I}	d	i		I	I						}	M	1	1	0, 4, 1		0	0
