mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/2	1	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	4	4	2.0	1	1	4/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
1	1	6	6	2.0	3/2	3/2	4/2	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
2	2	8	8	2.0	0	0	4/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
2	2	10	10	1.0	1/2	1/2	4/2	1	1	ii/V	C	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
2	2	11	11	1.0	3/4	3/4	4/2	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
2	2	12	12	2.0	1	1	4/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
2	2	14	14	2.0	3/2	3/2	4/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	16	16	2.0	0	0	4/2	1	1	ii6(2)	C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
3	3	18	18	2.0	1/2	1/2	4/2	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	3	20	20	1.0	1	1	4/2	1	1	viio6(13)/V	C	I		viio6(13)/V	vii	o	6	13	V			o	0	0	3, 0, 6	2	6	3
3	3	21	21	2.0	5/4	5/4	4/2	1	1	viio6(2)/V	C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
3	3	23	23	1.0	7/4	7/4	4/2	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
4	4	24	24	2.0	0	0	4/2	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	4	26	26	2.0	1/2	1/2	4/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
4	4	28	28	2.0	1	1	4/2	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
4	4	30	30	2.0	3/2	3/2	4/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	32	32	2.0	0	0	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	34	34	1.0	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	35	35	1.0	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
6	6	36	36	2.0	0	0	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	38	38	2.0	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
7	7	40	40	2.0	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
7	7	42	42	1.0	1/2	1/2	4/4	1	1	viio6(2)/V	C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
7	7	43	43	1.0	3/4	3/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
8	8	44	44	1.0	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
8	8	45	45	1.0	1/4	1/4	4/4	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
8	8	46	46	2.0	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	48	48	2.0	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
9	9	50	50	2.0	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
10	10	52	52	2.0	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	54	54	1.0	1/2	1/2	4/4	1	1	#viio(2)/vi	C	I		#viio(2)/vi	#vii	o		2	vi			o	0	0	3, 5, 2		8	3
10	10	55	55	1.0	3/4	3/4	4/4	1	1	#viio/vi	C	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
11	11	56	56	1.0	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
11	11	57	57	1.0	1/4	1/4	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	58	58	1.0	1/2	1/2	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
11	11	59	59	1.0	3/4	3/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	60	60	1.0	0	0	4/4	1	1	viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
12	12	61	61	1.0	1/4	1/4	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
12	12	62	62	1.0	1/2	1/2	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
12	12	63	63	1.0	3/4	3/4	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
13	13	64	64	1.0	0	0	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
13	13	65	65	1.0	1/4	1/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
13	13	66	66	2.0	1/2	1/2	4/4	1	1	VI/vi}{	C	I		VI/vi	VI				vi		}{	M	0	0	-1, 3, 0		-1	-1
14	14	68	68	2.0	0	0	4/4	1	1	v/vi	C	I		v/vi	v				vi			m	0	0	4, 1, 5		4	4
14	14	70	70	2.0	1/2	1/2	4/4	1	1	iv/vi	C	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
15	15	72	72	1.0	0	0	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
15	15	73	73	1.0	1/4	1/4	4/4	1	1	V(64)/vi	C	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
15	15	74	74	1.0	1/2	1/2	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
15	15	75	75	1.0	3/4	3/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
16	16	76	76	2.0	0	0	4/4	1	1	vi}{	C	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
16	16	78	78	0.5	1/2	1/2	4/4	1	1	V(4)/ii	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
16	16	157/2	157/2	1.5	5/8	5/8	4/4	1	1	V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
17	17	80	80	2.0	0	0	4/4	1	1	ii}{	C	I		ii	ii						}{	m	0	0	2, -1, 3		2	2
17	17	82	82	1.0	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	83	83	1.0	3/4	3/4	4/4	1	1	viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
18	18	84	84	2.0	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
18	18	86	86	2.0	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
19	19	88	88	1.0	0	0	8/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
19	19	89	89	1.0	1/4	1/4	8/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
19	19	90	90	1.0	1/2	1/2	8/4	1	1	V6(2)	C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
19	19	91	91	1.0	3/4	3/4	8/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
19	19	92	92	1.0	1	1	8/4	1	1	vi6(2)	C	I		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
19	19	93	93	1.0	5/4	5/4	8/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
19	19	94	94	2.0	3/2	3/2	8/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
20	20	96	96	2.0	0	0	8/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	20	98	98	1.0	1/2	1/2	8/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	99	99	1.0	3/4	3/4	8/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	100	100	2.0	1	1	8/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	20	102	102	1.0	3/2	3/2	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
20	20	103	103	1.0	7/4	7/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
21	21	104	104	6.0	0	0	4/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
22	22	108	108	0.0	0	0	4/4	1	1	{	C	I									{		0	0				
22	22	110	110	1.0	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	111	111	1.0	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
23	23	112	112	1.0	0	0	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
23	23	113	113	1.0	1/4	1/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
23	23	114	114	1.0	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
23	23	115	115	1.0	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
24	24	116	116	1.5	0	0	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
24	24	235/2	235/2	0.5	3/8	3/8	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	24	118	118	1.0	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
24	24	119	119	1.0	3/4	3/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	25	120	120	2.0	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
25	25	122	122	1.0	1/2	1/2	4/4	1	1	V(4)/V	C	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
25	25	123	123	1.0	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
26	26	124	124	2.0	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
26	26	126	126	2.0	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
27	27	128	128	2.0	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
27	27	130	130	2.0	1/2	1/2	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
28	28	132	132	2.0	0	0	4/4	1	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
28	28	134	134	1.0	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
28	28	135	135	1.0	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
29	29	136	136	1.0	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
29	29	137	137	1.0	1/4	1/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
29	29	138	138	2.0	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	30	140	140	2.0	0	0	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
30	30	142	142	1.0	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	30	143	143	3.0	3/4	3/4	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
31	31	146	146	1.0	1/2	1/2	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
31	31	147	147	1.0	3/4	3/4	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
32	32	148	148	1.0	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
32	32	149	149	1.0	1/4	1/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	150	150	1.0	1/2	1/2	4/4	1	1	ii6(72)	C	I		ii6(72)	ii		6	72				m	0	0	-1, 3, 4, 0		2	-1
32	32	151	151	1.0	3/4	3/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	152	152	1.0	0	0	4/4	1	1	#viio6(2)/ii	C	I		#viio6(2)/ii	#vii	o	6	2	ii			o	0	0	4, 1, 2		7	4
33	33	153	153	1.0	1/4	1/4	4/4	1	1	#viio6/ii	C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
33	33	154	154	2.0	1/2	1/2	4/4	1	1	ii}{	C	I		ii	ii						}{	m	0	0	2, -1, 3		2	2
34	34	156	156	2.0	0	0	4/4	1	1	V6/ii	C	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
34	34	158	158	2.0	1/2	1/2	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
35	35	160	160	1.0	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
35	35	161	161	1.0	1/4	1/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
35	35	162	162	1.0	1/2	1/2	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
35	35	163	163	1.0	3/4	3/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
36	36	164	164	2.0	0	0	4/4	1	1	VI/vi}{	C	I		VI/vi	VI				vi		}{	M	0	0	-1, 3, 0		-1	-1
36	36	166	166	1.0	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	167	167	1.0	3/4	3/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
37	37	168	168	2.0	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
