mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	1/2	1/2	4/2	1	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
10	10	1	1	4/2	1	1		V}		C	I		V	V						}	M	0	0	1, 5, 2		1	1
10	10	3/2	3/2	4/2	1	1		{		C	I									{		0	0				
11	11	0	0	4/2	1	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	1	1	4/2	1	1		IV/V		C	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
12	12	0	0	4/2	1	1		ii/V		C	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
12	12	3/4	3/4	4/2	1	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
12	12	1	1	4/2	1	1		V}{		C	I		V	V						}{	M	0	0	1, 5, 2		1	1
12	12	3/2	3/2	4/2	1	1		ii6/II		C	I		ii6/II	ii		6		II			m	0	0	1, 5, 4		4	1
13	13	0	0	4/2	1	1		II		C	I		II	II							M	0	0	2, 6, 3		2	2
13	13	1/2	1/2	4/2	1	1		vi6/II		C	I		vi6/II	vi		6		II			m	0	0	2, 6, 5		5	2
13	13	1	1	4/2	1	1		II6		C	I		II6	II		6					M	0	0	6, 3, 2		2	6
14	14	0	0	4/2	1	1		IV/II		C	I		IV/II	IV				II			M	0	0	1, 5, 2		1	1
14	14	1	1	4/2	1	1		viio6/II		C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7	4
15	15	0	0	4/2	1	1		II}{		C	I		II	II						}{	M	0	0	2, 6, 3		2	2
15	15	1	1	4/2	1	1		#iv		C	I		#iv	#iv							m	0	0	6, 3, 7		6	6
16	16	0	0	4/2	1	1		V6(2)		C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
16	16	1/2	1/2	4/2	1	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
16	16	1	1	4/2	1	1		V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
16	16	5/4	5/4	4/2	1	1		vi6(+2)		C	I		vi6(+2)	vi		6	+2				m	0	0	0, 4, 3	5	3	0
16	16	3/2	3/2	4/2	1	1		viio6(2)/VI		C	I		viio6(2)/VI	vii	o	6	2	VI			o	0	0	5, 2, 3		8	5
16	16	7/4	7/4	4/2	1	1		V/VI		C	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
17	17	0	0	4/2	1	1		VI}{		C	I		VI	VI						}{	M	0	0	3, 7, 4		3	3
17	17	1	1	4/2	1	1		V6/II		C	I		V6/II	V		6		II			M	0	0	7, 4, 3		3	7
18	18	0	0	4/2	1	1		II		C	I		II	II							M	0	0	2, 6, 3		2	2
18	18	1	1	4/2	1	1		vi/II		C	I		vi/II	vi				II			m	0	0	5, 2, 6		5	5
19	19	0	0	4/2	1	1		V(4)/II		C	I		V(4)/II	V			4	II			M	0	0	3, 2, 4		3	3
19	19	1/2	1/2	4/2	1	1		V/II		C	I		V/II	V				II			M	0	0	3, 7, 4		3	3
19	19	1	1	4/2	1	1		II}{		C	I		II	II						}{	M	0	0	2, 6, 3		2	2
19	19	3/2	3/2	4/2	1	1		IV/II		C	I		IV/II	IV				II			M	0	0	1, 5, 2		1	1
20	20	0	0	4/2	1	1		II		C	I		II	II							M	0	0	2, 6, 3		2	2
20	20	1	1	4/2	1	1		ii/II		C	I		ii/II	ii				II			m	0	0	4, 1, 5		4	4
20	20	7/4	7/4	4/2	1	1		vi.III6		C	vi		III6	III		6					M	0	1	1, -2, -3		-3	1
21	21	0	0	6/2	1	1		i		C	vi		i	i							m	0	1	0, -3, 1		0	0
21	21	1/2	1/2	6/2	1	1		i6		C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
21	21	1	1	6/2	1	1		#viio6(4)		C	vi		#viio6(4)	#vii	o	6	4				o	0	1	-3, -1, 5		5	-3
21	21	5/4	5/4	6/2	1	1		#viio6(42)		C	vi		#viio6(42)	#vii	o	6	42				o	0	1	-3, -1, 0		5	-3
21	21	3/2	3/2	6/2	1	1		#viio6(2)		C	vi		#viio6(2)	#vii	o	6	2				o	0	1	2, -1, 0		5	2
21	21	7/4	7/4	6/2	1	1		#viio6		C	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
21	21	2	2	6/2	1	1		I}		C	vi		I	I						}	M	0	1	0, 4, 1		0	0
21	21	5/2	5/2	6/2	1	1		{		C	vi									{		0	1				
22	22	0	0	4/2	1	1		I6		C	vi		I6	I		6					M	0	1	4, 1, 0		0	4
22	22	1	1	4/2	1	1		IV		C	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
23	23	0	0	4/2	1	1		#viio6		C	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
23	23	1/4	1/4	4/2	1	1		#viio6(2)		C	vi		#viio6(2)	#vii	o	6	2				o	0	1	2, -1, 0		5	2
23	23	3/4	3/4	4/2	1	1		#viio6		C	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
23	23	1	1	4/2	1	1		I}		C	vi		I	I						}	M	0	1	0, 4, 1		0	0
23	23	3/2	3/2	4/2	1	1		{		C	vi									{		0	1				
24	24	0	0	4/2	1	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
24	24	3/2	3/2	4/2	1	1		I		C	vi		I	I							M	0	1	0, 4, 1		0	0
25	25	0	0	4/2	1	1		V(4)		C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
25	25	1/2	1/2	4/2	1	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
25	25	1	1	4/2	1	1		V6		C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
26	26	0	0	4/2	1	1		I}		C	vi		I	I						}	M	0	1	0, 4, 1		0	0
26	26	1/2	1/2	4/2	1	1		{		C	vi									{		0	1				
26	26	1	1	4/2	1	1		#vi		C	vi		#vi	#vi							m	0	1	3, 0, 4		3	3
27	27	0	0	4/2	1	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
27	27	1/4	1/4	4/2	1	1		V(#64)		C	vi		V(#64)	V			#64				M	0	1	1, 0, 2	4	1	1
27	27	1/2	1/2	4/2	1	1		V(4)		C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
27	27	3/4	3/4	4/2	1	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
27	27	1	1	4/2	1	1		I}		C	vi		I	I						}	M	0	1	0, 4, 1		0	0
27	27	3/2	3/2	4/2	1	1		{		C	vi									{		0	1				
28	28	0	0	4/2	1	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
28	28	1/2	1/2	4/2	1	1		#iii		C	vi		#iii	#iii							m	0	1	4, 1, 5		4	4
28	28	1	1	4/2	1	1		I		C	vi		I	I							M	0	1	0, 4, 1		0	0
28	28	7/4	7/4	4/2	1	1		I6		C	vi		I6	I		6					M	0	1	4, 1, 0		0	4
29	29	0	0	4/2	1	1		IV		C	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
29	29	1/2	1/2	4/2	1	1		ii		C	vi		ii	ii							m	0	1	2, -1, 3		2	2
29	29	1	1	4/2	1	1		V65		C	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
29	29	3/2	3/2	4/2	1	1		I		C	vi		I	I							M	0	1	0, 4, 1		0	0
30	30	0	0	4/2	1	1		I.vi6(#2)/II		C	I		vi6(#2)/II	vi		6	#2	II			m	0	0	14, 6, 5		5	14
30	30	1/2	1/2	4/2	1	1		vi6/II		C	I		vi6/II	vi		6		II			m	0	0	2, 6, 5		5	2
30	30	1	1	4/2	1	1		II6		C	I		II6	II		6					M	0	0	6, 3, 2		2	6
31	31	0	0	4/2	1	1		IV/II		C	I		IV/II	IV				II			M	0	0	1, 5, 2		1	1
31	31	1	1	4/2	1	1		viio6/II		C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7	4
31	31	5/4	5/4	4/2	1	1		viio6(2)/II		C	I		viio6(2)/II	vii	o	6	2	II			o	0	0	4, 1, 2		7	4
31	31	7/4	7/4	4/2	1	1		viio6/II		C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7	4
32	32	0	0	4/2	1	1		II}{		C	I		II	II						}{	M	0	0	2, 6, 3		2	2
32	32	1	1	4/2	1	1		#viio6(2)/vi		C	I		#viio6(2)/vi	#vii	o	6	2	vi			o	0	0	5, 2, 3		8	5
32	32	5/4	5/4	4/2	1	1		#viio6/vi		C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
33	33	0	0	4/2	1	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
33	33	1/4	1/4	4/2	1	1		V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
33	33	1	1	4/2	1	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
33	33	3/2	3/2	4/2	1	1		vi/V		C	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
34	34	0	0	4/2	1	1		ii6(2)/V		C	I		ii6(2)/V	ii		6	2	V			m	0	0	0, 4, 5		3	0
34	34	1/2	1/2	4/2	1	1		ii6/V		C	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
34	34	1	1	4/2	1	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
35	35	0	0	4/2	1	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
35	35	1	1	4/2	1	1		IV/V		C	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
36	36	0	0	4/2	1	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
36	36	1/4	1/4	4/2	1	1		viio6(2)/V		C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
36	36	3/4	3/4	4/2	1	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
36	36	1	1	4/2	1	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	4/2	1	1		I}		C	I		I	I						}	M	0	0	0, 4, 1		0	0
37	37	1/2	1/2	4/2	1	1		{		C	I									{		0	0				
38	38	0	0	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	38	1/4	1/4	4/2	1	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	1/2	1/2	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
39	39	0	0	4/2	1	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	1	1	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	3/2	3/2	4/2	1	1		vi6/IV		C	I		vi6/IV	vi		6		IV			m	0	0	-1, 3, 2		2	-1
40	40	0	0	4/2	1	1		vi/IV		C	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
40	40	1/2	1/2	4/2	1	1		IV6/IV		C	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
40	40	1	1	4/2	1	1		V7/IV		C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
40	40	5/4	5/4	4/2	1	1		V7(4)/IV		C	I		V7(4)/IV	V		7	4	IV			Mm7	0	0	0, -1, 1, -2		0	0
40	40	3/2	3/2	4/2	1	1		V(64)/IV		C	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
40	40	7/4	7/4	4/2	1	1		V/IV		C	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
41	41	0	0	4/2	1	1		IV}{		C	I		IV	IV						}{	M	0	0	-1, 3, 0		-1	-1
41	41	1/2	1/2	4/2	1	1		iii/IV		C	I		iii/IV	iii				IV			m	0	0	3, 0, 4		3	3
41	41	1	1	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	3/2	3/2	4/2	1	1		V6/IV		C	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
42	42	0	0	4/2	1	1		IV(9)		C	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
42	42	1/2	1/2	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
42	42	1	1	4/2	1	1		iii/IV		C	I		iii/IV	iii				IV			m	0	0	3, 0, 4		3	3
43	43	0	0	4/2	1	1		ii6/IV		C	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
43	43	1/2	1/2	4/2	1	1		IV/IV		C	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
43	43	1	1	4/2	1	1		ii7/IV		C	I		ii7/IV	ii		7		IV			mm7	0	0	1, -2, 2, -1		1	1
43	43	3/2	3/2	4/2	1	1		viio6/IV		C	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
44	44	0	0	4/2	1	1		IV}{		C	I		IV	IV						}{	M	0	0	-1, 3, 0		-1	-1
44	44	1	1	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
45	45	0	0	4/2	1	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	1/2	1/2	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	45	1	1	4/2	1	1		.bVII6		C	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
45	45	3/2	3/2	4/2	1	1		vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
46	46	0	0	4/2	1	1		v6(2)		C	I		v6(2)	v		6	2				m	0	0	-2, 2, 3		1	-2
46	46	1/2	1/2	4/2	1	1		v6		C	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
46	46	1	1	4/2	1	1		ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
47	47	0	0	4/2	1	1		IV/bVII		C	I		IV/bVII	IV				bVII			M	0	0	-3, 1, -2		-3	-3
47	47	1	1	4/2	1	1		viio6(2)/bVII		C	I		viio6(2)/bVII	vii	o	6	2	bVII			o	0	0	0, -3, -2		3	0
47	47	3/2	3/2	4/2	1	1		viio6/bVII		C	I		viio6/bVII	vii	o	6		bVII			o	0	0	0, -3, 3		3	0
48	48	0	0	4/2	1	1		.bVII}		C	I		bVII	bVII						}	M	0	0	-2, 2, -1		-2	-2
48	48	1/2	1/2	4/2	1	1		{		C	I									{		0	0				
48	48	1	1	4/2	1	1		v		C	I		v	v							m	0	0	1, -2, 2		1	1
49	49	0	0	4/2	1	1		i		C	I		i	i							m	0	0	0, -3, 1		0	0
49	49	3/2	3/2	4/2	1	1		iv		C	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
50	50	0	0	4/2	1	1		.bIII		C	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
50	50	1	1	4/2	1	1		V(b6)		C	I		V(b6)	V			b6				M	0	0	1, 5, -3		1	1
50	50	5/4	5/4	4/2	1	1		V(b64)		C	I		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
50	50	3/2	3/2	4/2	1	1		V(4)		C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
50	50	7/4	7/4	4/2	1	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
51	51	0	0	4/2	1	1		.bVI		C	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
51	51	1	1	4/2	1	1		viio6(2)/bIII		C	I		viio6(2)/bIII	vii	o	6	2	bIII			o	0	0	-1, -4, -3		2	-1
51	51	3/2	3/2	4/2	1	1		viio6/bIII		C	I		viio6/bIII	vii	o	6		bIII			o	0	0	-1, -4, 2		2	-1
52	52	0	0	4/2	1	1		i6(2)		C	I		i6(2)	i		6	2				m	0	0	-3, 1, 2		0	-3
52	52	1/2	1/2	4/2	1	1		i6		C	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
52	52	1	1	4/2	1	1		IV(2)/IV		C	I		IV(2)/IV	IV			2	IV			M	0	0	0, 2, -1		-2	0
52	52	5/4	5/4	4/2	1	1		IV/IV		C	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
53	53	0	0	4/2	1	1		IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
53	53	1/2	1/2	4/2	1	1		ii/IV		C	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
53	53	1	1	4/2	1	1		.bVII6/IV		C	I		bVII6/IV	bVII		6		IV			M	0	0	1, -2, -3		-3	1
53	53	3/2	3/2	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	54	0	0	4/2	1	1		ii6(2)/IV		C	I		ii6(2)/IV	ii		6	2	IV			m	0	0	-2, 2, 3		1	-2
54	54	1/4	1/4	4/2	1	1		ii6/IV		C	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
54	54	3/4	3/4	4/2	1	1		viio64/IV		C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
54	54	1	1	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	54	3/2	3/2	4/2	1	1		vi6/IV		C	I		vi6/IV	vi		6		IV			m	0	0	-1, 3, 2		2	-1
55	55	0	0	4/2	1	1		iii(4)/IV		C	I		iii(4)/IV	iii			4	IV			m	0	0	3, 2, 4		3	3
55	55	1/2	1/2	4/2	1	1		iii/IV		C	I		iii/IV	iii				IV			m	0	0	3, 0, 4		3	3
55	55	1	1	4/2	1	1		ii6/IV		C	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
55	55	3/2	3/2	4/2	1	1		IV/IV		C	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
56	56	0	0	4/2	1	1		ii7/IV		C	I		ii7/IV	ii		7		IV			mm7	0	0	1, -2, 2, -1		1	1
56	56	1/2	1/2	4/2	1	1		viio6/IV		C	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
56	56	1	1	4/2	1	1		IV}		C	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
56	56	3/2	3/2	4/2	1	1		{		C	I									{		0	0				
57	57	0	0	4/2	1	1		V6/IV		C	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
57	57	1/2	1/2	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	1	1	4/2	1	1		IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
57	57	3/2	3/2	4/2	1	1		ii6/IV		C	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
58	58	0	0	4/2	1	1		ii/IV		C	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
58	58	3/4	3/4	4/2	1	1		viio6/IV		C	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
58	58	1	1	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	58	3/2	3/2	4/2	1	1		IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	59	0	0	4/2	1	1		I(4)		C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
59	59	1/2	1/2	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
59	59	1	1	4/2	1	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	0	0	4/2	1	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
60	60	1	1	4/2	1	1		ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
60	60	7/4	7/4	4/2	1	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
61	61	0	0	4/2	1	1		I}{		C	I		I	I						}{	M	0	0	0, 4, 1		0	0
61	61	1	1	4/2	1	1		IV64(2)		C	I		IV64(2)	IV		64	2				M	0	0	0, 1, 3		-1	0
61	61	5/4	5/4	4/2	1	1		IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
61	61	3/2	3/2	4/2	1	1		I(4)		C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
61	61	7/4	7/4	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
62	62	1	1	4/2	1	1		vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
63	63	0	0	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
63	63	1	1	4/2	1	1		vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
63	63	3/2	3/2	4/2	1	1		IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
64	64	0	0	4/2	1	1		I(4)}		C	I		I(4)	I			4			}	M	0	0	0, -1, 1		0	0
64	64	1/2	1/2	4/2	1	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
