mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/2	1	1	e.V/iv{		e	i		V/iv	V				iv		{	M	1	1	0, 4, 1		0	0
1	1	4	4	1.0	1	1	4/2	1	1	V(6)/iv		e	i		V(6)/iv	V			6	iv			M	1	1	0, 4, -4		0	0
1	1	5	5	1.0	5/4	5/4	4/2	1	1	V(64)/iv		e	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
1	1	6	6	1.0	3/2	3/2	4/2	1	1	V7(4)/iv		e	i		V7(4)/iv	V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
1	1	7	7	1.0	7/4	7/4	4/2	1	1	V7/iv		e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
2	2	8	8	2.0	0	0	4/2	1	1	VI/iv		e	i		VI/iv	VI				iv			M	1	1	-5, -1, -4		-5	-5
2	2	10	10	4.0	1/2	1/2	4/2	1	1	V6/III		e	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
2	2	14	14	2.0	3/2	3/2	4/2	1	1	III		e	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	16	16	2.0	0	0	4/2	1	1	V2/vii		e	i		V2/vii	V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
3	3	18	18	2.0	1/2	1/2	4/2	1	1	vii6		e	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
3	3	20	20	2.0	1	1	4/2	1	1	V2/VI		e	i		V2/VI	V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
3	3	22	22	2.0	3/2	3/2	4/2	1	1	V43/vii		e	i		V43/vii	V		43		vii			Mm7	1	1	0, -3, -1, 3		-1	0
4	4	24	24	1.0	0	0	4/2	1	1	V(6)		e	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
4	4	25	25	1.0	1/4	1/4	4/2	1	1	v(64)		e	i		v(64)	v			64				m	1	1	1, 0, -3		1	1
4	4	26	26	1.0	1/2	1/2	4/2	1	1	v(4)		e	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
4	4	27	27	1.0	3/4	3/4	4/2	1	1	v		e	i		v	v							m	1	1	1, -2, 2		1	1
4	4	28	28	2.0	1	1	4/2	1	1	IV6(112)		e	i		IV6(112)	IV		6	112				M	1	1	3, 0, 1	-2	-1	3
4	4	30	30	2.0	3/2	3/2	4/2	1	1	IV6		e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
5	5	32	32	2.0	0	0	4/2	1	1	i(64)		e	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
5	5	34	34	2.0	1/2	1/2	4/2	1	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
5	5	36	36	1.0	1	1	4/2	1	1	V7/vii		e	i		V7/vii	V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
5	5	37	37	1.0	5/4	5/4	4/2	1	1	V(64)/vii		e	i		V(64)/vii	V			64	vii			M	1	1	-1, -2, -5		-1	-1
5	5	38	38	1.0	3/2	3/2	4/2	1	1	V(4)/vii		e	i		V(4)/vii	V			4	vii			M	1	1	-1, -2, 0		-1	-1
5	5	39	39	1.0	7/4	7/4	4/2	1	1	iio6		e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
6	6	40	40	6.0	0	0	4/2	1	1	I}		e	i		I	I						}	M	1	1	0, 4, 1		0	0
6	6	43	43	0.0	3/4	3/4	4/2	1	1	{		e	i									{		1	1				
6	6	46	46	1.0	3/2	3/2	4/2	1	1	vii6		e	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
6	6	47	47	1.0	7/4	7/4	4/2	1	1	I		e	i		I	I							M	1	1	0, 4, 1		0	0
7	7	48	48	3.0	0	0	2/2	1	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	51	51	1.0	3/4	3/4	2/2	1	1	IV		e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
8	8	52	52	1.0	0	0	2/2	1	1	iii6(2)		e	i		iii6(2)	iii		6	2				m	1	1	-6, -2, -1		-3	-6
8	8	53	53	1.0	1/4	1/4	2/2	1	1	iii6		e	i		iii6	iii		6					m	1	1	-6, -2, -3		-3	-6
8	8	54	54	1.0	1/2	1/2	2/2	1	1	III6		e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
8	8	55	55	1.0	3/4	3/4	2/2	1	1	V64/IV		e	i		V64/IV	V		64		IV			M	1	1	1, 0, 4		0	1
9	9	56	56	2.0	0	0	2/2	1	1	IV6		e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
9	9	58	58	1.0	1/2	1/2	2/2	1	1	VII6(2)		e	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
9	9	59	59	1.0	3/4	3/4	2/2	1	1	VII6		e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
10	10	60	60	2.0	0	0	2/2	1	1	IV6		e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
10	10	62	62	2.0	1/2	1/2	2/2	1	1	I		e	i		I	I							M	1	1	0, 4, 1		0	0
11	11	64	64	1.0	0	0	2/2	1	1	vii6(2)		e	i		vii6(2)	vii		6	2				m	1	1	-5, -1, 0		-2	-5
11	11	65	65	1.0	1/4	1/4	2/2	1	1	vii6		e	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
11	11	66	66	1.0	1/2	1/2	2/2	1	1	VII6		e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
11	11	67	67	1.0	3/4	3/4	2/2	1	1	ii64/iv		e	i		ii64/iv	ii		64		iv			m	1	1	2, 1, -2		1	2
12	12	68	68	2.0	0	0	2/2	1	1	#viio/iv		e	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
12	12	70	70	1.0	1/2	1/2	2/2	1	1	iv(9)		e	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
12	12	71	71	1.0	3/4	3/4	2/2	1	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	72	72	1.0	0	0	2/2	1	1	bII	vii6	e	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
13	13	73	73	1.0	1/4	1/4	2/2	1	1	IV		e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
13	13	74	74	1.0	1/2	1/2	2/2	1	1	iii6(2)		e	i		iii6(2)	iii		6	2				m	1	1	-6, -2, -1		-3	-6
13	13	75	75	1.0	3/4	3/4	2/2	1	1	iii6		e	i		iii6	iii		6					m	1	1	-6, -2, -3		-3	-6
14	14	76	76	2.0	0	0	2/2	1	1	III6		e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
