mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	5.0	0	0	4/4	1	1	C.V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
2	2	5	5	8.0	1/4	1/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	13	13	3.0	1/4	1/4	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	16	16	1.0	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
5	5	17	17	2.0	1/4	1/4	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	19	19	1.0	3/4	3/4	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	20	20	1.5	0	0	4/4	1	1	IV6/IV	C	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
6	6	43/2	43/2	0.5	3/8	3/8	4/4	1	1	viio/IV	C	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
6	6	22	22	1.0	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	23	23	1.0	3/4	3/4	4/4	1	1	vi65	C	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
7	7	24	24	1.0	0	0	4/4	1	1	ii(4)	C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
7	7	25	25	1.0	1/4	1/4	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
7	7	26	26	1.0	1/2	1/2	4/4	1	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	27	27	1.0	3/4	3/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	28	28	5.0	0	0	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
9	9	33	33	1.0	1/4	1/4	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	34	34	2.0	1/2	1/2	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	36	36	1.0	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	37	37	1.0	1/4	1/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	38	38	2.0	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	40	40	1.0	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
11	11	41	41	1.0	1/4	1/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	11	42	42	2.0	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
12	12	44	44	2.0	0	0	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
12	12	46	46	1.0	1/2	1/2	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
