mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/2	1	1	.d.V{	v{	d	i		V	V						{	M	1	1	1, 5, 2		1	1
1	1	2	2	2.0	1/2	1/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	4	4	2.0	1	1	4/2	1	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
1	1	6	6	2.0	3/2	3/2	4/2	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
2	2	8	8	2.0	0	0	4/2	1	1	V6(4)/III		d	i		V6(4)/III	V		6	4	III			M	1	1	-3, -1, -2		-2	-3
2	2	10	10	2.0	1/2	1/2	4/2	1	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
2	2	12	12	2.0	1	1	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	14	14	2.0	3/2	3/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	16	16	2.0	0	0	4/2	1	1	#viio6(2)/v		d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	3, 0, 1		6	3
3	3	18	18	2.0	1/2	1/2	4/2	1	1	#viio6/v		d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
3	3	20	20	2.0	1	1	4/2	1	1	v(6)		d	i		v(6)	v			6				m	1	1	1, -2, -3		1	1
3	3	22	22	2.0	3/2	3/2	4/2	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
4	4	24	24	2.0	0	0	4/2	1	1	iv65/v		d	i		iv65/v	iv		65		v			mm7	1	1	-3, 1, -2, 0		0	-3
4	4	26	26	2.0	1/2	1/2	4/2	1	1	iio6/v		d	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
4	4	28	28	2.0	1	1	4/2	1	1	IIIM65/v		d	i		IIIM65/v	III	M	65		v			MM7	1	1	2, -1, 3, -2		-2	2
4	4	30	30	2.0	3/2	3/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
5	5	32	32	2.0	0	0	4/2	1	1	ii%65/v		d	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
5	5	34	34	2.0	1/2	1/2	4/2	1	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
5	5	36	36	1.0	1	1	4/2	1	1	VI/v}{		d	i		VI/v	VI				v		}{	M	1	1	-3, 1, -2		-3	-3
5	5	37	37	1.0	5/4	5/4	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
5	5	38	38	2.0	3/2	3/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	40	40	2.0	0	0	4/2	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	42	42	2.0	1/2	1/2	4/2	1	1	i64		d	i		i64	i		64					m	1	1	1, 0, -3		0	1
6	6	44	44	2.0	1	1	4/2	1	1	VIM7	iv65(2)	d	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
6	6	46	46	2.0	3/2	3/2	4/2	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	48	48	2.0	0	0	4/2	1	1	v}		d	i		v	v						}	m	1	1	1, -2, 2		1	1
7	7	50	50	2.0	1/2	1/2	4/2	1	1	i6{		d	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
7	7	52	52	2.0	1	1	4/2	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	54	54	2.0	3/2	3/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
8	8	56	56	2.0	0	0	4/2	1	1	#viio	V6	d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
8	8	58	58	2.0	1/2	1/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
8	8	60	60	2.0	1	1	4/2	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
8	8	62	62	2.0	3/2	3/2	4/2	1	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
9	9	64	64	2.0	0	0	4/2	1	1	V2/III		d	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
9	9	66	66	2.0	1/2	1/2	4/2	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
9	9	68	68	2.0	1	1	4/2	1	1	#viio(2)/v		d	i		#viio(2)/v	#vii	o		2	v			o	1	1	1, 3, 0		6	1
9	9	70	70	2.0	3/2	3/2	4/2	1	1	#viio/v		d	i		#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6
10	10	72	72	2.0	0	0	4/2	1	1	v}{		d	i		v	v						}{	m	1	1	1, -2, 2		1	1
10	10	74	74	2.0	1/2	1/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
10	10	76	76	2.0	1	1	4/2	1	1	ii%65/v		d	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
10	10	78	78	2.0	3/2	3/2	4/2	1	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
11	11	80	80	4.0	0	0	4/2	1	1	VI/v}{		d	i		VI/v	VI				v		}{	M	1	1	-3, 1, -2		-3	-3
11	11	84	84	2.0	1	1	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	86	86	2.0	3/2	3/2	4/2	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
