mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/2	1	1	d.v{	d	i		v	v						{	m	1	1	1, -2, 2		1	1
1	1	2	2	1.0	1/2	1/2	4/2	1	1	VII	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
1	1	3	3	1.0	3/4	3/4	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	4	4	2.0	1	1	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
1	1	6	6	1.0	3/2	3/2	4/2	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
1	1	7	7	1.0	7/4	7/4	4/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
2	2	8	8	1.0	0	0	4/2	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	9	9	1.0	1/4	1/4	4/2	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	10	10	1.0	1/2	1/2	4/2	1	1	v(4)	d	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
2	2	11	11	1.0	3/4	3/4	4/2	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
2	2	12	12	1.0	1	1	4/2	1	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
2	2	13	13	1.0	5/4	5/4	4/2	1	1	ii6	d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
2	2	14	14	1.0	3/2	3/2	4/2	1	1	i6(2)	d	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
2	2	15	15	1.0	7/4	7/4	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	16	16	1.0	0	0	4/2	1	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
