mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12.0	0	0	4/2	1	1	G.vi{		G	I		vi	vi						{	m	0	0	3, 0, 4		3	3
2	2	12	12	12.0	1	1	4/2	1	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	24	24	3.0	0	0	4/2	1	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	27	27	1.0	3/4	3/4	4/2	1	1	#viio6/v		G	I		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
4	4	28	28	2.0	1	1	4/2	1	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
4	4	30	30	1.0	3/2	3/2	4/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
4	4	31	31	1.0	7/4	7/4	4/2	1	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
5	5	32	32	2.0	0	0	4/2	1	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	5	34	34	1.0	1/2	1/2	4/2	1	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	35	35	1.0	3/4	3/4	4/2	1	1	iiio6		G	I		iiio6	iii	o	6					o	0	0	1, -2, 4		4	1
5	5	36	36	1.0	1	1	4/2	1	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	5	37	37	1.0	5/4	5/4	4/2	1	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	38	38	1.0	3/2	3/2	4/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	39	39	1.0	7/4	7/4	4/2	1	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	40	40	2.0	0	0	4/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	6	42	42	1.0	1/2	1/2	4/2	1	1	V6(4)		G	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
6	6	43	43	1.0	3/4	3/4	4/2	1	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	44	44	4.0	1	1	4/2	1	1	vi}{		G	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
7	7	48	48	2.0	0	0	4/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
7	7	50	50	2.0	1/2	1/2	4/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	52	52	2.0	1	1	4/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	54	54	1.0	3/2	3/2	4/2	1	1	iii		G	I		iii	iii							m	0	0	4, 1, 5		4	4
