quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
64	1.0	13	13	0	0	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
65	1.0	13	13	1/4	1/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
66	2.0	13	13	1/2	1/2	4/4	1	1	VI/vi}{	C	I		VI/vi	VI				vi		}{	M	0	0	-1, 3, 0		-1	-1
68	2.0	14	14	0	0	4/4	1	1	v/vi	C	I		v/vi	v				vi			m	0	0	4, 1, 5		4	4
70	2.0	14	14	1/2	1/2	4/4	1	1	iv/vi	C	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
72	1.0	15	15	0	0	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
73	1.0	15	15	1/4	1/4	4/4	1	1	V(64)/vi	C	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
74	1.0	15	15	1/2	1/2	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
75	1.0	15	15	3/4	3/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
76	2.0	16	16	0	0	4/4	1	1	vi}{	C	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
78	0.5	16	16	1/2	1/2	4/4	1	1	V(4)/ii	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
157/2	1.5	16	16	5/8	5/8	4/4	1	1	V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
80	2.0	17	17	0	0	4/4	1	1	ii}{	C	I		ii	ii						}{	m	0	0	2, -1, 3		2	2
82	1.0	17	17	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
83	1.0	17	17	3/4	3/4	4/4	1	1	viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
84	2.0	18	18	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
86	2.0	18	18	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
88	1.0	19	19	0	0	8/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
89	1.0	19	19	1/4	1/4	8/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
90	1.0	19	19	1/2	1/2	8/4	1	1	V6(2)	C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
91	1.0	19	19	3/4	3/4	8/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
92	1.0	19	19	1	1	8/4	1	1	vi6(2)	C	I		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
93	1.0	19	19	5/4	5/4	8/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
94	2.0	19	19	3/2	3/2	8/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
96	2.0	20	20	0	0	8/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
98	1.0	20	20	1/2	1/2	8/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
99	1.0	20	20	3/4	3/4	8/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
100	2.0	20	20	1	1	8/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
102	1.0	20	20	3/2	3/2	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
103	1.0	20	20	7/4	7/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
104	6.0	21	21	0	0	4/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
108	0.0	22	22	0	0	4/4	1	1	{	C	I									{		0	0				
110	1.0	22	22	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	1.0	22	22	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
112	1.0	23	23	0	0	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
113	1.0	23	23	1/4	1/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	1.0	23	23	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
115	1.0	23	23	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
116	1.5	24	24	0	0	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
235/2	0.5	24	24	3/8	3/8	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
118	1.0	24	24	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
119	1.0	24	24	3/4	3/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
120	2.0	25	25	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
122	1.0	25	25	1/2	1/2	4/4	1	1	V(4)/V	C	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
123	1.0	25	25	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
124	2.0	26	26	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
126	2.0	26	26	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
128	2.0	27	27	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
130	2.0	27	27	1/2	1/2	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
132	2.0	28	28	0	0	4/4	1	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
134	1.0	28	28	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
135	1.0	28	28	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
136	1.0	29	29	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
137	1.0	29	29	1/4	1/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
138	2.0	29	29	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
140	2.0	30	30	0	0	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
142	1.0	30	30	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
143	3.0	30	30	3/4	3/4	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
146	1.0	31	31	1/2	1/2	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
147	1.0	31	31	3/4	3/4	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
148	1.0	32	32	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
149	1.0	32	32	1/4	1/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
150	1.0	32	32	1/2	1/2	4/4	1	1	ii6(72)	C	I		ii6(72)	ii		6	72				m	0	0	-1, 3, 4, 0		2	-1
151	1.0	32	32	3/4	3/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
152	1.0	33	33	0	0	4/4	1	1	#viio6(2)/ii	C	I		#viio6(2)/ii	#vii	o	6	2	ii			o	0	0	4, 1, 2		7	4
153	1.0	33	33	1/4	1/4	4/4	1	1	#viio6/ii	C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
154	2.0	33	33	1/2	1/2	4/4	1	1	ii}{	C	I		ii	ii						}{	m	0	0	2, -1, 3		2	2
156	2.0	34	34	0	0	4/4	1	1	V6/ii	C	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
158	2.0	34	34	1/2	1/2	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
160	1.0	35	35	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
161	1.0	35	35	1/4	1/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
162	1.0	35	35	1/2	1/2	4/4	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
163	1.0	35	35	3/4	3/4	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
164	2.0	36	36	0	0	4/4	1	1	VI/vi}{	C	I		VI/vi	VI				vi		}{	M	0	0	-1, 3, 0		-1	-1
166	1.0	36	36	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
167	1.0	36	36	3/4	3/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
168	2.0	37	37	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
170	1.0	37	37	1/2	1/2	4/4	1	1	viio64	C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
171	1.0	37	37	3/4	3/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
172	1.0	38	38	0	0	8/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
173	1.0	38	38	1/4	1/4	8/4	1	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
174	1.0	38	38	1/2	1/2	8/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
175	1.0	38	38	3/4	3/4	8/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
176	1.5	38	38	1	1	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
355/2	0.5	38	38	11/8	11/8	8/4	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
178	0.5	38	38	3/2	3/2	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
357/2	0.5	38	38	13/8	13/8	8/4	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
179	0.5	38	38	7/4	7/4	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
359/2	0.5	38	38	15/8	15/8	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
180	4.0	39	39	0	0	4/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
184	3.0	40	40	0	0	3/4	1	1	V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
187	3.0	41	41	0	0	3/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
190	3.0	42	42	0	0	3/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
193	3.0	43	43	0	0	3/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
196	2.0	44	44	0	0	3/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
198	1.0	44	44	1/2	1/2	3/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
199	3.0	45	45	0	0	3/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
202	3.0	46	46	0	0	3/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
205	2.0	47	47	0	0	3/4	1	1	#viio6(2)/vi	C	I		#viio6(2)/vi	#vii	o	6	2	vi			o	0	0	5, 2, 3		8	5
207	1.0	47	47	1/2	1/2	3/4	1	1	#viio6/vi	C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
208	6.0	48	48	0	0	3/4	1	1	vi}	C	I		vi	vi						}	m	0	0	3, 0, 4		3	3
211	0.0	49	49	0	0	3/4	1	1	{	C	I									{		0	0				
214	2.0	50	50	0	0	3/4	1	1	.bVII	C	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
216	1.0	50	50	1/2	1/2	3/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
217	2.0	51	51	0	0	3/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
219	1.0	51	51	1/2	1/2	3/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
220	3.0	52	52	0	0	3/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
223	2.0	53	53	0	0	3/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
225	1.0	53	53	1/2	1/2	3/4	1	1	V(b64)	C	I		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
226	1.0	54	54	0	0	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
227	3.0	54	54	1/4	1/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
230	2.0	54	54	1	1	8/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
232	2.0	54	54	3/2	3/2	8/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
234	1.0	55	55	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
235	1.0	55	55	1/4	1/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
236	1.0	55	55	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
237	1.0	55	55	3/4	3/4	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
238	1.0	56	56	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
239	1.0	56	56	1/4	1/4	4/4	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
240	1.0	56	56	1/2	1/2	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
241	1.0	56	56	3/4	3/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
242	1.0	57	57	0	0	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
243	1.0	57	57	1/4	1/4	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
244	2.0	57	57	1/2	1/2	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
246	1.0	58	58	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
247	1.0	58	58	1/4	1/4	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
248	1.0	58	58	1/2	1/2	4/4	1	1	v6(2)	C	I		v6(2)	v		6	2				m	0	0	-2, 2, 3		1	-2
249	1.0	58	58	3/4	3/4	4/4	1	1	v6	C	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
250	1.0	59	59	0	0	4/4	1	1	viio6(2)/V	C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
251	1.0	59	59	1/4	1/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
252	2.0	59	59	1/2	1/2	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
254	2.0	60	60	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
256	1.0	60	60	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
257	1.0	60	60	3/4	3/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
258	1.0	61	61	0	0	4/4	1	1	viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
259	1.0	61	61	1/4	1/4	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
260	1.0	61	61	1/2	1/2	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
261	0.5	61	61	3/4	3/4	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
523/2	0.5	61	61	7/8	7/8	4/4	1	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
262	1.0	62	62	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
263	1.0	62	62	1/4	1/4	4/4	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
264	2.0	62	62	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
266	1.0	63	63	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
267	1.0	63	63	1/4	1/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
268	1.0	63	63	1/2	1/2	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
269	1.0	63	63	3/4	3/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
270	1.0	64	64	0	0	4/4	1	1	viio6(2)/V	C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
271	1.0	64	64	1/4	1/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
272	2.0	64	64	1/2	1/2	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
274	2.0	65	65	0	0	4/4	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
276	0.5	65	65	1/2	1/2	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
553/2	0.5	65	65	5/8	5/8	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
277	2.0	65	65	3/4	3/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
279	1.0	66	66	1/4	1/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
280	0.5	66	66	1/2	1/2	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
561/2	0.5	66	66	5/8	5/8	4/4	1	1	ii43/V	C	I		ii43/V	ii		43		V			mm7	0	0	4, 1, 3, 0		3	4
281	0.5	66	66	3/4	3/4	4/4	1	1	ii65/V	C	I		ii65/V	ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
563/2	0.5	66	66	7/8	7/8	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
282	2.0	67	67	0	0	8/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
284	2.0	67	67	1/2	1/2	8/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
286	1.0	67	67	1	1	8/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
287	1.0	67	67	5/4	5/4	8/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
288	1.0	67	67	3/2	3/2	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
289	1.0	67	67	7/4	7/4	8/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
290	1.0	68	68	0	0	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
291	1.0	68	68	1/4	1/4	8/4	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
292	1.0	68	68	1/2	1/2	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
293	1.0	68	68	3/4	3/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
294	4.0	68	68	1	1	8/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
