quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
56	1.0	15	15	0	0	4/4	1	1	iii(4)	C	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
57	1.0	15	15	1/4	1/4	4/4	1	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
58	1.0	15	15	1/2	1/2	4/4	1	1	V7/V/V	C	I		V7/V/V	V		7		V/V			Mm7	0	0	3, 7, 4, 1		3	3
59	1.0	15	15	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
60	2.0	16	16	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
62	1.0	16	16	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
63	1.0	16	16	3/4	3/4	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
64	3.0	17	17	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
67	1.0	17	17	3/4	3/4	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
68	1.0	18	18	0	0	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
69	1.0	18	18	1/4	1/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
70	0.5	18	18	1/2	1/2	4/4	1	1	V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
141/2	1.5	18	18	5/8	5/8	4/4	1	1	V(64)/ii	C	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
72	1.0	19	19	0	0	4/4	1	1	V(4)/ii	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
73	1.0	19	19	1/4	1/4	4/4	1	1	vii%7/V	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
74	1.0	19	19	1/2	1/2	4/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
75	1.0	19	19	3/4	3/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
76	3.0	20	20	0	0	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
79	2.0	20	20	3/4	3/4	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
81	3.0	21	21	1/4	1/4	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
84	2.0	22	22	0	0	8/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	1.0	22	22	1/2	1/2	8/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
87	1.0	22	22	3/4	3/4	8/4	1	1	v6	C	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
88	1.0	22	22	1	1	8/4	1	1	ii(4)/V	C	I		ii(4)/V	ii			4	V			m	0	0	3, 2, 4		3	3
89	1.0	22	22	5/4	5/4	8/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
90	4.0	22	22	3/2	3/2	8/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
94	2.0	23	23	1/2	1/2	8/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
96	2.0	23	23	1	1	8/4	1	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
98	1.0	23	23	3/2	3/2	8/4	1	1	V(9)	C	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
99	1.0	23	23	7/4	7/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
100	2.0	24	24	0	0	4/4	1	1	V65/V/V	C	I		V65/V/V	V		65		V/V			Mm7	0	0	7, 4, 1, 3		3	7
102	2.0	24	24	1/2	1/2	4/4	1	1	V/V}	C	I		V/V	V				V		}	M	0	0	2, 6, 3		2	2
104	6.0	25	25	0	0	3/2	1	1	V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
110	2.0	26	26	0	0	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
112	1.0	26	26	1/2	1/2	3/2	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
113	1.0	26	26	3/4	3/4	3/2	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
114	2.0	26	26	1	1	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
116	1.0	27	27	0	0	3/2	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
117	1.0	27	27	1/4	1/4	3/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
118	2.0	27	27	1/2	1/2	3/2	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
120	2.0	27	27	1	1	3/2	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
122	6.0	28	28	0	0	3/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
128	2.0	29	29	0	0	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
130	2.0	29	29	1/2	1/2	3/2	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
132	2.0	29	29	1	1	3/2	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
134	2.0	30	30	0	0	3/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
136	1.0	30	30	1/2	1/2	3/2	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
137	1.0	30	30	3/4	3/4	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
138	1.0	30	30	1	1	3/2	1	1	V6(4)	C	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
139	1.0	30	30	5/4	5/4	3/2	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
140	6.0	31	31	0	0	3/2	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
146	2.0	32	32	0	0	3/2	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	2.0	32	32	1/2	1/2	3/2	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
150	2.0	32	32	1	1	3/2	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
152	6.0	33	33	0	0	3/2	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
158	2.0	34	34	0	0	3/2	1	1	iv7/vi	C	I		iv7/vi	iv		7		vi			mm7	0	0	2, -1, 3, 0		2	2
160	2.0	34	34	1/2	1/2	3/2	1	1	iio6/vi	C	I		iio6/vi	ii	o	6		vi			o	0	0	2, -1, 5		5	2
162	2.0	34	34	1	1	3/2	1	1	iv7/vi	C	I		iv7/vi	iv		7		vi			mm7	0	0	2, -1, 3, 0		2	2
164	2.0	35	35	0	0	3/2	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
166	1.0	35	35	1/2	1/2	3/2	1	1	V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
167	1.0	35	35	3/4	3/4	3/2	1	1	V(64)/vi	C	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
168	1.0	35	35	1	1	3/2	1	1	V(4)/vi	C	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
169	1.0	35	35	5/4	5/4	3/2	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
170	4.0	36	36	0	0	3/2	1	1	VI/vi}{	C	I		VI/vi	VI				vi		}{	M	0	0	-1, 3, 0		-1	-1
174	2.0	36	36	1	1	3/2	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
176	2.0	37	37	0	0	3/2	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
178	1.0	37	37	1/2	1/2	3/2	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
179	2.0	37	37	3/4	3/4	3/2	1	1	viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
181	1.0	37	37	5/4	5/4	3/2	1	1	V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
182	1.0	38	38	0	0	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
183	1.0	38	38	1/4	1/4	3/2	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
184	1.0	38	38	1/2	1/2	3/2	1	1	V6(2)	C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
185	1.0	38	38	3/4	3/4	3/2	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
186	1.0	38	38	1	1	3/2	1	1	viio6(2)/V	C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
187	1.0	38	38	5/4	5/4	3/2	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
188	6.0	39	39	0	0	3/2	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
194	2.0	40	40	0	0	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
196	2.0	40	40	1/2	1/2	3/2	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
198	2.0	40	40	1	1	3/2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
200	2.0	41	41	0	0	3/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
202	4.0	41	41	1/2	1/2	3/2	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
206	2.0	42	42	0	0	3/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
208	2.0	42	42	1/2	1/2	3/2	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	2.0	42	42	1	1	3/2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
212	2.0	43	43	0	0	3/2	1	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
214	2.0	43	43	1/2	1/2	3/2	1	1	.bVII6	C	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
216	2.0	43	43	1	1	3/2	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
218	2.0	44	44	0	0	8/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
220	2.0	44	44	1/2	1/2	8/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
222	2.0	44	44	1	1	8/4	1	1	IV(97)	C	I		IV(97)	IV			97				M	0	0	-1, 3, 0	1, 4	-1	-1
224	2.0	44	44	3/2	3/2	8/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
226	2.0	45	45	0	0	4/4	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
228	2.0	45	45	1/2	1/2	4/4	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
230	4.0	46	46	0	0	8/4	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	1.0	46	46	1	1	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
235	1.0	46	46	5/4	5/4	8/4	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
236	1.0	46	46	3/2	3/2	8/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
237	1.0	46	46	7/4	7/4	8/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
238	2.5	47	47	0	0	4/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
481/2	3.5	47	47	5/8	5/8	4/4	1	1	I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
244	2.0	48	48	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
246	2.0	49	49	0	0	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
248	1.0	49	49	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
249	1.0	49	49	3/4	3/4	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
250	1.0	50	50	0	0	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
251	3.0	50	50	1/4	1/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
254	2.0	51	51	0	0	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
256	2.0	51	51	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
258	2.0	52	52	0	0	4/4	1	1	viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
260	2.0	52	52	1/2	1/2	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
262	4.0	53	53	0	0	4/4	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
266	1.0	54	54	0	0	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
267	1.0	54	54	1/4	1/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
268	1.0	54	54	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
269	2.0	54	54	3/4	3/4	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
271	3.0	55	55	1/4	1/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
274	1.0	56	56	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
275	1.0	56	56	1/4	1/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
276	1.0	56	56	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
277	1.0	56	56	3/4	3/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
278	4.0	57	57	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
282	2.0	58	58	0	0	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
284	1.0	58	58	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
285	1.0	58	58	3/4	3/4	4/4	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
286	1.0	59	59	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
287	1.0	59	59	1/4	1/4	4/4	1	1	#vio6/vi	C	I		#vio6/vi	#vi	o	6		vi			o	0	0	3, 0, 6		6	3
288	2.0	59	59	1/2	1/2	4/4	1	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
290	1.0	60	60	0	0	4/4	1	1	ii6(2)	C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
291	1.0	60	60	1/4	1/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
292	1.0	60	60	1/2	1/2	4/4	1	1	IV7/ii	C	I		IV7/ii	IV		7		ii			Mm7	0	0	1, 5, 2, -1		1	1
293	1.0	60	60	3/4	3/4	4/4	1	1	iv6/ii	C	I		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
294	1.0	61	61	0	0	4/4	1	1	V(4)/ii	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
295	3.0	61	61	1/4	1/4	4/4	1	1	V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
298	2.0	62	62	0	0	4/4	1	1	ii}{	C	I		ii	ii						}{	m	0	0	2, -1, 3		2	2
300	1.0	62	62	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
301	1.0	62	62	3/4	3/4	4/4	1	1	IVM65	C	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
302	1.0	63	63	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
303	1.0	63	63	1/4	1/4	4/4	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
304	4.0	63	63	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
308	2.0	64	64	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
310	1.0	65	65	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
311	3.0	65	65	1/4	1/4	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
314	1.0	66	66	0	0	4/4	1	1	ii(11)	C	I		ii(11)	ii			11				m	0	0	2, -1, 3	1	2	2
315	1.0	66	66	1/4	1/4	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
316	1.0	66	66	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
317	1.0	66	66	3/4	3/4	4/4	1	1	vii%7/V	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
318	2.0	67	67	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
320	2.0	67	67	1/2	1/2	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
322	2.0	68	68	0	0	4/4	1	1	vi/V	C	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
324	2.0	68	68	1/2	1/2	4/4	1	1	ii/V	C	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
326	1.0	69	69	0	0	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
327	1.0	69	69	1/4	1/4	4/4	1	1	V(64)/V	C	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
328	1.0	69	69	1/2	1/2	4/4	1	1	V(4)/V	C	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
329	1.0	69	69	3/4	3/4	4/4	1	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
330	4.0	70	70	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
334	1.0	71	71	0	0	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
335	1.0	71	71	1/4	1/4	4/4	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
336	1.0	71	71	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
337	1.0	71	71	3/4	3/4	4/4	1	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
338	2.0	72	72	0	0	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
340	2.0	72	72	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
342	2.0	73	73	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
344	2.0	73	73	1/2	1/2	4/4	1	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
346	2.0	74	74	0	0	4/4	1	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
348	1.0	74	74	1/2	1/2	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
349	1.0	74	74	3/4	3/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
350	1.0	75	75	0	0	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
351	1.0	75	75	1/4	1/4	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
352	1.0	75	75	1/2	1/2	4/4	1	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
353	1.0	75	75	3/4	3/4	4/4	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
354	2.0	76	76	0	0	4/4	1	1	V}{	C	I		V	V						}{	M	0	0	1, 5, 2		1	1
356	1.0	76	76	1/2	1/2	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
357	1.0	76	76	3/4	3/4	4/4	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
358	2.0	77	77	0	0	4/4	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
360	2.0	77	77	1/2	1/2	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
362	2.0	78	78	0	0	4/4	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
364	2.0	78	78	1/2	1/2	4/4	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
366	1.0	79	79	0	0	4/4	1	1	vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
367	1.0	79	79	1/4	1/4	4/4	1	1	vii%7/V	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
368	1.0	79	79	1/2	1/2	4/4	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
369	1.0	79	79	3/4	3/4	4/4	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
370	4.0	80	80	0	0	4/4	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
