quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
108	12.0	10	10	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
120	12.0	11	11	0	0	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
132	12.0	12	12	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
144	12.0	13	13	0	0	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
156	4.0	14	14	0	0	3/1	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
160	4.0	14	14	1	1	3/1	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
164	4.0	14	14	2	2	3/1	1	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
168	8.0	15	15	0	0	3/1	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
176	2.0	15	15	2	2	3/1	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
178	2.0	15	15	5/2	5/2	3/1	1	1	I		d	i		I	I							M	1	1	0, 4, 1		0	0
180	12.0	16	16	0	0	3/1	1	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
192	8.0	17	17	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
200	4.0	17	17	2	2	3/1	1	1	iio6/v		d	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
204	8.0	18	18	0	0	3/1	1	1	v}{		d	i		v	v						}{	m	1	1	1, -2, 2		1	1
212	4.0	18	18	2	2	3/1	1	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
216	10.0	19	19	0	0	3/1	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
226	2.0	19	19	5/2	5/2	3/1	1	1	viio6/III		d	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
228	4.0	20	20	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
232	8.0	20	20	1	1	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
240	4.0	21	21	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
244	4.0	21	21	1	1	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
248	4.0	21	21	2	2	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
252	8.0	22	22	0	0	3/1	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
260	16.0	22	22	2	2	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
276	4.0	24	24	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
280	4.0	24	24	1	1	3/1	1	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
284	4.0	24	24	2	2	3/1	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
288	4.0	25	25	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
292	4.0	25	25	1	1	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
296	4.0	25	25	2	2	3/1	1	1	viio6(+2)/V		d	i		viio6(+2)/V	vii	o	6	+2	V			o	1	1	3, 0, 6	1	6	3
300	8.0	26	26	0	0	6/1	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
308	4.0	26	26	2	2	6/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
312	8.0	26	26	3	3	6/1	1	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
320	4.0	26	26	5	5	6/1	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
324	24.0	27	27	0	0	6/1	1	1	I}		d	i		I	I						}	M	1	1	0, 4, 1		0	0
