mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/2	1	1	.g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	4	4	4.0	1	1	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	8	8	2.0	0	0	4/2	1	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
2	2	10	10	2.0	1/2	1/2	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	12	12	4.0	1	1	4/2	1	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	16	16	4.0	0	0	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	20	20	2.0	1	1	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	22	22	2.0	3/2	3/2	4/2	1	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
4	4	24	24	2.0	0	0	4/2	1	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
4	4	26	26	1.0	1/2	1/2	4/2	1	1	i6(2)		g	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
4	4	27	27	1.0	3/4	3/4	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	28	28	1.0	1	1	4/2	1	1	#viio6(2)		g	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
4	4	29	29	3.0	5/4	5/4	4/2	1	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
5	5	32	32	4.0	0	0	4/2	1	1	i}		g	i		i	i						}	m	1	1	0, -3, 1		0	0
5	5	34	34	0.0	1/2	1/2	4/2	1	1	{		g	i									{		1	1				
5	5	36	36	4.0	1	1	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
6	6	40	40	2.0	0	0	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	42	42	2.0	1/2	1/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
6	6	44	44	2.0	1	1	4/2	1	1	IV(2)		g	i		IV(2)	IV			2				M	1	1	1, 3, 0		-1	1
6	6	46	46	2.0	3/2	3/2	4/2	1	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
7	7	48	48	2.0	0	0	4/2	1	1	V2		g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
7	7	50	50	2.0	1/2	1/2	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	52	52	2.0	1	1	4/2	1	1	V7/v		g	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
7	7	54	54	2.0	3/2	3/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
8	8	56	56	4.0	0	0	4/2	1	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
