mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/2	1	1	.d.v{		d	i		v	v						{	m	1	1	1, -2, 2		1	1
1	1	4	2.0	1	1	4/2	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1	1	6	2.0	3/2	3/2	4/2	1	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
2	2	8	2.0	0	0	4/2	1	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
2	2	10	2.0	1/2	1/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	12	4.0	1	1	4/2	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	16	6.0	0	0	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	22	2.0	3/2	3/2	4/2	1	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
4	4	24	2.0	0	0	4/2	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	26	2.0	1/2	1/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	4	28	2.0	1	1	4/2	1	1	IV6(2)		d	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
4	4	30	2.0	3/2	3/2	4/2	1	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
5	5	32	4.0	0	0	4/2	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	36	1.0	1	1	4/2	1	1	VI(4)		d	i		VI(4)	VI			4				M	1	1	-4, 2, -3		-4	-4
5	5	37	1.0	5/4	5/4	4/2	1	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
5	5	38	2.0	3/2	3/2	4/2	1	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
6	6	40	2.0	0	0	4/2	1	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
6	6	42	2.0	1/2	1/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	44	1.0	1	1	4/2	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
6	6	45	2.0	5/4	5/4	4/2	1	1	#viio6(2)		d	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
6	6	47	1.0	7/4	7/4	4/2	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
7	7	48	2.0	0	0	4/2	1	1	i}{		d	i		i	i						}{	m	1	1	0, -3, 1		0	0
7	7	50	2.0	1/2	1/2	4/2	1	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
7	7	52	1.0	1	1	4/2	1	1	III(4)		d	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
7	7	53	1.0	5/4	5/4	4/2	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	54	2.0	3/2	3/2	4/2	1	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
8	8	56	2.0	0	0	4/2	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
8	8	58	2.0	1/2	1/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	60	2.0	1	1	4/2	1	1	#viio6(2)/v		d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	3, 0, 1		6	3
8	8	62	2.0	3/2	3/2	4/2	1	1	#viio6/v		d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
9	9	64	2.0	0	0	4/2	1	1	v}		d	i		v	v						}	m	1	1	1, -2, 2		1	1
9	9	66	2.0	1/2	1/2	4/2	1	1	III{		d	i		III	III						{	M	1	1	-3, 1, -2		-3	-3
9	9	68	2.0	1	1	4/2	1	1	iv2		d	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
