quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
86	1.0	11	11	3/2	3/2	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
87	1.0	11	11	7/4	7/4	4/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
88	2.0	12	12	0	0	4/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
90	4.0	12	12	1/2	1/2	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
94	2.0	12	12	3/2	3/2	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
96	1.0	13	13	0	0	4/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
97	1.0	13	13	1/4	1/4	4/2	2	1	V43/IV		G	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
98	1.0	13	13	1/2	1/2	4/2	2	1	IV(2)		G	I		IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
99	1.0	13	13	3/4	3/4	4/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
100	1.0	13	13	1	1	4/2	2	1	V6(4)/IV		G	I		V6(4)/IV	V		6	4	IV			M	0	0	-1, 1, 0		0	-1
101	1.0	13	13	5/4	5/4	4/2	2	1	V6/IV		G	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
102	2.0	13	13	3/2	3/2	4/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
104	2.0	14	14	0	0	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
106	3.0	14	14	1/2	1/2	4/2	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
109	2.0	14	14	5/4	5/4	4/2	2	1	V7/IV		G	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
111	1.0	14	14	7/4	7/4	4/2	2	1	#viio64/v		G	I		#viio64/v	#vii	o	64		v			o	0	0	0, 6, 3		6	0
112	2.0	15	15	0	0	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
114	1.0	15	15	1/2	1/2	4/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
115	3.0	15	15	3/4	3/4	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
118	1.0	15	15	3/2	3/2	4/2	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
119	1.0	15	15	7/4	7/4	4/2	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
120	1.0	16	16	0	0	4/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
121	1.0	16	16	1/4	1/4	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
122	2.0	16	16	1/2	1/2	4/2	2	1	vi}{		G	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
124	3.0	16	16	1	1	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
127	1.0	16	16	7/4	7/4	4/2	2	1	V65/IV		G	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
128	2.0	17	17	0	0	4/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
130	2.0	17	17	1/2	1/2	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
132	4.0	17	17	1	1	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
136	1.0	18	18	0	0	4/2	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
137	1.0	18	18	1/4	1/4	4/2	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
138	1.0	18	18	1/2	1/2	4/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
139	1.0	18	18	3/4	3/4	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
140	4.0	18	18	1	1	4/2	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
142	0.0	18	18	3/2	3/2	4/2	2	1	{		G	I									{		0	0				
144	2.0	19	19	0	0	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
146	2.0	19	19	1/2	1/2	4/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
148	2.0	19	19	1	1	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
150	2.0	19	19	3/2	3/2	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
152	1.0	20	20	0	0	4/2	2	1	vii6(2)/vi		G	I		vii6(2)/vi	vii		6	2	vi			m	0	0	-2, 2, 3		1	-2
153	1.0	20	20	1/4	1/4	4/2	2	1	vii6/vi		G	I		vii6/vi	vii		6		vi			m	0	0	-2, 2, 1		1	-2
154	3.0	20	20	1/2	1/2	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
157	1.0	20	20	5/4	5/4	4/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
158	1.0	20	20	3/2	3/2	4/2	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
159	1.0	20	20	7/4	7/4	4/2	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
160	1.0	21	21	0	0	4/2	2	1	V(6)/IV		G	I		V(6)/IV	V			6	IV			M	0	0	0, 4, 3		0	0
161	1.0	21	21	1/4	1/4	4/2	2	1	V7/IV		G	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
162	1.0	21	21	1/2	1/2	4/2	2	1	V(13)/IV		G	I		V(13)/IV	V			13	IV			M	0	0	0, 4, 1	3	0	0
163	1.0	21	21	3/4	3/4	4/2	2	1	V(64)/IV		G	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
164	1.0	21	21	1	1	4/2	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
165	1.0	21	21	5/4	5/4	4/2	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
166	2.0	21	21	3/2	3/2	4/2	2	1	vi/IV		G	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
168	2.0	22	22	0	0	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
170	6.0	22	22	1/2	1/2	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
176	1.0	23	23	0	0	4/2	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
177	1.0	23	23	1/4	1/4	4/2	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
178	1.0	23	23	1/2	1/2	4/2	2	1	I(4)		G	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
179	1.0	23	23	3/4	3/4	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
180	2.0	23	23	1	1	4/2	2	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
182	1.0	23	23	3/2	3/2	4/2	2	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
183	1.0	23	23	7/4	7/4	4/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
184	1.0	24	24	0	0	4/2	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
185	3.0	24	24	1/4	1/4	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
188	2.0	24	24	1	1	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
190	1.0	24	24	3/2	3/2	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
191	1.0	24	24	7/4	7/4	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
192	1.0	25	25	0	0	4/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
193	1.0	25	25	1/4	1/4	4/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	1.0	25	25	1/2	1/2	4/2	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
195	1.0	25	25	3/4	3/4	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	2.0	25	25	1	1	4/2	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
198	1.0	25	25	3/2	3/2	4/2	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
199	1.0	25	25	7/4	7/4	4/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
200	2.0	26	26	0	0	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
202	2.0	26	26	1/2	1/2	4/2	2	1	#viio6/v		G	I		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
204	2.0	26	26	1	1	4/2	2	1	v}{		G	I		v	v						}{	m	0	0	1, -2, 2		1	1
206	2.0	26	26	3/2	3/2	4/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
208	1.0	27	27	0	0	4/2	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
209	3.0	27	27	1/4	1/4	4/2	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
212	1.0	27	27	1	1	4/2	2	1	V(13)/IV		G	I		V(13)/IV	V			13	IV			M	0	0	0, 4, 1	3	0	0
213	1.0	27	27	5/4	5/4	4/2	2	1	V(64)/IV		G	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
214	1.0	27	27	3/2	3/2	4/2	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
215	1.0	27	27	7/4	7/4	4/2	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
216	2.0	28	28	0	0	4/2	2	1	IV}		G	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
218	2.0	28	28	1/2	1/2	4/2	2	1	IV6{		G	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
220	2.0	28	28	1	1	4/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
222	1.0	28	28	3/2	3/2	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
223	1.0	28	28	7/4	7/4	4/2	2	1	vii%65/V		G	I		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
224	3.0	29	29	0	0	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
227	1.0	29	29	3/4	3/4	4/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
228	1.0	29	29	1	1	4/2	2	1	I6(4)		G	I		I6(4)	I		6	4				M	0	0	-1, 1, 0		0	-1
229	1.0	29	29	5/4	5/4	4/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
230	1.0	29	29	3/2	3/2	4/2	2	1	ii(2)		G	I		ii(2)	ii			2				m	0	0	4, -1, 3		2	4
231	1.0	29	29	7/4	7/4	4/2	2	1	.bVII6		G	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
232	1.0	30	30	0	0	4/2	2	1	I(2)		G	I		I(2)	I			2				M	0	0	2, 4, 1		0	2
233	1.0	30	30	1/4	1/4	4/2	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
234	1.0	30	30	1/2	1/2	4/2	2	1	#viio6(2)/vi		G	I		#viio6(2)/vi	#vii	o	6	2	vi			o	0	0	5, 2, 3		8	5
235	1.0	30	30	3/4	3/4	4/2	2	1	#viio6/vi		G	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
236	6.0	30	30	1	1	4/2	2	1	vi}		G	I		vi	vi						}	m	0	0	3, 0, 4		3	3
238	0.0	30	30	3/2	3/2	4/2	2	1	{		G	I									{		0	0				
242	1.0	31	31	1/2	1/2	4/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
243	1.0	31	31	3/4	3/4	4/2	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
244	1.0	31	31	1	1	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
245	1.0	31	31	5/4	5/4	4/2	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
246	1.0	31	31	3/2	3/2	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
247	1.0	31	31	7/4	7/4	4/2	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
248	1.0	32	32	0	0	4/2	2	1	V(6)		G	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
249	1.0	32	32	1/4	1/4	4/2	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	1.0	32	32	1/2	1/2	4/2	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
251	1.0	32	32	3/4	3/4	4/2	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
252	1.0	32	32	1	1	4/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
253	3.0	32	32	5/4	5/4	4/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
256	4.0	33	33	0	0	2/2	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
260	6.0	34	34	0	0	3/2	2	1	vi{		G	I		vi	vi						{	m	0	0	3, 0, 4		3	3
266	2.0	35	35	0	0	3/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
268	1.0	35	35	1/2	1/2	3/2	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
269	3.0	35	35	3/4	3/4	3/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
272	3.0	36	36	0	0	3/2	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
275	3.0	36	36	3/4	3/4	3/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
278	1.0	37	37	0	0	3/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
279	2.0	37	37	1/4	1/4	3/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
281	3.0	37	37	3/4	3/4	3/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
284	2.0	38	38	0	0	3/2	2	1	v6(2)		G	I		v6(2)	v		6	2				m	0	0	-2, 2, 3		1	-2
286	1.0	38	38	1/2	1/2	3/2	2	1	vii%43/IV		G	I		vii%43/IV	vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
287	3.0	38	38	3/4	3/4	3/2	2	1	vi43/IV		G	I		vi43/IV	vi		43		IV			mm7	0	0	3, 0, 2, -1		2	3
290	2.0	39	39	0	0	3/2	2	1	viio6(2)/IV		G	I		viio6(2)/IV	vii	o	6	2	IV			o	0	0	1, -2, -1		4	1
292	1.0	39	39	1/2	1/2	3/2	2	1	viio6/IV		G	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
293	3.0	39	39	3/4	3/4	3/2	2	1	IV}		G	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
296	6.0	40	40	0	0	3/2	2	1	I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
302	2.0	41	41	0	0	3/2	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
304	1.0	41	41	1/2	1/2	3/2	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
305	3.0	41	41	3/4	3/4	3/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
308	3.0	42	42	0	0	3/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
311	3.0	42	42	3/4	3/4	3/2	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
314	1.0	43	43	0	0	3/2	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
315	1.0	43	43	1/4	1/4	3/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
316	1.0	43	43	1/2	1/2	3/2	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
317	1.0	43	43	3/4	3/4	3/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
318	2.0	43	43	1	1	3/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
320	1.0	44	44	0	0	3/2	2	1	v6(2)		G	I		v6(2)	v		6	2				m	0	0	-2, 2, 3		1	-2
321	2.0	44	44	1/4	1/4	3/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
323	3.0	44	44	3/4	3/4	3/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
326	3.0	45	45	0	0	12/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
329	3.0	45	45	3/4	3/4	12/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
332	1.0	45	45	3/2	3/2	12/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
333	1.0	45	45	7/4	7/4	12/4	2	1	V64/IV		G	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
334	1.0	45	45	2	2	12/4	2	1	viio6/IV		G	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
335	3.0	45	45	9/4	9/4	12/4	2	1	IV}		G	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
338	3.0	46	46	0	0	6/4	2	1	I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
341	1.0	46	46	3/4	3/4	6/4	2	1	IV6(2)		G	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
342	2.0	46	46	1	1	6/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
344	2.0	47	47	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
346	2.0	47	47	1/2	1/2	4/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
348	2.0	48	48	0	0	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
350	4.0	48	48	1/2	1/2	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
354	2.0	49	49	1/2	1/2	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
356	4.0	49	49	1	1	8/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
360	2.0	50	50	0	0	4/4	2	1	vi{		G	I		vi	vi						{	m	0	0	3, 0, 4		3	3
362	1.0	50	50	1/2	1/2	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
363	2.0	50	50	3/4	3/4	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
365	1.0	51	51	1/4	1/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
366	2.0	51	51	1/2	1/2	4/4	2	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
368	2.0	52	52	0	0	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
370	1.0	52	52	1/2	1/2	4/4	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
371	1.0	52	52	3/4	3/4	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
372	1.5	53	53	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
747/2	0.5	53	53	3/8	3/8	4/4	2	1	#viio/v		G	I		#viio/v	#vii	o			v			o	0	0	6, 3, 0		6	6
374	1.0	53	53	1/2	1/2	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
375	1.0	53	53	3/4	3/4	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
376	1.0	54	54	0	0	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
377	1.5	54	54	1/4	1/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
757/2	0.5	54	54	5/8	5/8	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
379	0.5	54	54	3/4	3/4	4/4	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
759/2	0.5	54	54	7/8	7/8	4/4	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
380	2.0	55	55	0	0	4/4	2	1	vi/IV}		G	I		vi/IV	vi				IV		}	m	0	0	2, -1, 3		2	2
382	1.0	55	55	1/2	1/2	4/4	2	1	IV{		G	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
383	1.0	55	55	3/4	3/4	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
384	1.0	56	56	0	0	4/4	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
385	1.0	56	56	1/4	1/4	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
386	1.0	56	56	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
387	1.5	56	56	3/4	3/4	4/4	2	1	V6/V		G	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
777/2	0.5	57	57	1/8	1/8	4/4	2	1	viio/V		G	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
389	0.5	57	57	1/4	1/4	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
779/2	0.5	57	57	3/8	3/8	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
390	1.0	57	57	1/2	1/2	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
391	1.0	57	57	3/4	3/4	4/4	2	1	.bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
392	1.0	58	58	0	0	4/4	2	1	viio(2)/bVII		G	I		viio(2)/bVII	vii	o		2	bVII			o	0	0	-2, 0, -3		3	-2
393	1.0	58	58	1/4	1/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
394	1.0	58	58	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
395	1.0	58	58	3/4	3/4	4/4	2	1	V/v		G	I		V/v	V				v			M	0	0	2, 6, 3		2	2
396	1.0	59	59	0	0	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
