mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/2	1	1	.a.v{	a	i		v	v						{	m	1	1	1, -2, 2		1	1
1	1	4	2.0	1	1	4/2	1	1	v(64)/v	a	i		v(64)/v	v			64	v			m	1	1	2, 1, -2		2	2
1	1	6	2.0	3/2	3/2	4/2	1	1	v/v	a	i		v/v	v				v			m	1	1	2, -1, 3		2	2
2	2	8	2.0	0	0	4/2	1	1	#vi2/v	a	i		#vi2/v	#vi		2		v			mm7	1	1	2, 4, 1, 5		4	2
2	2	10	2.0	1/2	1/2	4/2	1	1	ii6/v	a	i		ii6/v	ii		6		v			m	1	1	0, 4, 3		3	0
2	2	12	2.0	1	1	4/2	1	1	v7/v	a	i		v7/v	v		7		v			mm7	1	1	2, -1, 3, 0		2	2
2	2	14	2.0	3/2	3/2	4/2	1	1	IV6/iv	a	i		IV6/iv	IV		6		iv			M	1	1	2, -1, -2		-2	2
3	3	16	2.0	0	0	4/2	1	1	V7/iv	a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
3	3	18	2.0	1/2	1/2	4/2	1	1	V(64)/iv	a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
3	3	20	2.0	1	1	4/2	1	1	ii%65/iv	a	i		ii%65/iv	ii	%	65		iv			%7	1	1	-2, -5, -1, 1		1	-2
3	3	22	2.0	3/2	3/2	4/2	1	1	ii/VII	a	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
4	4	24	2.0	0	0	4/2	1	1	V7/VII	a	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
4	4	26	2.0	1/2	1/2	4/2	1	1	VII	a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	4	28	2.0	1	1	4/2	1	1	i[V7/IV	a	i	i	V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
4	4	30	2.0	3/2	3/2	4/2	1	1	IV64	a	i	i	IV64	IV		64					M	1	1	0, -1, 3		-1	0
5	5	32	2.0	0	0	4/2	1	1	IV6/III	a	i	i	IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
5	5	34	2.0	1/2	1/2	4/2	1	1	iii6/III	a	i	i	iii6/III	iii		6		III			m	1	1	-2, 2, 1		1	-2
5	5	36	2.0	1	1	4/2	1	1	IVM65/III]	a	i	i	IVM65/III	IV	M	65		III			MM7	1	1	0, -3, 1, -4		-4	0
5	5	38	2.0	3/2	3/2	4/2	1	1	viio/III	a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
6	6	40	2.0	0	0	4/2	1	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	6	42	2.0	1/2	1/2	4/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	44	2.0	1	1	4/2	1	1	V(4)	a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	6	46	2.0	3/2	3/2	4/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
7	7	48	6.0	0	0	4/2	1	1	I}{	a	i		I	I						}{	M	1	1	0, 4, 1		0	0
7	7	54	2.0	3/2	3/2	4/2	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
8	8	56	2.0	0	0	4/2	1	1	VII	a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
8	8	58	2.0	1/2	1/2	4/2	1	1	vii	a	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
8	8	60	2.0	1	1	4/2	1	1	VI	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
8	8	62	2.0	3/2	3/2	4/2	1	1	VI6	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
9	9	64	2.0	0	0	4/2	1	1	I6	a	i		I6	I		6					M	1	1	4, 1, 0		0	4
9	9	66	2.0	1/2	1/2	4/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	68	2.0	1	1	4/2	1	1	VII6	a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
9	9	70	2.0	3/2	3/2	4/2	1	1	vii6	a	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
10	10	72	2.0	0	0	4/2	1	1	i(b2)	a	i		i(b2)	i			b2				m	1	1	-5, -3, 1		0	-5
10	10	74	2.0	1/2	1/2	4/2	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
10	10	76	2.0	1	1	4/2	1	1	#viio(2)	a	i		#viio(2)	#vii	o		2				o	1	1	0, 2, -1		5	0
10	10	78	2.0	3/2	3/2	4/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
11	11	80	2.0	0	0	4/2	1	1	I6(9)	a	i		I6(9)	I		6	9				M	1	1	4, 1, 0	2	0	4
11	11	82	2.0	1/2	1/2	4/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	84	2.0	1	1	4/2	1	1	VII6	a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
11	11	86	2.0	3/2	3/2	4/2	1	1	vii6	a	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
12	12	88	2.0	0	0	4/2	1	1	ii/VII	a	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
12	12	90	2.0	1/2	1/2	4/2	1	1	viio6/VII	a	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
12	12	92	2.0	1	1	4/2	1	1	VII}{	a	i		VII	VII						}{	M	1	1	-2, 2, -1		-2	-2
12	12	94	2.0	3/2	3/2	4/2	1	1	vii	a	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
13	13	96	2.0	0	0	4/2	1	1	V/vii	a	i		V/vii	V				vii			M	1	1	-1, 3, 0		-1	-1
13	13	98	2.0	1/2	1/2	4/2	1	1	viio6/III	a	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
13	13	100	2.0	1	1	4/2	1	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
13	13	102	2.0	3/2	3/2	4/2	1	1	iio6/vii	a	i		iio6/vii	ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
14	14	104	2.0	0	0	4/2	1	1	V2/vii	a	i		V2/vii	V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
14	14	106	2.0	1/2	1/2	4/2	1	1	vii6	a	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
14	14	108	2.0	1	1	4/2	1	1	#viio6(2)/vii	a	i		#viio6(2)/vii	#vii	o	6	2	vii			o	1	1	0, -3, -2		3	0
14	14	110	2.0	3/2	3/2	4/2	1	1	#viio6/vii	a	i		#viio6/vii	#vii	o	6		vii			o	1	1	0, -3, 3		3	0
15	15	112	4.0	0	0	4/2	1	1	vii}{	a	i		vii	vii						}{	m	1	1	-2, -5, -1		-2	-2
15	15	116	4.0	1	1	4/2	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
16	16	120	2.0	0	0	4/2	1	1	I6	a	i		I6	I		6					M	1	1	4, 1, 0		0	4
16	16	122	2.0	1/2	1/2	4/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	124	2.0	1	1	4/2	1	1	VII6(2)	a	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
16	16	126	2.0	3/2	3/2	4/2	1	1	vii6	a	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
17	17	128	2.0	0	0	4/2	1	1	#viio6/vii	a	i		#viio6/vii	#vii	o	6		vii			o	1	1	0, -3, 3		3	0
17	17	130	2.0	1/2	1/2	4/2	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	17	132	2.0	1	1	4/2	1	1	III6	a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
17	17	134	2.0	3/2	3/2	4/2	1	1	iii6	a	i		iii6	iii		6					m	1	1	-6, -2, -3		-3	-6
18	18	136	2.0	0	0	4/2	1	1	#viio6/iii	a	i		#viio6/iii	#vii	o	6		iii			o	1	1	-1, -4, 2		2	-1
18	18	138	2.0	1/2	1/2	4/2	1	1	iio/iv	a	i		iio/iv	ii	o			iv			o	1	1	1, -2, -5		1	1
18	18	140	4.0	1	1	4/2	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	144	2.0	0	0	4/2	1	1	IV6	a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
