mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	10.0	0	0	4/2	1	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	10	10	2.0	1/2	1/2	4/2	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
2	2	12	12	2.0	1	1	4/2	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
2	2	14	14	2.0	3/2	3/2	4/2	1	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
3	3	16	16	2.0	0	0	4/2	1	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	18	18	2.0	1/2	1/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	20	20	2.0	1	1	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	22	22	2.0	3/2	3/2	4/2	1	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
4	4	24	24	4.0	0	0	4/2	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
4	4	28	28	2.0	1	1	4/2	1	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
4	4	30	30	2.0	3/2	3/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
5	5	32	32	2.0	0	0	4/2	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	34	34	2.0	1/2	1/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	36	36	2.0	1	1	4/2	1	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
5	5	38	38	4.0	3/2	3/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	42	42	2.0	1/2	1/2	4/2	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	44	44	2.0	1	1	4/2	1	1	ii%65/v		d	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
6	6	46	46	2.0	3/2	3/2	4/2	1	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
7	7	48	48	2.0	0	0	4/2	1	1	VI/v}{		d	i		VI/v	VI				v		}{	M	1	1	-3, 1, -2		-3	-3
7	7	50	50	4.0	1/2	1/2	4/2	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	54	54	2.0	3/2	3/2	4/2	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
8	8	56	56	4.0	0	0	4/2	1	1	i}{		d	i		i	i						}{	m	1	1	0, -3, 1		0	0
8	8	60	60	2.0	1	1	4/2	1	1	iv65		d	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
8	8	62	62	2.0	3/2	3/2	4/2	1	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
9	9	64	64	2.0	0	0	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
9	9	66	66	4.0	1/2	1/2	4/2	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
9	9	70	70	2.0	3/2	3/2	4/2	1	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
10	10	72	72	4.0	0	0	4/2	1	1	III}{		d	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3
10	10	76	76	2.0	1	1	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	78	78	4.0	3/2	3/2	4/2	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
11	11	82	82	2.0	1/2	1/2	4/2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	84	84	2.0	1	1	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	86	86	2.0	3/2	3/2	4/2	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
12	12	88	88	8.0	0	0	4/2	1	1	I}		d	i		I	I						}	M	1	1	0, 4, 1		0	0
