mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/2	1	1	g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	4	4	4.0	1	1	4/2	1	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	2	8	8	2.0	0	0	4/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	10	10	2.0	1/2	1/2	4/2	1	1	I6	g	i		I6	I		6					M	1	1	4, 1, 0		0	4
2	2	12	12	2.0	1	1	4/2	1	1	ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
2	2	14	14	2.0	3/2	3/2	4/2	1	1	V6/V	g	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
3	3	16	16	2.0	0	0	4/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
3	3	18	18	2.0	1/2	1/2	4/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	20	20	2.0	1	1	4/2	1	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	22	22	2.0	3/2	3/2	4/2	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	24	24	2.0	0	0	4/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	26	26	2.0	1/2	1/2	4/2	1	1	I6	g	i		I6	I		6					M	1	1	4, 1, 0		0	4
4	4	28	28	2.0	1	1	4/2	1	1	ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
4	4	30	30	2.0	3/2	3/2	4/2	1	1	V6/v	g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
5	5	32	32	4.0	0	0	4/2	1	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
5	5	36	36	4.0	1	1	4/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	40	40	2.0	0	0	4/2	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	42	42	2.0	1/2	1/2	4/2	1	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
6	6	44	44	2.0	1	1	4/2	1	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	46	46	2.0	3/2	3/2	4/2	1	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	48	48	8.0	0	0	4/2	1	1	i}{	g	i		i	i						}{	m	1	1	0, -3, 1		0	0
8	8	56	56	2.0	0	0	4/2	1	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	58	58	2.0	1/2	1/2	4/2	1	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
8	8	60	60	2.0	1	1	4/2	1	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
8	8	62	62	2.0	3/2	3/2	4/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
9	9	64	64	2.0	0	0	4/2	1	1	I6	g	i		I6	I		6					M	1	1	4, 1, 0		0	4
9	9	66	66	2.0	1/2	1/2	4/2	1	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	68	68	2.0	1	1	4/2	1	1	i6(4)	g	i		i6(4)	i		6	4				m	1	1	-1, 1, 0		0	-1
9	9	70	70	2.0	3/2	3/2	4/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	72	72	4.0	0	0	4/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	76	76	2.0	1	1	4/2	1	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	78	78	2.0	3/2	3/2	4/2	1	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
11	11	80	80	2.0	0	0	4/2	1	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
11	11	82	82	2.0	1/2	1/2	4/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
11	11	84	84	4.0	1	1	4/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	88	88	2.0	0	0	4/2	1	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
12	12	90	90	2.0	1/2	1/2	4/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	92	92	2.0	1	1	4/2	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	94	94	2.0	3/2	3/2	4/2	1	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
13	13	96	96	2.0	0	0	4/2	1	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
13	13	98	98	2.0	1/2	1/2	4/2	1	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
13	13	100	100	4.0	1	1	4/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
14	14	104	104	1.0	0	0	4/2	1	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
14	14	105	105	3.0	1/4	1/4	4/2	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
