mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	C.I{					C	I		I	I						{	M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	2.0	0.0
1	1	1	1	4/2	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	2.0	0.0
2	2	0	0	4/2	1	1	IV				ii6	C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	2.0	0.0
2	2	1	1	4/2	1	1	viio6					C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	2.0	0.0
3	3	0	0	4/2	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	3.0	0.0
3	3	1/2	1/2	4/2	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	1.5	0.0
3	3	1	1	4/2	1	1	iii					C	I		iii	iii							m	0	0	4, 1, 5		4.0	4.0	2	6	0.25	0.5	3.0	0.14285714285714285
4	4	0	0	4/2	1	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1.0	3.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
4	4	1/2	1/2	4/2	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	10	0.16666666666666666	0.5	4.5	0.1
5	5	0	0	4/2	1	1	I(4)}{					C	I		I(4)	I			4			}{	M	0	0	0, -1, 1		0.0	0.0	0	6	0.0	0.0	5.0	0.0
5	5	1/2	1/2	4/2	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
5	5	1	1	4/2	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	4	12	0.25	0.75	5.75	0.11538461538461539
6	6	0	0	4/2	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	14	0.125	0.5	7.5	0.0625
6	6	1	1	4/2	1	1	bVII6					C	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2.0	2.0	2	8	0.2	0.5	4.5	0.1
6	6	3/2	3/2	4/2	1	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	2	6	0.25	0.5	2.5	0.16666666666666666
7	7	0	0	4/2	1	1	vi6					C	I		vi6	vi		6					m	0	0	0, 4, 3		3.0	0.0	0	8	0.0	0.0	5.5	0.0
7	7	1/4	1/4	4/2	1	1	IV64					C	I		IV64	IV		64					M	0	0	0, -1, 3		-1.0	0.0	0	2	0.0	0.0	1.0	0.0
7	7	1/2	1/2	4/2	1	1	I(4)					C	I		I(4)	I			4				M	0	0	0, -1, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
7	7	3/4	3/4	4/2	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
7	7	1	1	4/2	1	1	ii6(2)					C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2.0	-1.0	0	4	0.0	0.0	2.0	0.0
7	7	5/4	5/4	4/2	1	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	1.0	0.0
7	7	3/2	3/2	4/2	1	1	vi(4)					C	I		vi(4)	vi			4				m	0	0	3, 2, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
7	7	7/4	7/4	4/2	1	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
8	8	0	0	4/2	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	10	0.0	0.0	6.0	0.0
8	8	3/4	3/4	4/2	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.75	0.25
8	8	1	1	4/2	1	1	V(4)					C	I		V(4)	V			4				M	0	0	1, 0, 2		1.0	1.0	0	6	0.0	0.0	5.0	0.0
8	8	3/2	3/2	4/2	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	2.0	0.0
9	9	0	0	4/2	1	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	2	10	0.16666666666666666	0.5	5.0	0.09090909090909091
9	9	1	1	4/2	1	1	IV/V					C	I		IV/V	IV				V			M	0	0	0, 4, 1		0.0	0.0	2	12	0.14285714285714285	0.5	6.0	0.07692307692307693
10	10	0	0	4/2	1	1	viio6(2)/V					C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6.0	3.0	2	8	0.2	0.5	4.5	0.1
10	10	1/2	1/2	4/2	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	0	8	0.0	0.0	3.0	0.0
10	10	1	1	4/2	1	1	V}					C	I		V	V						}	M	0	0	1, 5, 2		1.0	1.0	0	10	0.0	0.0	7.0	0.0
11	11	0	0	4/2	1	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	2	10	0.16666666666666666	0.5	5.0	0.09090909090909091
11	11	1	1	4/2	1	1	IV/V					C	I		IV/V	IV				V			M	0	0	0, 4, 1		0.0	0.0	6	10	0.375	1.5	4.0	0.2727272727272727
12	12	0	0	4/2	1	1	ii/V					C	I		ii/V	ii				V			m	0	0	3, 0, 4		3.0	3.0	2	8	0.2	0.5	4.5	0.1
12	12	3/4	3/4	4/2	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
12	12	1	1	4/2	1	1	V}{					C	I		V	V						}{	M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	5.0	0.0
12	12	3/2	3/2	4/2	1	1	ii6/II					C	I		ii6/II	ii		6		II			m	0	0	1, 5, 4		4.0	1.0	0	2	0.0	0.0	1.0	0.0
13	13	0	0	4/2	1	1	II					C	I		II	II							M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	4.0	0.0
13	13	1/2	1/2	4/2	1	1	vi6/II					C	I		vi6/II	vi		6		II			m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	2.0	0.0
13	13	1	1	4/2	1	1	II6					C	I		II6	II		6					M	0	0	6, 3, 2		2.0	6.0	2	10	0.16666666666666666	0.5	4.5	0.1
14	14	0	0	4/2	1	1	IV/II					C	I		IV/II	IV				II			M	0	0	1, 5, 2		1.0	1.0	2	12	0.14285714285714285	0.5	6.0	0.07692307692307693
14	14	1	1	4/2	1	1	viio6/II					C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7.0	4.0	6	10	0.375	1.5	4.0	0.2727272727272727
15	15	0	0	4/2	1	1	II}{					C	I		II	II						}{	M	0	0	2, 6, 3		2.0	2.0	2	10	0.16666666666666666	0.5	8.0	0.058823529411764705
15	15	1	1	4/2	1	1	#iv					C	I		#iv	#iv							m	0	0	6, 3, 7		6.0	6.0	2	10	0.16666666666666666	0.5	5.0	0.09090909090909091
16	16	0	0	4/2	1	1	V6(2)					C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1.0	5.0	0	6	0.0	0.0	5.0	0.0
16	16	1/2	1/2	4/2	1	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	2	2	0.5	0.5	0.5	0.5
16	16	1	1	4/2	1	1	V/vi					C	I		V/vi	V				vi			M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	3.0	0.0
16	16	5/4	5/4	4/2	1	1	vi6(+2)					C	I		vi6(+2)	vi		6	+2				m	0	0	0, 4, 3	5	3.0	0.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
16	16	3/2	3/2	4/2	1	1	viio6(2)/VI					C	I		viio6(2)/VI	vii	o	6	2	VI			o	0	0	5, 2, 3		8.0	5.0	0	2	0.0	0.0	0.5	0.0
16	16	7/4	7/4	4/2	1	1	V/VI					C	I		V/VI	V				VI			M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
17	17	0	0	4/2	1	1	VI}{					C	I		VI	VI						}{	M	0	0	3, 7, 4		3.0	3.0	0	9	0.0	0.0	10.0	0.0
17	17	1	1	4/2	1	1	V6/II					C	I		V6/II	V		6		II			M	0	0	7, 4, 3		3.0	7.0	2	8	0.2	0.5	4.0	0.1111111111111111
18	18	0	0	4/2	1	1	II					C	I		II	II							M	0	0	2, 6, 3		2.0	2.0	2	12	0.14285714285714285	0.5	6.5	0.07142857142857142
18	18	1	1	4/2	1	1	vi/II					C	I		vi/II	vi				II			m	0	0	5, 2, 6		5.0	5.0	4	8	0.3333333333333333	1.0	4.0	0.2
19	19	0	0	4/2	1	1	V(4)/II					C	I		V(4)/II	V			4	II			M	0	0	3, 2, 4		3.0	3.0	0	8	0.0	0.0	5.5	0.0
19	19	1/2	1/2	4/2	1	1	V/II					C	I		V/II	V				II			M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.5	2.0	0.2
19	19	1	1	4/2	1	1	II}{					C	I		II	II						}{	M	0	0	2, 6, 3		2.0	2.0	0	8	0.0	0.0	4.0	0.0
19	19	3/2	3/2	4/2	1	1	IV/II					C	I		IV/II	IV				II			M	0	0	1, 5, 2		1.0	1.0	2	6	0.25	0.25	1.75	0.125
20	20	0	0	4/2	1	1	II					C	I		II	II							M	0	0	2, 6, 3		2.0	2.0	2	8	0.2	0.5	4.5	0.1
20	20	1	1	4/2	1	1	ii/II					C	I		ii/II	ii				II			m	0	0	4, 1, 5		4.0	4.0	2	8	0.2	0.5	4.0	0.1111111111111111
20	20	7/4	7/4	4/2	1	1	vi.III6					C	vi		III6	III		6					M	0	1	4, 1, 0		0.0	4.0	0	4	0.0	0.0	1.0	0.0
21	21	0	0	6/2	1	1	i					C	vi		i	i							m	0	1	3, 0, 4		3.0	3.0	4	6	0.4	1.0	3.0	0.25
21	21	1/2	1/2	6/2	1	1	i6					C	vi		i6	i		6					m	0	1	0, 4, 3		3.0	0.0	0	6	0.0	0.0	3.0	0.0
21	21	1	1	6/2	1	1	#viio6(4)					C	vi		#viio6(4)	#vii	o	6	4				o	0	1	0, 2, 8		8.0	0.0	0	4	0.0	0.0	2.5	0.0
21	21	5/4	5/4	6/2	1	1	#viio6(42)					C	vi		#viio6(42)	#vii	o	6	42				o	0	1	0, 2, 3		8.0	0.0	0	2	0.0	0.0	1.0	0.0
21	21	3/2	3/2	6/2	1	1	#viio6(2)					C	vi		#viio6(2)	#vii	o	6	2				o	0	1	5, 2, 3		8.0	5.0	0	2	0.0	0.0	1.0	0.0
21	21	7/4	7/4	6/2	1	1	#viio6					C	vi		#viio6	#vii	o	6					o	0	1	5, 2, 8		8.0	5.0	0	2	0.0	0.0	0.5	0.0
21	21	2	2	6/2	1	1	I}					C	vi		I	I						}	M	0	1	3, 7, 4		3.0	3.0	0	10	0.0	0.0	7.0	0.0
22	22	0	0	4/2	1	1	I6					C	vi		I6	I		6					M	0	1	7, 4, 3		3.0	7.0	0	8	0.0	0.0	6.5	0.0
22	22	1	1	4/2	1	1	IV					C	vi		IV	IV							M	0	1	2, 6, 3		2.0	2.0	4	13	0.23529411764705882	1.0	6.25	0.13793103448275862
23	23	0	0	4/2	1	1	#viio6					C	vi		#viio6	#vii	o	6					o	0	1	5, 2, 8		8.0	5.0	0	8	0.0	0.0	4.5	0.0
23	23	1/4	1/4	4/2	1	1	#viio6(2)					C	vi		#viio6(2)	#vii	o	6	2				o	0	1	5, 2, 3		8.0	5.0	2	4	0.3333333333333333	0.5	1.75	0.2222222222222222
23	23	3/4	3/4	4/2	1	1	#viio6					C	vi		#viio6	#vii	o	6					o	0	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	1.0	0.0
23	23	1	1	4/2	1	1	I}					C	vi		I	I						}	M	0	1	3, 7, 4		3.0	3.0	2	10	0.16666666666666666	0.5	7.0	0.06666666666666667
24	24	0	0	4/2	1	1	V					C	vi		V	V							M	0	1	4, 8, 5		4.0	4.0	4	10	0.2857142857142857	1.0	5.0	0.16666666666666666
24	24	3/2	3/2	4/2	1	1	I					C	vi		I	I							M	0	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
25	25	0	0	4/2	1	1	V(4)					C	vi		V(4)	V			4				M	0	1	4, 3, 5		4.0	4.0	0	6	0.0	0.0	6.0	0.0
25	25	1/2	1/2	4/2	1	1	V					C	vi		V	V							M	0	1	4, 8, 5		4.0	4.0	2	2	0.5	0.5	0.5	0.5
25	25	1	1	4/2	1	1	V6					C	vi		V6	V		6					M	0	1	8, 5, 4		4.0	8.0	2	8	0.2	0.5	4.5	0.1
26	26	0	0	4/2	1	1	I}					C	vi		I	I						}	M	0	1	3, 7, 4		3.0	3.0	4	12	0.25	0.75	6.25	0.10714285714285714
26	26	1	1	4/2	1	1	#vi					C	vi		#vi	#vi							m	0	1	6, 3, 7		6.0	6.0	4	12	0.25	1.0	6.0	0.14285714285714285
27	27	0	0	4/2	1	1	V					C	vi		V	V							M	0	1	4, 8, 5		4.0	4.0	0	6	0.0	0.0	3.0	0.0
27	27	1/4	1/4	4/2	1	1	V(#64)					C	vi		V(#64)	V			#64				M	0	1	4, 3, 5	7	4.0	4.0	0	4	0.0	0.0	1.5	0.0
27	27	1/2	1/2	4/2	1	1	V(4)					C	vi		V(4)	V			4				M	0	1	4, 3, 5		4.0	4.0	0	2	0.0	0.0	1.0	0.0
27	27	3/4	3/4	4/2	1	1	V					C	vi		V	V							M	0	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
27	27	1	1	4/2	1	1	I}					C	vi		I	I						}	M	0	1	3, 7, 4		3.0	3.0	0	6	0.0	0.0	5.0	0.0
28	28	0	0	4/2	1	1	V					C	vi		V	V							M	0	1	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
28	28	1/2	1/2	4/2	1	1	#iii					C	vi		#iii	#iii							m	0	1	7, 4, 8		7.0	7.0	0	6	0.0	0.0	2.5	0.0
28	28	1	1	4/2	1	1	I					C	vi		I	I							M	0	1	3, 7, 4		3.0	3.0	2	6	0.25	0.5	4.0	0.1111111111111111
28	28	7/4	7/4	4/2	1	1	I6					C	vi		I6	I		6					M	0	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
29	29	0	0	4/2	1	1	IV					C	vi		IV	IV							M	0	1	2, 6, 3		2.0	2.0	6	6	0.5	1.0	3.0	0.25
29	29	1/2	1/2	4/2	1	1	ii					C	vi		ii	ii							m	0	1	5, 2, 6		5.0	5.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
29	29	1	1	4/2	1	1	V65					C	vi		V65	V		65					Mm7	0	1	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	3.0	0.0
29	29	3/2	3/2	4/2	1	1	I					C	vi		I	I							M	0	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
30	30	0	0	4/2	1	1	I.vi6(#2)/II					C	I		vi6(#2)/II	vi		6	#2	II			m	0	0	14, 6, 5		5.0	14.0	6	2	0.75	5.0	1.0	0.8333333333333334
30	30	1/2	1/2	4/2	1	1	vi6/II					C	I		vi6/II	vi		6		II			m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	2.5	0.0
30	30	1	1	4/2	1	1	II6					C	I		II6	II		6					M	0	0	6, 3, 2		2.0	6.0	2	10	0.16666666666666666	0.5	5.0	0.09090909090909091
31	31	0	0	4/2	1	1	IV/II					C	I		IV/II	IV				II			M	0	0	1, 5, 2		1.0	1.0	4	18	0.18181818181818182	1.0	7.0	0.125
31	31	1	1	4/2	1	1	viio6/II					C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7.0	4.0	0	6	0.0	0.0	3.5	0.0
31	31	5/4	5/4	4/2	1	1	viio6(2)/II					C	I		viio6(2)/II	vii	o	6	2	II			o	0	0	4, 1, 2		7.0	4.0	4	4	0.5	1.0	2.0	0.3333333333333333
31	31	7/4	7/4	4/2	1	1	viio6/II					C	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7.0	4.0	2	4	0.3333333333333333	0.25	0.75	0.25
32	32	0	0	4/2	1	1	II}{					C	I		II	II						}{	M	0	0	2, 6, 3		2.0	2.0	4	12	0.25	0.75	5.75	0.11538461538461539
32	32	1	1	4/2	1	1	#viio6(2)/vi					C	I		#viio6(2)/vi	#vii	o	6	2	vi			o	0	0	5, 2, 3		8.0	5.0	0	4	0.0	0.0	4.0	0.0
32	32	5/4	5/4	4/2	1	1	#viio6/vi					C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
33	33	0	0	4/2	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	0	6	0.0	0.0	3.5	0.0
33	33	1/4	1/4	4/2	1	1	V/V					C	I		V/V	V				V			M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
33	33	1	1	4/2	1	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	2	4	0.3333333333333333	0.5	3.0	0.14285714285714285
33	33	3/2	3/2	4/2	1	1	vi/V					C	I		vi/V	vi				V			m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
34	34	0	0	4/2	1	1	ii6(2)/V					C	I		ii6(2)/V	ii		6	2	V			m	0	0	0, 4, 5		3.0	0.0	0	6	0.0	0.0	5.0	0.0
34	34	1/2	1/2	4/2	1	1	ii6/V					C	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3.0	0.0	0	2	0.0	0.0	1.0	0.0
34	34	1	1	4/2	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	2	9	0.18181818181818182	0.5	7.0	0.06666666666666667
35	35	0	0	4/2	1	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	8	0.0	0.0	6.5	0.0
35	35	1	1	4/2	1	1	IV/V					C	I		IV/V	IV				V			M	0	0	0, 4, 1		0.0	0.0	4	14	0.2222222222222222	1.0	6.5	0.13333333333333333
36	36	0	0	4/2	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	0	8	0.0	0.0	5.0	0.0
36	36	1/4	1/4	4/2	1	1	viio6(2)/V					C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6.0	3.0	4	2	0.6666666666666666	1.0	1.0	0.5
36	36	3/4	3/4	4/2	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
36	36	1	1	4/2	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	8.0	0.0
37	37	0	0	4/2	1	1	I}					C	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0	4	18	0.18181818181818182	1.0	7.5	0.11764705882352941
38	38	0	0	4/2	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
38	38	1/4	1/4	4/2	1	1	viio6					C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5.0	2.0	2	4	0.3333333333333333	0.25	0.75	0.25
38	38	1/2	1/2	4/2	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	6	14	0.3	1.0	8.0	0.1111111111111111
39	39	0	0	4/2	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	2	10	0.16666666666666666	0.5	5.5	0.08333333333333333
39	39	1	1	4/2	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	4.0	0.0
39	39	3/2	3/2	4/2	1	1	vi6/IV					C	I		vi6/IV	vi		6		IV			m	0	0	-1, 3, 2		2.0	-1.0	4	2	0.6666666666666666	1.0	0.5	0.6666666666666666
40	40	0	0	4/2	1	1	vi/IV					C	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2.0	2.0	0	8	0.0	0.0	4.0	0.0
40	40	1/2	1/2	4/2	1	1	IV6/IV					C	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	3.0	0.0
40	40	1	1	4/2	1	1	V7/IV					C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	2.5	0.0
40	40	5/4	5/4	4/2	1	1	V7(4)/IV					C	I		V7(4)/IV	V		7	4	IV			Mm7	0	0	0, -1, 1, -2		0.0	0.0	0	2	0.0	0.0	1.0	0.0
