mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/1	1	1	a.i{		a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	4.0	0.0
2	2	0	0	8/1	1	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	6.0	0.0
2	2	3	3	8/1	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	2	0.0	0.0	4.0	0.0
2	2	5	5	8/1	1	1	V		a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	2.0	0.0
2	2	6	6	8/1	1	1	i}		a	i		i	i						}	m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	6.0	0.0
3	3	1	1	4/2	1	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	2.0	0.0
4	4	0	0	4/2	1	1	v		a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	0	6	0.0	0.0	5.0	0.0
4	4	1	1	4/2	1	1	iv6(2)		a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	2	0.0	0.0	1.5	0.0
4	4	3/2	3/2	4/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	1.5	0.0
5	5	0	0	4/2	1	1	V7		a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/2	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	3.0	0.0
5	5	1	1	4/2	1	1	v6(2)		a	i		v6(2)	v		6	2				m	1	1	1, 5, -1		4.0	1.0	0	2	0.0	0.0	2.0	0.0
5	5	3/2	3/2	4/2	1	1	v6		a	i		v6	v		6					m	1	1	1, 5, 4		4.0	1.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	4/2	1	1	VI6(2)		a	i		VI6(2)	VI		6	2				M	1	1	3, 0, 1		-1.0	3.0	0	6	0.0	0.0	4.0	0.0
6	6	1/2	1/2	4/2	1	1	VI6		a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	3.0	0.0
6	6	1	1	4/2	1	1	III(4)		a	i		III(4)	III			4				M	1	1	0, -1, 1		0.0	0.0	0	4	0.0	0.0	3.0	0.0
6	6	3/2	3/2	4/2	1	1	III		a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.5	1.5	0.25
7	7	0	0	4/2	1	1	VII6		a	i		VII6	VII		6					M	1	1	5, 2, 1		1.0	5.0	0	6	0.0	0.0	3.5	0.0
7	7	1/2	1/2	4/2	1	1	v		a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	2	6	0.25	0.25	3.25	0.07142857142857142
7	7	1	1	4/2	1	1	iv(2)		a	i		iv(2)	iv			2				m	1	1	4, -1, 3		2.0	4.0	0	4	0.0	0.0	3.0	0.0
7	7	3/2	3/2	4/2	1	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.5	1.5	0.25
8	8	0	0	4/2	1	1	V7		a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	2	8	0.2	1.0	4.5	0.18181818181818182
8	8	1/2	1/2	4/2	1	1	V(64)		a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	2.5	0.0
8	8	3/4	3/4	4/2	1	1	V		a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
8	8	1	1	4/2	1	1	iv6(2)		a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	7	0.0	0.0	6.5	0.0
8	8	3/2	3/2	4/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	1.5	0.0
9	9	0	0	4/2	1	1	III6		a	i		III6	III		6					M	1	1	4, 1, 0		0.0	4.0	0	7	0.0	0.0	4.75	0.0
9	9	1/2	1/2	4/2	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	7	0.0	0.0	4.25	0.0
9	9	1	1	4/2	1	1	VII(2)		a	i		VII(2)	VII			2				M	1	1	3, 5, 2		1.0	3.0	0	5	0.0	0.0	3.0	0.0
9	9	3/2	3/2	4/2	1	1	v6		a	i		v6	v		6					m	1	1	1, 5, 4		4.0	1.0	0	7	0.0	0.0	3.0	0.0
10	10	0	0	4/2	1	1	iv65(2)		a	i		iv65(2)	iv		65	2				mm7	1	1	-1, 3, 0, 4		2.0	-1.0	0	9	0.0	0.0	7.0	0.0
10	10	1/2	1/2	4/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	2.0	0.0
10	10	1	1	4/2	1	1	III		a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	2	14	0.125	0.5	7.5	0.0625
11	11	0	0	4/2	1	1	v6		a	i		v6	v		6					m	1	1	1, 5, 4		4.0	1.0	2	10	0.16666666666666666	0.25	6.75	0.03571428571428571
11	11	1	1	4/2	1	1	iv6(2)		a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	6	0.0	0.0	6.0	0.0
11	11	3/2	3/2	4/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	1.0	0.0
12	12	0	0	4/2	1	1	III6		a	i		III6	III		6					M	1	1	4, 1, 0		0.0	4.0	0	8	0.0	0.0	6.5	0.0
12	12	1/2	1/2	4/2	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	3.5	0.0
12	12	1	1	4/2	1	1	V6(4)		a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4.0	3.0	0	4	0.0	0.0	3.0	0.0
12	12	3/2	3/2	4/2	1	1	V6		a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	0	4	0.0	0.0	2.0	0.0
13	13	0	0	4/2	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.5	3.5	0.125
