mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	1	1	.d.i				d	i		i	i							m	1	1	2, -1, 3		2	2	3	4	0.42857142857142855	0.3125	0.6875	0.3125
2	2	0	0	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	3	3	0.5	0.375	0.625	0.375
2	2	1/2	1/2	4/4	1	1	v6				d	i		v6	v		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.0625	0.4375	0.125
2	2	3/4	3/4	4/4	1	1	#viio6/v				d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	0	2	0.0	0.0	0.25	0.0
2	2	7/8	7/8	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
3	3	0	0	4/4	1	1	IV6				d	i		IV6	IV		6					M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.5	0.0
3	3	1/4	1/4	4/4	1	1	#viio				d	i		#viio	#vii	o						o	1	1	7, 4, 1		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	1/2	1/2	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	2	2	0.5	0.25	0.25	0.5
3	3	3/4	3/4	4/4	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.125	0.375	0.25
4	4	0	0	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	5	10	0.3333333333333333	0.4375	2.0625	0.175
4	4	3/4	3/4	4/4	1	1	V6/v				d	i		V6/v	V		6		v			M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
4	4	7/8	7/8	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
5	5	0	0	4/4	1	1	I				d	i		I	I							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
5	5	1/4	1/4	4/4	1	1	#viio6/v				d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/2	1/2	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.75	0.0
5	5	3/4	3/4	4/4	1	1	ii64				d	i		ii64	ii		64					m	1	1	5, 4, 1		4	5	1	3	0.25	0.125	0.625	0.16666666666666666
6	6	0	0	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.25	1.375	0.15384615384615385
6	6	3/8	3/8	4/4	1	1	viio/III				d	i		viio/III	vii	o			III			o	1	1	4, 1, -2		4	4	0	3	0.0	0.0	0.375	0.0
6	6	1/2	1/2	4/4	1	1	III				d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.25	0.0
6	6	5/8	5/8	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	6	3/4	3/4	4/4	1	1	V6				d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
6	6	7/8	7/8	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
7	7	0	0	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	1	4	0.2	0.125	1.125	0.1
7	7	3/8	3/8	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
7	7	1/2	1/2	4/4	1	1	V6				d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
7	7	3/4	3/4	4/4	1	1	iio6/v				d	i		iio6/v	ii	o	6		v			o	1	1	2, -1, 5		5	2	0	3	0.0	0.0	0.625	0.0
8	8	0	0	4/4	1	1	V(64)/v				d	i		V(64)/v	V			64	v			M	1	1	4, 3, 0		4	4	1	4	0.2	0.0625	1.5625	0.038461538461538464
8	8	1/4	1/4	4/4	1	1	V7/v				d	i		V7/v	V		7		v			Mm7	1	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.5	0.0
8	8	1/2	1/2	4/4	1	1	V(13)/v				d	i		V(13)/v	V			13	v			M	1	1	4, 8, 5	0	4	4	0	1	0.0	0.0	0.25	0.0
8	8	5/8	5/8	4/4	1	1	V(64)/v				d	i		V(64)/v	V			64	v			M	1	1	4, 3, 0		4	4	0	1	0.0	0.0	0.25	0.0
8	8	3/4	3/4	4/4	1	1	V(4)/v				d	i		V(4)/v	V			4	v			M	1	1	4, 3, 5		4	4	0	1	0.0	0.0	0.25	0.0
8	8	7/8	7/8	4/4	1	1	V/v				d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
9	9	0	0	4/4	1	1	v}{				d	i		v	v						}{	m	1	1	3, 0, 4		3	3	3	5	0.375	0.375	0.625	0.375
9	9	1/2	1/2	4/4	1	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.875	0.0
9	9	3/4	3/4	4/4	1	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.5	0.2
10	10	0	0	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.0625	0.8125	0.07142857142857142
10	10	1/4	1/4	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.5	0.2
10	10	1/2	1/2	4/4	1	1	v(64)				d	i		v(64)	v			64				m	1	1	3, 2, -1		3	3	0	4	0.0	0.0	1.0	0.0
10	10	3/4	3/4	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	5	7	0.4166666666666667	0.625	2.125	0.22727272727272727
11	11	1/2	1/2	4/4	1	1	VII				d	i		VII	VII							M	1	1	0, 4, 1		0	0	2	2	0.5	0.125	0.375	0.25
11	11	3/4	3/4	4/4	1	1	ii6				d	i		ii6	ii		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.5	0.0
11	11	7/8	7/8	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
12	12	0	0	4/4	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	4	0.2	0.125	0.625	0.16666666666666666
12	12	1/4	1/4	4/4	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	2	3	0.4	0.25	0.75	0.25
12	12	1/2	1/2	4/4	1	1	ii65				d	i		ii65	ii		65					mm7	1	1	1, 5, 2, 4		4	1	0	2	0.0	0.0	0.75	0.0
12	12	3/4	3/4	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
13	13	0	0	4/4	1	1	i}{				d	i		i	i						}{	m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.375	0.75	0.3333333333333333
13	13	3/8	3/8	4/4	1	1	iio6				d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
13	13	1/2	1/2	4/4	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.1875	0.8125	0.1875
13	13	3/4	3/4	4/4	1	1	V2				d	i		V2	V		2					Mm7	1	1	1, 3, 7, 4		3	1	0	4	0.0	0.0	0.5	0.0
14	14	0	0	4/4	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	3	5	0.375	0.375	1.625	0.1875
14	14	1/2	1/2	4/4	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
15	15	0	0	4/4	1	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.25	0.0
15	15	1/4	1/4	4/4	1	1	ii%65				d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	3	0.0	0.0	0.625	0.0
15	15	1/2	1/2	4/4	1	1	V(6)				d	i		V(6)	V			6				M	1	1	3, 7, -1		3	3	2	4	0.3333333333333333	0.125	1.375	0.08333333333333333
15	15	3/4	3/4	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
16	16	0	0	4/4	1	1	V(64)				d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	2	7	0.2222222222222222	0.25	3.0	0.07692307692307693
16	16	1/2	1/2	4/4	1	1	V(4)				d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	1	0.0	0.0	0.5	0.0
16	16	3/4	3/4	4/4	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
17	17	0	0	4/4	1	1	I}				d	i		I	I						}	M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	4.0	0.0
18	18	0	0	3/2	1	1	i{				d	i		i	i						{	m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.25	1.0	0.2
18	18	3/4	3/4	3/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.25	0.75	0.25
18	18	5/4	5/4	3/2	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
19	19	0	0	3/2	1	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.0	0.0
19	19	1/2	1/2	3/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
19	19	3/4	3/4	3/2	1	1	#viio6				d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	1	2	0.3333333333333333	0.25	0.75	0.25
19	19	5/4	5/4	3/2	1	1	i	0.391647	-2.36945	/	d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
20	20	0	0	3/2	1	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	3	7	0.3	0.75	3.75	0.16666666666666666
21	21	0	0	3/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	1.5	0.0
21	21	1/4	1/4	3/2	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	1	1	0.5	0.25	0.5	0.3333333333333333
21	21	3/4	3/4	3/2	1	1	V(4)/v				d	i		V(4)/v	V			4	v			M	1	1	4, 3, 5		4	4	0	4	0.0	0.0	1.75	0.0
21	21	5/4	5/4	3/2	1	1	V/v				d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
22	22	0	0	3/2	1	1	VI/v}{				d	i		VI/v	VI				v		}{	M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	2.5	0.0
22	22	1/4	1/4	3/2	1	1	VI6/v				d	i		VI6/v	VI		6		v			M	1	1	3, 0, -1		-1	3	2	2	0.5	0.5	0.5	0.5
22	22	3/4	3/4	3/2	1	1	v6				d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.5	0.0
22	22	1	1	3/2	1	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	4	9	0.3076923076923077	1.0	5.0	0.16666666666666666
23	23	5/4	5/4	3/2	1	1	v6				d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.75	0.0
24	24	0	0	3/2	1	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	1.5	0.0
24	24	1/4	1/4	3/2	1	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	1	0.5	0.25	0.75	0.25
24	24	3/4	3/4	3/2	1	1	ii%65				d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	2	0.0	0.0	1.25	0.0
24	24	1	1	3/2	1	1	V(4)				d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	1	0.0	0.0	0.5	0.0
24	24	5/4	5/4	3/2	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
25	25	0	0	3/2	1	1	i}{				d	i		i	i						}{	m	1	1	2, -1, 3		2	2	1	4	0.2	0.25	3.25	0.07142857142857142
25	25	3/4	3/4	3/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	3	0.4	0.5	1.0	0.3333333333333333
26	26	0	0	3/2	1	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	3	3	0.5	0.75	1.5	0.3333333333333333
26	26	3/4	3/4	3/2	1	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.5	1.75	0.2222222222222222
27	27	0	0	3/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	4	0.2	0.25	3.25	0.07142857142857142
