mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.v{	d	i		v	v						{	m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
1	1	1/2	1/2	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
1	1	3/4	3/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	1.25	0.0
1	1	1	1	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2.0	2.0	4	4	0.5	0.5	1.25	0.2857142857142857
1	1	3/2	3/2	4/2	1	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
1	1	7/4	7/4	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
2	2	0	0	4/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3.0	0.0	0	6	0.0	0.0	3.0	0.0
2	2	1/4	1/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	1.5	0.0
2	2	1/2	1/2	4/2	1	1	v(4)	d	i		v(4)	v			4				m	1	1	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
2	2	3/4	3/4	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
2	2	1	1	4/2	1	1	IV	d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	6	0.0	0.0	2.5	0.0
2	2	5/4	5/4	4/2	1	1	ii6	d	i		ii6	ii		6					m	1	1	1, 5, 4		4.0	1.0	0	2	0.0	0.0	1.0	0.0
2	2	3/2	3/2	4/2	1	1	i6(2)	d	i		i6(2)	i		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	4	0.0	0.0	2.0	0.0
2	2	7/4	7/4	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.5	0.0
3	3	0	0	4/2	1	1	IV	d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	2.0	0.0
3	3	1/4	1/4	4/2	1	1	ii6	d	i		ii6	ii		6					m	1	1	1, 5, 4		4.0	1.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
3	3	1/2	1/2	4/2	1	1	v2	d	i		v2	v		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	0	4	0.0	0.0	1.5	0.0
3	3	3/4	3/4	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	6	0.0	0.0	2.0	0.0
3	3	1	1	4/2	1	1	ii(4)	d	i		ii(4)	ii			4				m	1	1	4, 3, 5		4.0	4.0	0	6	0.0	0.0	2.5	0.0
3	3	5/4	5/4	4/2	1	1	VII6	d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	4	0.0	0.0	1.0	0.0
3	3	3/2	3/2	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	2	10	0.16666666666666666	0.25	3.75	0.0625
4	4	0	0	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	8	0.0	0.0	3.5	0.0
4	4	1/4	1/4	4/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3.0	0.0	0	2	0.0	0.0	1.0	0.0
4	4	1/2	1/2	4/2	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	5, 2, 3		8.0	5.0	0	4	0.0	0.0	2.0	0.0
4	4	3/4	3/4	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8.0	5.0	0	2	0.0	0.0	0.5	0.0
4	4	1	1	4/2	1	1	v}{	d	i		v	v						}{	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	3.5	0.0
4	4	5/4	5/4	4/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1.0	3.0	0	8	0.0	0.0	3.0	0.0
4	4	7/4	7/4	4/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	3, 2, -1		3.0	3.0	4	12	0.25	0.5	3.0	0.14285714285714285
5	5	1/4	1/4	4/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/2	1	1	iv6(2)	d	i		iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1.0	-2.0	0	6	0.0	0.0	3.0	0.0
5	5	3/4	3/4	4/2	1	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.5	0.0
5	5	1	1	4/2	1	1	v}{	d	i		v	v						}{	m	1	1	3, 0, 4		3.0	3.0	0	14	0.0	0.0	6.0	0.0
5	5	7/4	7/4	4/2	1	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
6	6	0	0	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	6	0.0	0.0	2.0	0.0
6	6	1/4	1/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	4	8	0.3333333333333333	0.5	3.0	0.14285714285714285
6	6	3/4	3/4	4/2	1	1	V6	d	i		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
6	6	1	1	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	2	10	0.16666666666666666	0.25	3.75	0.0625
6	6	7/4	7/4	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	1.0	0.0
7	7	0	0	4/2	1	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	2	10	0.16666666666666666	0.25	3.75	0.0625
7	7	1/2	1/2	4/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	1.5	0.0
7	7	3/4	3/4	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	2.0	0.0
7	7	1	1	4/2	1	1	VI(11)	d	i		VI(11)	VI			11				M	1	1	-2, 2, -1	4	-2.0	-2.0	0	6	0.0	0.0	2.5	0.0
7	7	5/4	5/4	4/2	1	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	2	4	0.3333333333333333	0.25	0.75	0.25
7	7	3/2	3/2	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	2	6	0.25	0.25	1.75	0.125
7	7	7/4	7/4	4/2	1	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.5	0.0
8	8	0	0	4/2	1	1	ii%65/v	d	i		ii%65/v	ii	%	65		v			%7	1	1	2, -1, 3, 5		5.0	2.0	0	8	0.0	0.0	2.5	0.0
8	8	1/4	1/4	4/2	1	1	V/V	d	i		V/V	V				V			M	1	1	4, 8, 5		4.0	4.0	2	6	0.25	0.25	1.75	0.125
8	8	1/2	1/2	4/2	1	1	V6	d	i		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	4	10	0.2857142857142857	0.5	3.5	0.125
8	8	1	1	4/2	1	1	i(9)	d	i		i(9)	i			9				m	1	1	2, -1, 3	4	2.0	2.0	0	6	0.0	0.0	4.0	0.0
8	8	5/4	5/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
8	8	3/2	3/2	4/2	1	1	V(4)	d	i		V(4)	V			4				M	1	1	3, 2, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
8	8	7/4	7/4	4/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
9	9	0	0	4/2	1	1	I}	d	i		I	I						}	M	1	1	2, 6, 3		2.0	2.0	0	8	0.0	0.0	16.0	0.0
