mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	e.V/iv{	e	i		V/iv	V				iv		{	M	1	1	4, 8, 5		4	4	2	7	0.2222222222222222	0.25	4.75	0.05
1	1	1	1	4/2	1	1	V(6)/iv	e	i		V(6)/iv	V			6	iv			M	1	1	4, 8, 0		4	4	0	2	0.0	0.0	0.75	0.0
1	1	5/4	5/4	4/2	1	1	V(64)/iv	e	i		V(64)/iv	V			64	iv			M	1	1	4, 3, 0		4	4	0	1	0.0	0.0	0.5	0.0
1	1	3/2	3/2	4/2	1	1	V(4)/iv	e	i		V(4)/iv	V			4	iv			M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	1.5	0.0
1	1	7/4	7/4	4/2	1	1	V/iv	e	i		V/iv	V				iv			M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
2	2	0	0	4/2	1	1	iv6(2)/iv	e	i		iv6(2)/iv	iv		6	2	iv			m	1	1	-1, 3, 4		2	-1	0	4	0.0	0.0	2.25	0.0
2	2	1/4	1/4	4/2	1	1	iv6/iv	e	i		iv6/iv	iv		6		iv			m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.125	0.125	0.5
2	2	1/2	1/2	4/2	1	1	V6/III	e	i		V6/III	V		6		III			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	2.0	0.0
2	2	1	1	4/2	1	1	III6(2)	e	i		III6(2)	III		6	2				M	1	1	5, 2, 3		1	5	0	2	0.0	0.0	1.25	0.0
2	2	5/4	5/4	4/2	1	1	III6	e	i		III6	III		6					M	1	1	5, 2, 1		1	5	1	4	0.2	0.125	1.625	0.07142857142857142
2	2	7/4	7/4	4/2	1	1	III	e	i		III	III							M	1	1	1, 5, 2		1	1	1	1	0.5	0.125	0.125	0.5
3	3	0	0	4/2	1	1	ii6(112)/III	e	i		ii6(112)/III	ii		6	112	III			m	1	1	0, 4, 5	2	3	0	0	4	0.0	0.0	3.5	0.0
3	3	1/2	1/2	4/2	1	1	ii6/III	e	i		ii6/III	ii		6		III			m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.25	0.75	0.25
