mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.v{	d	i		v	v						{	m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	3.0	0.0
1	1	3/2	3/2	4/2	1	1	V6/v	d	i		V6/v	V		6		v			M	1	1	8, 5, 4		4.0	8.0	0	2	0.0	0.0	1.0	0.0
2	2	0	0	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	3.0	0.0
2	2	1	1	4/2	1	1	IV6(2)	d	i		IV6(2)	IV		6	2				M	1	1	5, 2, 3		1.0	5.0	0	2	0.0	0.0	1.5	0.0
2	2	3/2	3/2	4/2	1	1	IV6	d	i		IV6	IV		6					M	1	1	5, 2, 1		1.0	5.0	2	2	0.5	0.5	1.0	0.3333333333333333
3	3	0	0	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	2.0	0.0
3	3	1/2	1/2	4/2	1	1	IV6	d	i		IV6	IV		6					M	1	1	5, 2, 1		1.0	5.0	0	4	0.0	0.0	2.0	0.0
3	3	1	1	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	3.0	0.0
3	3	3/2	3/2	4/2	1	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	2	6	0.25	0.5	2.5	0.16666666666666666
4	4	0	0	4/2	1	1	ii%65/v	d	i		ii%65/v	ii	%	65		v			%7	1	1	2, -1, 3, 5		5.0	2.0	2	8	0.2	0.25	3.75	0.0625
4	4	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
4	4	1	1	4/2	1	1	VI/v	d	i		VI/v	VI				v			M	1	1	-1, 3, 0		-1.0	-1.0	2	6	0.25	0.5	3.0	0.14285714285714285
4	4	3/2	3/2	4/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3.0	0.0	2	6	0.25	0.5	2.5	0.16666666666666666
5	5	0	0	4/2	1	1	ii%65/v	d	i		ii%65/v	ii	%	65		v			%7	1	1	2, -1, 3, 5		5.0	2.0	0	6	0.0	0.0	4.0	0.0
5	5	1/2	1/2	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
5	5	1	1	4/2	1	1	v}{	d	i		v	v						}{	m	1	1	3, 0, 4		3.0	3.0	4	14	0.2222222222222222	0.75	6.25	0.10714285714285714
6	6	0	0	4/2	1	1	ii%2/v	d	i		ii%2/v	ii	%	2		v			%7	1	1	3, 5, 2, -1		5.0	3.0	0	6	0.0	0.0	4.0	0.0
6	6	1/2	1/2	4/2	1	1	ii6	d	i		ii6	ii		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	2.5	0.0
6	6	1	1	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	6	0.0	0.0	3.5	0.0
6	6	3/2	3/2	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	3.0	0.0
7	7	0	0	4/2	1	1	ii(64)	d	i		ii(64)	ii			64				m	1	1	4, 3, 0		4.0	4.0	0	6	0.0	0.0	4.0	0.0
7	7	1/2	1/2	4/2	1	1	ii	d	i		ii	ii							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
7	7	1	1	4/2	1	1	IV/VII	d	i		IV/VII	IV				VII			M	1	1	-1, 3, 0		-1.0	-1.0	0	8	0.0	0.0	3.5	0.0
7	7	3/2	3/2	4/2	1	1	V(4)/VII	d	i		V(4)/VII	V			4	VII			M	1	1	1, 0, 2		1.0	1.0	0	4	0.0	0.0	2.0	0.0
7	7	7/4	7/4	4/2	1	1	V/VII	d	i		V/VII	V				VII			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
8	8	0	0	4/2	1	1	VII}	d	i		VII	VII						}	M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	3.0	0.0
8	8	1/2	1/2	4/2	1	1	v{	d	i		v	v						{	m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.5	1.5	0.25
8	8	1	1	4/2	1	1	#viio(2)/v	d	i		#viio(2)/v	#vii	o		2	v			o	1	1	3, 5, 2		8.0	3.0	2	8	0.2	0.25	3.75	0.0625
8	8	3/2	3/2	4/2	1	1	#viio/v	d	i		#viio/v	#vii	o			v			o	1	1	8, 5, 2		8.0	8.0	0	4	0.0	0.0	2.0	0.0
9	9	0	0	4/2	1	1	v}	d	i		v	v						}	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	5.0	0.0
9	9	1/2	1/2	4/2	1	1	VII6{	d	i		VII6	VII		6				{	M	1	1	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
9	9	1	1	4/2	1	1	iii/VII	d	i		iii/VII	iii				VII			m	1	1	4, 1, 5		4.0	4.0	2	6	0.25	0.25	2.75	0.08333333333333333
9	9	3/2	3/2	4/2	1	1	viio6/VII	d	i		viio6/VII	vii	o	6		VII			o	1	1	2, -1, 5		5.0	2.0	0	4	0.0	0.0	2.0	0.0
10	10	0	0	4/2	1	1	VII}	d	i		VII	VII						}	M	1	1	0, 4, 1		0.0	0.0	0	6	0.0	0.0	4.0	0.0
10	10	1/2	1/2	4/2	1	1	v{	d	i		v	v						{	m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.5	2.5	0.16666666666666666
10	10	1	1	4/2	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	5, 2, 3		8.0	5.0	2	6	0.25	0.5	3.5	0.125
10	10	3/2	3/2	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8.0	5.0	2	6	0.25	0.5	2.5	0.16666666666666666
11	11	0	0	4/2	1	1	v(6)}{	d	i		v(6)	v			6			}{	m	1	1	3, 0, -1		3.0	3.0	2	10	0.16666666666666666	0.25	4.75	0.05
11	11	1/2	1/2	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	4.0	0.0
11	11	1	1	4/2	1	1	iio6(2)/v	d	i		iio6(2)/v	ii	o	6	2	v			o	1	1	2, -1, 0		5.0	2.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
11	11	3/2	3/2	4/2	1	1	iio6/v	d	i		iio6/v	ii	o	6		v			o	1	1	2, -1, 5		5.0	2.0	2	4	0.3333333333333333	0.5	1.5	0.25
12	12	0	0	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.5	3.5	0.125
