mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	.d.V{				v{	d	i		V	V						{	M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.75	0.0
1	1	1	1	4/2	1	1	iv(2)					d	i		iv(2)	iv			2				m	1	1	3, -2, 2		1.0	3.0	0	1	0.0	0.0	1.0	0.0
1	1	5/4	5/4	4/2	1	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	1	4	0.2	0.125	1.125	0.1
1	1	7/4	7/4	4/2	1	1	iio6					d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4.0	1.0	0	1	0.0	0.0	0.25	0.0
2	2	0	0	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.25	1.75	0.125
2	2	1/2	1/2	4/2	1	1	i64					d	i		i64	i		64					m	1	1	3, 2, -1		2.0	3.0	0	2	0.0	0.0	1.0	0.0
2	2	3/4	3/4	4/2	1	1	vii%7/V/III					d	i		vii%7/V/III	vii	%	7		V/III			%7	1	1	5, 2, -1, 3		5.0	5.0	0	1	0.0	0.0	0.25	0.0
2	2	1	1	4/2	1	1	V(4)/III					d	i		V(4)/III	V			4	III			M	1	1	0, -1, 1		0.0	0.0	0	2	0.0	0.0	1.25	0.0
2	2	5/4	5/4	4/2	1	1	V64/III					d	i		V64/III	V		64		III			M	1	1	1, 0, 4		0.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	3/2	3/2	4/2	1	1	V/III					d	i		V/III	V				III			M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
3	3	0	0	4/2	1	1	III}{					d	i		III	III						}{	M	1	1	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	1.75	0.0
3	3	1/4	1/4	4/2	1	1	i6					d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	1	1	0.5	0.125	0.125	0.5
3	3	1/2	1/2	4/2	1	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
3	3	1	1	4/2	1	1	iv6(2)					d	i		iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1.0	-2.0	0	2	0.0	0.0	2.0	0.0
3	3	5/4	5/4	4/2	1	1	iv6					d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	1	3	0.25	0.125	1.125	0.1
4	4	0	0	4/2	1	1	III6(6)					d	i		III6(6)	III		6	6				M	1	1	3, 2, -1		-1.0	3.0	0	4	0.0	0.0	2.75	0.0
4	4	1/4	1/4	4/2	1	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1.0	3.0	1	3	0.25	0.125	1.125	0.1
4	4	1	1	4/2	1	1	ii6/III					d	i		ii6/III	ii		6		III			m	1	1	-2, 2, 1		1.0	-2.0	1	4	0.2	0.25	2.0	0.1111111111111111
4	4	7/4	7/4	4/2	1	1	viio6/III	-0.107383	-2.37719	/		d	i		viio6/III	vii	o	6		III			o	1	1	1, -2, 4		4.0	1.0	0	2	0.0	0.0	0.5	0.0
5	5	0	0	4/2	1	1	III}{					d	i		III	III						}{	M	1	1	-1, 3, 0		-1.0	-1.0	2	3	0.4	0.5	1.75	0.2222222222222222
5	5	3/4	3/4	4/2	1	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.75	0.0
5	5	1	1	4/2	1	1	iv(2)					d	i		iv(2)	iv			2				m	1	1	3, -2, 2		1.0	3.0	0	2	0.0	0.0	1.5	0.0
5	5	5/4	5/4	4/2	1	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	1	1	0.5	0.125	0.125	0.5
5	5	3/2	3/2	4/2	1	1	iio6					d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4.0	1.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	7	0.0	0.0	4.0	0.0
6	6	3/4	3/4	4/2	1	1	vii%65/V/III					d	i		vii%65/V/III	vii	%	65		V/III			%7	1	1	2, -1, 3, 5		5.0	2.0	0	1	0.0	0.0	0.25	0.0
6	6	1	1	4/2	1	1	V(4)/III					d	i		V(4)/III	V			4	III			M	1	1	0, -1, 1		0.0	0.0	2	2	0.5	0.25	1.25	0.16666666666666666
6	6	3/2	3/2	4/2	1	1	V64/III					d	i		V64/III	V		64		III			M	1	1	1, 0, 4		0.0	1.0	0	2	0.0	0.0	0.75	0.0
6	6	7/4	7/4	4/2	1	1	V/III					d	i		V/III	V				III			M	1	1	0, 4, 1		0.0	0.0	0	1	0.0	0.0	0.25	0.0
7	7	0	0	4/2	1	1	i64(2)					d	i		i64(2)	i		64	2				m	1	1	3, 4, -1		2.0	3.0	0	3	0.0	0.0	1.75	0.0
7	7	1/4	1/4	4/2	1	1	i64					d	i		i64	i		64					m	1	1	3, 2, -1		2.0	3.0	1	1	0.5	0.125	0.125	0.5
