mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	1	1	.d.v{	d	i		v	v						{	m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.5	5.0	0.09090909090909091
2	2	1	1	3/2	1	1	v7(9)	d	i		v7(9)	v		7	9				mm7	1	1	3, 0, 4, 1	-2	3	3	1	1	0.5	0.5	0.5	0.5
3	3	0	0	3/2	1	1	v(6)	d	i		v(6)	v			6				m	1	1	3, 0, -1		3	3	0	3	0.0	0.0	3.0	0.0
3	3	1/2	1/2	3/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	0	1	0.0	0.0	1.0	0.0
3	3	1	1	3/2	1	1	v7	d	i		v7	v		7					mm7	1	1	3, 0, 4, 1		3	3	0	1	0.0	0.0	0.5	0.0
4	4	0	0	3/2	1	1	v(13)	d	i		v(13)	v			13				m	1	1	3, 0, 4	-1	3	3	0	3	0.0	0.0	2.75	0.0
4	4	1/2	1/2	3/2	1	1	v(64)	d	i		v(64)	v			64				m	1	1	3, 2, -1		3	3	2	2	0.5	0.5	1.25	0.2857142857142857
5	5	0	0	3/2	1	1	v(4)	d	i		v(4)	v			4				m	1	1	3, 2, 4		3	3	0	3	0.0	0.0	3.5	0.0
5	5	1/2	1/2	3/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	1.0	0.0
5	5	1	1	3/2	1	1	V43(4)/v	d	i		V43(4)/v	V		43	4	v			Mm7	1	1	5, 2, 4, 3		4	5	0	2	0.0	0.0	1.0	0.0
6	6	0	0	3/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	4.0	0.0
6	6	1/2	1/2	3/2	1	1	V43(4)/v	d	i		V43(4)/v	V		43	4	v			Mm7	1	1	5, 2, 4, 3		4	5	0	2	0.0	0.0	1.0	0.0
6	6	1	1	3/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	1.0	0.0
7	7	0	0	3/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	3.5	0.0
7	7	1/2	1/2	3/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.5	1.5	0.25
8	8	0	0	3/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.5	3.5	0.125
8	8	1	1	3/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.5	0.0
9	9	0	0	3/2	1	1	V6	d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	3.0	0.0
9	9	1/2	1/2	3/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.5	0.0
9	9	1	1	3/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
10	10	0	0	3/2	1	1	V6(4)	d	i		V6(4)	V		6	4				M	1	1	2, 4, 3		3	2	0	3	0.0	0.0	3.5	0.0
10	10	1/2	1/2	3/2	1	1	V6	d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	2	0.0	0.0	1.5	0.0
10	10	1	1	3/2	1	1	V65	d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	1	0.0	0.0	0.5	0.0
11	11	0	0	3/2	1	1	i}{	d	i		i	i						}{	m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.5	5.5	0.08333333333333333
12	12	0	0	3/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	1	3	0.25	0.25	2.75	0.08333333333333333
12	12	1	1	3/2	1	1	v7	d	i		v7	v		7					mm7	1	1	3, 0, 4, 1		3	3	0	2	0.0	0.0	1.0	0.0
13	13	0	0	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	2	5	0.2857142857142857	0.5	3.0	0.14285714285714285
13	13	1	1	3/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	1.0	0.0
14	14	0	0	3/2	1	1	V(13)	d	i		V(13)	V			13				M	1	1	3, 7, 4	-1	3	3	0	3	0.0	0.0	3.0	0.0
14	14	1/2	1/2	3/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	1	0.0	0.0	0.5	0.0
14	14	1	1	3/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	1.0	0.0
15	15	0	0	3/2	1	1	i}{	d	i		i	i						}{	m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	3.5	0.0
15	15	1/2	1/2	3/2	1	1	i7	d	i		i7	i		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	1.0	0.0
15	15	1	1	3/2	1	1	iio(+4)	d	i		iio(+4)	ii	o		+4				o	1	1	4, 1, -2	3	4	4	0	3	0.0	0.0	1.5	0.0
16	16	0	0	3/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	3.25	0.0
16	16	1/2	1/2	3/2	1	1	V43	d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	3	0.0	0.0	1.25	0.0
