mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	2.75	0.0
1	1	1	1	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.25	0.75	0.25
1	1	3/2	3/2	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.0	0.0
2	2	0	0	4/2	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	3	9	0.25	0.75	5.75	0.11538461538461539
3	3	0	0	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	4	0.0	0.0	3.25	0.0
3	3	1/4	1/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.5	0.0
3	3	1/2	1/2	4/2	1	1	iv64(2)	d	i		iv64(2)	iv		64	2				m	1	1	2, 3, -2		1	2	0	2	0.0	0.0	1.5	0.0
3	3	3/4	3/4	4/2	1	1	iv64	d	i		iv64	iv		64					m	1	1	2, 1, -2		1	2	0	1	0.0	0.0	0.25	0.0
3	3	1	1	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	1	0.0	0.0	1.0	0.0
3	3	5/4	5/4	4/2	1	1	ii7/VII	d	i		ii7/VII	ii		7		VII			mm7	1	1	2, -1, 3, 0		2	2	1	2	0.3333333333333333	0.25	0.75	0.25
3	3	7/4	7/4	4/2	1	1	viio6/VII	d	i		viio6/VII	vii	o	6		VII			o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	0.5	0.0
4	4	0	0	4/2	1	1	VII}{	d	i		VII	VII						}{	M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	4.75	0.0
4	4	1	1	4/2	1	1	vi6/VII	d	i		vi6/VII	vi		6		VII			m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.25	0.75	0.25
4	4	3/2	3/2	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	1.0	0.0
5	5	0	0	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	4	9	0.3076923076923077	1.0	6.25	0.13793103448275862
6	6	0	0	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	3.0	0.0
6	6	1/2	1/2	4/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	1.0	0.0
6	6	1	1	4/2	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	1	3	0.25	0.25	1.75	0.125
7	7	0	0	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	2.75	0.0
7	7	1/2	1/2	4/2	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.25	0.75	0.25
7	7	1	1	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0	0	1	4	0.2	0.25	1.75	0.125
8	8	0	0	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	3.0	0.0
8	8	1/4	1/4	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	3	0.4	0.375	0.875	0.3
8	8	1	1	4/2	1	1	VI6	d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.25	0.75	0.25
8	8	3/2	3/2	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.0	0.0
9	9	0	0	4/2	1	1	v/v	d	i		v/v	v				v			m	1	1	4, 1, 5		4	4	1	4	0.2	0.25	3.25	0.07142857142857142
9	9	3/4	3/4	4/2	1	1	V(64)/v	d	i		V(64)/v	V			64	v			M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
9	9	1	1	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
9	9	5/4	5/4	4/2	1	1	V(64)/v	d	i		V(64)/v	V			64	v			M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.75	0.0
9	9	3/2	3/2	4/2	1	1	V(4)/v	d	i		V(4)/v	V			4	v			M	1	1	4, 3, 5		4	4	0	1	0.0	0.0	0.5	0.0
9	9	7/4	7/4	4/2	1	1	V/v	d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
10	10	0	0	4/2	1	1	VI/v}{	d	i		VI/v	VI				v		}{	M	1	1	-1, 3, 0		-1	-1	2	9	0.18181818181818182	0.5	6.0	0.07692307692307693
11	11	0	0	4/2	1	1	v64	d	i		v64	v		64					m	1	1	4, 3, 0		3	4	1	4	0.2	0.25	3.25	0.07142857142857142
11	11	1/2	1/2	4/2	1	1	VII6	d	i		VII6	VII		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	2.25	0.0
11	11	1	1	4/2	1	1	ii	d	i		ii	ii							m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.75	0.0
11	11	3/2	3/2	4/2	1	1	#viio6	d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	1	3	0.25	0.25	1.25	0.16666666666666666
12	12	0	0	4/2	1	1	i}{	d	i		i	i						}{	m	1	1	2, -1, 3		2	2	4	11	0.26666666666666666	1.0	6.0	0.14285714285714285
13	13	0	0	4/2	1	1	VII	d	i		VII	VII							M	1	1	0, 4, 1		0	0	2	10	0.16666666666666666	0.5	6.25	0.07407407407407407
14	14	0	0	4/2	1	1	ii/v	d	i		ii/v	ii				v			m	1	1	5, 2, 6		5	5	1	4	0.2	0.25	3.75	0.0625
14	14	1	1	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	0	2	0.0	0.0	0.5	0.0
14	14	5/4	5/4	4/2	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	5, 2, 3		8	5	1	2	0.3333333333333333	0.25	0.75	0.25
14	14	7/4	7/4	4/2	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/2	1	1	v}{	d	i		v	v						}{	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	3.0	0.0
15	15	1/2	1/2	4/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.25	0.75	0.25
15	15	1	1	4/2	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
15	15	5/4	5/4	4/2	1	1	V(64)	d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	2	0.3333333333333333	0.25	0.75	0.25
15	15	7/4	7/4	4/2	1	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
16	16	0	0	4/2	1	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	8	0.2	0.375	5.125	0.06818181818181818
17	17	0	0	4/2	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	8	0.2	0.5	5.75	0.08
17	17	3/2	3/2	4/2	1	1	iv64	d	i		iv64	iv		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	1.5	0.0
18	18	0	0	4/2	1	1	I(4)}	d	i		I(4)	I			4			}	M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	6.5	0.0
18	18	1/2	1/2	4/2	1	1	I	d	i		I	I							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.25	1.25	0.16666666666666666
