mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	2	1	.d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	5.0	0.0
2	2	0	0	4/2	2	1	IV6		d	i		IV6	IV		6					M	1	1	5, 2, 1		1	5	0	4	0.0	0.0	3.0	0.0
2	2	1/2	1/2	4/2	2	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	1.0	0.0
2	2	1	1	4/2	2	1	v		d	i		v	v							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	2.5	0.0
2	2	3/2	3/2	4/2	2	1	III	i6	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.0	0.0
3	3	0	0	4/2	2	1	VII6(4)		d	i		VII6(4)	VII		6	4				M	1	1	-1, 1, 0		0	-1	0	6	0.0	0.0	4.0	0.0
3	3	1/2	1/2	4/2	2	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	0	4	0.0	0.0	2.0	0.0
3	3	1	1	4/2	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	6	8	0.42857142857142855	1.0	5.0	0.16666666666666666
4	4	0	0	4/2	2	1	VII	v6	d	i		VII	VII							M	1	1	0, 4, 1		0	0	2	6	0.25	0.5	4.5	0.1
4	4	1/2	1/2	4/2	2	1	v		d	i		v	v							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	2.5	0.0
4	4	1	1	4/2	2	1	I6		d	i		I6	I		6					M	1	1	6, 3, 2		2	6	4	4	0.5	0.5	3.0	0.14285714285714285
4	4	3/2	3/2	4/2	2	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	3.0	0.0
5	5	0	0	4/2	2	1	VII6		d	i		VII6	VII		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	3.0	0.0
5	5	1/2	1/2	4/2	2	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.5	2.5	0.16666666666666666
5	5	1	1	4/2	2	1	i}{		d	i		i	i						}{	m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	4.5	0.0
5	5	3/2	3/2	4/2	2	1	VII6(+4)		d	i		VII6(+4)	VII		6	+4				M	1	1	4, 1, 0	-1	0	4	0	4	0.0	0.0	2.0	0.0
6	6	0	0	4/2	2	1	ii65/VII		d	i		ii65/VII	ii		65		VII			mm7	1	1	-1, 3, 0, 2		2	-1	0	6	0.0	0.0	3.0	0.0
6	6	1/4	1/4	4/2	2	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	2, -1, 5		5	2	2	4	0.3333333333333333	0.25	0.75	0.25
6	6	1/2	1/2	4/2	2	1	V/VII		d	i		V/VII	V				VII			M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	2.0	0.0
6	6	1	1	4/2	2	1	vi/VII}{		d	i		vi/VII	vi				VII		}{	m	1	1	3, 0, 4		3	3	4	5	0.4444444444444444	1.0	2.75	0.26666666666666666
6	6	3/2	3/2	4/2	2	1	III		d	i		III	III							M	1	1	-1, 3, 0		-1	-1	4	6	0.4	1.0	2.0	0.3333333333333333
7	7	0	0	4/2	2	1	I		d	i		I	I							M	1	1	2, 6, 3		2	2	0	8	0.0	0.0	9.0	0.0
7	7	1/2	1/2	4/2	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
7	7	1	1	4/2	2	1	v		d	i		v	v							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	4.0	0.0
8	8	0	0	4/2	2	1	#vio6		d	i		#vio6	#vi	o	6					o	1	1	2, -1, 5		5	2	0	4	0.0	0.0	3.0	0.0
