mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	2	1	.d.v{	d	i		v	v						{	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	3.0	0.0
1	1	1	1	4/2	2	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	8	0.2	0.25	4.75	0.05
2	2	0	0	4/2	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	6	8	0.42857142857142855	1.0	6.0	0.14285714285714285
2	2	1	1	4/2	2	1	IV	d	i		IV	IV							M	1	1	1, 5, 2		1	1	2	8	0.2	0.5	4.5	0.1
3	3	0	0	4/2	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	2	6	0.25	0.5	3.5	0.125
3	3	1/2	1/2	4/2	2	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	3.0	0.0
3	3	1	1	4/2	2	1	#viio6(2)	d	i		#viio6(2)	#vii	o	6	2				o	1	1	4, 1, 2		7	4	0	4	0.0	0.0	3.0	0.0
3	3	3/2	3/2	4/2	2	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.5	2.5	0.16666666666666666
4	4	0	0	4/2	2	1	VI}{	d	i		VI	VI						}{	M	1	1	-2, 2, -1		-2	-2	6	10	0.375	1.0	7.0	0.125
4	4	1	1	4/2	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	4	8	0.3333333333333333	1.0	3.0	0.25
5	5	0	0	4/2	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	4	6	0.4	1.0	3.0	0.25
5	5	1/2	1/2	4/2	2	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	2	6	0.25	0.25	2.75	0.08333333333333333
5	5	1	1	4/2	2	1	V7/IV	d	i		V7/IV	V		7		IV			Mm7	1	1	2, 6, 3, 0		2	2	0	6	0.0	0.0	3.0	0.0
5	5	3/2	3/2	4/2	2	1	IV	d	i		IV	IV							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	2.0	0.0
6	6	0	0	4/2	2	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	2	12	0.14285714285714285	0.5	6.5	0.07142857142857142
