mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
1	1	1	1	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	2	6	0.25	0.5	3.5	0.125
1	1	3/2	3/2	4/2	1	1	v		d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
2	2	0	0	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	6	0.0	0.0	5.0	0.0
2	2	1/2	1/2	4/2	1	1	III		d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
2	2	1	1	4/2	1	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	0	4	0.0	0.0	3.0	0.0
2	2	3/2	3/2	4/2	1	1	VII		d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
3	3	0	0	4/2	1	1	v6		d	i		v6	v		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	3.0	0.0
3	3	1/2	1/2	4/2	1	1	III6		d	i		III6	III		6					M	1	1	3, 0, -1		-1.0	3.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
3	3	1	1	4/2	1	1	VII(4)		d	i		VII(4)	VII			4				M	1	1	0, -1, 1		0.0	0.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
3	3	3/2	3/2	4/2	1	1	VII6		d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	5	0.0	0.0	1.75	0.0
4	4	0	0	4/2	1	1	i64(2)		d	i		i64(2)	i		64	2				m	1	1	3, 4, -1		2.0	3.0	0	6	0.0	0.0	4.0	0.0
4	4	1/2	1/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
4	4	1	1	4/2	1	1	V2/VII		d	i		V2/VII	V		2		VII			Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	4	0.0	0.0	3.0	0.0
4	4	3/2	3/2	4/2	1	1	VII6		d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.5	1.5	0.25
5	5	0	0	4/2	1	1	VII		d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	12	0.0	0.0	7.0	0.0
5	5	1	1	4/2	1	1	i6(2)		d	i		i6(2)	i		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	4	0.0	0.0	4.0	0.0
5	5	3/2	3/2	4/2	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	8/2	1	1	III		d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	2	8	0.2	0.5	5.5	0.08333333333333333
6	6	1	1	8/2	1	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	0	8	0.0	0.0	7.0	0.0
6	6	2	2	8/2	1	1	v(4)		d	i		v(4)	v			4				m	1	1	3, 2, 4		3.0	3.0	0	4	0.0	0.0	3.0	0.0
6	6	5/2	5/2	8/2	1	1	v		d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	4	6	0.4	1.0	3.0	0.25
6	6	3	3	8/2	1	1	v64		d	i		v64	v		64					m	1	1	4, 3, 0		3.0	4.0	2	6	0.25	0.5	3.5	0.125
6	6	7/2	7/2	8/2	1	1	VII6		d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	4	0.0	0.0	2.0	0.0
7	7	0	0	4/2	1	1	i		d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	2	10	0.16666666666666666	0.5	8.5	0.05555555555555555
7	7	1	1	4/2	1	1	ii(64)		d	i		ii(64)	ii			64				m	1	1	4, 3, 0		4.0	4.0	0	6	0.0	0.0	5.0	0.0
