mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	8/4	1	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	3	5	0.375	0.3125	1.6875	0.15625
1	1	1/2	1/2	8/4	1	1	v	d	i		v	v							m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	0.75	0.25
1	1	1	1	8/4	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	3	0.4	0.25	0.75	0.25
1	1	5/4	5/4	8/4	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	2	0.5	0.25	0.25	0.5
1	1	3/2	3/2	8/4	1	1	viio6/V	d	i		viio6/V	vii	o	6		V			o	1	1	5, 2, 8		8	5	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
2	2	0	0	8/4	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	1	7	0.125	0.125	1.875	0.0625
2	2	1/2	1/2	8/4	1	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	6	9	0.4	0.75	2.75	0.21428571428571427
2	2	3/2	3/2	8/4	1	1	V/v	d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
3	3	0	0	8/4	1	1	VI/v	d	i		VI/v	VI				v			M	1	1	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	2.25	0.1
3	3	1/2	1/2	8/4	1	1	v6	d	i		v6	v		6					m	1	1	0, 4, 3		3	0	2	4	0.3333333333333333	0.25	1.375	0.15384615384615385
3	3	1	1	8/4	1	1	#viio6(2)/v	d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	5, 2, 3		8	5	2	2	0.5	0.125	1.0	0.1111111111111111
3	3	5/4	5/4	8/4	1	1	#viio6/v	d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	0	1	0.0	0.0	0.25	0.0
