mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	2	2	1	1	1	1	2	50	D3	3	8
1	1	0	0	3.0	0	0	4/4	2	1	3/4	1/2	3/2		2	62	D4	4	6
1	1	0	0	2.0	0	0	4/4	1	2	1/2	1/2	1	1	-1	65	F4	4	1
1	1	0	0	4.0	0	0	4/4	1	1	1	1	1	1	3	69	A4	4	0
1	1	2	2	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	-1	65	F4	4	2
1	1	5/2	5/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	3
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	0	60	C4	4	7
1	1	3	3	0.75	3/4	3/4	4/4	1	2	3/16	1/8	3/2		-1	65	F4	4	4
1	1	15/4	15/4	0.25	15/16	15/16	4/4	1	2	1/16	1/16	1		1	67	G4	4	5
2	2	4	4	4.0	0	0	4/4	2	2	1	1	1	-1	2	50	D3	3	24
2	2	4	4	0.5	0	0	4/4	2	1	1/8	1/8	1	-1	0	60	C4	4	17
2	2	4	4	0.5	0	0	4/4	1	2	1/8	1/8	1		3	69	A4	4	10
2	2	4	4	4.0	0	0	4/4	1	1	1	1	1	0	3	69	A4	4	9
2	2	9/2	9/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	18
2	2	9/2	9/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	11
2	2	5	5	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	19
2	2	5	5	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	12
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	20
2	2	11/2	11/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	13
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	21
2	2	6	6	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	14
2	2	7	7	0.75	3/4	3/4	4/4	2	1	3/16	1/8	3/2		3	57	A3	3	22
2	2	7	7	0.75	3/4	3/4	4/4	1	2	3/16	1/8	3/2		6	66	F#4	4	15
2	2	31/4	31/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	23
2	2	31/4	31/4	0.25	15/16	15/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	16
3	3	8	8	2.0	0	0	4/4	2	2	1/2	1/2	1	1	2	50	D3	3	39
3	3	8	8	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	34
3	3	8	8	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4	26
3	3	8	8	4.0	0	0	4/4	1	1	1	1	1	-1	3	69	A4	4	25
3	3	17/2	17/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	35
3	3	17/2	17/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	27
3	3	9	9	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	53	F3	3	36
3	3	9	9	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	28
3	3	19/2	19/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	37
3	3	19/2	19/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	29
3	3	10	10	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1	-1	2	50	D3	3	40
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	3	57	A3	3	38
3	3	10	10	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		-1	65	F4	4	30
3	3	21/2	21/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	41
3	3	21/2	21/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	31
3	3	11	11	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	42
3	3	11	11	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	32
3	3	23/2	23/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		3	45	A2	2	43
3	3	23/2	23/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	33
4	4	12	12	4.0	0	0	4/4	2	2	1	1	1		-2	46	Bb2	2	55
4	4	12	12	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	3	57	A3	3	49
4	4	12	12	4.0	0	0	4/4	1	2	1	1	1		2	62	D4	4	48
4	4	13	13	0.75	1/4	1/4	4/4	2	1	3/16	1/8	3/2		1	55	G3	3	50
4	4	13	13	1.5	1/4	1/4	4/4	1	1	3/8	1/4	3/2		-2	70	Bb4	4	44
4	4	55/4	55/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	51
4	4	14	14	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	52
4	4	29/2	29/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	53
4	4	29/2	29/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	45
4	4	15	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-2	58	Bb3	3	54
4	4	15	15	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	46
4	4	31/2	31/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	47
5	5	16	16	4.0	0	0	4/4	2	2	1	1	1		0	48	C3	3	72
5	5	16	16	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	-2	58	Bb3	3	66
5	5	16	16	0.5	0	0	4/4	1	1	1/8	1/8	1		4	64	E4	4	56
5	5	16	16	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	61
5	5	33/2	33/2	1.0	1/8	1/8	4/4	1	1	1/4	1/4	1		0	72	C5	5	57
5	5	17	17	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	67
5	5	17	17	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	62
5	5	35/2	35/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	68
5	5	35/2	35/2	1.0	3/8	3/8	4/4	1	2	1/4	1/4	1		1	67	G4	4	63
5	5	35/2	35/2	1.0	3/8	3/8	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	58
5	5	18	18	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	69
5	5	37/2	37/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	70
5	5	37/2	37/2	1.0	5/8	5/8	4/4	1	2	1/4	1/4	1		-1	65	F4	4	64
5	5	37/2	37/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	59
5	5	19	19	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	0	60	C4	4	71
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	60
5	5	39/2	39/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	65
6	6	20	20	4.0	0	0	4/4	2	2	1	1	1		2	50	D3	3	82
6	6	20	20	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	0	60	C4	4	77
6	6	20	20	4.0	0	0	4/4	1	2	1	1	1		2	62	D4	4	76
6	6	20	20	1.0	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	73
6	6	21	21	0.75	1/4	1/4	4/4	2	1	3/16	1/8	3/2		5	59	B3	3	78
6	6	21	21	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		1	67	G4	4	74
6	6	87/4	87/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	79
6	6	22	22	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	80
6	6	23	23	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	3	57	A3	3	81
6	6	23	23	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-1	65	F4	4	75
7	7	24	24	4.0	0	0	4/4	2	2	1	1	1		1	43	G2	2	92
7	7	24	24	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	3	57	A3	3	89
7	7	24	24	1.5	0	0	4/4	1	2	3/8	1/4	3/2		5	59	B3	3	86
7	7	24	24	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	-1	65	F4	4	83
7	7	25	25	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		1	55	G3	3	90
7	7	25	25	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	64	E4	4	84
7	7	51/2	51/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	87
7	7	26	26	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1	1	2	62	D4	4	88
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	4	64	E4	4	85
7	7	27	27	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-1	53	F3	3	91
8	8	28	28	4.0	0	0	8/4	2	2	1	1	1		3	45	A2	2	126
8	8	28	28	0.5	0	0	8/4	2	1	1/8	1/8	1	-1	-1	53	F3	3	110
8	8	28	28	0.5	0	0	8/4	1	2	1/8	1/8	1	-1	2	62	D4	4	101
8	8	28	28	2.0	0	0	8/4	1	1	1/2	1/2	1	-1	4	64	E4	4	93
8	8	57/2	57/2	0.5	1/8	1/8	8/4	2	1	1/8	1/8	1		4	52	E3	3	111
8	8	57/2	57/2	0.5	1/8	1/8	8/4	1	2	1/8	1/8	1		0	60	C4	4	102
8	8	29	29	0.5	1/4	1/4	8/4	2	1	1/8	1/8	1		-1	53	F3	3	112
8	8	29	29	0.5	1/4	1/4	8/4	1	2	1/8	1/8	1		2	62	D4	4	103
8	8	59/2	59/2	0.5	3/8	3/8	8/4	2	1	1/8	1/8	1		1	55	G3	3	113
8	8	59/2	59/2	0.5	3/8	3/8	8/4	1	2	1/8	1/8	1		5	59	B3	3	104
8	8	30	30	0.5	1/2	1/2	8/4	2	1	1/8	1/8	1		3	57	A3	3	114
8	8	30	30	0.5	1/2	1/2	8/4	1	2	1/8	1/8	1		0	60	C4	4	105
8	8	61/2	61/2	0.5	5/8	5/8	8/4	2	1	1/8	1/8	1		5	59	B3	3	115
8	8	61/2	61/2	0.5	5/8	5/8	8/4	1	2	1/8	1/8	1		2	62	D4	4	106
8	8	31	31	0.5	3/4	3/4	8/4	2	1	1/8	1/8	1		0	60	C4	4	116
8	8	31	31	0.5	3/4	3/4	8/4	1	2	1/8	1/8	1		4	64	E4	4	107
8	8	63/2	63/2	0.5	7/8	7/8	8/4	2	1	1/8	1/8	1		3	57	A3	3	117
8	8	63/2	63/2	0.5	7/8	7/8	8/4	1	2	1/8	1/8	1		6	66	F#4	4	108
8	8	32	32	4.0	1	1	8/4	2	2	1	1	1	1	4	52	E3	3	127
