mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	1	1	1	1		1	67	G4	4	0
1	1	4	4	3.0	1	1	4/2	1	1	3/4	1/2	3/2		-2	70	Bb4	4	1
1	1	7	7	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	D5	5	2
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1		0	72	C5	5	3
2	2	10	10	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	4
2	2	12	12	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	5
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1		1	67	G4	4	6
3	3	18	18	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	11
3	3	18	18	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		-2	70	Bb4	4	7
3	3	20	20	3.0	1	1	4/2	2	1	3/4	1/2	3/2		-2	58	Bb3	3	12
3	3	21	21	0.5	5/4	5/4	4/2	1	1	1/8	1/8	1		3	69	A4	4	8
3	3	43/2	43/2	0.5	11/8	11/8	4/2	1	1	1/8	1/8	1		1	67	G4	4	9
3	3	22	22	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		-1	65	F4	4	10
3	3	23	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		2	62	D4	4	13
4	4	24	24	2.0	0	0	4/2	2	1	1/2	1/2	1		0	60	C4	4	20
4	4	24	24	1.0	0	0	4/2	1	1	1/4	1/4	1		4	64	E4	4	14
4	4	25	25	2.0	1/4	1/4	4/2	1	1	1/2	1/2	1		3	69	A4	4	15
4	4	26	26	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	58	Bb3	3	21
4	4	27	27	2.0	3/4	3/4	4/2	1	1	1/2	1/2	1		1	67	G4	4	16
4	4	28	28	4.0	1	1	4/2	2	1	1	1	1		3	57	A3	3	22
4	4	29	29	0.5	5/4	5/4	4/2	1	1	1/8	1/8	1		6	66	F#4	4	17
4	4	59/2	59/2	0.5	11/8	11/8	4/2	1	1	1/8	1/8	1		4	64	E4	4	18
4	4	30	30	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		6	66	F#4	4	19
5	5	32	32	4.0	0	0	4/2	2	1	1	1	1		1	55	G3	3	30
5	5	32	32	2.0	0	0	4/2	1	1	1/2	1/2	1		1	67	G4	4	23
5	5	34	34	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		2	62	D4	4	27
5	5	34	34	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		-2	70	Bb4	4	24
5	5	36	36	4.0	1	1	4/2	2	1	1	1	1		2	62	D4	4	31
5	5	36	36	3.0	1	1	4/2	1	2	3/4	1/2	3/2		-1	65	F4	4	28
5	5	37	37	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	25
5	5	38	38	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	2	74	D5	5	26
5	5	39	39	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		3	69	A4	4	29
6	6	40	40	2.0	0	0	4/2	2	1	1/2	1/2	1		-2	58	Bb3	3	42
6	6	40	40	2.0	0	0	4/2	1	2	1/2	1/2	1		1	67	G4	4	39
6	6	40	40	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	2	74	D5	5	32
6	6	41	41	1.0	1/4	1/4	4/2	1	1	1/4	1/4	1		0	72	C5	5	33
6	6	42	42	4.0	1/2	1/2	4/2	2	1	1	1	1		2	62	D4	4	43
6	6	42	42	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		-1	65	F4	4	40
6	6	42	42	1.0	1/2	1/2	4/2	1	1	1/4	1/4	1		-2	70	Bb4	4	34
6	6	43	43	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	35
6	6	44	44	4.0	1	1	4/2	1	2	1	1	1		4	64	E4	4	41
6	6	44	44	2.0	1	1	4/2	1	1	1/2	1/2	1		1	67	G4	4	36
6	6	46	46	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	C4	4	44
6	6	46	46	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		3	69	A4	4	37
6	6	47	47	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		1	67	G4	4	38
7	7	48	48	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	0	60	C4	4	56
7	7	48	48	3.0	0	0	4/2	1	2	3/4	1/2	3/2		2	62	D4	4	51
7	7	48	48	1.0	0	0	4/2	1	1	1/4	1/4	1		6	66	F#4	4	45
7	7	49	49	0.5	1/4	1/4	4/2	1	1	1/8	1/8	1		4	64	E4	4	46
7	7	99/2	99/2	0.5	3/8	3/8	4/2	1	1	1/8	1/8	1		6	66	F#4	4	47
7	7	50	50	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	58	Bb3	3	57
7	7	50	50	4.0	1/2	1/2	4/2	1	1	1	1	1		1	67	G4	4	48
