quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
60	4.0	8	8	1	1	4/2	2	1	1	1	1		2	50	89
60	1.0	8	8	1	1	4/2	2	2	1/4	1/4	1		-1	53	92
61	1.0	8	8	5/4	5/4	4/2	2	2	1/4	1/4	1		4	52	93
62	1.0	8	8	3/2	3/2	4/2	2	2	1/4	1/4	1		-1	53	94
62	2.0	8	8	3/2	3/2	4/2	1	1	1/2	1/2	1	1	3	69	84
63	0.5	8	8	7/4	7/4	4/2	2	2	1/8	1/8	1		4	52	95
127/2	0.5	8	8	15/8	15/8	4/2	2	2	1/8	1/8	1		2	50	96
64	1.0	9	9	0	0	4/2	2	2	1/4	1/4	1		-2	58	102
64	8.0	9	9	0	0	4/2	1	2	2	2	1	0	2	62	101
64	2.0	9	9	0	0	4/2	1	1	1/2	1/2	1	-1	3	69	97
65	2.0	9	9	1/4	1/4	4/2	2	2	1/2	1/2	1		-2	46	103
66	2.0	9	9	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	98
67	1.0	9	9	3/4	3/4	4/2	2	2	1/4	1/4	1		0	48	104
68	1.0	9	9	1	1	4/2	2	2	1/4	1/4	1		2	50	105
68	3.0	9	9	1	1	4/2	1	1	3/4	1/2	3/2		-1	65	99
69	1.0	9	9	5/4	5/4	4/2	2	2	1/4	1/4	1		3	45	106
70	2.0	9	9	3/2	3/2	4/2	2	2	1/2	1/2	1	1	-2	46	107
71	1.0	9	9	7/4	7/4	4/2	1	1	1/4	1/4	1		4	64	100
72	1.0	10	10	0	0	4/2	2	2	1/4	1/4	1	-1	-2	46	123
72	1.0	10	10	0	0	4/2	1	1	1/4	1/4	1		2	62	108
72	8.0	10	10	0	0	4/2	1	2	2	2	1	0	2	62	115
73	1.0	10	10	1/4	1/4	4/2	2	2	1/4	1/4	1		3	45	124
73	0.5	10	10	1/4	1/4	4/2	1	1	1/8	1/8	1		4	64	109
147/2	0.5	10	10	3/8	3/8	4/2	1	1	1/8	1/8	1		-1	65	110
74	2.0	10	10	1/2	1/2	4/2	2	2	1/2	1/2	1		1	43	125
74	1.0	10	10	1/2	1/2	4/2	2	1	1/4	1/4	1		-2	58	116
74	2.0	10	10	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	111
75	1.0	10	10	3/4	3/4	4/2	2	1	1/4	1/4	1		3	57	117
76	1.0	10	10	1	1	4/2	2	1	1/4	1/4	1		1	55	118
76	3.0	10	10	1	1	4/2	1	1	3/4	1/2	3/2		-2	70	112
77	1.0	10	10	5/4	5/4	4/2	2	1	1/4	1/4	1		-1	53	119
78	1.0	10	10	3/2	3/2	4/2	2	1	1/4	1/4	1		1	55	120
79	0.5	10	10	7/4	7/4	4/2	2	1	1/8	1/8	1		-1	53	121
79	0.5	10	10	7/4	7/4	4/2	1	1	1/8	1/8	1		3	69	113
159/2	0.5	10	10	15/8	15/8	4/2	2	1	1/8	1/8	1		4	52	122
159/2	0.5	10	10	15/8	15/8	4/2	1	1	1/8	1/8	1		1	67	114
80	1.0	11	11	0	0	4/2	2	1	1/4	1/4	1		2	50	130
80	8.0	11	11	0	0	4/2	1	2	2	2	1	0	2	62	129
80	2.0	11	11	0	0	4/2	1	1	1/2	1/2	1		-1	65	126
81	1.0	11	11	1/4	1/4	4/2	2	1	1/4	1/4	1		4	52	131
82	1.0	11	11	1/2	1/2	4/2	2	2	1/4	1/4	1		2	50	134
82	2.0	11	11	1/2	1/2	4/2	2	1	1/2	1/2	1		-1	53	132
82	4.0	11	11	1/2	1/2	4/2	1	1	1	1	1		3	69	127
83	1.0	11	11	3/4	3/4	4/2	2	2	1/4	1/4	1		0	48	135
84	1.0	11	11	1	1	4/2	2	2	1/4	1/4	1		-2	46	136
84	4.0	11	11	1	1	4/2	2	1	1	1	1		2	50	133
85	1.0	11	11	5/4	5/4	4/2	2	2	1/4	1/4	1		3	45	137
86	1.0	11	11	3/2	3/2	4/2	2	2	1/4	1/4	1		-2	46	138
86	2.0	11	11	3/2	3/2	4/2	1	1	1/2	1/2	1		1	67	128
87	0.5	11	11	7/4	7/4	4/2	2	2	1/8	1/8	1		3	45	139
175/2	0.5	11	11	15/8	15/8	4/2	2	2	1/8	1/8	1		1	43	140
88	8.0	12	12	0	0	4/2	2	2	2	2	1	1	2	50	153
88	8.0	12	12	0	0	4/2	1	2	2	2	1	0	2	62	145
88	3.0	12	12	0	0	4/2	1	1	3/4	1/2	3/2		-1	65	141
90	1.0	12	12	1/2	1/2	4/2	2	1	1/4	1/4	1		3	57	146
91	1.0	12	12	3/4	3/4	4/2	2	1	1/4	1/4	1		1	55	147
91	1.0	12	12	3/4	3/4	4/2	1	1	1/4	1/4	1		4	64	142
92	1.0	12	12	1	1	4/2	2	1	1/4	1/4	1		-1	53	148
92	2.0	12	12	1	1	4/2	1	1	1/2	1/2	1		2	62	143
93	1.0	12	12	5/4	5/4	4/2	2	1	1/4	1/4	1		4	52	149
94	1.0	12	12	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	53	150
94	2.0	12	12	3/2	3/2	4/2	1	1	1/2	1/2	1	1	2	74	144
95	0.5	12	12	7/4	7/4	4/2	2	1	1/8	1/8	1		1	55	151
191/2	0.5	12	12	15/8	15/8	4/2	2	1	1/8	1/8	1		3	57	152
96	8.0	13	13	0	0	4/2	2	2	2	2	1	0	2	50	169
96	1.0	13	13	0	0	4/2	2	1	1/4	1/4	1		-2	58	162
96	8.0	13	13	0	0	4/2	1	2	2	2	1	0	2	62	161
96	1.0	13	13	0	0	4/2	1	1	1/4	1/4	1	-1	2	74	154
97	1.0	13	13	1/4	1/4	4/2	2	1	1/4	1/4	1		3	57	163
97	1.0	13	13	1/4	1/4	4/2	1	1	1/4	1/4	1		0	72	155
98	1.0	13	13	1/2	1/2	4/2	2	1	1/4	1/4	1		2	62	164
98	1.0	13	13	1/2	1/2	4/2	1	1	1/4	1/4	1		-2	70	156
99	1.0	13	13	3/4	3/4	4/2	2	1	1/4	1/4	1		0	60	165
99	1.0	13	13	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	157
100	1.0	13	13	1	1	4/2	2	1	1/4	1/4	1		-2	58	166
100	1.0	13	13	1	1	4/2	1	1	1/4	1/4	1		1	67	158
101	1.0	13	13	5/4	5/4	4/2	2	1	1/4	1/4	1		3	57	167
101	1.0	13	13	5/4	5/4	4/2	1	1	1/4	1/4	1		6	66	159
102	2.0	13	13	3/2	3/2	4/2	2	1	1/2	1/2	1		-2	58	168
102	2.0	13	13	3/2	3/2	4/2	1	1	1/2	1/2	1		1	67	160
104	8.0	14	14	0	0	4/2	2	2	2	2	1	-1	2	50	173
104	8.0	14	14	0	0	4/2	2	1	2	2	1		3	57	172
104	8.0	14	14	0	0	4/2	1	2	2	2	1	-1	2	62	171
104	8.0	14	14	0	0	4/2	1	1	2	2	1		6	66	170
