mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	3	1	1	1	1		2	50	D3	3	0
1	1	0	0	4.0	0	0	4/2	5	1	1	1	1		2	50	D3	3	3
1	1	4	4	2.0	1	1	4/2	3	1	1/2	1/2	1		-1	53	F3	3	1
1	1	4	4	2.0	1	1	4/2	5	1	1/2	1/2	1		-1	53	F3	3	4
1	1	6	6	2.0	3/2	3/2	4/2	3	1	1/2	1/2	1		1	55	G3	3	2
1	1	6	6	2.0	3/2	3/2	4/2	5	1	1/2	1/2	1		1	55	G3	3	5
2	2	8	8	2.0	0	0	4/2	3	1	1/2	1/2	1		3	57	A3	3	9
2	2	8	8	2.0	0	0	4/2	5	1	1/2	1/2	1		3	57	A3	3	18
2	2	10	10	1.0	1/2	1/2	4/2	3	1	1/4	1/4	1		-1	53	F3	3	10
2	2	10	10	1.0	1/2	1/2	4/2	5	1	1/4	1/4	1		-1	53	F3	3	19
2	2	10	10	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	69	A4	4	6
2	2	10	10	2.0	1/2	1/2	4/2	4	2	1/2	1/2	1		3	69	A4	4	15
2	2	11	11	1.0	3/4	3/4	4/2	3	1	1/4	1/4	1		1	55	G3	3	11
2	2	11	11	1.0	3/4	3/4	4/2	5	1	1/4	1/4	1		1	55	G3	3	20
2	2	12	12	1.0	1	1	4/2	3	1	1/4	1/4	1		3	57	A3	3	12
2	2	12	12	1.0	1	1	4/2	5	1	1/4	1/4	1		3	57	A3	3	21
2	2	12	12	2.0	1	1	4/2	2	2	1/2	1/2	1		-1	65	F4	4	7
2	2	12	12	2.0	1	1	4/2	4	2	1/2	1/2	1		-1	65	F4	4	16
2	2	13	13	1.0	5/4	5/4	4/2	3	1	1/4	1/4	1		5	59	B3	3	13
2	2	13	13	1.0	5/4	5/4	4/2	5	1	1/4	1/4	1		5	59	B3	3	22
2	2	14	14	2.0	3/2	3/2	4/2	3	1	1/2	1/2	1		0	60	C4	4	14
2	2	14	14	2.0	3/2	3/2	4/2	5	1	1/2	1/2	1		0	60	C4	4	23
