mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	8.0	0	0	4/2	1	2	2	2	1	1	2	62	D4	4	3
1	1	2	2	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		2	62	D4	4	4
1	1	2	2	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	A4	4	0
1	1	3	3	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		0	60	C4	4	5
1	1	4	4	1.0	1	1	4/2	2	1	1/4	1/4	1		-2	58	Bb3	3	6
1	1	4	4	2.0	1	1	4/2	1	1	1/2	1/2	1		1	67	G4	4	1
1	1	5	5	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		3	57	A3	3	7
1	1	6	6	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		-2	58	Bb3	3	8
1	1	6	6	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	2	74	D5	5	2
1	1	7	7	0.5	7/4	7/4	4/2	2	1	1/8	1/8	1		3	57	A3	3	9
1	1	15/2	15/2	0.5	15/8	15/8	4/2	2	1	1/8	1/8	1		1	55	G3	3	10
2	2	8	8	4.0	0	0	4/2	2	1	1	1	1		6	54	F#3	3	16
2	2	8	8	8.0	0	0	4/2	1	2	2	2	1	0	2	62	D4	4	15
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	2	74	D5	5	11
2	2	10	10	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	12
2	2	12	12	2.0	1	1	4/2	2	1	1/2	1/2	1		1	55	G3	3	17
2	2	12	12	2.0	1	1	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	13
2	2	14	14	1.0	3/2	3/2	4/2	2	2	1/4	1/4	1		2	50	D3	3	20
2	2	14	14	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	53	F3	3	18
2	2	14	14	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	3	69	A4	4	14
2	2	15	15	1.0	7/4	7/4	4/2	2	2	1/4	1/4	1		0	48	C3	3	21
2	2	15	15	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		4	52	E3	3	19
3	3	16	16	1.0	0	0	4/2	2	2	1/4	1/4	1		-2	46	Bb2	2	29
3	3	16	16	4.0	0	0	4/2	2	1	1	1	1		2	50	D3	3	26
3	3	16	16	8.0	0	0	4/2	1	2	2	2	1	0	2	62	D4	4	25
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	3	69	A4	4	22
3	3	17	17	1.0	1/4	1/4	4/2	2	2	1/4	1/4	1		3	45	A2	2	30
3	3	18	18	1.0	1/2	1/2	4/2	2	2	1/4	1/4	1		-2	46	Bb2	2	31
3	3	18	18	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	G4	4	23
3	3	19	19	0.5	3/4	3/4	4/2	2	2	1/8	1/8	1		3	45	A2	2	32
3	3	39/2	39/2	0.5	7/8	7/8	4/2	2	2	1/8	1/8	1		1	43	G2	2	33
3	3	20	20	1.0	1	1	4/2	2	2	1/4	1/4	1		-1	41	F2	2	34
3	3	20	20	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	24
3	3	21	21	2.0	5/4	5/4	4/2	2	2	1/2	1/2	1		-1	53	F3	3	35
3	3	22	22	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		3	57	A3	3	27
3	3	23	23	1.0	7/4	7/4	4/2	2	2	1/4	1/4	1		4	52	E3	3	36
3	3	23	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	28
4	4	24	24	1.0	0	0	4/2	2	2	1/4	1/4	1		2	50	D3	3	46
4	4	24	24	1.0	0	0	4/2	2	1	1/4	1/4	1		-1	53	F3	3	39
4	4	24	24	8.0	0	0	4/2	1	2	2	2	1	0	2	62	D4	4	38
4	4	25	25	1.0	1/4	1/4	4/2	2	2	1/4	1/4	1		7	49	C#3	3	47
