quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
43	1.0	6	6	3/4	3/4	4/2	3	1	1/4	1/4	1		3	69	80
44	4.0	6	6	1	1	4/2	1	2	1	1	1		4	64	73
44	4.0	6	6	1	1	4/2	3	2	1	1	1		4	64	86
44	2.0	6	6	1	1	4/2	1	1	1/2	1/2	1		1	67	68
44	2.0	6	6	1	1	4/2	3	1	1/2	1/2	1		1	67	81
46	2.0	6	6	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	76
46	2.0	6	6	3/2	3/2	4/2	4	1	1/2	1/2	1	1	0	60	89
46	1.0	6	6	3/2	3/2	4/2	1	1	1/4	1/4	1		3	69	69
46	1.0	6	6	3/2	3/2	4/2	3	1	1/4	1/4	1		3	69	82
47	1.0	6	6	7/4	7/4	4/2	1	1	1/4	1/4	1		1	67	70
47	1.0	6	6	7/4	7/4	4/2	3	1	1/4	1/4	1		1	67	83
48	2.0	7	7	0	0	4/2	2	1	1/2	1/2	1	-1	0	60	101
48	2.0	7	7	0	0	4/2	4	1	1/2	1/2	1	-1	0	60	116
48	3.0	7	7	0	0	4/2	1	2	3/4	1/2	3/2		2	62	96
48	3.0	7	7	0	0	4/2	3	2	3/4	1/2	3/2		2	62	111
48	1.0	7	7	0	0	4/2	1	1	1/4	1/4	1		6	66	90
48	1.0	7	7	0	0	4/2	3	1	1/4	1/4	1		6	66	105
49	0.5	7	7	1/4	1/4	4/2	1	1	1/8	1/8	1		4	64	91
49	0.5	7	7	1/4	1/4	4/2	3	1	1/8	1/8	1		4	64	106
99/2	0.5	7	7	3/8	3/8	4/2	1	1	1/8	1/8	1		6	66	92
99/2	0.5	7	7	3/8	3/8	4/2	3	1	1/8	1/8	1		6	66	107
50	2.0	7	7	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	58	102
50	2.0	7	7	1/2	1/2	4/2	4	1	1/2	1/2	1		-2	58	117
50	4.0	7	7	1/2	1/2	4/2	1	1	1	1	1		1	67	93
50	4.0	7	7	1/2	1/2	4/2	3	1	1	1	1		1	67	108
51	0.5	7	7	3/4	3/4	4/2	1	2	1/8	1/8	1		4	64	97
51	0.5	7	7	3/4	3/4	4/2	3	2	1/8	1/8	1		4	64	112
103/2	0.5	7	7	7/8	7/8	4/2	1	2	1/8	1/8	1		2	62	98
103/2	0.5	7	7	7/8	7/8	4/2	3	2	1/8	1/8	1		2	62	113
52	4.0	7	7	1	1	4/2	2	1	1	1	1	1	3	57	103
52	4.0	7	7	1	1	4/2	4	1	1	1	1	1	3	57	118
52	2.0	7	7	1	1	4/2	1	2	1/2	1/2	1		7	61	99
52	2.0	7	7	1	1	4/2	3	2	1/2	1/2	1		7	61	114
54	2.0	7	7	3/2	3/2	4/2	2	2	1/2	1/2	1		2	50	104
54	2.0	7	7	3/2	3/2	4/2	4	2	1/2	1/2	1		2	50	119
54	2.0	7	7	3/2	3/2	4/2	1	2	1/2	1/2	1	1	2	62	100
54	2.0	7	7	3/2	3/2	4/2	3	2	1/2	1/2	1	1	2	62	115
54	1.0	7	7	3/2	3/2	4/2	1	1	1/4	1/4	1		-1	65	94
54	1.0	7	7	3/2	3/2	4/2	3	1	1/4	1/4	1		-1	65	109
55	1.0	7	7	7/4	7/4	4/2	1	1	1/4	1/4	1		1	67	95
55	1.0	7	7	7/4	7/4	4/2	3	1	1/4	1/4	1		1	67	110
56	3.0	8	8	0	0	4/2	2	2	3/4	1/2	3/2		-1	53	131
56	3.0	8	8	0	0	4/2	4	2	3/4	1/2	3/2		-1	53	146
56	2.0	8	8	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	126
56	2.0	8	8	0	0	4/2	4	1	1/2	1/2	1	-1	3	57	141
56	1.0	8	8	0	0	4/2	1	2	1/4	1/4	1	-1	2	62	121
56	1.0	8	8	0	0	4/2	3	2	1/4	1/4	1	-1	2	62	136
56	4.0	8	8	0	0	4/2	1	1	1	1	1		3	69	120
56	4.0	8	8	0	0	4/2	3	1	1	1	1		3	69	135
57	1.0	8	8	1/4	1/4	4/2	1	2	1/4	1/4	1		0	60	122
57	1.0	8	8	1/4	1/4	4/2	3	2	1/4	1/4	1		0	60	137
58	1.0	8	8	1/2	1/2	4/2	2	1	1/4	1/4	1		2	62	127
58	1.0	8	8	1/2	1/2	4/2	4	1	1/4	1/4	1		2	62	142
58	3.0	8	8	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-1	65	123
58	3.0	8	8	1/2	1/2	4/2	3	2	3/4	1/2	3/2		-1	65	138
59	1.0	8	8	3/4	3/4	4/2	2	2	1/4	1/4	1		3	57	132
59	1.0	8	8	3/4	3/4	4/2	4	2	1/4	1/4	1		3	57	147
59	1.0	8	8	3/4	3/4	4/2	2	1	1/4	1/4	1		0	60	128
59	1.0	8	8	3/4	3/4	4/2	4	1	1/4	1/4	1		0	60	143
60	2.0	8	8	1	1	4/2	2	2	1/2	1/2	1		1	55	133
60	2.0	8	8	1	1	4/2	4	2	1/2	1/2	1		1	55	148
60	2.0	8	8	1	1	4/2	2	1	1/2	1/2	1		-2	58	129
60	2.0	8	8	1	1	4/2	4	1	1/2	1/2	1		-2	58	144
61	2.0	8	8	5/4	5/4	4/2	1	2	1/2	1/2	1		4	64	124
61	2.0	8	8	5/4	5/4	4/2	3	2	1/2	1/2	1		4	64	139
62	2.0	8	8	3/2	3/2	4/2	2	2	1/2	1/2	1		-1	53	134
62	2.0	8	8	3/2	3/2	4/2	4	2	1/2	1/2	1		-1	53	149
62	2.0	8	8	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	130
62	2.0	8	8	3/2	3/2	4/2	4	1	1/2	1/2	1		3	57	145
63	1.0	8	8	7/4	7/4	4/2	1	2	1/4	1/4	1	1	2	62	125
63	1.0	8	8	7/4	7/4	4/2	3	2	1/4	1/4	1	1	2	62	140
64	4.0	9	9	0	0	4/2	2	2	1	1	1		4	52	159
64	4.0	9	9	0	0	4/2	4	2	1	1	1		4	52	170
64	1.0	9	9	0	0	4/2	1	2	1/4	1/4	1	-1	2	62	150
64	1.0	9	9	0	0	4/2	3	2	1/4	1/4	1	-1	2	62	161
65	0.5	9	9	1/4	1/4	4/2	1	2	1/8	1/8	1		7	61	151
65	0.5	9	9	1/4	1/4	4/2	3	2	1/8	1/8	1		7	61	162
131/2	0.5	9	9	3/8	3/8	4/2	1	2	1/8	1/8	1		5	59	152
131/2	0.5	9	9	3/8	3/8	4/2	3	2	1/8	1/8	1		5	59	163
66	2.0	9	9	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	156
66	2.0	9	9	1/2	1/2	4/2	4	1	1/2	1/2	1		1	55	167
66	2.0	9	9	1/2	1/2	4/2	1	2	1/2	1/2	1		7	61	153
66	2.0	9	9	1/2	1/2	4/2	3	2	1/2	1/2	1		7	61	164
68	4.0	9	9	1	1	4/2	2	2	1	1	1		2	50	160
68	4.0	9	9	1	1	4/2	4	2	1	1	1		2	50	171
68	3.0	9	9	1	1	4/2	2	1	3/4	1/2	3/2		-2	58	157
68	3.0	9	9	1	1	4/2	4	1	3/4	1/2	3/2		-2	58	168
69	1.0	9	9	5/4	5/4	4/2	1	2	1/4	1/4	1		2	62	154
69	1.0	9	9	5/4	5/4	4/2	3	2	1/4	1/4	1		2	62	165
70	2.0	9	9	3/2	3/2	4/2	1	2	1/2	1/2	1		-1	65	155
70	2.0	9	9	3/2	3/2	4/2	3	2	1/2	1/2	1		-1	65	166
71	1.0	9	9	7/4	7/4	4/2	2	1	1/4	1/4	1		2	62	158
71	1.0	9	9	7/4	7/4	4/2	4	1	1/4	1/4	1		2	62	169
72	2.0	10	10	0	0	4/2	2	1	1/2	1/2	1		0	60	175
72	2.0	10	10	0	0	4/2	4	1	1/2	1/2	1		0	60	181
72	2.0	10	10	0	0	4/2	1	2	1/2	1/2	1		3	69	172
72	2.0	10	10	0	0	4/2	3	2	1/2	1/2	1		3	69	178
74	2.0	10	10	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	58	176
74	2.0	10	10	1/2	1/2	4/2	4	1	1/2	1/2	1		-2	58	182
74	4.0	10	10	1/2	1/2	4/2	1	2	1	1	1		1	67	173
74	4.0	10	10	1/2	1/2	4/2	3	2	1	1	1		1	67	179
76	4.0	10	10	1	1	4/2	2	1	1	1	1		3	57	177
76	4.0	10	10	1	1	4/2	4	1	1	1	1		3	57	183
78	2.0	10	10	3/2	3/2	4/2	1	2	1/2	1/2	1	1	-1	65	174
78	2.0	10	10	3/2	3/2	4/2	3	2	1/2	1/2	1	1	-1	65	180
80	6.0	11	11	0	0	4/2	2	1	3/2	1	3/2		1	55	192
80	6.0	11	11	0	0	4/2	4	1	3/2	1	3/2		1	55	202
80	2.0	11	11	0	0	4/2	1	2	1/2	1/2	1	-1	-1	65	187
80	2.0	11	11	0	0	4/2	3	2	1/2	1/2	1	-1	-1	65	197
82	3.0	11	11	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-3	63	188
82	3.0	11	11	1/2	1/2	4/2	3	2	3/4	1/2	3/2		-3	63	198
82	2.0	11	11	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	184
82	2.0	11	11	1/2	1/2	4/2	3	1	1/2	1/2	1		1	67	194
84	3.0	11	11	1	1	4/2	1	1	3/4	1/2	3/2		-2	70	185
84	3.0	11	11	1	1	4/2	3	1	3/4	1/2	3/2		-2	70	195
85	0.5	11	11	5/4	5/4	4/2	1	2	1/8	1/8	1		2	62	189
85	0.5	11	11	5/4	5/4	4/2	3	2	1/8	1/8	1		2	62	199
171/2	0.5	11	11	11/8	11/8	4/2	1	2	1/8	1/8	1		0	60	190
171/2	0.5	11	11	11/8	11/8	4/2	3	2	1/8	1/8	1		0	60	200
86	2.0	11	11	3/2	3/2	4/2	2	1	1/2	1/2	1	1	-2	58	193
86	2.0	11	11	3/2	3/2	4/2	4	1	1/2	1/2	1	1	-2	58	203
86	2.0	11	11	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	191
86	2.0	11	11	3/2	3/2	4/2	3	2	1/2	1/2	1		2	62	201
87	1.0	11	11	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	186
87	1.0	11	11	7/4	7/4	4/2	3	1	1/4	1/4	1		2	74	196
88	1.0	12	12	0	0	4/2	2	1	1/4	1/4	1	-1	-2	58	213
88	1.0	12	12	0	0	4/2	4	1	1/4	1/4	1	-1	-2	58	228
88	1.0	12	12	0	0	4/2	1	2	1/4	1/4	1		4	64	207
88	1.0	12	12	0	0	4/2	3	2	1/4	1/4	1		4	64	222
88	2.0	12	12	0	0	4/2	1	1	1/2	1/2	1		0	72	204
88	2.0	12	12	0	0	4/2	3	1	1/2	1/2	1		0	72	219
89	2.0	12	12	1/4	1/4	4/2	2	1	1/2	1/2	1		3	57	214
89	2.0	12	12	1/4	1/4	4/2	4	1	1/2	1/2	1		3	57	229
89	1.0	12	12	1/4	1/4	4/2	1	2	1/4	1/4	1		-1	65	208
89	1.0	12	12	1/4	1/4	4/2	3	2	1/4	1/4	1		-1	65	223
90	1.0	12	12	1/2	1/2	4/2	1	2	1/4	1/4	1		2	62	209
90	1.0	12	12	1/2	1/2	4/2	3	2	1/4	1/4	1		2	62	224
90	2.0	12	12	1/2	1/2	4/2	1	1	1/2	1/2	1		-2	70	205
90	2.0	12	12	1/2	1/2	4/2	3	1	1/2	1/2	1		-2	70	220
91	2.0	12	12	3/4	3/4	4/2	2	1	1/2	1/2	1		1	55	215
91	2.0	12	12	3/4	3/4	4/2	4	1	1/2	1/2	1		1	55	230
91	1.0	12	12	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	210
91	1.0	12	12	3/4	3/4	4/2	3	2	1/4	1/4	1		4	64	225
92	2.0	12	12	1	1	4/2	1	2	1/2	1/2	1		7	61	211
92	2.0	12	12	1	1	4/2	3	2	1/2	1/2	1		7	61	226
92	4.0	12	12	1	1	4/2	1	1	1	1	1	1	3	69	206
92	4.0	12	12	1	1	4/2	3	1	1	1	1	1	3	69	221
93	0.5	12	12	5/4	5/4	4/2	2	1	1/8	1/8	1		6	54	216
93	0.5	12	12	5/4	5/4	4/2	4	1	1/8	1/8	1		6	54	231
187/2	0.5	12	12	11/8	11/8	4/2	2	1	1/8	1/8	1		4	52	217
187/2	0.5	12	12	11/8	11/8	4/2	4	1	1/8	1/8	1		4	52	232
94	2.0	12	12	3/2	3/2	4/2	2	1	1/2	1/2	1		6	54	218
94	2.0	12	12	3/2	3/2	4/2	4	1	1/2	1/2	1		6	54	233
94	2.0	12	12	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	212
94	2.0	12	12	3/2	3/2	4/2	3	2	1/2	1/2	1		2	62	227
96	3.0	13	13	0	0	4/2	2	1	3/4	1/2	3/2		1	55	240
96	3.0	13	13	0	0	4/2	4	1	3/4	1/2	3/2		1	55	253
96	3.0	13	13	0	0	4/2	1	2	3/4	1/2	3/2		-2	58	237
96	3.0	13	13	0	0	4/2	3	2	3/4	1/2	3/2		-2	58	250
96	2.0	13	13	0	0	4/2	1	1	1/2	1/2	1	-1	3	69	234
96	2.0	13	13	0	0	4/2	3	1	1/2	1/2	1	-1	3	69	247
98	2.0	13	13	1/2	1/2	4/2	2	2	1/2	1/2	1		1	43	244
98	2.0	13	13	1/2	1/2	4/2	4	2	1/2	1/2	1		1	43	257
98	4.0	13	13	1/2	1/2	4/2	1	1	1	1	1		1	67	235
98	4.0	13	13	1/2	1/2	4/2	3	1	1	1	1		1	67	248
99	0.5	13	13	3/4	3/4	4/2	2	1	1/8	1/8	1		-1	53	241
99	0.5	13	13	3/4	3/4	4/2	4	1	1/8	1/8	1		-1	53	254
99	1.0	13	13	3/4	3/4	4/2	1	2	1/4	1/4	1		0	60	238
99	1.0	13	13	3/4	3/4	4/2	3	2	1/4	1/4	1		0	60	251
199/2	0.5	13	13	7/8	7/8	4/2	2	1	1/8	1/8	1		4	52	242
199/2	0.5	13	13	7/8	7/8	4/2	4	1	1/8	1/8	1		4	52	255
100	3.0	13	13	1	1	4/2	2	2	3/4	1/2	3/2		-2	46	245
100	3.0	13	13	1	1	4/2	4	2	3/4	1/2	3/2		-2	46	258
100	3.0	13	13	1	1	4/2	4	1	3/4	1/2	3/2		2	50	256
100	4.0	13	13	1	1	4/2	2	1	1	1	1		2	50	243
100	4.0	13	13	1	1	4/2	1	2	1	1	1		2	62	239
100	4.0	13	13	1	1	4/2	3	2	1	1	1		2	62	252
102	2.0	13	13	3/2	3/2	4/2	1	1	1/2	1/2	1		-1	65	236
102	2.0	13	13	3/2	3/2	4/2	3	1	1/2	1/2	1		-1	65	249
103	1.0	13	13	7/4	7/4	4/2	2	2	1/4	1/4	1		2	50	246
103	1.0	13	13	7/4	7/4	4/2	4	2	1/4	1/4	1		2	50	259
104	2.0	14	14	0	0	4/2	2	2	1/2	1/2	1		0	48	269
104	2.0	14	14	0	0	4/2	4	2	1/2	1/2	1		0	48	281
104	4.0	14	14	0	0	4/2	2	1	1	1	1		1	55	266
104	4.0	14	14	0	0	4/2	4	1	1	1	1		1	55	278
104	2.0	14	14	0	0	4/2	1	1	1/2	1/2	1		4	64	260
104	2.0	14	14	0	0	4/2	1	2	1/2	1/2	1		4	64	263
104	2.0	14	14	0	0	4/2	3	1	1/2	1/2	1		4	64	272
104	2.0	14	14	0	0	4/2	3	2	1/2	1/2	1		4	64	275
106	2.0	14	14	1/2	1/2	4/2	2	2	1/2	1/2	1		-2	46	270
106	2.0	14	14	1/2	1/2	4/2	4	2	1/2	1/2	1		-2	46	282
106	2.0	14	14	1/2	1/2	4/2	1	2	1/2	1/2	1		2	62	264
106	2.0	14	14	1/2	1/2	4/2	3	2	1/2	1/2	1		2	62	276
106	4.0	14	14	1/2	1/2	4/2	1	1	1	1	1		1	67	261
106	4.0	14	14	1/2	1/2	4/2	3	1	1	1	1		1	67	273
108	4.0	14	14	1	1	4/2	2	2	1	1	1		3	45	271
108	4.0	14	14	1	1	4/2	4	2	1	1	1		3	45	283
108	2.0	14	14	1	1	4/2	2	1	1/2	1/2	1		3	57	267
108	2.0	14	14	1	1	4/2	4	1	1/2	1/2	1		3	57	279
108	2.0	14	14	1	1	4/2	3	2	1/2	1/2	1		0	60	277
108	4.0	14	14	1	1	4/2	1	2	1	1	1		0	60	265
110	2.0	14	14	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	268
110	2.0	14	14	3/2	3/2	4/2	4	1	1/2	1/2	1	1	0	60	280
110	2.0	14	14	3/2	3/2	4/2	1	1	1/2	1/2	1		6	66	262
110	2.0	14	14	3/2	3/2	4/2	3	1	1/2	1/2	1		6	66	274
112	2.0	15	15	0	0	4/2	2	2	1/2	1/2	1		1	43	291
112	2.0	15	15	0	0	4/2	4	2	1/2	1/2	1		1	43	301
112	2.0	15	15	0	0	4/2	2	1	1/2	1/2	1	-1	0	60	287
112	2.0	15	15	0	0	4/2	4	1	1/2	1/2	1	-1	0	60	297
112	4.0	15	15	0	0	4/2	1	2	1	1	1		2	62	286
112	4.0	15	15	0	0	4/2	3	2	1	1	1		2	62	296
112	4.0	15	15	0	0	4/2	1	1	1	1	1		1	67	284
112	4.0	15	15	0	0	4/2	3	1	1	1	1		1	67	294
114	4.0	15	15	1/2	1/2	4/2	2	2	1	1	1		1	55	292
114	4.0	15	15	1/2	1/2	4/2	4	2	1	1	1		1	55	302
114	2.0	15	15	1/2	1/2	4/2	2	1	1/2	1/2	1		5	59	288
114	2.0	15	15	1/2	1/2	4/2	4	1	1/2	1/2	1		5	59	298
116	2.0	15	15	1	1	4/2	2	1	1/2	1/2	1		7	61	289
116	2.0	15	15	1	1	4/2	4	1	1/2	1/2	1		7	61	299
116	4.0	15	15	1	1	4/2	1	1	1	1	1		3	69	285
116	4.0	15	15	1	1	4/2	3	1	1	1	1		3	69	295
118	2.0	15	15	3/2	3/2	4/2	2	2	1/2	1/2	1		6	54	293
118	2.0	15	15	3/2	3/2	4/2	4	2	1/2	1/2	1		6	54	303
118	2.0	15	15	3/2	3/2	4/2	2	1	1/2	1/2	1	1	2	62	290
118	2.0	15	15	3/2	3/2	4/2	4	1	1/2	1/2	1	1	2	62	300
120	2.0	16	16	0	0	4/2	2	2	1/2	1/2	1		1	55	313
120	2.0	16	16	0	0	4/2	4	2	1/2	1/2	1		1	55	325
120	2.0	16	16	0	0	4/2	2	1	1/2	1/2	1	-1	2	62	310
120	2.0	16	16	0	0	4/2	4	1	1/2	1/2	1	-1	2	62	322
120	2.0	16	16	0	0	4/2	1	1	1/2	1/2	1		-2	70	304
120	2.0	16	16	0	0	4/2	3	1	1/2	1/2	1		-2	70	316
122	2.0	16	16	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	314
122	2.0	16	16	1/2	1/2	4/2	4	2	1/2	1/2	1		3	57	326
122	4.0	16	16	1/2	1/2	4/2	2	1	1	1	1		0	60	311
122	4.0	16	16	1/2	1/2	4/2	4	1	1	1	1		0	60	323
122	1.0	16	16	1/2	1/2	4/2	1	1	1/4	1/4	1		3	69	305
122	1.0	16	16	1/2	1/2	4/2	3	1	1/4	1/4	1		3	69	317
123	1.0	16	16	3/4	3/4	4/2	1	1	1/4	1/4	1		1	67	306
123	1.0	16	16	3/4	3/4	4/2	3	1	1/4	1/4	1		1	67	318
124	4.0	16	16	1	1	4/2	2	2	1	1	1	1	2	50	315
124	4.0	16	16	1	1	4/2	4	2	1	1	1	1	2	50	327
124	2.0	16	16	1	1	4/2	1	1	1/2	1/2	1		-1	65	307
124	2.0	16	16	1	1	4/2	3	1	1/2	1/2	1		-1	65	319
126	2.0	16	16	3/2	3/2	4/2	2	1	1/2	1/2	1		-2	58	312
126	2.0	16	16	3/2	3/2	4/2	4	1	1/2	1/2	1		-2	58	324
126	2.0	16	16	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	309
126	2.0	16	16	3/2	3/2	4/2	3	2	1/2	1/2	1		2	62	321
126	2.0	16	16	3/2	3/2	4/2	1	1	1/2	1/2	1		1	67	308
126	2.0	16	16	3/2	3/2	4/2	3	1	1/2	1/2	1		1	67	320
128	4.0	17	17	0	0	4/2	2	2	1	1	1	-1	2	50	338
128	4.0	17	17	0	0	4/2	4	2	1	1	1	-1	2	50	349
128	4.0	17	17	0	0	4/2	2	1	1	1	1		3	57	335
128	4.0	17	17	0	0	4/2	4	1	1	1	1		3	57	346
128	3.0	17	17	0	0	4/2	1	2	3/4	1/2	3/2		-1	65	331
128	3.0	17	17	0	0	4/2	3	2	3/4	1/2	3/2		-1	65	342
128	2.0	17	17	0	0	4/2	1	1	1/2	1/2	1		3	69	328
128	2.0	17	17	0	0	4/2	3	1	1/2	1/2	1		3	69	339
130	4.0	17	17	1/2	1/2	4/2	1	1	1	1	1		2	74	329
130	4.0	17	17	1/2	1/2	4/2	3	1	1	1	1		2	74	340
131	1.0	17	17	3/4	3/4	4/2	1	2	1/4	1/4	1		3	69	332
131	1.0	17	17	3/4	3/4	4/2	3	2	1/4	1/4	1		3	69	343
132	3.0	17	17	1	1	4/2	2	1	3/4	1/2	3/2		-2	58	336
132	3.0	17	17	1	1	4/2	4	1	3/4	1/2	3/2		-2	58	347
