mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	6.0	0	0	4/2	2	2	3/2	1	3/2		4	52	E3	3	14
1	1	0	6.0	0	0	4/2	4	2	3/2	1	3/2		4	52	E3	3	30
1	1	0	2.0	0	0	4/2	2	1	1/2	1/2	1	1	4	64	E4	4	7
1	1	0	2.0	0	0	4/2	4	1	1/2	1/2	1	1	4	64	E4	4	23
1	1	0	4.0	0	0	4/2	1	2	1	1	1	1	8	68	G#4	4	3
1	1	0	4.0	0	0	4/2	3	2	1	1	1	1	8	68	G#4	4	19
1	1	0	2.0	0	0	4/2	1	1	1/2	1/2	1		5	71	B4	4	0
1	1	0	2.0	0	0	4/2	3	1	1/2	1/2	1		5	71	B4	4	16
1	1	2	0.5	1/2	1/2	4/2	2	1	1/8	1/8	1	-1	4	64	E4	4	8
1	1	2	0.5	1/2	1/2	4/2	4	1	1/8	1/8	1	-1	4	64	E4	4	24
1	1	2	4.0	1/2	1/2	4/2	1	1	1	1	1		4	76	E5	5	1
1	1	2	4.0	1/2	1/2	4/2	3	1	1	1	1		4	76	E5	5	17
1	1	5/2	0.5	5/8	5/8	4/2	2	1	1/8	1/8	1		2	62	D4	4	9
1	1	5/2	0.5	5/8	5/8	4/2	4	1	1/8	1/8	1		2	62	D4	4	25
1	1	3	0.5	3/4	3/4	4/2	2	1	1/8	1/8	1		0	60	C4	4	10
1	1	3	0.5	3/4	3/4	4/2	4	1	1/8	1/8	1		0	60	C4	4	26
1	1	7/2	0.5	7/8	7/8	4/2	2	1	1/8	1/8	1		5	59	B3	3	11
1	1	7/2	0.5	7/8	7/8	4/2	4	1	1/8	1/8	1		5	59	B3	3	27
1	1	4	2.0	1	1	4/2	2	1	1/2	1/2	1		0	60	C4	4	12
1	1	4	2.0	1	1	4/2	4	1	1/2	1/2	1		0	60	C4	4	28
1	1	4	1.0	1	1	4/2	1	2	1/4	1/4	1	-1	8	68	G#4	4	4
1	1	4	1.0	1	1	4/2	3	2	1/4	1/4	1	-1	8	68	G#4	4	20
1	1	5	2.0	5/4	5/4	4/2	1	2	1/2	1/2	1		3	69	A4	4	5
1	1	5	2.0	5/4	5/4	4/2	3	2	1/2	1/2	1		3	69	A4	4	21
1	1	6	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		4	52	E3	3	15
1	1	6	2.0	3/2	3/2	4/2	4	2	1/2	1/2	1		4	52	E3	3	31
1	1	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		5	59	B3	3	13
1	1	6	2.0	3/2	3/2	4/2	4	1	1/2	1/2	1		5	59	B3	3	29
1	1	6	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	4	76	E5	5	2
1	1	6	2.0	3/2	3/2	4/2	3	1	1/2	1/2	1	1	4	76	E5	5	18
1	1	7	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		8	68	G#4	4	6
1	1	7	1.0	7/4	7/4	4/2	3	2	1/4	1/4	1		8	68	G#4	4	22
2	2	8	2.0	0	0	4/2	2	2	1/2	1/2	1		-1	53	F3	3	45
2	2	8	2.0	0	0	4/2	4	2	1/2	1/2	1		-1	53	F3	3	63
2	2	8	4.0	0	0	4/2	2	1	1	1	1		3	57	A3	3	42
2	2	8	4.0	0	0	4/2	4	1	1	1	1		3	57	A3	3	60
2	2	8	2.0	0	0	4/2	1	2	1/2	1/2	1		3	69	A4	4	37
2	2	8	2.0	0	0	4/2	3	2	1/2	1/2	1		3	69	A4	4	55
2	2	8	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	4	76	E5	5	32
2	2	8	1.0	0	0	4/2	3	1	1/4	1/4	1	-1	4	76	E5	5	50
2	2	9	0.5	1/4	1/4	4/2	1	1	1/8	1/8	1		2	74	D5	5	33
2	2	9	0.5	1/4	1/4	4/2	3	1	1/8	1/8	1		2	74	D5	5	51
