mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	2	1	1	1	1		3	57	A3	3	0
1	1	2	2	4.0	1/2	1/2	4/2	2	2	1	1	1		2	50	D3	3	3
1	1	4	4	2.0	1	1	4/2	2	1	1/2	1/2	1		-2	58	Bb3	3	1
1	1	6	6	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1	1	-1	53	F3	3	4
1	1	6	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	A3	3	2
2	2	8	8	2.0	0	0	4/2	2	2	1/2	1/2	1	-1	-1	53	F3	3	10
2	2	8	8	4.0	0	0	4/2	2	1	1	1	1		1	55	G3	3	7
2	2	10	10	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		4	52	E3	3	11
2	2	12	12	2.0	1	1	4/2	2	2	1/2	1/2	1		2	50	D3	3	12
2	2	12	12	2.0	1	1	4/2	2	1	1/2	1/2	1		-1	53	F3	3	8
2	2	12	12	2.0	1	1	4/2	1	2	1/2	1/2	1		3	57	A3	3	5
2	2	14	14	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		0	48	C3	3	13
2	2	14	14	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	A3	3	9
2	2	14	14	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	6
3	3	16	16	4.0	0	0	4/2	2	2	1	1	1		5	47	B2	2	22
3	3	16	16	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	A3	3	18
3	3	16	16	3.0	0	0	4/2	1	2	3/4	1/2	3/2		2	62	D4	4	14
3	3	18	18	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		8	56	G#3	3	19
3	3	19	19	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	15
3	3	20	20	2.0	1	1	4/2	2	2	1/2	1/2	1		3	45	A2	2	23
3	3	20	20	2.0	1	1	4/2	2	1	1/2	1/2	1		3	57	A3	3	20
3	3	20	20	2.0	1	1	4/2	1	2	1/2	1/2	1		-1	65	F4	4	16
3	3	22	22	1.0	3/2	3/2	4/2	2	2	1/4	1/4	1		3	57	A3	3	24
3	3	22	22	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	C4	4	21
3	3	22	22	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		4	64	E4	4	17
3	3	23	23	1.0	7/4	7/4	4/2	2	2	1/4	1/4	1		1	55	G3	3	25
4	4	24	24	1.0	0	0	4/2	2	2	1/4	1/4	1		-1	53	F3	3	31
4	4	24	24	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	0	60	C4	4	28
4	4	24	24	4.0	0	0	4/2	1	2	1	1	1		2	62	D4	4	26
4	4	25	25	1.0	1/4	1/4	4/2	2	2	1/4	1/4	1		4	52	E3	3	32
4	4	26	26	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		2	50	D3	3	33
4	4	26	26	4.0	1/2	1/2	4/2	2	1	1	1	1		5	59	B3	3	29
4	4	28	28	2.0	1	1	4/2	2	2	1/2	1/2	1		4	52	E3	3	34
4	4	28	28	4.0	1	1	4/2	1	2	1	1	1		0	60	C4	4	27
4	4	30	30	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		0	48	C3	3	35
4	4	30	30	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	A3	3	30
5	5	32	32	2.0	0	0	4/2	2	2	1/2	1/2	1		2	50	D3	3	42
5	5	32	32	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	A3	3	39
5	5	32	32	4.0	0	0	4/2	1	2	1	1	1		5	59	B3	3	37
5	5	34	34	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		4	52	E3	3	43
5	5	34	34	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		8	56	G#3	3	40
5	5	36	36	1.0	1	1	4/2	2	2	1/4	1/4	1		-1	53	F3	3	44
