mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	2	1	1	1	1		0	60	C4	4	10
1	1	0	0	3.0	0	0	4/2	1	2	3/4	1/2	3/2		4	64	E4	4	5
1	1	0	0	3.0	0	0	4/2	1	1	3/4	1/2	3/2		1	67	G4	4	0
1	1	2	2	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		0	48	C3	3	13
1	1	3	3	0.5	3/4	3/4	4/2	1	2	1/8	1/8	1		-1	65	F4	4	6
1	1	3	3	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	1
1	1	7/2	7/2	0.5	7/8	7/8	4/2	1	2	1/8	1/8	1		4	64	E4	4	7
1	1	4	4	4.0	1	1	4/2	2	2	1	1	1		1	55	G3	3	14
1	1	4	4	2.0	1	1	4/2	2	1	1/2	1/2	1		5	59	B3	3	11
1	1	4	4	2.0	1	1	4/2	1	2	1/2	1/2	1		2	62	D4	4	8
1	1	4	4	2.0	1	1	4/2	1	1	1/2	1/2	1		5	71	B4	4	2
1	1	6	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		4	64	E4	4	12
1	1	6	6	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	1	67	G4	4	9
1	1	6	6	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		5	71	B4	4	3
1	1	7	7	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		5	71	B4	4	4
2	2	8	8	2.0	0	0	4/2	2	2	1/2	1/2	1		1	55	G3	3	29
2	2	8	8	2.0	0	0	4/2	2	1	1/2	1/2	1		2	62	D4	4	24
2	2	8	8	1.0	0	0	4/2	1	2	1/4	1/4	1	-1	1	67	G4	4	19
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1		5	71	B4	4	15
2	2	9	9	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		1	67	G4	4	20
2	2	10	10	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	A3	3	30
2	2	10	10	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	25
2	2	10	10	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		4	64	E4	4	21
2	2	10	10	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	16
2	2	11	11	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		6	66	F#4	4	22
2	2	12	12	2.0	1	1	4/2	2	2	1/2	1/2	1		1	55	G3	3	31
2	2	12	12	2.0	1	1	4/2	2	1	1/2	1/2	1		2	62	D4	4	26
2	2	12	12	4.0	1	1	4/2	1	2	1	1	1		1	67	G4	4	23
2	2	12	12	2.0	1	1	4/2	1	1	1/2	1/2	1		5	71	B4	4	17
2	2	14	14	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		4	52	E3	3	32
2	2	14	14	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		0	60	C4	4	27
2	2	14	14	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	4	76	E5	5	18
2	2	15	15	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		5	59	B3	3	28
3	3	16	16	3.0	0	0	4/2	2	2	3/4	1/2	3/2		-1	53	F3	3	49
3	3	16	16	1.0	0	0	4/2	2	1	1/4	1/4	1		3	57	A3	3	41
3	3	16	16	4.0	0	0	4/2	1	2	1	1	1		3	69	A4	4	37
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	4	76	E5	5	33
3	3	17	17	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	42
3	3	18	18	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		3	57	A3	3	43
3	3	18	18	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		2	74	D5	5	34
3	3	19	19	1.0	3/4	3/4	4/2	2	2	1/4	1/4	1		1	55	G3	3	50
3	3	19	19	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		5	59	B3	3	44
3	3	20	20	4.0	1	1	4/2	2	2	1	1	1		3	57	A3	3	51
3	3	20	20	1.0	1	1	4/2	2	1	1/4	1/4	1		0	60	C4	4	45
3	3	20	20	1.0	1	1	4/2	1	2	1/4	1/4	1		3	69	A4	4	38
3	3	21	21	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		4	64	E4	4	46
3	3	21	21	2.0	5/4	5/4	4/2	1	2	1/2	1/2	1		1	67	G4	4	39
3	3	21	21	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		0	72	C5	5	35
3	3	22	22	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		2	62	D4	4	47
3	3	22	22	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	0	72	C5	5	36
3	3	23	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		0	60	C4	4	48
3	3	23	23	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		6	66	F#4	4	40
4	4	24	24	4.0	0	0	4/2	2	2	1	1	1		1	55	G3	3	58
4	4	24	24	4.0	0	0	4/2	2	1	1	1	1		2	62	D4	4	56
4	4	24	24	8.0	0	0	4/2	1	2	2	2	1		1	67	G4	4	55
4	4	24	24	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	0	72	C5	5	52
4	4	26	26	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		5	71	B4	4	53
4	4	28	28	1.5	1	1	4/2	2	2	3/8	1/4	3/2		0	48	C3	3	59
4	4	28	28	2.0	1	1	4/2	2	1	1/2	1/2	1		4	64	E4	4	57
4	4	28	28	2.0	1	1	4/2	1	1	1/2	1/2	1		0	72	C5	5	54
4	4	59/2	59/2	0.5	11/8	11/8	4/2	2	2	1/8	1/8	1		2	50	D3	3	60
4	4	30	30	1.0	3/2	3/2	4/2	2	2	1/4	1/4	1		4	52	E3	3	61
4	4	31	31	0.5	7/4	7/4	4/2	2	2	1/8	1/8	1		4	52	E3	3	62
4	4	63/2	63/2	0.5	15/8	15/8	4/2	2	2	1/8	1/8	1		4	52	E3	3	63
5	5	32	32	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3	69
5	5	32	32	1.5	0	0	4/4	1	2	3/8	1/4	3/2		0	60	C4	4	64
5	5	65/2	65/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	70
5	5	33	33	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	71
