quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
88	2.0	15	15	1	1	3/2	2	2	1/2	1/2	1		-2	46	126
88	2.0	15	15	1	1	3/2	2	1	1/2	1/2	1		2	50	123
88	2.0	15	15	1	1	3/2	1	2	1/2	1/2	1		1	55	122
90	3.0	16	16	0	0	3/2	2	2	3/4	1/2	3/2		3	45	132
90	2.0	16	16	0	0	3/2	2	1	1/2	1/2	1		-1	53	129
90	6.0	16	16	0	0	3/2	1	2	3/2	1	3/2		3	57	128
90	6.0	16	16	0	0	3/2	1	1	3/2	1	3/2	1	0	60	127
92	3.0	16	16	1/2	1/2	3/2	2	1	3/4	1/2	3/2		4	52	130
93	1.0	16	16	3/4	3/4	3/2	2	2	1/4	1/4	1		5	47	133
94	2.0	16	16	1	1	3/2	2	2	1/2	1/2	1		0	48	134
95	1.0	16	16	5/4	5/4	3/2	2	1	1/4	1/4	1		-1	53	131
96	2.0	17	17	0	0	3/2	2	2	1/2	1/2	1		4	40	139
96	2.0	17	17	0	0	3/2	2	1	1/2	1/2	1		1	55	136
96	6.0	17	17	0	0	3/2	1	1	3/2	1	3/2	0	0	60	135
98	1.0	17	17	1/2	1/2	3/2	2	2	1/4	1/4	1		-1	41	140
98	2.0	17	17	1/2	1/2	3/2	2	1	1/2	1/2	1		3	57	137
99	1.0	17	17	3/4	3/4	3/2	2	2	1/4	1/4	1		1	43	141
100	1.0	17	17	1	1	3/2	2	2	1/4	1/4	1		3	45	142
100	2.0	17	17	1	1	3/2	2	1	1/2	1/2	1		-1	53	138
101	1.0	17	17	5/4	5/4	3/2	2	2	1/4	1/4	1		5	47	143
102	6.0	18	18	0	0	3/2	2	2	3/2	1	3/2		0	48	150
102	3.0	18	18	0	0	3/2	2	1	3/4	1/2	3/2		4	52	146
102	6.0	18	18	0	0	3/2	1	1	3/2	1	3/2	-1	0	60	144
104	4.0	18	18	1/2	1/2	3/2	1	2	1	1	1		1	55	145
105	1.0	18	18	3/4	3/4	3/2	2	1	1/4	1/4	1		2	50	147
106	1.0	18	18	1	1	3/2	2	1	1/4	1/4	1		4	52	148
107	1.0	18	18	5/4	5/4	3/2	2	1	1/4	1/4	1		0	48	149
108	4.0	19	19	0	0	3/2	2	1	1	1	1		1	55	154
108	4.0	19	19	0	0	3/2	1	2	1	1	1		-2	58	152
108	6.0	19	19	0	0	3/2	1	1	3/2	1	3/2	1	2	62	151
110	2.0	19	19	1/2	1/2	3/2	2	2	1/2	1/2	1		1	43	156
112	2.0	19	19	1	1	3/2	2	2	1/2	1/2	1		6	42	157
112	2.0	19	19	1	1	3/2	1	2	1/2	1/2	1		3	57	153
112	2.0	19	19	1	1	3/2	2	1	1/2	1/2	1		3	57	155
114	3.0	20	20	0	0	3/2	2	2	3/4	1/2	3/2		1	43	162
114	2.0	20	20	0	0	3/2	2	1	1/2	1/2	1		2	50	160
114	6.0	20	20	0	0	3/2	1	2	3/2	1	3/2		-2	58	159
114	6.0	20	20	0	0	3/2	1	1	3/2	1	3/2	0	2	62	158
116	4.0	20	20	1/2	1/2	3/2	2	1	1	1	1		1	55	161
117	1.0	20	20	3/4	3/4	3/2	2	2	1/4	1/4	1		3	45	163
118	1.0	20	20	1	1	3/2	2	2	1/4	1/4	1		-2	46	164
119	1.0	20	20	5/4	5/4	3/2	2	2	1/4	1/4	1		1	43	165
120	6.0	21	21	0	0	3/2	2	2	3/2	1	3/2		2	50	169
120	6.0	21	21	0	0	3/2	2	1	3/2	1	3/2		6	54	168
120	6.0	21	21	0	0	3/2	1	2	3/2	1	3/2		3	57	167
120	6.0	21	21	0	0	3/2	1	1	3/2	1	3/2	-1	2	62	166
