quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
12	4.0	2	2	1	1	4/2	2	2	1	1	1		-1	65	28
12	4.0	2	2	1	1	4/2	4	2	1	1	1		-1	65	41
13	0.5	2	2	5/4	5/4	4/2	3	1	1/8	1/8	1		2	62	31
13	0.5	2	2	5/4	5/4	4/2	5	1	1/8	1/8	1		2	62	44
27/2	0.5	2	2	11/8	11/8	4/2	3	1	1/8	1/8	1		0	60	32
27/2	0.5	2	2	11/8	11/8	4/2	5	1	1/8	1/8	1		0	60	45
14	1.0	2	2	3/2	3/2	4/2	3	1	1/4	1/4	1		2	62	33
14	1.0	2	2	3/2	3/2	4/2	5	1	1/4	1/4	1		2	62	46
15	1.0	2	2	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	34
15	1.0	2	2	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	47
16	4.0	3	3	0	0	4/2	3	2	1	1	1		2	50	60
16	4.0	3	3	0	0	4/2	5	2	1	1	1		2	50	72
16	1.0	3	3	0	0	4/2	3	1	1/4	1/4	1		-2	58	56
16	1.0	3	3	0	0	4/2	5	1	1/4	1/4	1		-2	58	68
17	1.0	3	3	1/4	1/4	4/2	3	1	1/4	1/4	1		3	57	57
17	1.0	3	3	1/4	1/4	4/2	5	1	1/4	1/4	1		3	57	69
17	1.0	3	3	1/4	1/4	4/2	2	2	1/4	1/4	1		2	62	52
17	1.0	3	3	1/4	1/4	4/2	4	2	1/4	1/4	1		2	62	64
18	4.0	3	3	1/2	1/2	4/2	3	1	1	1	1		2	62	58
18	4.0	3	3	1/2	1/2	4/2	5	1	1	1	1		2	62	70
18	3.0	3	3	1/2	1/2	4/2	2	2	3/4	1/2	3/2		-1	65	53
18	3.0	3	3	1/2	1/2	4/2	4	2	3/4	1/2	3/2		-1	65	65
20	4.0	3	3	1	1	4/2	3	2	1	1	1		-1	53	61
20	4.0	3	3	1	1	4/2	5	2	1	1	1		-1	53	73
20	2.0	3	3	1	1	4/2	2	1	1/2	1/2	1		3	69	50
20	2.0	3	3	1	1	4/2	4	1	1/2	1/2	1		3	69	62
21	1.0	3	3	5/4	5/4	4/2	2	2	1/4	1/4	1		1	67	54
21	1.0	3	3	5/4	5/4	4/2	4	2	1/4	1/4	1		1	67	66
22	2.0	3	3	3/2	3/2	4/2	3	1	1/2	1/2	1	1	0	60	59
22	2.0	3	3	3/2	3/2	4/2	5	1	1/2	1/2	1	1	0	60	71
22	2.0	3	3	3/2	3/2	4/2	2	2	1/2	1/2	1		3	69	55
22	2.0	3	3	3/2	3/2	4/2	4	2	1/2	1/2	1		3	69	67
22	2.0	3	3	3/2	3/2	4/2	2	1	1/2	1/2	1		0	72	51
22	2.0	3	3	3/2	3/2	4/2	4	1	1/2	1/2	1		0	72	63
24	4.0	4	4	0	0	4/2	3	2	1	1	1		2	50	85
24	4.0	4	4	0	0	4/2	5	2	1	1	1		2	50	98
24	2.0	4	4	0	0	4/2	3	1	1/2	1/2	1	-1	0	60	81
24	2.0	4	4	0	0	4/2	5	1	1/2	1/2	1	-1	0	60	94
24	2.0	4	4	0	0	4/2	2	2	1/2	1/2	1		-1	65	78
24	2.0	4	4	0	0	4/2	4	2	1/2	1/2	1		-1	65	91
24	1.0	4	4	0	0	4/2	2	1	1/4	1/4	1		2	74	74
24	1.0	4	4	0	0	4/2	4	1	1/4	1/4	1		2	74	87
25	1.0	4	4	1/4	1/4	4/2	2	1	1/4	1/4	1		2	74	75
25	1.0	4	4	1/4	1/4	4/2	4	1	1/4	1/4	1		2	74	88
26	2.0	4	4	1/2	1/2	4/2	3	1	1/2	1/2	1		5	59	82
26	2.0	4	4	1/2	1/2	4/2	5	1	1/2	1/2	1		5	59	95
26	2.0	4	4	1/2	1/2	4/2	2	2	1/2	1/2	1		2	62	79
26	2.0	4	4	1/2	1/2	4/2	4	2	1/2	1/2	1		2	62	92
26	4.0	4	4	1/2	1/2	4/2	2	1	1	1	1		-1	77	76
26	4.0	4	4	1/2	1/2	4/2	4	1	1	1	1		-1	77	89
28	4.0	4	4	1	1	4/2	3	2	1	1	1		0	48	86
28	4.0	4	4	1	1	4/2	5	2	1	1	1		0	48	99
28	3.0	4	4	1	1	4/2	3	1	3/4	1/2	3/2		0	60	83
28	3.0	4	4	1	1	4/2	5	1	3/4	1/2	3/2		0	60	96
28	4.0	4	4	1	1	4/2	2	2	1	1	1		1	67	80
28	4.0	4	4	1	1	4/2	4	2	1	1	1		1	67	93
30	2.0	4	4	3/2	3/2	4/2	2	1	1/2	1/2	1		4	76	77
30	2.0	4	4	3/2	3/2	4/2	4	1	1/2	1/2	1		4	76	90
31	1.0	4	4	7/4	7/4	4/2	3	1	1/4	1/4	1		5	59	84
31	1.0	4	4	7/4	7/4	4/2	5	1	1/4	1/4	1		5	59	97
32	4.0	5	5	0	0	4/2	3	2	1	1	1		2	50	115
32	4.0	5	5	0	0	4/2	5	2	1	1	1		2	50	132
32	1.0	5	5	0	0	4/2	3	1	1/4	1/4	1		3	57	108
32	1.0	5	5	0	0	4/2	5	1	1/4	1/4	1		3	57	125
33	1.0	5	5	1/4	1/4	4/2	3	1	1/4	1/4	1		-2	58	109
33	1.0	5	5	1/4	1/4	4/2	5	1	1/4	1/4	1		-2	58	126
33	1.0	5	5	1/4	1/4	4/2	2	2	1/4	1/4	1		2	62	105
33	1.0	5	5	1/4	1/4	4/2	4	2	1/4	1/4	1		2	62	122
34	1.0	5	5	1/2	1/2	4/2	3	1	1/4	1/4	1		-1	53	110
34	1.0	5	5	1/2	1/2	4/2	5	1	1/4	1/4	1		-1	53	127
34	4.0	5	5	1/2	1/2	4/2	2	2	1	1	1		-1	65	106
34	4.0	5	5	1/2	1/2	4/2	4	2	1	1	1		-1	65	123
34	2.0	5	5	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	100
34	2.0	5	5	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	117
35	1.0	5	5	3/4	3/4	4/2	3	1	1/4	1/4	1		1	55	111
35	1.0	5	5	3/4	3/4	4/2	5	1	1/4	1/4	1		1	55	128
36	4.0	5	5	1	1	4/2	3	2	1	1	1		0	48	116
36	4.0	5	5	1	1	4/2	5	2	1	1	1		0	48	133
36	1.0	5	5	1	1	4/2	3	1	1/4	1/4	1		3	57	112
36	1.0	5	5	1	1	4/2	5	1	1/4	1/4	1		3	57	129
36	1.0	5	5	1	1	4/2	2	1	1/4	1/4	1		0	72	101
36	1.0	5	5	1	1	4/2	4	1	1/4	1/4	1		0	72	118
37	1.0	5	5	5/4	5/4	4/2	3	1	1/4	1/4	1		1	55	113
37	1.0	5	5	5/4	5/4	4/2	5	1	1/4	1/4	1		1	55	130
37	1.0	5	5	5/4	5/4	4/2	2	1	1/4	1/4	1		5	71	102
37	1.0	5	5	5/4	5/4	4/2	4	1	1/4	1/4	1		5	71	119
38	2.0	5	5	3/2	3/2	4/2	3	1	1/2	1/2	1	1	0	60	114
38	2.0	5	5	3/2	3/2	4/2	5	1	1/2	1/2	1	1	0	60	131
38	2.0	5	5	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	107
38	2.0	5	5	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	124
38	1.0	5	5	3/2	3/2	4/2	2	1	1/4	1/4	1		3	69	103
38	1.0	5	5	3/2	3/2	4/2	4	1	1/4	1/4	1		3	69	120
39	1.0	5	5	7/4	7/4	4/2	2	1	1/4	1/4	1		1	67	104
39	1.0	5	5	7/4	7/4	4/2	4	1	1/4	1/4	1		1	67	121
40	2.0	6	6	0	0	4/2	3	1	1/2	1/2	1	-1	0	60	140
40	2.0	6	6	0	0	4/2	5	1	1/2	1/2	1	-1	0	60	150
40	4.0	6	6	0	0	4/2	2	2	1	1	1		2	62	138
40	4.0	6	6	0	0	4/2	4	2	1	1	1		2	62	148
40	2.0	6	6	0	0	4/2	2	1	1/2	1/2	1		6	66	134
40	2.0	6	6	0	0	4/2	4	1	1/2	1/2	1		6	66	144
42	2.0	6	6	1/2	1/2	4/2	3	1	1/2	1/2	1		-2	58	141
42	2.0	6	6	1/2	1/2	4/2	5	1	1/2	1/2	1		-2	58	151
42	2.0	6	6	1/2	1/2	4/2	2	1	1/2	1/2	1		1	67	135
42	2.0	6	6	1/2	1/2	4/2	4	1	1/2	1/2	1		1	67	145
44	4.0	6	6	1	1	4/2	2	2	1	1	1		0	60	139
44	4.0	6	6	1	1	4/2	4	2	1	1	1		0	60	149
44	2.0	6	6	1	1	4/2	2	1	1/2	1/2	1		3	69	136
44	2.0	6	6	1	1	4/2	4	1	1/2	1/2	1		3	69	146
45	1.0	6	6	5/4	5/4	4/2	3	2	1/4	1/4	1		-1	53	142
45	1.0	6	6	5/4	5/4	4/2	5	2	1/4	1/4	1		-1	53	152
46	2.0	6	6	3/2	3/2	4/2	3	2	1/2	1/2	1	1	3	57	143
46	2.0	6	6	3/2	3/2	4/2	5	2	1/2	1/2	1	1	3	57	153
47	1.0	6	6	7/4	7/4	4/2	2	1	1/4	1/4	1		3	69	137
47	1.0	6	6	7/4	7/4	4/2	4	1	1/4	1/4	1		3	69	147
48	1.0	7	7	0	0	4/2	3	2	1/4	1/4	1	-1	3	57	167
48	1.0	7	7	0	0	4/2	5	2	1/4	1/4	1	-1	3	57	185
48	4.0	7	7	0	0	4/2	2	2	1	1	1		4	64	162
48	4.0	7	7	0	0	4/2	4	2	1	1	1		4	64	180
48	1.0	7	7	0	0	4/2	2	1	1/4	1/4	1		0	72	154
48	1.0	7	7	0	0	4/2	4	1	1/4	1/4	1		0	72	172
49	1.0	7	7	1/4	1/4	4/2	3	2	1/4	1/4	1		5	59	168
49	1.0	7	7	1/4	1/4	4/2	5	2	1/4	1/4	1		5	59	186
49	1.0	7	7	1/4	1/4	4/2	2	1	1/4	1/4	1		2	74	155
49	1.0	7	7	1/4	1/4	4/2	4	1	1/4	1/4	1		2	74	173
50	2.0	7	7	1/2	1/2	4/2	3	2	1/2	1/2	1		0	60	169
50	2.0	7	7	1/2	1/2	4/2	5	2	1/2	1/2	1		0	60	187
50	0.5	7	7	1/2	1/2	4/2	2	1	1/8	1/8	1		4	76	156
50	0.5	7	7	1/2	1/2	4/2	4	1	1/8	1/8	1		4	76	174
101/2	0.5	7	7	5/8	5/8	4/2	2	1	1/8	1/8	1		2	74	157
101/2	0.5	7	7	5/8	5/8	4/2	4	1	1/8	1/8	1		2	74	175
51	0.5	7	7	3/4	3/4	4/2	2	1	1/8	1/8	1		0	72	158
51	0.5	7	7	3/4	3/4	4/2	4	1	1/8	1/8	1		0	72	176
103/2	0.5	7	7	7/8	7/8	4/2	2	1	1/8	1/8	1		5	71	159
103/2	0.5	7	7	7/8	7/8	4/2	4	1	1/8	1/8	1		5	71	177
52	2.0	7	7	1	1	4/2	3	2	1/2	1/2	1		-1	53	170
52	2.0	7	7	1	1	4/2	5	2	1/2	1/2	1		-1	53	188
52	4.0	7	7	1	1	4/2	2	2	1	1	1		-1	65	163
52	4.0	7	7	1	1	4/2	4	2	1	1	1		-1	65	181
52	2.0	7	7	1	1	4/2	2	1	1/2	1/2	1		3	69	160
52	2.0	7	7	1	1	4/2	4	1	1/2	1/2	1		3	69	178
53	1.0	7	7	5/4	5/4	4/2	3	1	1/4	1/4	1		2	62	164
53	1.0	7	7	5/4	5/4	4/2	5	1	1/4	1/4	1		2	62	182
54	2.0	7	7	3/2	3/2	4/2	3	2	1/2	1/2	1		2	50	171
54	2.0	7	7	3/2	3/2	4/2	5	2	1/2	1/2	1		2	50	189
54	1.0	7	7	3/2	3/2	4/2	3	1	1/4	1/4	1		-2	58	165
54	1.0	7	7	3/2	3/2	4/2	5	1	1/4	1/4	1		-2	58	183
54	2.0	7	7	3/2	3/2	4/2	2	1	1/2	1/2	1	1	2	74	161
54	2.0	7	7	3/2	3/2	4/2	4	1	1/2	1/2	1	1	2	74	179
55	1.0	7	7	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	166
55	1.0	7	7	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	184
56	3.0	8	8	0	0	4/2	3	2	3/4	1/2	3/2		4	52	201
56	3.0	8	8	0	0	4/2	5	2	3/4	1/2	3/2		4	52	218
56	1.0	8	8	0	0	4/2	3	1	1/4	1/4	1		1	55	194
56	1.0	8	8	0	0	4/2	5	1	1/4	1/4	1		1	55	211
56	4.0	8	8	0	0	4/2	2	2	1	1	1		1	67	192
56	4.0	8	8	0	0	4/2	4	2	1	1	1		1	67	209
56	2.0	8	8	0	0	4/2	2	1	1/2	1/2	1	-1	2	74	190
56	2.0	8	8	0	0	4/2	4	1	1/2	1/2	1	-1	2	74	207
57	0.5	8	8	1/4	1/4	4/2	3	1	1/8	1/8	1		3	57	195
57	0.5	8	8	1/4	1/4	4/2	5	1	1/8	1/8	1		3	57	212
115/2	0.5	8	8	3/8	3/8	4/2	3	1	1/8	1/8	1		5	59	196
115/2	0.5	8	8	3/8	3/8	4/2	5	1	1/8	1/8	1		5	59	213
58	1.0	8	8	1/2	1/2	4/2	3	1	1/4	1/4	1		0	60	197
58	1.0	8	8	1/2	1/2	4/2	5	1	1/4	1/4	1		0	60	214
58	2.0	8	8	1/2	1/2	4/2	2	1	1/2	1/2	1		0	72	191
58	2.0	8	8	1/2	1/2	4/2	4	1	1/2	1/2	1		0	72	208
59	1.0	8	8	3/4	3/4	4/2	3	2	1/4	1/4	1		4	52	202
59	1.0	8	8	3/4	3/4	4/2	5	2	1/4	1/4	1		4	52	219
59	1.0	8	8	3/4	3/4	4/2	3	1	1/4	1/4	1		1	55	198
59	1.0	8	8	3/4	3/4	4/2	5	1	1/4	1/4	1		1	55	215
60	1.0	8	8	1	1	4/2	3	2	1/4	1/4	1		0	48	203
60	1.0	8	8	1	1	4/2	5	2	1/4	1/4	1		0	48	220
60	2.0	8	8	1	1	4/2	3	1	1/2	1/2	1		0	60	199
60	2.0	8	8	1	1	4/2	5	1	1/2	1/2	1		0	60	216
60	4.0	8	8	1	1	4/2	2	2	1	1	1		4	64	193
60	4.0	8	8	1	1	4/2	4	2	1	1	1		4	64	210
61	1.0	8	8	5/4	5/4	4/2	3	2	1/4	1/4	1		5	47	204
61	1.0	8	8	5/4	5/4	4/2	5	2	1/4	1/4	1		5	47	221
62	1.0	8	8	3/2	3/2	4/2	3	2	1/4	1/4	1		3	45	205
62	1.0	8	8	3/2	3/2	4/2	5	2	1/4	1/4	1		3	45	222
62	2.0	8	8	3/2	3/2	4/2	3	1	1/2	1/2	1	1	0	60	200
62	2.0	8	8	3/2	3/2	4/2	5	1	1/2	1/2	1	1	0	60	217
63	1.0	8	8	7/4	7/4	4/2	3	2	1/4	1/4	1		3	57	206
63	1.0	8	8	7/4	7/4	4/2	5	2	1/4	1/4	1		3	57	223
64	2.0	9	9	0	0	4/2	3	2	1/2	1/2	1		6	54	232
64	2.0	9	9	0	0	4/2	5	2	1/2	1/2	1		6	54	245
64	1.0	9	9	0	0	4/2	3	1	1/4	1/4	1	-1	0	60	227
64	1.0	9	9	0	0	4/2	5	1	1/4	1/4	1	-1	0	60	240
64	4.0	9	9	0	0	4/2	2	2	1	1	1		2	62	225
64	4.0	9	9	0	0	4/2	4	2	1	1	1		2	62	238
65	0.5	9	9	1/4	1/4	4/2	3	1	1/8	1/8	1		5	59	228
65	0.5	9	9	1/4	1/4	4/2	5	1	1/8	1/8	1		5	59	241
131/2	0.5	9	9	3/8	3/8	4/2	3	1	1/8	1/8	1		3	57	229
131/2	0.5	9	9	3/8	3/8	4/2	5	1	1/8	1/8	1		3	57	242
66	2.0	9	9	1/2	1/2	4/2	3	2	1/2	1/2	1		1	55	233
66	2.0	9	9	1/2	1/2	4/2	5	2	1/2	1/2	1		1	55	246
66	2.0	9	9	1/2	1/2	4/2	3	1	1/2	1/2	1		5	59	230
66	2.0	9	9	1/2	1/2	4/2	5	1	1/2	1/2	1		5	59	243
68	4.0	9	9	1	1	4/2	3	1	1	1	1		0	60	231
68	4.0	9	9	1	1	4/2	5	1	1	1	1		0	60	244
68	4.0	9	9	1	1	4/2	2	2	1	1	1		4	64	226
68	4.0	9	9	1	1	4/2	4	2	1	1	1		4	64	239
68	4.0	9	9	1	1	4/2	2	1	1	1	1		1	67	224
68	4.0	9	9	1	1	4/2	4	1	1	1	1		1	67	237
69	1.0	9	9	5/4	5/4	4/2	3	2	1/4	1/4	1		0	48	234
69	1.0	9	9	5/4	5/4	4/2	5	2	1/4	1/4	1		0	48	247
70	1.0	9	9	3/2	3/2	4/2	3	2	1/4	1/4	1		4	52	235
70	1.0	9	9	3/2	3/2	4/2	5	2	1/4	1/4	1		4	52	248
71	1.0	9	9	7/4	7/4	4/2	3	2	1/4	1/4	1		-1	53	236
71	1.0	9	9	7/4	7/4	4/2	5	2	1/4	1/4	1		-1	53	249
72	1.0	10	10	0	0	4/2	3	2	1/4	1/4	1		1	55	259
72	1.0	10	10	0	0	4/2	5	2	1/4	1/4	1		1	55	273
72	4.0	10	10	0	0	4/2	2	1	1	1	1		5	71	250
72	4.0	10	10	0	0	4/2	4	1	1	1	1		5	71	264
73	1.0	10	10	1/4	1/4	4/2	3	2	1/4	1/4	1		4	52	260
73	1.0	10	10	1/4	1/4	4/2	5	2	1/4	1/4	1		4	52	274
73	1.0	10	10	1/4	1/4	4/2	2	2	1/4	1/4	1		1	67	252
73	1.0	10	10	1/4	1/4	4/2	4	2	1/4	1/4	1		1	67	266
74	2.0	10	10	1/2	1/2	4/2	3	2	1/2	1/2	1		1	55	261
74	2.0	10	10	1/2	1/2	4/2	5	2	1/2	1/2	1		1	55	275
74	1.0	10	10	1/2	1/2	4/2	2	2	1/4	1/4	1		4	64	253
74	1.0	10	10	1/2	1/2	4/2	4	2	1/4	1/4	1		4	64	267
75	1.0	10	10	3/4	3/4	4/2	2	2	1/4	1/4	1		2	62	254
75	1.0	10	10	3/4	3/4	4/2	4	2	1/4	1/4	1		2	62	268
76	3.0	10	10	1	1	4/2	3	2	3/4	1/2	3/2		3	57	262
76	3.0	10	10	1	1	4/2	5	2	3/4	1/2	3/2		3	57	276
76	2.0	10	10	1	1	4/2	2	2	1/2	1/2	1		0	60	255
76	2.0	10	10	1	1	4/2	4	2	1/2	1/2	1		0	60	269
76	4.0	10	10	1	1	4/2	2	1	1	1	1		0	72	251
76	4.0	10	10	1	1	4/2	4	1	1	1	1		0	72	265
77	1.0	10	10	5/4	5/4	4/2	3	1	1/4	1/4	1		4	64	256
77	1.0	10	10	5/4	5/4	4/2	5	1	1/4	1/4	1		4	64	270
78	1.0	10	10	3/2	3/2	4/2	3	1	1/4	1/4	1		0	60	257
78	1.0	10	10	3/2	3/2	4/2	5	1	1/4	1/4	1		0	60	271
79	1.0	10	10	7/4	7/4	4/2	3	2	1/4	1/4	1	1	1	55	263
79	1.0	10	10	7/4	7/4	4/2	5	2	1/4	1/4	1	1	1	55	277
79	1.0	10	10	7/4	7/4	4/2	3	1	1/4	1/4	1		5	59	258
79	1.0	10	10	7/4	7/4	4/2	5	1	1/4	1/4	1		5	59	272
80	1.0	11	11	0	0	4/2	3	2	1/4	1/4	1	-1	1	55	286
80	1.0	11	11	0	0	4/2	5	2	1/4	1/4	1	-1	1	55	299
80	2.0	11	11	0	0	4/2	3	1	1/2	1/2	1		3	57	283
80	2.0	11	11	0	0	4/2	5	1	1/2	1/2	1		3	57	296
80	4.0	11	11	0	0	4/2	2	1	1	1	1		2	74	278
80	4.0	11	11	0	0	4/2	4	1	1	1	1		2	74	291
81	0.5	11	11	1/4	1/4	4/2	3	2	1/8	1/8	1		6	54	287
81	0.5	11	11	1/4	1/4	4/2	5	2	1/8	1/8	1		6	54	300
163/2	0.5	11	11	3/8	3/8	4/2	3	2	1/8	1/8	1		4	52	288
163/2	0.5	11	11	3/8	3/8	4/2	5	2	1/8	1/8	1		4	52	301
82	2.0	11	11	1/2	1/2	4/2	3	2	1/2	1/2	1		6	54	289
82	2.0	11	11	1/2	1/2	4/2	5	2	1/2	1/2	1		6	54	302
82	4.0	11	11	1/2	1/2	4/2	3	1	1	1	1		2	62	284
82	4.0	11	11	1/2	1/2	4/2	5	1	1	1	1		2	62	297
84	4.0	11	11	1	1	4/2	3	2	1	1	1		1	55	290
84	4.0	11	11	1	1	4/2	5	2	1	1	1		1	55	303
84	4.0	11	11	1	1	4/2	2	1	1	1	1		5	71	279
84	4.0	11	11	1	1	4/2	4	1	1	1	1		5	71	292
85	1.0	11	11	5/4	5/4	4/2	2	2	1/4	1/4	1		1	55	280
85	1.0	11	11	5/4	5/4	4/2	4	2	1/4	1/4	1		1	55	293
86	1.0	11	11	3/2	3/2	4/2	2	2	1/4	1/4	1		5	59	281
86	1.0	11	11	3/2	3/2	4/2	4	2	1/4	1/4	1		5	59	294
86	2.0	11	11	3/2	3/2	4/2	3	1	1/2	1/2	1		2	62	285
86	2.0	11	11	3/2	3/2	4/2	5	1	1/2	1/2	1		2	62	298
87	1.0	11	11	7/4	7/4	4/2	2	2	1/4	1/4	1		0	60	282
87	1.0	11	11	7/4	7/4	4/2	4	2	1/4	1/4	1		0	60	295
88	1.0	12	12	0	0	4/2	2	2	1/4	1/4	1		2	62	305
88	1.0	12	12	0	0	4/2	4	2	1/4	1/4	1		2	62	324
88	8.0	12	12	0	0	4/2	2	1	2	2	1	1	3	69	304
88	8.0	12	12	0	0	4/2	4	1	2	2	1	1	3	69	323
89	1.0	12	12	1/4	1/4	4/2	3	2	1/4	1/4	1		3	57	316
89	1.0	12	12	1/4	1/4	4/2	5	2	1/4	1/4	1		3	57	335
89	0.5	12	12	1/4	1/4	4/2	2	2	1/8	1/8	1		0	60	306
89	0.5	12	12	1/4	1/4	4/2	4	2	1/8	1/8	1		0	60	325
179/2	0.5	12	12	3/8	3/8	4/2	2	2	1/8	1/8	1		5	59	307
179/2	0.5	12	12	3/8	3/8	4/2	4	2	1/8	1/8	1		5	59	326
90	1.0	12	12	1/2	1/2	4/2	3	2	1/4	1/4	1		-1	53	317
90	1.0	12	12	1/2	1/2	4/2	5	2	1/4	1/4	1		-1	53	336
90	2.0	12	12	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	308
90	2.0	12	12	1/2	1/2	4/2	4	2	1/2	1/2	1		3	57	327
91	1.0	12	12	3/4	3/4	4/2	3	2	1/4	1/4	1		4	52	318
91	1.0	12	12	3/4	3/4	4/2	5	2	1/4	1/4	1		4	52	337
92	1.0	12	12	1	1	4/2	3	2	1/4	1/4	1		2	50	319
92	1.0	12	12	1	1	4/2	5	2	1/4	1/4	1		2	50	338
92	1.0	12	12	1	1	4/2	2	2	1/4	1/4	1		-1	65	309
92	1.0	12	12	1	1	4/2	4	2	1/4	1/4	1		-1	65	328
93	0.5	12	12	5/4	5/4	4/2	3	2	1/8	1/8	1		0	48	320
93	0.5	12	12	5/4	5/4	4/2	5	2	1/8	1/8	1		0	48	339
93	1.0	12	12	5/4	5/4	4/2	3	1	1/4	1/4	1		3	57	313
93	1.0	12	12	5/4	5/4	4/2	5	1	1/4	1/4	1		3	57	332
93	0.5	12	12	5/4	5/4	4/2	2	2	1/8	1/8	1		4	64	310
93	0.5	12	12	5/4	5/4	4/2	4	2	1/8	1/8	1		4	64	329
187/2	0.5	12	12	11/8	11/8	4/2	3	2	1/8	1/8	1		5	47	321
187/2	0.5	12	12	11/8	11/8	4/2	5	2	1/8	1/8	1		5	47	340
187/2	0.5	12	12	11/8	11/8	4/2	2	2	1/8	1/8	1		2	62	311
187/2	0.5	12	12	11/8	11/8	4/2	4	2	1/8	1/8	1		2	62	330
94	2.0	12	12	3/2	3/2	4/2	3	2	1/2	1/2	1	1	3	45	322
94	2.0	12	12	3/2	3/2	4/2	5	2	1/2	1/2	1	1	3	45	341
94	1.0	12	12	3/2	3/2	4/2	3	1	1/4	1/4	1		0	60	314
94	1.0	12	12	3/2	3/2	4/2	5	1	1/4	1/4	1		0	60	333
94	2.0	12	12	3/2	3/2	4/2	2	2	1/2	1/2	1	1	4	64	312
94	2.0	12	12	3/2	3/2	4/2	4	2	1/2	1/2	1	1	4	64	331
95	1.0	12	12	7/4	7/4	4/2	3	1	1/4	1/4	1		2	62	315
95	1.0	12	12	7/4	7/4	4/2	5	1	1/4	1/4	1		2	62	334
96	1.0	13	13	0	0	4/2	3	2	1/4	1/4	1	-1	3	45	351
