quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
31/2	0.5	4	4	7/8	7/8	4/4	1	1	1/8	1/8	1		7	73	44
16	0.5	5	5	0	0	4/4	2	1	1/8	1/8	1		2	50	62
16	1.0	5	5	0	0	4/4	1	2	1/4	1/4	1		6	66	57
16	2.0	5	5	0	0	4/4	1	1	1/2	1/2	1		2	74	54
33/2	0.5	5	5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	63
17	0.5	5	5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	64
17	1.0	5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		8	68	58
35/2	0.5	5	5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	65
18	1.0	5	5	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	66
18	0.5	5	5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	59
18	1.0	5	5	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	55
37/2	0.5	5	5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	60
19	0.5	5	5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	67
19	1.0	5	5	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	61
19	1.0	5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	56
39/2	0.5	5	5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	68
20	1.5	6	6	0	0	4/4	2	2	3/8	1/4	3/2		2	50	82
20	0.5	6	6	0	0	4/4	2	1	1/8	1/8	1		2	62	78
20	1.5	6	6	0	0	4/4	1	2	3/8	1/4	3/2		-1	65	72
20	1.5	6	6	0	0	4/4	1	1	3/8	1/4	3/2		3	69	69
41/2	0.5	6	6	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	79
21	1.0	6	6	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	80
43/2	0.5	6	6	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	83
43/2	0.5	6	6	3/8	3/8	4/4	1	1	1/8	1/8	1		1	67	70
43/2	0.5	6	6	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	73
22	0.5	6	6	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	84
22	2.0	6	6	1/2	1/2	4/4	2	1	1/2	1/2	1	1	3	57	81
22	0.5	6	6	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	74
22	2.0	6	6	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	71
45/2	0.25	6	6	5/8	5/8	4/4	2	2	1/16	1/16	1		4	52	85
45/2	0.5	6	6	5/8	5/8	4/4	1	2	1/8	1/8	1		2	62	75
91/4	0.25	6	6	11/16	11/16	4/4	2	2	1/16	1/16	1		2	50	86
23	0.5	6	6	3/4	3/4	4/4	2	2	1/8	1/8	1		7	49	87
23	0.5	6	6	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	76
47/2	0.5	6	6	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	88
47/2	0.5	6	6	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	77
24	0.5	7	7	0	0	4/4	2	2	1/8	1/8	1		3	45	96
24	2.0	7	7	0	0	4/4	2	1	1/2	1/2	1	-1	3	57	93
24	1.5	7	7	0	0	4/4	1	2	3/8	1/4	3/2		7	61	89
49/2	0.5	7	7	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53	97
25	0.5	7	7	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	98
51/2	0.5	7	7	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	99
51/2	0.5	7	7	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	90
26	1.0	7	7	1/2	1/2	4/4	2	2	1/4	1/4	1		7	49	100
26	1.0	7	7	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	91
53/2	1.0	7	7	5/8	5/8	4/4	2	1	1/4	1/4	1		3	57	94
27	1.0	7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	101
27	1.0	7	7	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	92
55/2	0.5	7	7	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	95
28	4.0	8	8	0	0	4/4	2	2	1	1	1		4	52	113
28	0.5	8	8	0	0	4/4	2	1	1/8	1/8	1		0	60	106
28	1.5	8	8	0	0	4/4	1	2	3/8	1/4	3/2		4	64	102
57/2	0.25	8	8	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	107
115/4	0.25	8	8	3/16	3/16	4/4	2	1	1/16	1/16	1		3	57	108
29	0.5	8	8	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	109
59/2	1.0	8	8	3/8	3/8	4/4	2	1	1/4	1/4	1		5	59	110
59/2	0.5	8	8	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	103
30	1.0	8	8	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	104
61/2	1.0	8	8	5/8	5/8	4/4	2	1	1/4	1/4	1		3	57	111
31	1.0	8	8	3/4	3/4	4/4	1	2	1/4	1/4	1		5	59	105
63/2	0.5	8	8	7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	112
32	0.5	9	9	0	0	4/4	2	1	1/8	1/8	1		3	57	123
32	0.5	9	9	0	0	4/4	1	2	1/8	1/8	1		0	60	116
65/2	0.5	9	9	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	124
65/2	0.5	9	9	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	117
33	0.5	9	9	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	125
33	0.5	9	9	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	118
67/2	0.5	9	9	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	126
67/2	0.5	9	9	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	119
34	1.0	9	9	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	127
34	0.5	9	9	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67	120
34	1.5	9	9	1/2	1/2	4/4	1	1	3/8	1/4	3/2		2	74	114
69/2	0.5	9	9	5/8	5/8	4/4	1	2	1/8	1/8	1		2	62	121
35	1.0	9	9	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	128
35	1.0	9	9	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	70	122
71/2	0.5	9	9	7/8	7/8	4/4	1	1	1/8	1/8	1		4	76	115
36	1.0	10	10	0	0	4/4	2	1	1/4	1/4	1		2	62	143
36	1.5	10	10	0	0	4/4	1	2	3/8	1/4	3/2		3	69	138
36	0.5	10	10	0	0	4/4	1	1	1/8	1/8	1		-1	77	129
73/2	0.25	10	10	1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	130
147/4	0.25	10	10	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	131
37	1.0	10	10	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	144
37	0.5	10	10	1/4	1/4	4/4	1	1	1/8	1/8	1		7	73	132
75/2	0.5	10	10	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	139
75/2	0.5	10	10	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	133
38	2.0	10	10	1/2	1/2	4/4	2	1	1/2	1/2	1	1	3	57	145
38	1.0	10	10	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	140
38	0.5	10	10	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	134
77/2	0.5	10	10	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74	135
39	0.5	10	10	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	141
39	0.5	10	10	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	136
79/2	0.5	10	10	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	142
79/2	0.5	10	10	7/8	7/8	4/4	1	1	1/8	1/8	1		5	71	137
40	1.5	11	11	0	0	4/4	2	2	3/8	1/4	3/2		3	45	156
40	2.0	11	11	0	0	4/4	2	1	1/2	1/2	1	-1	3	57	155
40	0.5	11	11	0	0	4/4	1	2	1/8	1/8	1		4	64	149
40	3.0	11	11	0	0	4/4	1	1	3/4	1/2	3/2		0	72	146
81/2	0.5	11	11	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69	150
41	0.5	11	11	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	151
83/2	0.5	11	11	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	157
83/2	0.5	11	11	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	152
42	0.5	11	11	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	158
42	1.0	11	11	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	153
85/2	0.25	11	11	5/8	5/8	4/4	2	2	1/16	1/16	1		5	47	159
171/4	0.25	11	11	11/16	11/16	4/4	2	2	1/16	1/16	1		3	45	160
43	0.5	11	11	3/4	3/4	4/4	2	2	1/8	1/8	1		1	43	161
43	1.0	11	11	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64	154
43	0.5	11	11	3/4	3/4	4/4	1	1	1/8	1/8	1		5	71	147
87/2	0.5	11	11	7/8	7/8	4/4	2	2	1/8	1/8	1		3	45	162
87/2	0.5	11	11	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72	148
44	0.5	12	12	0	0	4/4	2	2	1/8	1/8	1		-1	41	171
44	0.5	12	12	0	0	4/4	1	2	1/8	1/8	1	-1	4	64	167
44	1.0	12	12	0	0	4/4	1	1	1/4	1/4	1		3	69	163
89/2	0.5	12	12	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53	172
89/2	0.5	12	12	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	168
45	0.5	12	12	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	173
45	2.0	12	12	1/4	1/4	4/4	1	2	1/2	1/2	1		2	62	169
45	0.5	12	12	1/4	1/4	4/4	1	1	1/8	1/8	1		1	67	164
91/2	0.5	12	12	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	174
91/2	0.5	12	12	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65	165
46	1.0	12	12	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	175
46	2.0	12	12	1/2	1/2	4/4	1	1	1/2	1/2	1		4	64	166
47	1.0	12	12	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	176
47	1.0	12	12	3/4	3/4	4/4	1	2	1/4	1/4	1		7	61	170
48	0.5	13	13	0	0	4/4	2	2	1/8	1/8	1		2	50	187
48	1.0	13	13	0	0	4/4	1	1	1/4	1/4	1		-1	65	177
97/2	0.5	13	13	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	58	188
97/2	1.0	13	13	1/8	1/8	4/4	1	2	1/4	1/4	1		2	62	180
49	0.5	13	13	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	189
49	1.0	13	13	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	178
99/2	0.5	13	13	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	190
99/2	0.5	13	13	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	181
50	0.5	13	13	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	191
50	0.5	13	13	1/2	1/2	4/4	1	2	1/8	1/8	1		-1	65	182
50	2.0	13	13	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	179
101/2	0.5	13	13	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	192
101/2	0.25	13	13	5/8	5/8	4/4	1	2	1/16	1/16	1		4	64	183
203/4	0.25	13	13	11/16	11/16	4/4	1	2	1/16	1/16	1		2	62	184
51	0.5	13	13	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	193
51	0.5	13	13	3/4	3/4	4/4	1	2	1/8	1/8	1		7	61	185
103/2	0.5	13	13	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	194
103/2	0.5	13	13	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	186
52	1.0	14	14	0	0	4/4	2	2	1/4	1/4	1		-1	53	204
52	0.5	14	14	0	0	4/4	1	2	1/8	1/8	1		3	57	196
52	4.0	14	14	0	0	4/4	1	1	1	1	1		3	69	195
105/2	0.5	14	14	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	197
53	0.5	14	14	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	205
53	0.5	14	14	1/4	1/4	4/4	1	2	1/8	1/8	1		0	60	198
107/2	0.5	14	14	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	206
107/2	0.5	14	14	3/8	3/8	4/4	1	2	1/8	1/8	1		5	59	199
54	1.0	14	14	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	207
54	0.5	14	14	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	200
109/2	0.5	14	14	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	201
55	1.0	14	14	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	208
55	0.5	14	14	3/4	3/4	4/4	1	2	1/8	1/8	1		2	62	202
111/2	0.5	14	14	7/8	7/8	4/4	1	2	1/8	1/8	1		7	61	203
56	1.0	15	15	0	0	4/4	2	2	1/4	1/4	1		-2	46	222
56	2.0	15	15	0	0	4/4	1	2	1/2	1/2	1		2	62	212
56	1.0	15	15	0	0	4/4	1	1	1/4	1/4	1		-1	65	209
113/2	1.0	15	15	1/8	1/8	4/4	2	1	1/4	1/4	1		2	50	215
57	1.0	15	15	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	223
57	1.0	15	15	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	210
115/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8	1/8	1		4	52	216
58	2.0	15	15	1/2	1/2	4/4	2	2	1/2	1/2	1		3	45	224
58	0.5	15	15	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	53	217
58	1.0	15	15	1/2	1/2	4/4	1	2	1/4	1/4	1		7	61	213
58	2.0	15	15	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	69	211
117/2	0.25	15	15	5/8	5/8	4/4	2	1	1/16	1/16	1		4	52	218
235/4	0.25	15	15	11/16	11/16	4/4	2	1	1/16	1/16	1		2	50	219
59	0.5	15	15	3/4	3/4	4/4	2	1	1/8	1/8	1		7	49	220
59	1.0	15	15	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64	214
119/2	0.5	15	15	7/8	7/8	4/4	2	1	1/8	1/8	1		2	50	221
60	4.0	16	16	0	0	4/4	2	2	1	1	1		3	45	235
60	0.5	16	16	0	0	4/4	2	1	1/8	1/8	1		3	57	230
60	0.5	16	16	0	0	4/4	1	2	1/8	1/8	1	-1	4	64	226
60	4.0	16	16	0	0	4/4	1	1	1	1	1	-1	3	69	225
121/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	231
121/2	0.5	16	16	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	227
61	0.5	16	16	1/4	1/4	4/4	2	1	1/8	1/8	1		4	52	232
61	2.0	16	16	1/4	1/4	4/4	1	2	1/2	1/2	1		2	62	228
123/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	233
62	2.0	16	16	1/2	1/2	4/4	2	1	1/2	1/2	1		4	52	234
63	1.0	16	16	3/4	3/4	4/4	1	2	1/4	1/4	1		7	61	229
64	4.0	17	17	0	0	4/4	2	2	1	1	1		2	50	239
64	4.0	17	17	0	0	4/4	2	1	1	1	1		6	54	238
64	4.0	17	17	0	0	4/4	1	2	1	1	1		2	62	237
64	4.0	17	17	0	0	4/4	1	1	1	1	1		3	69	236
68	3.0	18	18	0	0	3/2	1	1	3/4	1/2	3/2		2	74	240
69	1.0	18	18	1/4	1/4	3/2	1	2	1/4	1/4	1		2	62	243
70	1.0	18	18	1/2	1/2	3/2	1	2	1/4	1/4	1		4	64	244
71	1.0	18	18	3/4	3/4	3/2	1	2	1/4	1/4	1		-1	65	245
71	2.0	18	18	3/4	3/4	3/2	1	1	1/2	1/2	1		2	74	241
72	1.0	18	18	1	1	3/2	1	2	1/4	1/4	1		1	67	246
73	1.0	18	18	5/4	5/4	3/2	1	2	1/4	1/4	1		3	69	247
73	1.0	18	18	5/4	5/4	3/2	1	1	1/4	1/4	1		0	72	242
74	1.0	19	19	0	0	3/2	1	2	1/4	1/4	1		1	67	253
74	2.0	19	19	0	0	3/2	1	1	1/2	1/2	1		-2	70	248
75	1.0	19	19	1/4	1/4	3/2	1	2	1/4	1/4	1		2	62	254
76	1.0	19	19	1/2	1/2	3/2	1	2	1/4	1/4	1		-1	65	255
76	1.0	19	19	1/2	1/2	3/2	1	1	1/4	1/4	1		3	69	249
77	2.0	19	19	3/4	3/4	3/2	1	2	1/2	1/2	1		4	64	256
77	1.0	19	19	3/4	3/4	3/2	1	1	1/4	1/4	1		1	67	250
78	1.0	19	19	1	1	3/2	1	1	1/4	1/4	1		3	69	251
79	1.0	19	19	5/4	5/4	3/2	1	2	1/4	1/4	1		2	62	257
79	1.0	19	19	5/4	5/4	3/2	1	1	1/4	1/4	1		-1	65	252
80	3.0	20	20	0	0	3/2	2	1	3/4	1/2	3/2		3	57	265
80	6.0	20	20	0	0	3/2	1	2	3/2	1	3/2		0	60	264
80	1.0	20	20	0	0	3/2	1	1	1/4	1/4	1		4	64	258
81	1.0	20	20	1/4	1/4	3/2	1	1	1/4	1/4	1		3	69	259
82	1.0	20	20	1/2	1/2	3/2	1	1	1/4	1/4	1		5	71	260
83	2.0	20	20	3/4	3/4	3/2	2	1	1/2	1/2	1		3	57	266
83	1.0	20	20	3/4	3/4	3/2	1	1	1/4	1/4	1		0	72	261
84	1.0	20	20	1	1	3/2	1	1	1/4	1/4	1		2	74	262
85	1.0	20	20	5/4	5/4	3/2	2	1	1/4	1/4	1		1	55	267
85	1.0	20	20	5/4	5/4	3/2	1	1	1/4	1/4	1		4	76	263
86	1.0	21	21	0	0	3/2	2	1	1/4	1/4	1		-1	53	276
86	3.0	21	21	0	0	3/2	1	2	3/4	1/2	3/2		3	57	273
86	2.0	21	21	0	0	3/2	1	1	1/2	1/2	1		2	74	268
87	2.0	21	21	1/4	1/4	3/2	2	1	1/2	1/2	1		2	50	277
88	1.0	21	21	1/2	1/2	3/2	1	1	1/4	1/4	1		0	72	269
89	3.0	21	21	3/4	3/4	3/2	2	1	3/4	1/2	3/2		4	52	278
89	2.0	21	21	3/4	3/4	3/2	1	2	1/2	1/2	1		3	57	274
89	1.0	21	21	3/4	3/4	3/2	1	1	1/4	1/4	1		5	71	270
90	1.0	21	21	1	1	3/2	1	1	1/4	1/4	1		3	69	271
91	1.0	21	21	5/4	5/4	3/2	1	2	1/4	1/4	1		8	56	275
91	1.0	21	21	5/4	5/4	3/2	1	1	1/4	1/4	1		5	71	272
92	3.0	22	22	0	0	3/2	2	1	3/4	1/2	3/2		-1	53	286
92	1.0	22	22	0	0	3/2	1	2	1/4	1/4	1		3	57	280
92	6.0	22	22	0	0	3/2	1	1	3/2	1	3/2	1	3	69	279
93	1.0	22	22	1/4	1/4	3/2	2	2	1/4	1/4	1		3	45	287
93	1.0	22	22	1/4	1/4	3/2	1	2	1/4	1/4	1		0	60	281
94	1.0	22	22	1/2	1/2	3/2	2	2	1/4	1/4	1		5	47	288
94	1.0	22	22	1/2	1/2	3/2	1	2	1/4	1/4	1		2	62	282
95	1.0	22	22	3/4	3/4	3/2	2	2	1/4	1/4	1		0	48	289
95	1.0	22	22	3/4	3/4	3/2	1	2	1/4	1/4	1		4	64	283
96	1.0	22	22	1	1	3/2	2	2	1/4	1/4	1		2	50	290
96	1.0	22	22	1	1	3/2	1	2	1/4	1/4	1		-1	65	284
97	1.0	22	22	5/4	5/4	3/2	2	2	1/4	1/4	1		4	52	291
97	1.0	22	22	5/4	5/4	3/2	1	2	1/4	1/4	1		1	67	285
98	3.0	23	23	0	0	3/2	2	2	3/4	1/2	3/2		2	50	301
98	3.0	23	23	0	0	3/2	1	2	3/4	1/2	3/2		-1	65	293
98	6.0	23	23	0	0	3/2	1	1	3/2	1	3/2	-1	3	69	292
99	1.0	23	23	1/4	1/4	3/2	2	1	1/4	1/4	1		-1	53	296
100	1.0	23	23	1/2	1/2	3/2	2	1	1/4	1/4	1		1	55	297
101	2.0	23	23	3/4	3/4	3/2	2	2	1/2	1/2	1		2	50	302
101	1.0	23	23	3/4	3/4	3/2	2	1	1/4	1/4	1		3	57	298
101	2.0	23	23	3/4	3/4	3/2	1	2	1/2	1/2	1		-1	65	294
102	1.0	23	23	1	1	3/2	2	1	1/4	1/4	1		5	59	299
103	1.0	23	23	5/4	5/4	3/2	2	2	1/4	1/4	1		0	48	303
103	1.0	23	23	5/4	5/4	3/2	2	1	1/4	1/4	1		0	60	300
103	1.0	23	23	5/4	5/4	3/2	1	2	1/4	1/4	1		4	64	295
104	1.0	24	24	0	0	3/2	2	2	1/4	1/4	1		-2	46	310
104	3.0	24	24	0	0	3/2	2	1	3/4	1/2	3/2		2	62	307
104	2.0	24	24	0	0	3/2	1	2	1/2	1/2	1		1	67	304
105	3.0	24	24	1/4	1/4	3/2	2	2	3/4	1/2	3/2		1	43	311
106	1.0	24	24	1/2	1/2	3/2	1	2	1/4	1/4	1		-1	65	305
107	2.0	24	24	3/4	3/4	3/2	2	1	1/2	1/2	1		2	62	308
107	3.0	24	24	3/4	3/4	3/2	1	2	3/4	1/2	3/2		4	64	306
108	2.0	24	24	1	1	3/2	2	2	1/2	1/2	1		3	45	312
109	1.0	24	24	5/4	5/4	3/2	2	1	1/4	1/4	1		7	61	309
110	6.0	25	25	0	0	3/2	2	1	3/2	1	3/2		2	62	317
110	3.0	25	25	0	0	3/2	1	2	3/4	1/2	3/2		-1	65	316
110	3.0	25	25	0	0	3/2	1	1	3/4	1/2	3/2		3	69	313
111	1.0	25	25	1/4	1/4	3/2	2	2	1/4	1/4	1		2	50	318
112	1.0	25	25	1/2	1/2	3/2	2	2	1/4	1/4	1		4	52	319
113	1.0	25	25	3/4	3/4	3/2	2	2	1/4	1/4	1		-1	53	320
113	2.0	25	25	3/4	3/4	3/2	1	1	1/2	1/2	1		3	69	314
114	1.0	25	25	1	1	3/2	2	2	1/4	1/4	1		1	55	321
115	1.0	25	25	5/4	5/4	3/2	2	2	1/4	1/4	1		3	57	322
115	1.0	25	25	5/4	5/4	3/2	1	1	1/4	1/4	1		1	67	315
116	2.0	26	26	0	0	3/2	2	2	1/2	1/2	1		-2	58	332
116	3.0	26	26	0	0	3/2	2	1	3/4	1/2	3/2		2	62	329
116	1.0	26	26	0	0	3/2	1	1	1/4	1/4	1		-1	65	323
117	1.0	26	26	1/4	1/4	3/2	1	1	1/4	1/4	1		1	67	324
118	1.0	26	26	1/2	1/2	3/2	2	2	1/4	1/4	1		3	57	333
118	1.0	26	26	1/2	1/2	3/2	1	1	1/4	1/4	1		3	69	325
119	3.0	26	26	3/4	3/4	3/2	2	2	3/4	1/2	3/2		1	55	334
