quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
11	0.5	3	3	3/4	3/4	4/4	4	1	1/8	1/8	1		-2	70	56
23/2	0.25	3	3	7/8	7/8	4/4	3	1	1/16	1/16	1		2	62	48
23/2	0.25	3	3	7/8	7/8	4/4	5	1	1/16	1/16	1		2	62	62
23/2	0.5	3	3	7/8	7/8	4/4	2	1	1/8	1/8	1		0	72	43
23/2	0.5	3	3	7/8	7/8	4/4	4	1	1/8	1/8	1		0	72	57
47/4	0.25	3	3	15/16	15/16	4/4	3	1	1/16	1/16	1		0	60	49
47/4	0.25	3	3	15/16	15/16	4/4	5	1	1/16	1/16	1		0	60	63
12	1.0	4	4	0	0	4/4	3	1	1/4	1/4	1		5	59	78
12	1.0	4	4	0	0	4/4	5	1	1/4	1/4	1		5	59	95
12	1.0	4	4	0	0	4/4	2	1	1/4	1/4	1		2	74	64
12	1.0	4	4	0	0	4/4	4	1	1/4	1/4	1		2	74	81
25/2	0.5	4	4	1/8	1/8	4/4	2	2	1/8	1/8	1		1	67	71
25/2	0.5	4	4	1/8	1/8	4/4	4	2	1/8	1/8	1		1	67	88
13	1.0	4	4	1/4	1/4	4/4	3	1	1/4	1/4	1		0	60	79
13	1.0	4	4	1/4	1/4	4/4	5	1	1/4	1/4	1		0	60	96
13	0.5	4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		1	67	72
13	0.5	4	4	1/4	1/4	4/4	4	2	1/8	1/8	1		1	67	89
13	0.25	4	4	1/4	1/4	4/4	2	1	1/16	1/16	1		-3	75	65
13	0.25	4	4	1/4	1/4	4/4	4	1	1/16	1/16	1		-3	75	82
53/4	0.25	4	4	5/16	5/16	4/4	2	1	1/16	1/16	1		2	74	66
53/4	0.25	4	4	5/16	5/16	4/4	4	1	1/16	1/16	1		2	74	83
27/2	0.5	4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		1	67	73
27/2	0.5	4	4	3/8	3/8	4/4	4	2	1/8	1/8	1		1	67	90
27/2	0.25	4	4	3/8	3/8	4/4	2	1	1/16	1/16	1		0	72	67
27/2	0.25	4	4	3/8	3/8	4/4	4	1	1/16	1/16	1		0	72	84
55/4	0.25	4	4	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	70	68
55/4	0.25	4	4	7/16	7/16	4/4	4	1	1/16	1/16	1		-2	70	85
14	2.0	4	4	1/2	1/2	4/4	3	1	1/2	1/2	1		2	62	80
14	2.0	4	4	1/2	1/2	4/4	5	1	1/2	1/2	1		2	62	97
14	0.75	4	4	1/2	1/2	4/4	2	2	3/16	1/8	3/2		-1	65	74
14	0.75	4	4	1/2	1/2	4/4	4	2	3/16	1/8	3/2		-1	65	91
14	1.5	4	4	1/2	1/2	4/4	2	1	3/8	1/4	3/2		3	69	69
14	1.5	4	4	1/2	1/2	4/4	4	1	3/8	1/4	3/2		3	69	86
59/4	0.25	4	4	11/16	11/16	4/4	2	2	1/16	1/16	1		4	64	75
59/4	0.25	4	4	11/16	11/16	4/4	4	2	1/16	1/16	1		4	64	92
15	0.5	4	4	3/4	3/4	4/4	2	2	1/8	1/8	1		2	62	76
15	0.5	4	4	3/4	3/4	4/4	4	2	1/8	1/8	1		2	62	93
31/2	0.5	4	4	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	65	77
31/2	0.5	4	4	7/8	7/8	4/4	4	2	1/8	1/8	1		-1	65	94
31/2	0.5	4	4	7/8	7/8	4/4	2	1	1/8	1/8	1		3	69	70
31/2	0.5	4	4	7/8	7/8	4/4	4	1	1/8	1/8	1		3	69	87
16	0.5	5	5	0	0	4/4	2	2	1/8	1/8	1		4	64	106
16	0.5	5	5	0	0	4/4	4	2	1/8	1/8	1		4	64	123
16	0.5	5	5	0	0	4/4	2	1	1/8	1/8	1		1	67	98
16	0.5	5	5	0	0	4/4	4	1	1/8	1/8	1		1	67	115
33/2	0.5	5	5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	62	107
33/2	0.5	5	5	1/8	1/8	4/4	4	2	1/8	1/8	1		2	62	124
33/2	0.5	5	5	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	65	99
33/2	0.5	5	5	1/8	1/8	4/4	4	1	1/8	1/8	1		-1	65	116
17	0.5	5	5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	64	108
17	0.5	5	5	1/4	1/4	4/4	4	2	1/8	1/8	1		4	64	125
17	0.5	5	5	1/4	1/4	4/4	2	1	1/8	1/8	1		1	67	100
17	0.5	5	5	1/4	1/4	4/4	4	1	1/8	1/8	1		1	67	117
35/2	0.5	5	5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	61	109
35/2	0.5	5	5	3/8	3/8	4/4	4	2	1/8	1/8	1		7	61	126
35/2	0.5	5	5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	69	101
35/2	0.5	5	5	3/8	3/8	4/4	4	1	1/8	1/8	1		3	69	118
18	1.0	5	5	1/2	1/2	4/4	3	2	1/4	1/4	1		2	50	113
18	1.0	5	5	1/2	1/2	4/4	5	2	1/4	1/4	1		2	50	130
18	0.5	5	5	1/2	1/2	4/4	2	2	1/8	1/8	1		2	62	110
18	0.5	5	5	1/2	1/2	4/4	4	2	1/8	1/8	1		2	62	127
18	0.5	5	5	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	65	102
18	0.5	5	5	1/2	1/2	4/4	4	1	1/8	1/8	1		-1	65	119
37/2	0.5	5	5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	64	111
37/2	0.5	5	5	5/8	5/8	4/4	4	2	1/8	1/8	1		4	64	128
37/2	0.5	5	5	5/8	5/8	4/4	2	1	1/8	1/8	1		1	67	103
37/2	0.5	5	5	5/8	5/8	4/4	4	1	1/8	1/8	1		1	67	120
19	1.0	5	5	3/4	3/4	4/4	3	2	1/4	1/4	1		2	50	114
19	1.0	5	5	3/4	3/4	4/4	5	2	1/4	1/4	1		2	50	131
19	1.0	5	5	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	65	112
19	1.0	5	5	3/4	3/4	4/4	4	2	1/4	1/4	1		-1	65	129
19	0.5	5	5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	69	104
19	0.5	5	5	3/4	3/4	4/4	4	1	1/8	1/8	1		3	69	121
39/2	0.5	5	5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	71	105
39/2	0.5	5	5	7/8	7/8	4/4	4	1	1/8	1/8	1		5	71	122
20	1.0	6	6	0	0	4/4	3	2	1/4	1/4	1		3	57	143
20	1.0	6	6	0	0	4/4	5	2	1/4	1/4	1		3	57	160
20	0.5	6	6	0	0	4/4	2	2	1/8	1/8	1		4	64	136
20	0.5	6	6	0	0	4/4	4	2	1/8	1/8	1		4	64	153
20	0.5	6	6	0	0	4/4	2	1	1/8	1/8	1		7	73	132
20	0.5	6	6	0	0	4/4	4	1	1/8	1/8	1		7	73	149
41/2	0.5	6	6	1/8	1/8	4/4	2	2	1/8	1/8	1		2	62	137
41/2	0.5	6	6	1/8	1/8	4/4	4	2	1/8	1/8	1		2	62	154
41/2	1.0	6	6	1/8	1/8	4/4	2	1	1/4	1/4	1		2	74	133
41/2	1.0	6	6	1/8	1/8	4/4	4	1	1/4	1/4	1		2	74	150
21	0.5	6	6	1/4	1/4	4/4	3	2	1/8	1/8	1		3	57	144
21	0.5	6	6	1/4	1/4	4/4	5	2	1/8	1/8	1		3	57	161
21	1.0	6	6	1/4	1/4	4/4	2	2	1/4	1/4	1		4	64	138
21	1.0	6	6	1/4	1/4	4/4	4	2	1/4	1/4	1		4	64	155
43/2	0.5	6	6	3/8	3/8	4/4	3	2	1/8	1/8	1		3	57	145
43/2	0.5	6	6	3/8	3/8	4/4	5	2	1/8	1/8	1		3	57	162
43/2	0.5	6	6	3/8	3/8	4/4	2	1	1/8	1/8	1		7	73	134
43/2	0.5	6	6	3/8	3/8	4/4	4	1	1/8	1/8	1		7	73	151
22	1.5	6	6	1/2	1/2	4/4	3	2	3/8	1/4	3/2		-2	58	146
22	1.5	6	6	1/2	1/2	4/4	5	2	3/8	1/4	3/2		-2	58	163
22	0.5	6	6	1/2	1/2	4/4	2	2	1/8	1/8	1		2	62	139
22	0.5	6	6	1/2	1/2	4/4	4	2	1/8	1/8	1		2	62	156
22	2.0	6	6	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	74	135
22	2.0	6	6	1/2	1/2	4/4	4	1	1/2	1/2	1	1	2	74	152
45/2	0.5	6	6	5/8	5/8	4/4	2	2	1/8	1/8	1		4	64	140
45/2	0.5	6	6	5/8	5/8	4/4	4	2	1/8	1/8	1		4	64	157
23	0.5	6	6	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	65	141
23	0.5	6	6	3/4	3/4	4/4	4	2	1/8	1/8	1		-1	65	158
47/2	0.25	6	6	7/8	7/8	4/4	3	2	1/16	1/16	1		3	57	147
47/2	0.25	6	6	7/8	7/8	4/4	5	2	1/16	1/16	1		3	57	164
47/2	0.5	6	6	7/8	7/8	4/4	2	2	1/8	1/8	1		1	67	142
47/2	0.5	6	6	7/8	7/8	4/4	4	2	1/8	1/8	1		1	67	159
95/4	0.25	6	6	15/16	15/16	4/4	3	2	1/16	1/16	1		1	55	148
95/4	0.25	6	6	15/16	15/16	4/4	5	2	1/16	1/16	1		1	55	165
24	1.0	7	7	0	0	4/4	3	2	1/4	1/4	1		6	54	179
24	1.0	7	7	0	0	4/4	5	2	1/4	1/4	1		6	54	196
24	1.0	7	7	0	0	4/4	2	2	1/4	1/4	1		3	69	173
24	1.0	7	7	0	0	4/4	4	2	1/4	1/4	1		3	69	190
24	0.5	7	7	0	0	4/4	2	1	1/8	1/8	1	-1	2	74	166
24	0.5	7	7	0	0	4/4	4	1	1/8	1/8	1	-1	2	74	183
49/2	0.5	7	7	1/8	1/8	4/4	2	1	1/8	1/8	1		0	72	167
49/2	0.5	7	7	1/8	1/8	4/4	4	1	1/8	1/8	1		0	72	184
25	2.0	7	7	1/4	1/4	4/4	3	2	1/2	1/2	1		1	55	180
25	2.0	7	7	1/4	1/4	4/4	5	2	1/2	1/2	1		1	55	197
25	0.5	7	7	1/4	1/4	4/4	2	2	1/8	1/8	1		1	67	174
25	0.5	7	7	1/4	1/4	4/4	4	2	1/8	1/8	1		1	67	191
25	0.5	7	7	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	70	168
25	0.5	7	7	1/4	1/4	4/4	4	1	1/8	1/8	1		-2	70	185
51/2	0.5	7	7	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	65	175
51/2	0.5	7	7	3/8	3/8	4/4	4	2	1/8	1/8	1		-1	65	192
51/2	0.5	7	7	3/8	3/8	4/4	2	1	1/8	1/8	1		3	69	169
51/2	0.5	7	7	3/8	3/8	4/4	4	1	1/8	1/8	1		3	69	186
26	0.5	7	7	1/2	1/2	4/4	2	2	1/8	1/8	1		4	64	176
26	0.5	7	7	1/2	1/2	4/4	4	2	1/8	1/8	1		4	64	193
26	0.5	7	7	1/2	1/2	4/4	2	1	1/8	1/8	1		1	67	170
26	0.5	7	7	1/2	1/2	4/4	4	1	1/8	1/8	1		1	67	187
53/2	0.5	7	7	5/8	5/8	4/4	2	2	1/8	1/8	1		2	62	177
53/2	0.5	7	7	5/8	5/8	4/4	4	2	1/8	1/8	1		2	62	194
53/2	0.5	7	7	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	65	171
53/2	0.5	7	7	5/8	5/8	4/4	4	1	1/8	1/8	1		-1	65	188
27	0.5	7	7	3/4	3/4	4/4	3	2	1/8	1/8	1		3	57	181
27	0.5	7	7	3/4	3/4	4/4	5	2	1/8	1/8	1		3	57	198
27	1.0	7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		7	61	178
27	1.0	7	7	3/4	3/4	4/4	4	2	1/4	1/4	1		7	61	195
27	1.0	7	7	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	172
27	1.0	7	7	3/4	3/4	4/4	4	1	1/4	1/4	1		4	64	189
55/2	0.5	7	7	7/8	7/8	4/4	3	2	1/8	1/8	1		3	45	182
55/2	0.5	7	7	7/8	7/8	4/4	5	2	1/8	1/8	1		3	45	199
28	1.0	8	8	0	0	4/4	3	2	1/4	1/4	1		-2	46	214
28	1.0	8	8	0	0	4/4	5	2	1/4	1/4	1		-2	46	229
28	1.0	8	8	0	0	4/4	2	2	1/4	1/4	1		2	62	203
28	1.5	8	8	0	0	4/4	2	1	3/8	1/4	3/2		2	62	200
28	1.5	8	8	0	0	4/4	4	1	3/8	1/4	3/2		2	62	217
57/2	0.5	8	8	1/8	1/8	4/4	3	1	1/8	1/8	1		1	55	207
57/2	0.5	8	8	1/8	1/8	4/4	5	1	1/8	1/8	1		1	55	223
29	1.0	8	8	1/4	1/4	4/4	5	2	1/4	1/4	1		-1	41	230
29	1.0	8	8	1/4	1/4	4/4	3	2	1/4	1/4	1		1	43	215
29	0.5	8	8	1/4	1/4	4/4	3	1	1/8	1/8	1		1	55	208
29	0.5	8	8	1/4	1/4	4/4	5	1	1/8	1/8	1		1	55	224
29	1.0	8	8	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	204
29	1.0	8	8	1/4	1/4	4/4	4	2	1/4	1/4	1		-2	58	220
59/2	0.5	8	8	3/8	3/8	4/4	3	1	1/8	1/8	1		1	55	209
59/2	0.5	8	8	3/8	3/8	4/4	5	1	1/8	1/8	1		1	55	225
59/2	0.5	8	8	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	201
59/2	0.5	8	8	3/8	3/8	4/4	4	1	1/8	1/8	1		4	64	218
30	1.0	8	8	1/2	1/2	4/4	5	2	1/4	1/4	1		2	50	231
30	2.0	8	8	1/2	1/2	4/4	3	2	1/2	1/2	1		2	50	216
30	0.75	8	8	1/2	1/2	4/4	3	1	3/16	1/8	3/2		-1	53	210
30	0.75	8	8	1/2	1/2	4/4	5	1	3/16	1/8	3/2		-1	53	226
30	1.5	8	8	1/2	1/2	4/4	2	2	3/8	1/4	3/2		3	57	205
30	1.5	8	8	1/2	1/2	4/4	4	2	3/8	1/4	3/2		3	57	221
30	2.0	8	8	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	65	202
30	2.0	8	8	1/2	1/2	4/4	4	1	1/2	1/2	1		-1	65	219
123/4	0.25	8	8	11/16	11/16	4/4	3	1	1/16	1/16	1		4	52	211
123/4	0.25	8	8	11/16	11/16	4/4	5	1	1/16	1/16	1		4	52	227
31	0.5	8	8	3/4	3/4	4/4	3	1	1/8	1/8	1		2	50	212
31	1.0	8	8	3/4	3/4	4/4	5	2	1/4	1/4	1		2	50	232
63/2	0.5	8	8	7/8	7/8	4/4	3	1	1/8	1/8	1		-1	53	213
63/2	0.5	8	8	7/8	7/8	4/4	5	1	1/8	1/8	1		-1	53	228
63/2	0.5	8	8	7/8	7/8	4/4	2	2	1/8	1/8	1		2	62	206
63/2	0.5	8	8	7/8	7/8	4/4	4	2	1/8	1/8	1		2	62	222
32	2.0	9	9	0	0	4/4	3	2	1/2	1/2	1		3	45	247
32	2.0	9	9	0	0	4/4	5	2	1/2	1/2	1		3	45	262
32	0.5	9	9	0	0	4/4	3	1	1/8	1/8	1		4	52	239
32	0.5	9	9	0	0	4/4	5	1	1/8	1/8	1		4	52	254
32	1.5	9	9	0	0	4/4	2	2	3/8	1/4	3/2		7	61	234
32	1.5	9	9	0	0	4/4	4	2	3/8	1/4	3/2		7	61	249
32	4.0	9	9	0	0	4/4	2	1	1	1	1		3	69	233
32	4.0	9	9	0	0	4/4	4	1	1	1	1		3	69	248
65/2	0.5	9	9	1/8	1/8	4/4	3	1	1/8	1/8	1		2	50	240
65/2	0.5	9	9	1/8	1/8	4/4	5	1	1/8	1/8	1		2	50	255
33	0.5	9	9	1/4	1/4	4/4	3	1	1/8	1/8	1		4	52	241
33	0.5	9	9	1/4	1/4	4/4	5	1	1/8	1/8	1		4	52	256
67/2	0.5	9	9	3/8	3/8	4/4	3	1	1/8	1/8	1		7	49	242
67/2	0.5	9	9	3/8	3/8	4/4	5	1	1/8	1/8	1		7	49	257
67/2	0.5	9	9	3/8	3/8	4/4	2	2	1/8	1/8	1		4	64	235
67/2	0.5	9	9	3/8	3/8	4/4	4	2	1/8	1/8	1		4	64	250
34	0.5	9	9	1/2	1/2	4/4	3	1	1/8	1/8	1		2	50	243
34	0.5	9	9	1/2	1/2	4/4	5	1	1/8	1/8	1		2	50	258
34	1.5	9	9	1/2	1/2	4/4	2	2	3/8	1/4	3/2		-1	65	236
34	1.5	9	9	1/2	1/2	4/4	4	2	3/8	1/4	3/2		-1	65	251
69/2	0.5	9	9	5/8	5/8	4/4	3	1	1/8	1/8	1		4	52	244
69/2	0.5	9	9	5/8	5/8	4/4	5	1	1/8	1/8	1		4	52	259
35	0.5	9	9	3/4	3/4	4/4	3	1	1/8	1/8	1		-1	53	245
35	0.5	9	9	3/4	3/4	4/4	5	1	1/8	1/8	1		-1	53	260
71/2	0.5	9	9	7/8	7/8	4/4	3	1	1/8	1/8	1		1	55	246
71/2	0.5	9	9	7/8	7/8	4/4	5	1	1/8	1/8	1		1	55	261
71/2	0.25	9	9	7/8	7/8	4/4	2	2	1/16	1/16	1		4	64	237
71/2	0.25	9	9	7/8	7/8	4/4	4	2	1/16	1/16	1		4	64	252
143/4	0.25	9	9	15/16	15/16	4/4	2	2	1/16	1/16	1		2	62	238
143/4	0.25	9	9	15/16	15/16	4/4	4	2	1/16	1/16	1		2	62	253
36	0.5	10	10	0	0	4/4	3	1	1/8	1/8	1		3	57	268
36	0.5	10	10	0	0	4/4	5	1	1/8	1/8	1		3	57	282
36	0.5	10	10	0	0	4/4	2	2	1/8	1/8	1		7	61	263
36	0.5	10	10	0	0	4/4	4	2	1/8	1/8	1		7	61	277
73/2	0.5	10	10	1/8	1/8	4/4	3	1	1/8	1/8	1		-1	53	269
73/2	0.5	10	10	1/8	1/8	4/4	5	1	1/8	1/8	1		-1	53	283
73/2	0.5	10	10	1/8	1/8	4/4	2	2	1/8	1/8	1		2	62	264
73/2	0.5	10	10	1/8	1/8	4/4	4	2	1/8	1/8	1		2	62	278
37	0.5	10	10	1/4	1/4	4/4	3	1	1/8	1/8	1		1	55	270
37	0.5	10	10	1/4	1/4	4/4	5	1	1/8	1/8	1		1	55	284
37	0.5	10	10	1/4	1/4	4/4	2	2	1/8	1/8	1		4	64	265
37	0.5	10	10	1/4	1/4	4/4	4	2	1/8	1/8	1		4	64	279
75/2	0.5	10	10	3/8	3/8	4/4	3	1	1/8	1/8	1		3	57	271
75/2	0.5	10	10	3/8	3/8	4/4	5	1	1/8	1/8	1		3	57	285
75/2	0.5	10	10	3/8	3/8	4/4	2	2	1/8	1/8	1		7	61	266
75/2	0.5	10	10	3/8	3/8	4/4	4	2	1/8	1/8	1		7	61	280
38	1.0	10	10	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	58	272
38	1.0	10	10	1/2	1/2	4/4	5	1	1/4	1/4	1		-2	58	286
38	2.0	10	10	1/2	1/2	4/4	2	2	1/2	1/2	1		2	62	267
38	2.0	10	10	1/2	1/2	4/4	4	2	1/2	1/2	1		2	62	281
77/2	0.5	10	10	5/8	5/8	4/4	3	2	1/8	1/8	1		2	50	274
77/2	0.5	10	10	5/8	5/8	4/4	5	2	1/8	1/8	1		2	50	288
39	0.5	10	10	3/4	3/4	4/4	3	2	1/8	1/8	1		2	50	275
39	0.5	10	10	3/4	3/4	4/4	5	2	1/8	1/8	1		2	50	289
39	1.0	10	10	3/4	3/4	4/4	3	1	1/4	1/4	1		6	54	273
39	1.0	10	10	3/4	3/4	4/4	5	1	1/4	1/4	1		6	54	287
79/2	0.5	10	10	7/8	7/8	4/4	3	2	1/8	1/8	1		2	50	276
79/2	0.5	10	10	7/8	7/8	4/4	5	2	1/8	1/8	1		2	50	290
40	0.75	11	11	0	0	4/4	3	2	3/16	1/8	3/2		-3	51	303
40	0.75	11	11	0	0	4/4	5	2	3/16	1/8	3/2		-3	51	322
40	2.0	11	11	0	0	4/4	3	1	1/2	1/2	1		1	55	300
40	2.0	11	11	0	0	4/4	5	1	1/2	1/2	1		1	55	319
40	1.0	11	11	0	0	4/4	2	2	1/4	1/4	1		-2	58	296
40	1.0	11	11	0	0	4/4	4	2	1/4	1/4	1		-2	58	315
40	1.0	11	11	0	0	4/4	2	1	1/4	1/4	1		1	67	291
40	1.0	11	11	0	0	4/4	4	1	1/4	1/4	1		1	67	310
163/4	0.25	11	11	3/16	3/16	4/4	3	2	1/16	1/16	1		2	50	304
163/4	0.25	11	11	3/16	3/16	4/4	5	2	1/16	1/16	1		2	50	323
41	0.5	11	11	1/4	1/4	4/4	3	2	1/8	1/8	1		0	48	305
41	0.5	11	11	1/4	1/4	4/4	5	2	1/8	1/8	1		0	48	324
41	1.0	11	11	1/4	1/4	4/4	2	2	1/4	1/4	1		0	60	297
41	1.0	11	11	1/4	1/4	4/4	4	2	1/4	1/4	1		0	60	316
41	1.0	11	11	1/4	1/4	4/4	2	1	1/4	1/4	1		1	67	292
41	1.0	11	11	1/4	1/4	4/4	4	1	1/4	1/4	1		1	67	311
83/2	0.5	11	11	3/8	3/8	4/4	3	2	1/8	1/8	1		-3	51	306
83/2	0.5	11	11	3/8	3/8	4/4	5	2	1/8	1/8	1		-3	51	325
42	0.5	11	11	1/2	1/2	4/4	3	2	1/8	1/8	1		2	50	307
42	0.5	11	11	1/2	1/2	4/4	5	2	1/8	1/8	1		2	50	326
42	1.0	11	11	1/2	1/2	4/4	3	1	1/4	1/4	1		6	54	301
42	1.0	11	11	1/2	1/2	4/4	5	1	1/4	1/4	1		6	54	320
42	1.0	11	11	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	298
42	1.0	11	11	1/2	1/2	4/4	4	2	1/4	1/4	1		3	57	317
42	1.0	11	11	1/2	1/2	4/4	2	1	1/4	1/4	1		2	74	293
42	1.0	11	11	1/2	1/2	4/4	4	1	1/4	1/4	1		2	74	312
85/2	0.5	11	11	5/8	5/8	4/4	3	2	1/8	1/8	1		0	48	308
85/2	0.5	11	11	5/8	5/8	4/4	5	2	1/8	1/8	1		0	48	327
43	1.0	11	11	3/4	3/4	4/4	3	2	1/4	1/4	1		5	47	309
43	1.0	11	11	3/4	3/4	4/4	5	2	1/4	1/4	1		5	47	328
43	1.0	11	11	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	299
43	1.0	11	11	3/4	3/4	4/4	3	1	1/4	1/4	1		1	55	302
43	1.0	11	11	3/4	3/4	4/4	4	2	1/4	1/4	1		1	55	318
43	1.0	11	11	3/4	3/4	4/4	5	1	1/4	1/4	1		1	55	321
43	0.5	11	11	3/4	3/4	4/4	2	1	1/8	1/8	1		2	74	294
