mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	6.0	0	0	3/2	2	1	3/2	1	3/2	1	3	57	A3	3	2
1	1	2	2	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		3	69	A4	4	0
1	1	4	4	2.0	1	1	3/2	1	1	1/2	1/2	1		5	71	B4	4	1
2	2	6	6	6.0	0	0	3/2	2	1	3/2	1	3/2	0	3	57	A3	3	7
2	2	6	6	4.0	0	0	3/2	1	1	1	1	1		0	72	C5	5	3
2	2	8	8	2.0	1/2	1/2	3/2	1	2	1/2	1/2	1		3	69	A4	4	5
2	2	10	10	2.0	1	1	3/2	1	2	1/2	1/2	1		1	67	G4	4	6
2	2	10	10	2.0	1	1	3/2	1	1	1/2	1/2	1		5	71	B4	4	4
3	3	12	12	6.0	0	0	3/2	2	1	3/2	1	3/2	0	3	57	A3	3	12
3	3	12	12	2.0	0	0	3/2	1	2	1/2	1/2	1		-1	65	F4	4	10
3	3	12	12	4.0	0	0	3/2	1	1	1	1	1		3	69	A4	4	8
3	3	14	14	4.0	1/2	1/2	3/2	1	2	1	1	1	1	4	64	E4	4	11
3	3	16	16	2.0	1	1	3/2	1	1	1/2	1/2	1		1	67	G4	4	9
4	4	18	18	6.0	0	0	3/2	2	1	3/2	1	3/2	0	3	57	A3	3	19
4	4	18	18	2.0	0	0	3/2	1	2	1/2	1/2	1	-1	4	64	E4	4	17
4	4	18	18	3.0	0	0	3/2	1	1	3/4	1/2	3/2		-1	65	F4	4	13
4	4	20	20	4.0	1/2	1/2	3/2	1	2	1	1	1	1	2	62	D4	4	18
4	4	21	21	1.0	3/4	3/4	3/2	1	1	1/4	1/4	1		4	64	E4	4	14
4	4	22	22	1.0	1	1	3/2	1	1	1/4	1/4	1		-1	65	F4	4	15
4	4	23	23	1.0	5/4	5/4	3/2	1	1	1/4	1/4	1		1	67	G4	4	16
5	5	24	24	6.0	0	0	3/2	2	1	3/2	1	3/2	0	3	57	A3	3	24
5	5	24	24	2.0	0	0	3/2	1	2	1/2	1/2	1	-1	2	62	D4	4	21
5	5	24	24	6.0	0	0	3/2	1	1	3/2	1	3/2		4	64	E4	4	20
5	5	26	26	2.0	1/2	1/2	3/2	2	2	1/2	1/2	1		3	45	A2	2	25
