quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
58	2.0	5	5	1/2	1/2	4/2	2	1	1/2	1/2	1		0	72	31
58	2.0	5	5	1/2	1/2	4/2	4	1	1/2	1/2	1		0	72	37
60	4.0	5	5	1	1	4/2	2	1	1	1	1		5	71	32
60	4.0	5	5	1	1	4/2	4	1	1	1	1		5	71	38
62	2.0	5	5	3/2	3/2	4/2	2	2	1/2	1/2	1	1	1	67	35
62	2.0	5	5	3/2	3/2	4/2	4	2	1/2	1/2	1	1	1	67	41
64	4.0	6	6	0	0	4/2	3	1	1	1	1		3	57	49
64	4.0	6	6	0	0	4/2	5	1	1	1	1		3	57	59
64	2.0	6	6	0	0	4/2	2	2	1/2	1/2	1	-1	1	67	46
64	2.0	6	6	0	0	4/2	4	2	1/2	1/2	1	-1	1	67	56
64	2.0	6	6	0	0	4/2	2	1	1/2	1/2	1		0	72	42
64	2.0	6	6	0	0	4/2	4	1	1/2	1/2	1		0	72	52
66	4.0	6	6	1/2	1/2	4/2	2	2	1	1	1		-1	65	47
66	4.0	6	6	1/2	1/2	4/2	4	2	1	1	1		-1	65	57
66	2.0	6	6	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	43
66	2.0	6	6	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	53
68	3.0	6	6	1	1	4/2	3	1	3/4	1/2	3/2		0	60	50
68	3.0	6	6	1	1	4/2	5	1	3/4	1/2	3/2		0	60	60
68	3.0	6	6	1	1	4/2	2	1	3/4	1/2	3/2		1	67	44
68	3.0	6	6	1	1	4/2	4	1	3/4	1/2	3/2		1	67	54
70	2.0	6	6	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	48
70	2.0	6	6	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	58
71	1.0	6	6	7/4	7/4	4/2	3	1	1/4	1/4	1		0	60	51
71	1.0	6	6	7/4	7/4	4/2	5	1	1/4	1/4	1		0	60	61
71	1.0	6	6	7/4	7/4	4/2	2	1	1/4	1/4	1		3	69	45
71	1.0	6	6	7/4	7/4	4/2	4	1	1/4	1/4	1		3	69	55
72	2.0	7	7	0	0	4/2	3	1	1/2	1/2	1		5	59	71
72	2.0	7	7	0	0	4/2	5	1	1/2	1/2	1		5	59	83
72	2.0	7	7	0	0	4/2	2	2	1/2	1/2	1		2	62	68
72	2.0	7	7	0	0	4/2	4	2	1/2	1/2	1		2	62	80
72	3.0	7	7	0	0	4/2	2	1	3/4	1/2	3/2		5	71	62
72	3.0	7	7	0	0	4/2	4	1	3/4	1/2	3/2		5	71	74
74	4.0	7	7	1/2	1/2	4/2	3	1	1	1	1		4	64	72
74	4.0	7	7	1/2	1/2	4/2	5	1	1	1	1		4	64	84
74	2.0	7	7	1/2	1/2	4/2	2	2	1/2	1/2	1		1	67	69
74	2.0	7	7	1/2	1/2	4/2	4	2	1/2	1/2	1		1	67	81
75	0.5	7	7	3/4	3/4	4/2	2	1	1/8	1/8	1		0	72	63
75	0.5	7	7	3/4	3/4	4/2	4	1	1/8	1/8	1		0	72	75
151/2	0.5	7	7	7/8	7/8	4/2	2	1	1/8	1/8	1		5	71	64
151/2	0.5	7	7	7/8	7/8	4/2	4	1	1/8	1/8	1		5	71	76
76	4.0	7	7	1	1	4/2	2	2	1	1	1		-1	65	70
76	4.0	7	7	1	1	4/2	4	2	1	1	1		-1	65	82
76	2.0	7	7	1	1	4/2	2	1	1/2	1/2	1		3	69	65
76	2.0	7	7	1	1	4/2	4	1	1/2	1/2	1		3	69	77
78	2.0	7	7	3/2	3/2	4/2	3	1	1/2	1/2	1	1	2	62	73
78	2.0	7	7	3/2	3/2	4/2	5	1	1/2	1/2	1	1	2	62	85
78	1.0	7	7	3/2	3/2	4/2	2	1	1/4	1/4	1		5	71	66
78	1.0	7	7	3/2	3/2	4/2	4	1	1/4	1/4	1		5	71	78
79	1.0	7	7	7/4	7/4	4/2	2	1	1/4	1/4	1		3	69	67
79	1.0	7	7	7/4	7/4	4/2	4	1	1/4	1/4	1		3	69	79
80	4.0	8	8	0	0	4/2	3	2	1	1	1		4	52	98
80	4.0	8	8	0	0	4/2	5	2	1	1	1		4	52	112
80	2.0	8	8	0	0	4/2	3	1	1/2	1/2	1	-1	2	62	94
80	2.0	8	8	0	0	4/2	5	1	1/2	1/2	1	-1	2	62	108
80	2.0	8	8	0	0	4/2	2	2	1/2	1/2	1		4	64	91
80	2.0	8	8	0	0	4/2	4	2	1/2	1/2	1		4	64	105
80	1.0	8	8	0	0	4/2	2	1	1/4	1/4	1		8	68	87
80	1.0	8	8	0	0	4/2	4	1	1/4	1/4	1		8	68	101
81	2.0	8	8	1/4	1/4	4/2	2	1	1/2	1/2	1		3	69	88
81	2.0	8	8	1/4	1/4	4/2	4	1	1/2	1/2	1		3	69	102
82	1.0	8	8	1/2	1/2	4/2	3	1	1/4	1/4	1		0	60	95
82	1.0	8	8	1/2	1/2	4/2	5	1	1/4	1/4	1		0	60	109
82	4.0	8	8	1/2	1/2	4/2	2	2	1	1	1		4	64	92
82	4.0	8	8	1/2	1/2	4/2	4	2	1	1	1		4	64	106
83	1.0	8	8	3/4	3/4	4/2	3	1	1/4	1/4	1		5	59	96
83	1.0	8	8	3/4	3/4	4/2	5	1	1/4	1/4	1		5	59	110
83	1.0	8	8	3/4	3/4	4/2	2	1	1/4	1/4	1		8	68	89
83	1.0	8	8	3/4	3/4	4/2	4	1	1/4	1/4	1		8	68	103
84	3.0	8	8	1	1	4/2	3	2	3/4	1/2	3/2		-1	53	99
84	3.0	8	8	1	1	4/2	5	2	3/4	1/2	3/2		-1	53	113
84	4.0	8	8	1	1	4/2	1	1	1	1	1		3	57	86
84	4.0	8	8	1	1	4/2	3	1	1	1	1		3	57	97
84	4.0	8	8	1	1	4/2	5	1	1	1	1		3	57	111
84	4.0	8	8	1	1	4/2	2	1	1	1	1		3	69	90
84	4.0	8	8	1	1	4/2	4	1	1	1	1		3	69	104
86	2.0	8	8	3/2	3/2	4/2	2	2	1/2	1/2	1		2	62	93
86	2.0	8	8	3/2	3/2	4/2	4	2	1/2	1/2	1		2	62	107
87	1.0	8	8	7/4	7/4	4/2	3	2	1/4	1/4	1		-1	53	100
87	1.0	8	8	7/4	7/4	4/2	5	2	1/4	1/4	1		-1	53	114
88	2.0	9	9	0	0	4/2	3	2	1/2	1/2	1		4	52	127
88	2.0	9	9	0	0	4/2	5	2	1/2	1/2	1		4	52	138
88	2.0	9	9	0	0	4/2	3	1	1/2	1/2	1		1	55	123
88	2.0	9	9	0	0	4/2	5	1	1/2	1/2	1		1	55	134
88	3.0	9	9	0	0	4/2	1	1	3/4	1/2	3/2		0	60	115
88	4.0	9	9	0	0	4/2	2	2	1	1	1		4	64	122
88	4.0	9	9	0	0	4/2	4	2	1	1	1		4	64	133
90	4.0	9	9	1/2	1/2	4/2	3	2	1	1	1		3	57	128
90	4.0	9	9	1/2	1/2	4/2	5	2	1	1	1		3	57	139
90	2.0	9	9	1/2	1/2	4/2	3	1	1/2	1/2	1		0	60	124
90	2.0	9	9	1/2	1/2	4/2	5	1	1/2	1/2	1		0	60	135
90	2.0	9	9	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	119
90	2.0	9	9	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	130
91	1.0	9	9	3/4	3/4	4/2	1	1	1/4	1/4	1		0	60	116
92	2.0	9	9	1	1	4/2	1	1	1/2	1/2	1		5	59	117
92	2.0	9	9	1	1	4/2	3	1	1/2	1/2	1		2	62	125
92	2.0	9	9	1	1	4/2	5	1	1/2	1/2	1		2	62	136
92	3.0	9	9	1	1	4/2	2	1	3/4	1/2	3/2		5	71	120
92	3.0	9	9	1	1	4/2	4	1	3/4	1/2	3/2		5	71	131
94	2.0	9	9	3/2	3/2	4/2	3	2	1/2	1/2	1		1	55	129
94	2.0	9	9	3/2	3/2	4/2	5	2	1/2	1/2	1		1	55	140
94	2.0	9	9	3/2	3/2	4/2	1	1	1/2	1/2	1		4	64	118
94	2.0	9	9	3/2	3/2	4/2	3	1	1/2	1/2	1	1	4	64	126
94	2.0	9	9	3/2	3/2	4/2	5	1	1/2	1/2	1	1	4	64	137
95	1.0	9	9	7/4	7/4	4/2	2	1	1/4	1/4	1		5	71	121
95	1.0	9	9	7/4	7/4	4/2	4	1	1/4	1/4	1		5	71	132
96	4.0	10	10	0	0	4/2	3	2	1	1	1		-1	53	151
96	4.0	10	10	0	0	4/2	5	2	1	1	1		-1	53	165
96	4.0	10	10	0	0	4/2	1	1	1	1	1		3	57	141
96	4.0	10	10	0	0	4/2	2	2	1	1	1		3	57	145
96	4.0	10	10	0	0	4/2	4	2	1	1	1		3	57	159
96	2.0	10	10	0	0	4/2	3	1	1/2	1/2	1	-1	4	64	148
96	2.0	10	10	0	0	4/2	5	1	1/2	1/2	1	-1	4	64	162
96	2.0	10	10	0	0	4/2	2	1	1/2	1/2	1		0	72	142
96	2.0	10	10	0	0	4/2	4	1	1/2	1/2	1		0	72	156
98	2.0	10	10	1/2	1/2	4/2	3	1	1/2	1/2	1		2	62	149
98	2.0	10	10	1/2	1/2	4/2	5	1	1/2	1/2	1		2	62	163
98	2.0	10	10	1/2	1/2	4/2	2	1	1/2	1/2	1		2	74	143
98	2.0	10	10	1/2	1/2	4/2	4	1	1/2	1/2	1		2	74	157
100	1.0	10	10	1	1	4/2	3	2	1/4	1/4	1		4	52	152
100	1.0	10	10	1	1	4/2	5	2	1/4	1/4	1		4	52	166
100	3.0	10	10	1	1	4/2	2	2	3/4	1/2	3/2		0	60	146
100	3.0	10	10	1	1	4/2	4	2	3/4	1/2	3/2		0	60	160
100	4.0	10	10	1	1	4/2	3	1	1	1	1		4	64	150
100	4.0	10	10	1	1	4/2	5	1	1	1	1		4	64	164
100	4.0	10	10	1	1	4/2	2	1	1	1	1	1	1	67	144
100	4.0	10	10	1	1	4/2	4	1	1	1	1	1	1	67	158
101	1.0	10	10	5/4	5/4	4/2	3	2	1/4	1/4	1		0	48	153
101	1.0	10	10	5/4	5/4	4/2	5	2	1/4	1/4	1		0	48	167
102	1.0	10	10	3/2	3/2	4/2	3	2	1/4	1/4	1		4	52	154
102	1.0	10	10	3/2	3/2	4/2	5	2	1/4	1/4	1		4	52	168
103	1.0	10	10	7/4	7/4	4/2	3	2	1/4	1/4	1		-1	53	155
103	1.0	10	10	7/4	7/4	4/2	5	2	1/4	1/4	1		-1	53	169
103	1.0	10	10	7/4	7/4	4/2	2	2	1/4	1/4	1		0	60	147
103	1.0	10	10	7/4	7/4	4/2	4	2	1/4	1/4	1		0	60	161
104	3.0	11	11	0	0	4/2	3	2	3/4	1/2	3/2		1	55	176
104	3.0	11	11	0	0	4/2	5	2	3/4	1/2	3/2		1	55	186
104	2.0	11	11	0	0	4/2	2	2	1/2	1/2	1		5	59	172
104	2.0	11	11	0	0	4/2	4	2	1/2	1/2	1		5	59	182
104	4.0	11	11	0	0	4/2	2	1	1	1	1	-1	1	67	170
104	4.0	11	11	0	0	4/2	4	1	1	1	1	-1	1	67	180
106	4.0	11	11	1/2	1/2	4/2	2	2	1	1	1		4	64	173
106	4.0	11	11	1/2	1/2	4/2	4	2	1	1	1		4	64	183
107	0.5	11	11	3/4	3/4	4/2	3	2	1/8	1/8	1		-1	53	177
107	0.5	11	11	3/4	3/4	4/2	5	2	1/8	1/8	1		-1	53	187
215/2	0.5	11	11	7/8	7/8	4/2	3	2	1/8	1/8	1		4	52	178
215/2	0.5	11	11	7/8	7/8	4/2	5	2	1/8	1/8	1		4	52	188
108	4.0	11	11	1	1	4/2	3	2	1	1	1		-1	53	179
108	4.0	11	11	1	1	4/2	5	2	1	1	1		-1	53	189
108	4.0	11	11	1	1	4/2	3	1	1	1	1		3	57	175
108	4.0	11	11	1	1	4/2	5	1	1	1	1		3	57	185
108	4.0	11	11	1	1	4/2	2	1	1	1	1		3	69	171
108	4.0	11	11	1	1	4/2	4	1	1	1	1		3	69	181
110	2.0	11	11	3/2	3/2	4/2	2	2	1/2	1/2	1		2	62	174
110	2.0	11	11	3/2	3/2	4/2	4	2	1/2	1/2	1		2	62	184
112	2.0	12	12	0	0	4/2	3	2	1/2	1/2	1		4	52	198
112	2.0	12	12	0	0	4/2	5	2	1/2	1/2	1		4	52	209
112	3.0	12	12	0	0	4/2	3	1	3/4	1/2	3/2		0	60	194
112	3.0	12	12	0	0	4/2	5	1	3/4	1/2	3/2		0	60	205
112	6.0	12	12	0	0	4/2	2	2	3/2	1	3/2		4	64	193
112	6.0	12	12	0	0	4/2	4	2	3/2	1	3/2		4	64	204
112	2.0	12	12	0	0	4/2	2	1	1/2	1/2	1		1	67	190
112	2.0	12	12	0	0	4/2	4	1	1/2	1/2	1		1	67	201
114	4.0	12	12	1/2	1/2	4/2	3	2	1	1	1		3	57	199
114	4.0	12	12	1/2	1/2	4/2	5	2	1	1	1		3	57	210
114	2.0	12	12	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	191
114	2.0	12	12	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	202
115	1.0	12	12	3/4	3/4	4/2	3	1	1/4	1/4	1		0	60	195
115	1.0	12	12	3/4	3/4	4/2	5	1	1/4	1/4	1		0	60	206
116	2.0	12	12	1	1	4/2	3	1	1/2	1/2	1		5	59	196
116	2.0	12	12	1	1	4/2	5	1	1/2	1/2	1		5	59	207
116	4.0	12	12	1	1	4/2	2	1	1	1	1		5	71	192
116	4.0	12	12	1	1	4/2	4	1	1	1	1		5	71	203
118	2.0	12	12	3/2	3/2	4/2	3	2	1/2	1/2	1		8	56	200
118	2.0	12	12	3/2	3/2	4/2	5	2	1/2	1/2	1		8	56	211
118	2.0	12	12	3/2	3/2	4/2	3	1	1/2	1/2	1	1	4	64	197
118	2.0	12	12	3/2	3/2	4/2	5	1	1/2	1/2	1	1	4	64	208
120	1.0	13	13	0	0	4/2	3	2	1/4	1/4	1		3	57	219
120	1.0	13	13	0	0	4/2	5	2	1/4	1/4	1		3	57	234
120	2.0	13	13	0	0	4/2	3	1	1/2	1/2	1	-1	4	64	216
120	2.0	13	13	0	0	4/2	5	1	1/2	1/2	1	-1	4	64	231
120	4.0	13	13	0	0	4/2	2	1	1	1	1		3	69	212
120	4.0	13	13	0	0	4/2	4	1	1	1	1		3	69	227
121	1.0	13	13	1/4	1/4	4/2	3	2	1/4	1/4	1		1	55	220
121	1.0	13	13	1/4	1/4	4/2	5	2	1/4	1/4	1		1	55	235
122	1.0	13	13	1/2	1/2	4/2	3	2	1/4	1/4	1		-1	53	221
122	1.0	13	13	1/2	1/2	4/2	5	2	1/4	1/4	1		-1	53	236
122	2.0	13	13	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	213
122	2.0	13	13	1/2	1/2	4/2	4	2	1/2	1/2	1		3	57	228
122	2.0	13	13	1/2	1/2	4/2	3	1	1/2	1/2	1		2	62	217
122	2.0	13	13	1/2	1/2	4/2	5	1	1/2	1/2	1		2	62	232
123	0.5	13	13	3/4	3/4	4/2	3	2	1/8	1/8	1		4	52	222
123	0.5	13	13	3/4	3/4	4/2	5	2	1/8	1/8	1		4	52	237
247/2	0.5	13	13	7/8	7/8	4/2	3	2	1/8	1/8	1		2	50	223
247/2	0.5	13	13	7/8	7/8	4/2	5	2	1/8	1/8	1		2	50	238
124	1.0	13	13	1	1	4/2	3	2	1/4	1/4	1		0	48	224
124	1.0	13	13	1	1	4/2	5	2	1/4	1/4	1		0	48	239
124	3.0	13	13	1	1	4/2	2	2	3/4	1/2	3/2		0	60	214
124	3.0	13	13	1	1	4/2	4	2	3/4	1/2	3/2		0	60	229
124	4.0	13	13	1	1	4/2	3	1	1	1	1	1	4	64	218
124	4.0	13	13	1	1	4/2	5	1	1	1	1	1	4	64	233
125	1.0	13	13	5/4	5/4	4/2	3	2	1/4	1/4	1		5	47	225
125	1.0	13	13	5/4	5/4	4/2	5	2	1/4	1/4	1		5	47	240
126	2.0	13	13	3/2	3/2	4/2	3	2	1/2	1/2	1	1	3	45	226
126	2.0	13	13	3/2	3/2	4/2	5	2	1/2	1/2	1	1	3	45	241
127	1.0	13	13	7/4	7/4	4/2	2	2	1/4	1/4	1		0	60	215
127	1.0	13	13	7/4	7/4	4/2	4	2	1/4	1/4	1		0	60	230
128	2.0	14	14	0	0	4/2	3	2	1/2	1/2	1	-1	3	45	248
128	2.0	14	14	0	0	4/2	5	2	1/2	1/2	1	-1	3	45	260
128	2.0	14	14	0	0	4/2	2	2	1/2	1/2	1		5	59	242
128	2.0	14	14	0	0	4/2	4	2	1/2	1/2	1		5	59	254
128	2.0	14	14	0	0	4/2	3	1	1/2	1/2	1	-1	4	64	245
128	2.0	14	14	0	0	4/2	5	1	1/2	1/2	1	-1	4	64	257
130	2.0	14	14	1/2	1/2	4/2	3	2	1/2	1/2	1		8	44	249
130	2.0	14	14	1/2	1/2	4/2	5	2	1/2	1/2	1		8	44	261
130	4.0	14	14	1/2	1/2	4/2	3	1	1	1	1		4	52	246
130	4.0	14	14	1/2	1/2	4/2	5	1	1	1	1		4	52	258
130	2.0	14	14	1/2	1/2	4/2	2	2	1/2	1/2	1		4	64	243
130	2.0	14	14	1/2	1/2	4/2	4	2	1/2	1/2	1		4	64	255
132	1.0	14	14	1	1	4/2	3	2	1/4	1/4	1		3	45	250
132	1.0	14	14	1	1	4/2	5	2	1/4	1/4	1		3	45	262
132	4.0	14	14	1	1	4/2	2	2	1	1	1		0	60	244
132	4.0	14	14	1	1	4/2	4	2	1	1	1		0	60	256
133	1.0	14	14	5/4	5/4	4/2	3	2	1/4	1/4	1		5	47	251
133	1.0	14	14	5/4	5/4	4/2	5	2	1/4	1/4	1		5	47	263
134	1.0	14	14	3/2	3/2	4/2	3	2	1/4	1/4	1		0	48	252
134	1.0	14	14	3/2	3/2	4/2	5	2	1/4	1/4	1		0	48	264
134	2.0	14	14	3/2	3/2	4/2	3	1	1/2	1/2	1		3	57	247
134	2.0	14	14	3/2	3/2	4/2	5	1	1/2	1/2	1		3	57	259
135	1.0	14	14	7/4	7/4	4/2	3	2	1/4	1/4	1		2	50	253
135	1.0	14	14	7/4	7/4	4/2	5	2	1/4	1/4	1		2	50	265
136	4.0	15	15	0	0	4/2	3	2	1	1	1		4	52	278
136	4.0	15	15	0	0	4/2	5	2	1	1	1		4	52	292
136	3.0	15	15	0	0	4/2	3	1	3/4	1/2	3/2		1	55	273
136	3.0	15	15	0	0	4/2	5	1	3/4	1/2	3/2		1	55	287
136	2.0	15	15	0	0	4/2	2	2	1/2	1/2	1		5	59	269
136	2.0	15	15	0	0	4/2	4	2	1/2	1/2	1		5	59	283
138	2.0	15	15	1/2	1/2	4/2	2	2	1/2	1/2	1		1	67	270
138	2.0	15	15	1/2	1/2	4/2	4	2	1/2	1/2	1		1	67	284
138	2.0	15	15	1/2	1/2	4/2	2	1	1/2	1/2	1		4	76	266
138	2.0	15	15	1/2	1/2	4/2	4	1	1/2	1/2	1		4	76	280
139	2.0	15	15	3/4	3/4	4/2	3	1	1/2	1/2	1		0	60	274
139	2.0	15	15	3/4	3/4	4/2	5	1	1/2	1/2	1		0	60	288
140	4.0	15	15	1	1	4/2	3	2	1	1	1		2	50	279
140	4.0	15	15	1	1	4/2	5	2	1	1	1		2	50	293
140	2.0	15	15	1	1	4/2	2	2	1/2	1/2	1		3	69	271
140	2.0	15	15	1	1	4/2	4	2	1/2	1/2	1		3	69	285
140	3.0	15	15	1	1	4/2	2	1	3/4	1/2	3/2		-1	77	267
140	3.0	15	15	1	1	4/2	4	1	3/4	1/2	3/2		-1	77	281
141	0.5	15	15	5/4	5/4	4/2	3	1	1/8	1/8	1		5	59	275
141	0.5	15	15	5/4	5/4	4/2	5	1	1/8	1/8	1		5	59	289
283/2	0.5	15	15	11/8	11/8	4/2	3	1	1/8	1/8	1		3	57	276
283/2	0.5	15	15	11/8	11/8	4/2	5	1	1/8	1/8	1		3	57	290
142	2.0	15	15	3/2	3/2	4/2	3	1	1/2	1/2	1		5	59	277
142	2.0	15	15	3/2	3/2	4/2	5	1	1/2	1/2	1		5	59	291
142	2.0	15	15	3/2	3/2	4/2	2	2	1/2	1/2	1		2	62	272
142	2.0	15	15	3/2	3/2	4/2	4	2	1/2	1/2	1		2	62	286
143	1.0	15	15	7/4	7/4	4/2	2	1	1/4	1/4	1		-1	77	268
143	1.0	15	15	7/4	7/4	4/2	4	1	1/4	1/4	1		-1	77	282
144	4.0	16	16	0	0	4/2	1	1	1	1	1		3	57	294
144	4.0	16	16	0	0	4/2	3	2	1	1	1		3	57	309
144	4.0	16	16	0	0	4/2	5	2	1	1	1		3	57	322
144	4.0	16	16	0	0	4/2	3	1	1	1	1		0	60	308
144	4.0	16	16	0	0	4/2	5	1	1	1	1		0	60	321
144	3.0	16	16	0	0	4/2	2	2	3/4	1/2	3/2		4	64	304
144	3.0	16	16	0	0	4/2	4	2	3/4	1/2	3/2		4	64	317
144	1.0	16	16	0	0	4/2	2	1	1/4	1/4	1		4	76	297
144	1.0	16	16	0	0	4/2	4	1	1/4	1/4	1		4	76	310
145	1.0	16	16	1/4	1/4	4/2	2	1	1/4	1/4	1		3	69	298
145	1.0	16	16	1/4	1/4	4/2	4	1	1/4	1/4	1		3	69	311
146	3.0	16	16	1/2	1/2	4/2	2	1	3/4	1/2	3/2		0	72	299
146	3.0	16	16	1/2	1/2	4/2	4	1	3/4	1/2	3/2		0	72	312
147	1.0	16	16	3/4	3/4	4/2	2	2	1/4	1/4	1		3	69	305
147	1.0	16	16	3/4	3/4	4/2	4	2	1/4	1/4	1		3	69	318
148	3.0	16	16	1	1	4/2	1	1	3/4	1/2	3/2		0	60	295
148	3.0	16	16	1	1	4/2	2	2	3/4	1/2	3/2		4	64	306
148	3.0	16	16	1	1	4/2	4	2	3/4	1/2	3/2		4	64	319
149	0.5	16	16	5/4	5/4	4/2	2	1	1/8	1/8	1		5	71	300
149	0.5	16	16	5/4	5/4	4/2	4	1	1/8	1/8	1		5	71	313
299/2	0.5	16	16	11/8	11/8	4/2	2	1	1/8	1/8	1		3	69	301
299/2	0.5	16	16	11/8	11/8	4/2	4	1	1/8	1/8	1		3	69	314
150	1.0	16	16	3/2	3/2	4/2	2	1	1/4	1/4	1		1	67	302
150	1.0	16	16	3/2	3/2	4/2	4	1	1/4	1/4	1		1	67	315
151	1.0	16	16	7/4	7/4	4/2	1	1	1/4	1/4	1		0	60	296
151	1.0	16	16	7/4	7/4	4/2	2	2	1/4	1/4	1		6	66	307
151	1.0	16	16	7/4	7/4	4/2	4	2	1/4	1/4	1		6	66	320
151	1.0	16	16	7/4	7/4	4/2	2	1	1/4	1/4	1		3	69	303
151	1.0	16	16	7/4	7/4	4/2	4	1	1/4	1/4	1		3	69	316
152	2.0	17	17	0	0	4/2	1	1	1/2	1/2	1		5	59	323
152	1.0	17	17	0	0	4/2	2	1	1/4	1/4	1		8	68	326
152	1.0	17	17	0	0	4/2	4	1	1/4	1/4	1		8	68	338
152	3.0	17	17	0	0	4/2	2	2	3/4	1/2	3/2		5	71	329
152	3.0	17	17	0	0	4/2	4	2	3/4	1/2	3/2		5	71	341
153	3.0	17	17	1/4	1/4	4/2	2	1	3/4	1/2	3/2		3	69	327
153	3.0	17	17	1/4	1/4	4/2	4	1	3/4	1/2	3/2		3	69	339
154	2.0	17	17	1/2	1/2	4/2	3	1	1/2	1/2	1		4	52	334
154	2.0	17	17	1/2	1/2	4/2	5	1	1/2	1/2	1		4	52	346
154	2.0	17	17	1/2	1/2	4/2	1	1	1/2	1/2	1		4	64	324
155	1.0	17	17	3/4	3/4	4/2	2	2	1/4	1/4	1		8	68	330
155	1.0	17	17	3/4	3/4	4/2	4	2	1/4	1/4	1		8	68	342
156	3.0	17	17	1	1	4/2	3	1	3/4	1/2	3/2		-1	53	335
156	3.0	17	17	1	1	4/2	5	1	3/4	1/2	3/2		-1	53	347
156	4.0	17	17	1	1	4/2	1	1	1	1	1		3	57	325
156	4.0	17	17	1	1	4/2	2	1	1	1	1		3	69	328
156	4.0	17	17	1	1	4/2	4	1	1	1	1		3	69	340
157	1.0	17	17	5/4	5/4	4/2	2	2	1/4	1/4	1		3	57	331
157	1.0	17	17	5/4	5/4	4/2	4	2	1/4	1/4	1		3	57	343
158	2.0	17	17	3/2	3/2	4/2	3	2	1/2	1/2	1		3	45	337
158	2.0	17	17	3/2	3/2	4/2	5	2	1/2	1/2	1		3	45	349
158	1.0	17	17	3/2	3/2	4/2	2	2	1/4	1/4	1		0	60	332
158	1.0	17	17	3/2	3/2	4/2	4	2	1/4	1/4	1		0	60	344
159	1.0	17	17	7/4	7/4	4/2	3	1	1/4	1/4	1		-1	53	336
159	1.0	17	17	7/4	7/4	4/2	5	1	1/4	1/4	1		-1	53	348
159	1.0	17	17	7/4	7/4	4/2	2	2	1/4	1/4	1		2	62	333
