quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
60	4.0	8	8	1	1	4/2	1	1	1	1	1		0	60	99
61	1.0	8	8	5/4	5/4	4/2	1	2	1/4	1/4	1		5	59	104
62	2.0	8	8	3/2	3/2	4/2	2	2	1/2	1/2	1		3	45	113
62	2.0	8	8	3/2	3/2	4/2	2	1	1/2	1/2	1		4	52	111
62	1.0	8	8	3/2	3/2	4/2	1	2	1/4	1/4	1		3	57	105
63	1.0	8	8	7/4	7/4	4/2	1	2	1/4	1/4	1		1	55	106
64	3.0	9	9	0	0	4/2	2	2	3/4	1/2	3/2		-2	46	123
64	2.0	9	9	0	0	4/2	1	2	1/2	1/2	1		-1	53	115
64	8.0	9	9	0	0	4/2	1	1	2	2	1	1	2	62	114
65	1.0	9	9	1/4	1/4	4/2	2	1	1/4	1/4	1		2	50	118
66	1.0	9	9	1/2	1/2	4/2	2	1	1/4	1/4	1		2	50	119
66	2.0	9	9	1/2	1/2	4/2	1	2	1/2	1/2	1		1	55	116
67	0.5	9	9	3/4	3/4	4/2	2	2	1/8	1/8	1		3	45	124
67	1.0	9	9	3/4	3/4	4/2	2	1	1/4	1/4	1		4	52	120
135/2	0.5	9	9	7/8	7/8	4/2	2	2	1/8	1/8	1		1	43	125
68	1.0	9	9	1	1	4/2	2	2	1/4	1/4	1		2	50	126
68	2.0	9	9	1	1	4/2	2	1	1/2	1/2	1		-1	53	121
68	2.0	9	9	1	1	4/2	1	2	1/2	1/2	1		3	57	117
69	1.0	9	9	5/4	5/4	4/2	2	2	1/4	1/4	1		0	48	127
70	1.0	9	9	3/2	3/2	4/2	2	2	1/4	1/4	1		-2	46	128
70	2.0	9	9	3/2	3/2	4/2	2	1	1/2	1/2	1		2	50	122
71	1.0	9	9	7/4	7/4	4/2	2	2	1/4	1/4	1		3	45	129
72	1.0	10	10	0	0	4/2	2	2	1/4	1/4	1		-2	46	140
72	2.0	10	10	0	0	4/2	2	1	1/2	1/2	1		1	55	136
72	8.0	10	10	0	0	4/2	1	1	2	2	1	0	2	62	130
73	1.0	10	10	1/4	1/4	4/2	2	2	1/4	1/4	1		1	43	141
74	2.0	10	10	1/2	1/2	4/2	2	2	1/2	1/2	1		2	50	142
74	1.0	10	10	1/2	1/2	4/2	2	1	1/4	1/4	1		-1	53	137
74	3.0	10	10	1/2	1/2	4/2	1	2	3/4	1/2	3/2		3	57	131
75	1.0	10	10	3/4	3/4	4/2	2	1	1/4	1/4	1		4	52	138
76	3.0	10	10	1	1	4/2	2	2	3/4	1/2	3/2		-2	46	143
76	4.0	10	10	1	1	4/2	2	1	1	1	1		2	50	139
77	0.5	10	10	5/4	5/4	4/2	1	2	1/8	1/8	1		1	55	132
155/2	0.5	10	10	11/8	11/8	4/2	1	2	1/8	1/8	1		-1	53	133
78	1.0	10	10	3/2	3/2	4/2	1	2	1/4	1/4	1		1	55	134
79	1.0	10	10	7/4	7/4	4/2	2	2	1/4	1/4	1		3	45	144
79	1.0	10	10	7/4	7/4	4/2	1	2	1/4	1/4	1		3	57	135
80	2.0	11	11	0	0	4/2	2	2	1/2	1/2	1		1	43	153
80	1.0	11	11	0	0	4/2	1	2	1/4	1/4	1		-2	58	146
80	8.0	11	11	0	0	4/2	1	1	2	2	1	0	2	62	145
81	1.0	11	11	1/4	1/4	4/2	1	2	1/4	1/4	1		1	55	147
82	3.0	11	11	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-2	58	148
83	1.0	11	11	3/4	3/4	4/2	2	2	1/4	1/4	1		2	50	154
84	1.0	11	11	1	1	4/2	2	2	1/4	1/4	1		2	50	155
85	1.0	11	11	5/4	5/4	4/2	2	2	1/4	1/4	1		4	52	156
85	0.5	11	11	5/4	5/4	4/2	1	2	1/8	1/8	1		3	57	149
171/2	0.5	11	11	11/8	11/8	4/2	1	2	1/8	1/8	1		1	55	150
86	1.0	11	11	3/2	3/2	4/2	2	2	1/4	1/4	1		-1	53	157
86	2.0	11	11	3/2	3/2	4/2	1	2	1/2	1/2	1		3	57	151
86	2.0	11	11	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	152
87	1.0	11	11	7/4	7/4	4/2	2	2	1/4	1/4	1		2	50	158
88	3.0	12	12	0	0	4/2	2	2	3/4	1/2	3/2		-2	46	168
88	1.0	12	12	0	0	4/2	2	1	1/4	1/4	1	-1	3	57	162
88	4.0	12	12	0	0	4/2	1	2	1	1	1		-2	58	160
88	8.0	12	12	0	0	4/2	1	1	2	2	1	0	2	62	159
89	0.5	12	12	1/4	1/4	4/2	2	1	1/8	1/8	1		1	55	163
179/2	0.5	12	12	3/8	3/8	4/2	2	1	1/8	1/8	1		-1	53	164
90	4.0	12	12	1/2	1/2	4/2	2	1	1	1	1		1	55	165
91	0.5	12	12	3/4	3/4	4/2	2	2	1/8	1/8	1		3	45	169
183/2	0.5	12	12	7/8	7/8	4/2	2	2	1/8	1/8	1		1	43	170
92	4.0	12	12	1	1	4/2	2	2	1	1	1	1	2	50	171
92	4.0	12	12	1	1	4/2	1	2	1	1	1	1	3	57	161
94	1.0	12	12	3/2	3/2	4/2	2	1	1/4	1/4	1		6	54	166
95	1.0	12	12	7/4	7/4	4/2	2	1	1/4	1/4	1		4	52	167
96	8.0	13	13	0	0	4/2	2	2	2	2	1	-1	2	50	175
96	8.0	13	13	0	0	4/2	2	1	2	2	1		6	54	174
96	8.0	13	13	0	0	4/2	1	2	2	2	1	-1	3	57	173
96	8.0	13	13	0	0	4/2	1	1	2	2	1	-1	2	62	172
