quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
24	1.0	4	4	0	0	4/2	4	1	1/4	1/4	1		0	72	58
25	1.0	4	4	1/4	1/4	4/2	2	1	1/4	1/4	1		2	74	45
25	1.0	4	4	1/4	1/4	4/2	4	1	1/4	1/4	1		2	74	59
26	2.0	4	4	1/2	1/2	4/2	3	2	1/2	1/2	1		3	57	55
26	2.0	4	4	1/2	1/2	4/2	5	2	1/2	1/2	1		3	57	69
26	1.0	4	4	1/2	1/2	4/2	2	1	1/4	1/4	1		4	76	46
26	1.0	4	4	1/2	1/2	4/2	4	1	1/4	1/4	1		4	76	60
27	2.0	4	4	3/4	3/4	4/2	2	1	1/2	1/2	1		3	69	47
27	2.0	4	4	3/4	3/4	4/2	4	1	1/2	1/2	1		3	69	61
28	2.0	4	4	1	1	4/2	3	2	1/2	1/2	1		6	54	56
28	2.0	4	4	1	1	4/2	5	2	1/2	1/2	1		6	54	70
28	4.0	4	4	1	1	4/2	2	2	1	1	1		2	62	52
28	4.0	4	4	1	1	4/2	4	2	1	1	1		2	62	66
29	0.5	4	4	5/4	5/4	4/2	2	1	1/8	1/8	1		5	71	48
29	0.5	4	4	5/4	5/4	4/2	4	1	1/8	1/8	1		5	71	62
59/2	0.5	4	4	11/8	11/8	4/2	2	1	1/8	1/8	1		0	72	49
59/2	0.5	4	4	11/8	11/8	4/2	4	1	1/8	1/8	1		0	72	63
30	2.0	4	4	3/2	3/2	4/2	3	2	1/2	1/2	1		-1	53	57
30	2.0	4	4	3/2	3/2	4/2	5	2	1/2	1/2	1		-1	53	71
30	2.0	4	4	3/2	3/2	4/2	3	1	1/2	1/2	1		3	57	54
30	2.0	4	4	3/2	3/2	4/2	5	1	1/2	1/2	1		3	57	68
30	2.0	4	4	3/2	3/2	4/2	2	1	1/2	1/2	1		2	74	50
30	2.0	4	4	3/2	3/2	4/2	4	1	1/2	1/2	1		2	74	64
32	2.0	5	5	0	0	4/2	3	2	1/2	1/2	1		4	52	81
32	2.0	5	5	0	0	4/2	5	2	1/2	1/2	1		4	52	93
32	2.0	5	5	0	0	4/2	3	1	1/2	1/2	1		0	60	77
32	2.0	5	5	0	0	4/2	5	1	1/2	1/2	1		0	60	89
32	2.0	5	5	0	0	4/2	2	1	1/2	1/2	1		1	67	72
32	2.0	5	5	0	0	4/2	4	1	1/2	1/2	1		1	67	85
34	2.0	5	5	1/2	1/2	4/2	3	2	1/2	1/2	1		3	57	82
34	2.0	5	5	1/2	1/2	4/2	5	2	1/2	1/2	1		3	57	94
34	2.0	5	5	1/2	1/2	4/2	3	1	1/2	1/2	1		7	61	78
34	2.0	5	5	1/2	1/2	4/2	5	1	1/2	1/2	1		7	61	90
34	1.0	5	5	1/2	1/2	4/2	2	1	1/4	1/4	1		-1	65	73
34	1.0	5	5	1/2	1/2	4/2	4	1	1/4	1/4	1		-1	65	86
35	1.0	5	5	3/4	3/4	4/2	2	1	1/4	1/4	1		4	64	74
35	1.0	5	5	3/4	3/4	4/2	4	1	1/4	1/4	1		4	64	87
36	2.0	5	5	1	1	4/2	3	2	1/2	1/2	1		2	50	83
36	2.0	5	5	1	1	4/2	5	2	1/2	1/2	1		2	50	95
36	2.0	5	5	1	1	4/2	3	1	1/2	1/2	1		2	62	79
36	2.0	5	5	1	1	4/2	5	1	1/2	1/2	1		2	62	91
36	2.0	5	5	1	1	4/2	2	1	1/2	1/2	1		-1	65	75
36	4.0	5	5	1	1	4/2	2	2	1	1	1		-1	65	76
36	4.0	5	5	1	1	4/2	4	2	1	1	1		-1	65	88
38	2.0	5	5	3/2	3/2	4/2	3	2	1/2	1/2	1		4	52	84
38	2.0	5	5	3/2	3/2	4/2	5	2	1/2	1/2	1		4	52	96
38	2.0	5	5	3/2	3/2	4/2	3	1	1/2	1/2	1	1	0	60	80
38	2.0	5	5	3/2	3/2	4/2	5	1	1/2	1/2	1	1	0	60	92
40	1.0	6	6	0	0	4/2	3	2	1/4	1/4	1		-1	53	108
40	1.0	6	6	0	0	4/2	5	2	1/4	1/4	1		-1	53	125
40	1.0	6	6	0	0	4/2	3	1	1/4	1/4	1	-1	0	60	100
40	1.0	6	6	0	0	4/2	5	1	1/4	1/4	1	-1	0	60	118
40	4.0	6	6	0	0	4/2	2	2	1	1	1		2	62	98
40	4.0	6	6	0	0	4/2	4	2	1	1	1		2	62	116
41	1.0	6	6	1/4	1/4	4/2	3	2	1/4	1/4	1		2	50	109
41	1.0	6	6	1/4	1/4	4/2	5	2	1/4	1/4	1		2	50	126
41	0.5	6	6	1/4	1/4	4/2	3	1	1/8	1/8	1		5	59	101
41	0.5	6	6	1/4	1/4	4/2	5	1	1/8	1/8	1		5	59	119
83/2	0.5	6	6	3/8	3/8	4/2	3	1	1/8	1/8	1		3	57	102
83/2	0.5	6	6	3/8	3/8	4/2	5	1	1/8	1/8	1		3	57	120
42	2.0	6	6	1/2	1/2	4/2	3	2	1/2	1/2	1		1	55	110
42	2.0	6	6	1/2	1/2	4/2	5	2	1/2	1/2	1		1	55	127
42	2.0	6	6	1/2	1/2	4/2	3	1	1/2	1/2	1		5	59	103
42	2.0	6	6	1/2	1/2	4/2	5	1	1/2	1/2	1		5	59	121
44	1.0	6	6	1	1	4/2	3	2	1/4	1/4	1		3	57	111
44	1.0	6	6	1	1	4/2	5	2	1/4	1/4	1		3	57	128
44	1.0	6	6	1	1	4/2	3	1	1/4	1/4	1		0	60	104
44	4.0	6	6	1	1	4/2	2	2	1	1	1		0	60	99
44	4.0	6	6	1	1	4/2	4	2	1	1	1		0	60	117
45	1.0	6	6	5/4	5/4	4/2	3	2	1/4	1/4	1		1	55	112
45	1.0	6	6	5/4	5/4	4/2	5	2	1/4	1/4	1		1	55	129
45	1.0	6	6	5/4	5/4	4/2	3	1	1/4	1/4	1		5	59	105
45	1.0	6	6	5/4	5/4	4/2	5	1	1/4	1/4	1		5	59	122
46	1.0	6	6	3/2	3/2	4/2	3	2	1/4	1/4	1		-1	53	113
46	1.0	6	6	3/2	3/2	4/2	5	2	1/4	1/4	1		-1	53	130
46	1.0	6	6	3/2	3/2	4/2	3	1	1/4	1/4	1		3	57	106
46	1.0	6	6	3/2	3/2	4/2	5	1	1/4	1/4	1		3	57	123
46	2.0	6	6	3/2	3/2	4/2	2	1	1/2	1/2	1		3	69	97
46	2.0	6	6	3/2	3/2	4/2	4	1	1/2	1/2	1		3	69	115
47	1.0	6	6	7/4	7/4	4/2	3	2	1/4	1/4	1		4	52	114
47	1.0	6	6	7/4	7/4	4/2	5	2	1/4	1/4	1		4	52	131
47	1.0	6	6	7/4	7/4	4/2	3	1	1/4	1/4	1		1	55	107
47	1.0	6	6	7/4	7/4	4/2	5	1	1/4	1/4	1		1	55	124
48	4.0	7	7	0	0	4/2	3	2	1	1	1		2	50	139
48	4.0	7	7	0	0	4/2	5	2	1	1	1		2	50	147
48	8.0	7	7	0	0	4/2	3	1	2	2	1		3	57	138
48	8.0	7	7	0	0	4/2	5	1	2	2	1		3	57	146
48	4.0	7	7	0	0	4/2	2	2	1	1	1		2	62	136
48	4.0	7	7	0	0	4/2	4	2	1	1	1		2	62	144
48	2.0	7	7	0	0	4/2	2	1	1/2	1/2	1		6	66	132
48	2.0	7	7	0	0	4/2	4	1	1/2	1/2	1		6	66	140
50	2.0	7	7	1/2	1/2	4/2	2	1	1/2	1/2	1		-1	65	133
50	2.0	7	7	1/2	1/2	4/2	4	1	1/2	1/2	1		-1	65	141
52	4.0	7	7	1	1	4/2	2	2	1	1	1		0	60	137
52	4.0	7	7	1	1	4/2	4	2	1	1	1		0	60	145
52	2.0	7	7	1	1	4/2	2	1	1/2	1/2	1		4	64	134
52	2.0	7	7	1	1	4/2	4	1	1/2	1/2	1		4	64	142
54	2.0	7	7	3/2	3/2	4/2	2	1	1/2	1/2	1		0	72	135
54	2.0	7	7	3/2	3/2	4/2	4	1	1/2	1/2	1		0	72	143
56	4.0	8	8	0	0	4/2	2	2	1	1	1		2	62	153
56	4.0	8	8	0	0	4/2	4	2	1	1	1		2	62	161
56	2.0	8	8	0	0	4/2	2	1	1/2	1/2	1		5	71	148
56	2.0	8	8	0	0	4/2	4	1	1/2	1/2	1		5	71	156
58	2.0	8	8	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	70	149
58	2.0	8	8	1/2	1/2	4/2	4	1	1/2	1/2	1		-2	70	157
60	4.0	8	8	1	1	4/2	2	2	1	1	1		-1	65	154
60	4.0	8	8	1	1	4/2	4	2	1	1	1		-1	65	162
60	2.0	8	8	1	1	4/2	2	1	1/2	1/2	1		3	69	150
60	2.0	8	8	1	1	4/2	4	1	1/2	1/2	1		3	69	158
62	2.0	8	8	3/2	3/2	4/2	3	1	1/2	1/2	1		2	62	155
62	2.0	8	8	3/2	3/2	4/2	5	1	1/2	1/2	1		2	62	163
62	1.0	8	8	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	77	151
62	1.0	8	8	3/2	3/2	4/2	4	1	1/4	1/4	1		-1	77	159
63	1.0	8	8	7/4	7/4	4/2	2	1	1/4	1/4	1		4	76	152
63	1.0	8	8	7/4	7/4	4/2	4	1	1/4	1/4	1		4	76	160
64	2.0	9	9	0	0	4/2	3	1	1/2	1/2	1		5	59	171
64	2.0	9	9	0	0	4/2	5	1	1/2	1/2	1		5	59	183
64	4.0	9	9	0	0	4/2	2	2	1	1	1		1	67	169
64	4.0	9	9	0	0	4/2	4	2	1	1	1		1	67	181
64	1.0	9	9	0	0	4/2	2	1	1/4	1/4	1		2	74	164
64	1.0	9	9	0	0	4/2	4	1	1/4	1/4	1		2	74	176
65	1.0	9	9	1/4	1/4	4/2	2	1	1/4	1/4	1		0	72	165
65	1.0	9	9	1/4	1/4	4/2	4	1	1/4	1/4	1		0	72	177
66	2.0	9	9	1/2	1/2	4/2	3	1	1/2	1/2	1		0	60	172
66	2.0	9	9	1/2	1/2	4/2	5	1	1/2	1/2	1		0	60	184
66	4.0	9	9	1/2	1/2	4/2	2	1	1	1	1		2	74	166
66	4.0	9	9	1/2	1/2	4/2	4	1	1	1	1		2	74	178
68	2.0	9	9	1	1	4/2	3	1	1/2	1/2	1		1	55	173
68	2.0	9	9	1	1	4/2	5	1	1/2	1/2	1		1	55	185
68	4.0	9	9	1	1	4/2	2	2	1	1	1	1	4	64	170
68	4.0	9	9	1	1	4/2	4	2	1	1	1	1	4	64	182
70	2.0	9	9	3/2	3/2	4/2	3	2	1/2	1/2	1		3	45	175
70	2.0	9	9	3/2	3/2	4/2	5	2	1/2	1/2	1		3	45	187
70	2.0	9	9	3/2	3/2	4/2	3	1	1/2	1/2	1	1	3	57	174
70	2.0	9	9	3/2	3/2	4/2	5	1	1/2	1/2	1	1	3	57	186
70	1.0	9	9	3/2	3/2	4/2	2	1	1/4	1/4	1		0	72	167
70	1.0	9	9	3/2	3/2	4/2	4	1	1/4	1/4	1		0	72	179
71	1.0	9	9	7/4	7/4	4/2	2	1	1/4	1/4	1		5	71	168
71	1.0	9	9	7/4	7/4	4/2	4	1	1/4	1/4	1		5	71	180
72	2.0	10	10	0	0	4/2	3	2	1/2	1/2	1		0	48	198
72	2.0	10	10	0	0	4/2	5	2	1/2	1/2	1		0	48	212
72	2.0	10	10	0	0	4/2	3	1	1/2	1/2	1	-1	3	57	194
72	2.0	10	10	0	0	4/2	5	1	1/2	1/2	1	-1	3	57	208
72	4.0	10	10	0	0	4/2	2	2	1	1	1	-1	4	64	192
72	4.0	10	10	0	0	4/2	4	2	1	1	1	-1	4	64	206
72	1.0	10	10	0	0	4/2	2	1	1/4	1/4	1		3	69	188
72	1.0	10	10	0	0	4/2	4	1	1/4	1/4	1		3	69	202
73	1.0	10	10	1/4	1/4	4/2	2	1	1/4	1/4	1		1	67	189
73	1.0	10	10	1/4	1/4	4/2	4	1	1/4	1/4	1		1	67	203
74	2.0	10	10	1/2	1/2	4/2	3	2	1/2	1/2	1		7	49	199
74	2.0	10	10	1/2	1/2	4/2	5	2	1/2	1/2	1		7	49	213
74	2.0	10	10	1/2	1/2	4/2	3	1	1/2	1/2	1		4	52	195
74	2.0	10	10	1/2	1/2	4/2	5	1	1/2	1/2	1		4	52	209
74	4.0	10	10	1/2	1/2	4/2	2	1	1	1	1		3	69	190
74	4.0	10	10	1/2	1/2	4/2	4	1	1	1	1		3	69	204
76	3.0	10	10	1	1	4/2	3	2	3/4	1/2	3/2		2	50	200
76	3.0	10	10	1	1	4/2	5	2	3/4	1/2	3/2		2	50	214
76	2.0	10	10	1	1	4/2	3	1	1/2	1/2	1		-1	53	196
76	2.0	10	10	1	1	4/2	5	1	1/2	1/2	1		-1	53	210
76	4.0	10	10	1	1	4/2	2	2	1	1	1		2	62	193
76	4.0	10	10	1	1	4/2	4	2	1	1	1		2	62	207
78	2.0	10	10	3/2	3/2	4/2	3	1	1/2	1/2	1		6	54	197
78	2.0	10	10	3/2	3/2	4/2	5	1	1/2	1/2	1		6	54	211
78	2.0	10	10	3/2	3/2	4/2	2	1	1/2	1/2	1		3	69	191
78	2.0	10	10	3/2	3/2	4/2	4	1	1/2	1/2	1		3	69	205
79	1.0	10	10	7/4	7/4	4/2	3	2	1/4	1/4	1		0	48	201
79	1.0	10	10	7/4	7/4	4/2	5	2	1/4	1/4	1		0	48	215
80	1.0	11	11	0	0	4/2	3	2	1/4	1/4	1		-2	46	225
80	1.0	11	11	0	0	4/2	5	2	1/4	1/4	1		-2	46	238
80	3.0	11	11	0	0	4/2	3	1	3/4	1/2	3/2		1	55	220
80	3.0	11	11	0	0	4/2	5	1	3/4	1/2	3/2		1	55	233
80	8.0	11	11	0	0	4/2	2	2	2	2	1		2	62	219
80	8.0	11	11	0	0	4/2	4	2	2	2	1		2	62	232
81	1.0	11	11	1/4	1/4	4/2	3	2	1/4	1/4	1		3	45	226
81	1.0	11	11	1/4	1/4	4/2	5	2	1/4	1/4	1		3	45	239
82	2.0	11	11	1/2	1/2	4/2	3	2	1/2	1/2	1		-2	46	227
82	2.0	11	11	1/2	1/2	4/2	5	2	1/2	1/2	1		-2	46	240
82	2.0	11	11	1/2	1/2	4/2	2	1	1/2	1/2	1		2	74	216
82	2.0	11	11	1/2	1/2	4/2	4	1	1/2	1/2	1		2	74	229
83	2.0	11	11	3/4	3/4	4/2	3	1	1/2	1/2	1		2	50	221
83	2.0	11	11	3/4	3/4	4/2	5	1	1/2	1/2	1		2	50	234
84	4.0	11	11	1	1	4/2	3	2	1	1	1		1	43	228
84	4.0	11	11	1	1	4/2	5	2	1	1	1		1	43	241
84	2.0	11	11	1	1	4/2	2	1	1/2	1/2	1		5	71	217
84	2.0	11	11	1	1	4/2	4	1	1/2	1/2	1		5	71	230
85	0.5	11	11	5/4	5/4	4/2	3	1	1/8	1/8	1		4	52	222
85	0.5	11	11	5/4	5/4	4/2	5	1	1/8	1/8	1		4	52	235
171/2	0.5	11	11	11/8	11/8	4/2	3	1	1/8	1/8	1		-1	53	223
171/2	0.5	11	11	11/8	11/8	4/2	5	1	1/8	1/8	1		-1	53	236
86	2.0	11	11	3/2	3/2	4/2	3	1	1/2	1/2	1	1	1	55	224
86	2.0	11	11	3/2	3/2	4/2	5	1	1/2	1/2	1	1	1	55	237
86	2.0	11	11	3/2	3/2	4/2	2	1	1/2	1/2	1	1	-2	70	218
86	2.0	11	11	3/2	3/2	4/2	4	1	1/2	1/2	1	1	-2	70	231
88	8.0	12	12	0	0	4/2	3	2	2	2	1		2	50	251
88	8.0	12	12	0	0	4/2	5	2	2	2	1		2	50	261
88	2.0	12	12	0	0	4/2	3	1	1/2	1/2	1	-1	1	55	247
88	2.0	12	12	0	0	4/2	5	1	1/2	1/2	1	-1	1	55	257
88	8.0	12	12	0	0	4/2	2	2	2	2	1		2	62	246
88	8.0	12	12	0	0	4/2	4	2	2	2	1		2	62	256
88	2.0	12	12	0	0	4/2	2	1	1/2	1/2	1	-1	-2	70	242
88	2.0	12	12	0	0	4/2	4	1	1/2	1/2	1	-1	-2	70	252
90	1.0	12	12	1/2	1/2	4/2	3	1	1/4	1/4	1		6	54	248
90	1.0	12	12	1/2	1/2	4/2	5	1	1/4	1/4	1		6	54	258
90	1.0	12	12	1/2	1/2	4/2	2	1	1/4	1/4	1		3	69	243
90	1.0	12	12	1/2	1/2	4/2	4	1	1/4	1/4	1		3	69	253
91	1.0	12	12	3/4	3/4	4/2	3	1	1/4	1/4	1		4	52	249
91	1.0	12	12	3/4	3/4	4/2	5	1	1/4	1/4	1		4	52	259
91	1.0	12	12	3/4	3/4	4/2	2	1	1/4	1/4	1		1	67	244
91	1.0	12	12	3/4	3/4	4/2	4	1	1/4	1/4	1		1	67	254
92	4.0	12	12	1	1	4/2	3	1	1	1	1		6	54	250
92	4.0	12	12	1	1	4/2	5	1	1	1	1		6	54	260
92	4.0	12	12	1	1	4/2	2	1	1	1	1		3	69	245
92	4.0	12	12	1	1	4/2	4	1	1	1	1		3	69	255
