quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
0	0.5	1	1	0	0	8/4	2	2	1/8	1/8	1		2	50	17
0	0.5	1	1	0	0	8/4	4	2	1/8	1/8	1		2	50	49
0	1.5	1	1	0	0	8/4	1	2	3/8	1/4	3/2		-1	65	3
0	1.5	1	1	0	0	8/4	3	2	3/8	1/4	3/2		-1	65	35
0	4.0	1	1	0	0	8/4	1	1	1	1	1		3	69	0
0	4.0	1	1	0	0	8/4	3	1	1	1	1		3	69	32
1/2	0.5	1	1	1/8	1/8	8/4	2	2	1/8	1/8	1		4	52	18
1/2	0.5	1	1	1/8	1/8	8/4	4	2	1/8	1/8	1		4	52	50
1	0.5	1	1	1/4	1/4	8/4	2	2	1/8	1/8	1		-1	53	19
1	0.5	1	1	1/4	1/4	8/4	4	2	1/8	1/8	1		-1	53	51
3/2	0.5	1	1	3/8	3/8	8/4	2	2	1/8	1/8	1		1	55	20
3/2	0.5	1	1	3/8	3/8	8/4	4	2	1/8	1/8	1		1	55	52
3/2	0.25	1	1	3/8	3/8	8/4	1	2	1/16	1/16	1		4	64	4
3/2	0.25	1	1	3/8	3/8	8/4	3	2	1/16	1/16	1		4	64	36
7/4	0.25	1	1	7/16	7/16	8/4	1	2	1/16	1/16	1		2	62	5
7/4	0.25	1	1	7/16	7/16	8/4	3	2	1/16	1/16	1		2	62	37
2	0.5	1	1	1/2	1/2	8/4	2	2	1/8	1/8	1		3	57	21
2	0.5	1	1	1/2	1/2	8/4	4	2	1/8	1/8	1		3	57	53
2	0.5	1	1	1/2	1/2	8/4	1	2	1/8	1/8	1		0	60	6
2	0.5	1	1	1/2	1/2	8/4	3	2	1/8	1/8	1		0	60	38
5/2	0.5	1	1	5/8	5/8	8/4	2	2	1/8	1/8	1		5	59	22
5/2	0.5	1	1	5/8	5/8	8/4	4	2	1/8	1/8	1		5	59	54
5/2	0.5	1	1	5/8	5/8	8/4	1	2	1/8	1/8	1		2	62	7
5/2	0.5	1	1	5/8	5/8	8/4	3	2	1/8	1/8	1		2	62	39
