quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
113/2	0.5	15	15	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	186
57	0.5	15	15	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	187
57	2.0	15	15	1/4	1/4	4/4	1	2	1/2	1/2	1		1	67	183
115/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	188
58	0.5	15	15	1/2	1/2	4/4	2	1	1/8	1/8	1		7	61	189
58	2.0	15	15	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	181
117/2	0.5	15	15	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	190
59	1.0	15	15	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	191
59	1.0	15	15	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	184
60	2.0	16	16	0	0	4/4	1	2	1/2	1/2	1		1	67	193
60	2.0	16	16	0	0	4/4	1	1	1/2	1/2	1		5	71	192
121/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	195
61	0.5	16	16	1/4	1/4	4/4	2	1	1/8	1/8	1		4	52	196
123/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	197
62	1.0	16	16	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	201
62	0.5	16	16	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	198
62	2.0	16	16	1/2	1/2	4/4	1	2	1/2	1/2	1		4	64	194
125/2	0.5	16	16	5/8	5/8	4/4	2	1	1/8	1/8	1		4	52	199
63	0.5	16	16	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	202
63	1.0	16	16	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	200
127/2	0.5	16	16	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	203
64	1.5	17	17	0	0	4/4	2	2	3/8	1/4	3/2		0	48	214
64	1.0	17	17	0	0	4/4	2	1	1/4	1/4	1		1	55	211
64	2.0	17	17	0	0	4/4	1	2	1/2	1/2	1		4	64	210
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8	1/8	1		1	67	204
65	2.0	17	17	1/4	1/4	4/4	2	1	1/2	1/2	1		0	60	212
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8	1/8	1		4	64	205
131/2	0.5	17	17	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	215
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65	206
66	0.5	17	17	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	216
66	0.5	17	17	1/2	1/2	4/4	1	1	1/8	1/8	1		1	67	207
133/2	0.5	17	17	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	217
133/2	0.5	17	17	5/8	5/8	4/4	1	1	1/8	1/8	1		4	64	208
67	0.5	17	17	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	218
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	213
67	1.0	17	17	3/4	3/4	4/4	1	1	1/4	1/4	1	1	3	69	209
135/2	0.25	17	17	7/8	7/8	4/4	2	2	1/16	1/16	1		4	52	219
271/4	0.25	17	17	15/16	15/16	4/4	2	2	1/16	1/16	1		-1	53	220
68	0.5	18	18	0	0	4/4	2	2	1/8	1/8	1		2	50	232
68	2.0	18	18	0	0	4/4	2	1	1/2	1/2	1		-1	65	228
68	0.5	18	18	0	0	4/4	1	1	1/8	1/8	1	-1	3	69	221
137/2	0.5	18	18	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	233
137/2	0.5	18	18	1/8	1/8	4/4	1	1	1/8	1/8	1		1	67	222
69	0.5	18	18	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	234
69	0.5	18	18	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69	223
139/2	0.5	18	18	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	235
139/2	0.5	18	18	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71	224
70	2.0	18	18	1/2	1/2	4/4	2	2	1/2	1/2	1		3	57	236
70	0.5	18	18	1/2	1/2	4/4	1	1	1/8	1/8	1		7	73	225
141/2	0.5	18	18	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	65	229
141/2	0.5	18	18	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	226
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	230
71	1.0	18	18	3/4	3/4	4/4	1	1	1/4	1/4	1	1	2	74	227
143/2	0.5	18	18	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	231
72	2.0	19	19	0	0	4/4	2	1	1/2	1/2	1		4	64	240
72	1.0	19	19	0	0	4/4	1	1	1/4	1/4	1	-1	2	74	237
145/2	0.5	19	19	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	242
73	0.5	19	19	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	243
73	2.0	19	19	1/4	1/4	4/4	1	1	1/2	1/2	1		0	72	238
147/2	0.5	19	19	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	244
74	0.5	19	19	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	245
74	2.0	19	19	1/2	1/2	4/4	2	1	1/2	1/2	1		2	62	241
149/2	0.5	19	19	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	246
75	1.0	19	19	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	247
75	1.0	19	19	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	239
76	2.0	20	20	0	0	4/4	2	2	1/2	1/2	1		0	48	257
76	1.0	20	20	0	0	4/4	1	2	1/4	1/4	1		0	60	251
76	4.0	20	20	0	0	4/4	2	1	1	1	1		4	64	256
76	2.0	20	20	0	0	4/4	1	1	1/2	1/2	1		0	72	248
77	0.5	20	20	1/4	1/4	4/4	1	2	1/8	1/8	1		0	60	252
155/2	0.5	20	20	3/8	3/8	4/4	1	2	1/8	1/8	1		0	60	253
78	1.5	20	20	1/2	1/2	4/4	1	2	3/8	1/4	3/2		0	60	254
78	1.0	20	20	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	249
157/2	0.5	20	20	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	258
79	0.5	20	20	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	259
79	1.0	20	20	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	250
159/2	0.5	20	20	7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	260
159/2	0.5	20	20	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	255
80	0.5	21	21	0	0	4/4	2	2	1/8	1/8	1		0	48	271
80	0.5	21	21	0	0	4/4	1	2	1/8	1/8	1		4	64	262
80	4.0	21	21	0	0	4/4	1	1	1	1	1		3	69	261
161/2	0.5	21	21	1/8	1/8	4/4	2	2	1/8	1/8	1		3	45	272
161/2	0.5	21	21	1/8	1/8	4/4	1	2	1/8	1/8	1		0	60	263
81	1.5	21	21	1/4	1/4	4/4	2	2	3/8	1/4	3/2		2	50	273
81	0.5	21	21	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	264
163/2	0.25	21	21	3/8	3/8	4/4	1	2	1/16	1/16	1		4	64	265
327/4	0.25	21	21	7/16	7/16	4/4	1	2	1/16	1/16	1		-1	65	266
82	0.5	21	21	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	267
165/2	0.5	21	21	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	274
165/2	0.5	21	21	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	268
83	0.5	21	21	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	275
83	0.5	21	21	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	269
167/2	0.5	21	21	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	276
167/2	0.5	21	21	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	270
84	1.5	22	22	0	0	8/4	2	2	3/8	1/4	3/2		-1	53	304
84	3.0	22	22	0	0	8/4	1	1	3/4	1/2	3/2		3	69	277
169/2	0.5	22	22	1/8	1/8	8/4	2	1	1/8	1/8	1		0	60	293
85	0.5	22	22	1/4	1/4	8/4	2	1	1/8	1/8	1		3	57	294
85	2.0	22	22	1/4	1/4	8/4	1	2	1/2	1/2	1		-1	65	287
171/2	0.5	22	22	3/8	3/8	8/4	2	2	1/8	1/8	1		1	55	305
171/2	0.5	22	22	3/8	3/8	8/4	2	1	1/8	1/8	1		5	59	295
86	1.0	22	22	1/2	1/2	8/4	2	2	1/4	1/4	1		3	57	306
86	0.5	22	22	1/2	1/2	8/4	2	1	1/8	1/8	1		0	60	296
173/2	0.5	22	22	5/8	5/8	8/4	2	1	1/8	1/8	1		3	57	297
87	1.0	22	22	3/4	3/4	8/4	2	2	1/4	1/4	1		-2	58	307
87	2.0	22	22	3/4	3/4	8/4	2	1	1/2	1/2	1		2	62	298
87	0.5	22	22	3/4	3/4	8/4	1	2	1/8	1/8	1		4	64	288
87	1.0	22	22	3/4	3/4	8/4	1	1	1/4	1/4	1		1	67	278
175/2	0.5	22	22	7/8	7/8	8/4	1	2	1/8	1/8	1		2	62	289
88	2.0	22	22	1	1	8/4	2	2	1/2	1/2	1		3	57	308
88	1.5	22	22	1	1	8/4	1	2	3/8	1/4	3/2		4	64	290
88	0.5	22	22	1	1	8/4	1	1	1/8	1/8	1		3	69	279
177/2	0.5	22	22	9/8	9/8	8/4	1	1	1/8	1/8	1		5	71	280
89	1.0	22	22	5/4	5/4	8/4	2	1	1/4	1/4	1		0	60	299
89	0.5	22	22	5/4	5/4	8/4	1	1	1/8	1/8	1		0	72	281
179/2	0.5	22	22	11/8	11/8	8/4	1	2	1/8	1/8	1		6	66	291
179/2	0.5	22	22	11/8	11/8	8/4	1	1	1/8	1/8	1		3	69	282
90	2.0	22	22	3/2	3/2	8/4	2	2	1/2	1/2	1	1	1	55	309
90	0.5	22	22	3/2	3/2	8/4	2	1	1/8	1/8	1		2	62	300
90	2.0	22	22	3/2	3/2	8/4	1	2	1/2	1/2	1	1	1	67	292
90	0.5	22	22	3/2	3/2	8/4	1	1	1/8	1/8	1		5	71	283
181/2	0.5	22	22	13/8	13/8	8/4	2	1	1/8	1/8	1		3	57	301
181/2	0.5	22	22	13/8	13/8	8/4	1	1	1/8	1/8	1		0	72	284
91	0.5	22	22	7/4	7/4	8/4	2	1	1/8	1/8	1		5	59	302
91	0.5	22	22	7/4	7/4	8/4	1	1	1/8	1/8	1		2	74	285
183/2	0.5	22	22	15/8	15/8	8/4	2	1	1/8	1/8	1		0	60	303
183/2	0.5	22	22	15/8	15/8	8/4	1	1	1/8	1/8	1		4	76	286
92	0.5	23	23	0	0	8/4	2	2	1/8	1/8	1	-1	1	55	328
92	2.0	23	23	0	0	8/4	2	1	1/2	1/2	1		2	62	325
92	2.0	23	23	0	0	8/4	1	2	1/2	1/2	1	-1	1	67	318
92	0.5	23	23	0	0	8/4	1	1	1/8	1/8	1		5	71	310
185/2	0.5	23	23	1/8	1/8	8/4	2	2	1/8	1/8	1		-1	53	329
185/2	0.5	23	23	1/8	1/8	8/4	1	1	1/8	1/8	1		1	67	311
93	0.5	23	23	1/4	1/4	8/4	2	2	1/8	1/8	1		4	52	330
93	0.5	23	23	1/4	1/4	8/4	1	1	1/8	1/8	1		3	69	312
187/2	0.5	23	23	3/8	3/8	8/4	2	2	1/8	1/8	1		2	50	331
187/2	0.5	23	23	3/8	3/8	8/4	1	1	1/8	1/8	1		5	71	313
94	0.5	23	23	1/2	1/2	8/4	2	2	1/8	1/8	1		0	48	332
94	2.0	23	23	1/2	1/2	8/4	2	1	1/2	1/2	1		4	64	326
94	0.5	23	23	1/2	1/2	8/4	1	2	1/8	1/8	1		1	67	319
94	3.0	23	23	1/2	1/2	8/4	1	1	3/4	1/2	3/2		0	72	314
189/2	0.5	23	23	5/8	5/8	8/4	2	2	1/8	1/8	1		5	47	333
189/2	0.5	23	23	5/8	5/8	8/4	1	2	1/8	1/8	1		4	64	320
95	0.5	23	23	3/4	3/4	8/4	2	2	1/8	1/8	1		3	45	334
