mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/2	1	1	1	1	1		3	69	A4	4	0
1	1	2	3.0	1/2	1/2	4/2	2	1	3/4	1/2	3/2		3	57	A3	3	5
1	1	4	4.0	1	1	4/2	1	1	1	1	1		-2	70	Bb4	4	1
1	1	5	0.5	5/4	5/4	4/2	2	1	1/8	1/8	1		1	55	G3	3	6
1	1	5	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	2
1	1	11/2	0.5	11/8	11/8	4/2	2	1	1/8	1/8	1		-1	53	F3	3	7
1	1	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	8
1	1	6	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		2	62	D4	4	3
1	1	7	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	4
2	2	8	1.0	0	0	4/2	2	1	1/4	1/4	1		2	62	D4	4	17
2	2	8	1.0	0	0	4/2	1	2	1/4	1/4	1		-1	65	F4	4	11
2	2	8	4.0	0	0	4/2	1	1	1	1	1		3	69	A4	4	9
2	2	9	0.5	1/4	1/4	4/2	2	1	1/8	1/8	1		0	60	C4	4	18
2	2	9	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	12
2	2	19/2	0.5	3/8	3/8	4/2	2	1	1/8	1/8	1		5	59	B3	3	19
2	2	10	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		3	57	A3	3	20
2	2	10	3.0	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-1	65	F4	4	13
2	2	11	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		5	59	B3	3	21
2	2	12	1.0	1	1	4/2	2	1	1/4	1/4	1		0	60	C4	4	22
2	2	12	4.0	1	1	4/2	1	1	1	1	1		1	67	G4	4	10
2	2	13	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	23
2	2	13	0.5	5/4	5/4	4/2	1	2	1/8	1/8	1		4	64	E4	4	14
2	2	27/2	0.5	11/8	11/8	4/2	1	2	1/8	1/8	1		2	62	D4	4	15
2	2	14	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	24
2	2	14	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		4	64	E4	4	16
3	3	16	2.0	0	0	4/2	2	1	1/2	1/2	1		-1	53	F3	3	32
3	3	16	1.0	0	0	4/2	1	2	1/4	1/4	1		-1	65	F4	4	27
3	3	16	4.0	0	0	4/2	1	1	1	1	1		3	69	A4	4	25
3	3	17	0.5	1/4	1/4	4/2	1	2	1/8	1/8	1		4	64	E4	4	28
3	3	35/2	0.5	3/8	3/8	4/2	1	2	1/8	1/8	1		2	62	D4	4	29
3	3	18	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	45	A2	2	37
3	3	18	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		7	61	C#4	4	30
3	3	19	2.0	3/4	3/4	4/2	2	1	1/2	1/2	1		3	57	A3	3	33
3	3	20	4.0	1	1	4/2	2	2	1	1	1		-2	46	Bb2	2	38
3	3	20	4.0	1	1	4/2	1	1	1	1	1		2	62	D4	4	26
3	3	21	0.5	5/4	5/4	4/2	2	1	1/8	1/8	1		1	55	G3	3	34
3	3	43/2	0.5	11/8	11/8	4/2	2	1	1/8	1/8	1		-1	53	F3	3	35
3	3	22	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	36
3	3	22	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	2	62	D4	4	31
4	4	24	2.0	0	0	4/2	2	2	1/2	1/2	1		3	45	A2	2	49
4	4	24	4.0	0	0	4/2	2	1	1	1	1		3	57	A3	3	48
4	4	24	1.0	0	0	4/2	1	2	1/4	1/4	1	-1	2	62	D4	4	41
4	4	24	4.0	0	0	4/2	1	1	1	1	1		-1	65	F4	4	39
4	4	25	0.5	1/4	1/4	4/2	1	2	1/8	1/8	1		0	60	C4	4	42
4	4	51/2	0.5	3/8	3/8	4/2	1	2	1/8	1/8	1		5	59	B3	3	43
4	4	26	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	A3	3	50
4	4	26	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	44
4	4	28	2.0	1	1	4/2	2	2	1/2	1/2	1		-2	58	Bb3	3	51
4	4	28	4.0	1	1	4/2	1	1	1	1	1		1	67	G4	4	40
4	4	29	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	45
4	4	30	1.0	3/2	3/2	4/2	2	2	1/4	1/4	1		3	57	A3	3	52
4	4	30	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		2	62	D4	4	46
