mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/4	3	2	1	1	1		3	45	A2	2	8
1	1	0	4.0	0	0	4/4	5	2	1	1	1		3	45	A2	2	17
1	1	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	69	A4	4	0
1	1	1/2	0.5	1/8	1/8	4/4	4	1	1/8	1/8	1		3	69	A4	4	9
1	1	1	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	1
1	1	1	0.5	1/4	1/4	4/4	4	1	1/8	1/8	1		4	64	E4	4	10
1	1	3/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	2
1	1	3/2	0.25	3/8	3/8	4/4	4	1	1/16	1/16	1		0	60	C4	4	11
1	1	7/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	3
1	1	7/4	0.25	7/16	7/16	4/4	4	1	1/16	1/16	1		2	62	D4	4	12
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	4	64	E4	4	4
1	1	2	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1	1	4	64	E4	4	13
1	1	5/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	59	B3	3	5
1	1	5/2	0.5	5/8	5/8	4/4	4	2	1/8	1/8	1		5	59	B3	3	14
1	1	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1	1	0	60	C4	4	6
1	1	3	1.0	3/4	3/4	4/4	4	2	1/4	1/4	1	1	0	60	C4	4	15
1	1	7/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		8	56	G#3	3	7
1	1	7/2	0.5	7/8	7/8	4/4	5	1	1/8	1/8	1		8	56	G#3	3	16
2	2	4	2.0	0	0	4/4	3	1	1/2	1/2	1		3	57	A3	3	25
2	2	4	2.0	0	0	4/4	5	1	1/2	1/2	1		3	57	A3	3	38
2	2	4	2.0	0	0	4/4	2	2	1/2	1/2	1	-1	0	60	C4	4	23
2	2	4	2.0	0	0	4/4	4	2	1/2	1/2	1	-1	0	60	C4	4	36
2	2	4	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	4	64	E4	4	18
2	2	4	2.0	0	0	4/4	4	1	1/2	1/2	1	-1	4	64	E4	4	31
2	2	9/2	0.5	1/8	1/8	4/4	3	2	1/8	1/8	1		4	52	E3	3	27
2	2	9/2	0.5	1/8	1/8	4/4	5	2	1/8	1/8	1		4	52	E3	3	40
2	2	5	0.5	1/4	1/4	4/4	3	2	1/8	1/8	1		-1	53	F3	3	28
2	2	5	0.5	1/4	1/4	4/4	5	2	1/8	1/8	1		-1	53	F3	3	41
2	2	11/2	0.5	3/8	3/8	4/4	3	2	1/8	1/8	1		2	50	D3	3	29
2	2	11/2	0.5	3/8	3/8	4/4	5	2	1/8	1/8	1		2	50	D3	3	42
2	2	6	2.0	1/2	1/2	4/4	3	2	1/2	1/2	1		4	52	E3	3	30
2	2	6	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		4	52	E3	3	43
2	2	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		8	56	G#3	3	26
2	2	6	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		8	56	G#3	3	39
2	2	6	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		5	59	B3	3	24
2	2	6	2.0	1/2	1/2	4/4	4	2	1/2	1/2	1		5	59	B3	3	37
2	2	13/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	76	E5	5	19
2	2	13/2	0.5	5/8	5/8	4/4	4	1	1/8	1/8	1		4	76	E5	5	32
2	2	7	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	71	B4	4	20
2	2	7	0.5	3/4	3/4	4/4	4	1	1/8	1/8	1		5	71	B4	4	33
2	2	15/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		8	68	G#4	4	21
2	2	15/2	0.25	7/8	7/8	4/4	4	1	1/16	1/16	1		8	68	G#4	4	34
