mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	6.0	0	0	4/2	2	2	3/2	1	3/2		2	50	D3	3	17
1	1	0	2.0	0	0	4/2	2	1	1/2	1/2	1		-1	65	F4	4	11
1	1	0	2.0	0	0	4/2	1	2	1/2	1/2	1		3	69	A4	4	6
1	1	0	2.0	0	0	4/2	1	1	1/2	1/2	1		2	74	D5	5	0
1	1	2	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		2	62	D4	4	12
1	1	2	1.5	1/2	1/2	4/2	1	2	3/8	1/4	3/2		-1	65	F4	4	7
1	1	2	1.0	1/2	1/2	4/2	1	1	1/4	1/4	1		-2	70	Bb4	4	1
1	1	3	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		0	60	C4	4	13
1	1	3	2.0	3/4	3/4	4/2	1	1	1/2	1/2	1		3	69	A4	4	2
1	1	7/2	0.5	7/8	7/8	4/2	1	2	1/8	1/8	1		4	64	E4	4	8
1	1	4	3.0	1	1	4/2	2	1	3/4	1/2	3/2		-2	58	Bb3	3	14
1	1	4	2.0	1	1	4/2	1	2	1/2	1/2	1		2	62	D4	4	9
1	1	5	0.5	5/4	5/4	4/2	1	1	1/8	1/8	1		1	67	G4	4	3
1	1	11/2	0.5	11/8	11/8	4/2	1	1	1/8	1/8	1		-1	65	F4	4	4
1	1	6	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		4	52	E3	3	18
1	1	6	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	0	60	C4	4	10
1	1	6	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	1	67	G4	4	5
1	1	7	0.5	7/4	7/4	4/2	2	1	1/8	1/8	1		3	57	A3	3	15
1	1	15/2	0.5	15/8	15/8	4/2	2	1	1/8	1/8	1		1	55	G3	3	16
2	2	8	2.0	0	0	4/2	2	2	1/2	1/2	1		-1	53	F3	3	36
2	2	8	3.5	0	0	4/2	2	1	7/8	1/2	7/4		3	57	A3	3	29
2	2	8	1.0	0	0	4/2	1	2	1/4	1/4	1	-1	0	60	C4	4	25
2	2	8	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	1	67	G4	4	19
2	2	9	2.0	1/4	1/4	4/2	1	2	1/2	1/2	1		2	62	D4	4	26
2	2	9	2.0	1/4	1/4	4/2	1	1	1/2	1/2	1		-1	65	F4	4	20
2	2	10	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	45	A2	2	37
2	2	11	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		7	61	C#4	4	27
2	2	11	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		4	64	E4	4	21
2	2	23/2	0.5	7/8	7/8	4/2	2	1	1/8	1/8	1		1	55	G3	3	30
2	2	12	4.0	1	1	4/2	2	2	1	1	1		-2	46	Bb2	2	38
2	2	12	0.5	1	1	4/2	2	1	1/8	1/8	1		-1	53	F3	3	31
2	2	12	4.0	1	1	4/2	1	2	1	1	1		2	62	D4	4	28
2	2	25/2	0.5	9/8	9/8	4/2	2	1	1/8	1/8	1		2	50	D3	3	32
2	2	13	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	33
2	2	13	1.5	5/4	5/4	4/2	1	1	3/8	1/4	3/2		-2	70	Bb4	4	22
2	2	14	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	53	F3	3	34
2	2	29/2	0.5	13/8	13/8	4/2	1	1	1/8	1/8	1		3	69	A4	4	23
2	2	15	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1	1	-2	58	Bb3	3	35
2	2	15	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1	1	1	67	G4	4	24
3	3	16	2.0	0	0	4/2	2	2	1/2	1/2	1		0	48	C3	3	57
3	3	16	1.0	0	0	4/2	2	1	1/4	1/4	1	-1	-2	58	Bb3	3	51
3	3	16	1.0	0	0	4/2	1	2	1/4	1/4	1		4	64	E4	4	45
3	3	16	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	1	67	G4	4	39
3	3	17	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		3	57	A3	3	52
3	3	17	2.0	1/4	1/4	4/2	1	2	1/2	1/2	1		-1	65	F4	4	46
3	3	17	0.5	1/4	1/4	4/2	1	1	1/8	1/8	1		3	69	A4	4	40
3	3	35/2	0.5	3/8	3/8	4/2	1	1	1/8	1/8	1		5	71	B4	4	41
3	3	18	3.0	1/2	1/2	4/2	2	2	3/4	1/2	3/2		0	48	C3	3	58
3	3	18	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	53
3	3	18	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	42
3	3	19	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	47
3	3	20	1.0	1	1	4/2	2	1	1/4	1/4	1		3	57	A3	3	54
3	3	20	1.0	1	1	4/2	1	2	1/4	1/4	1		6	66	F#4	4	48
3	3	20	3.0	1	1	4/2	1	1	3/4	1/2	3/2		2	74	D5	5	43
3	3	21	1.0	5/4	5/4	4/2	2	2	1/4	1/4	1		5	47	B2	2	59
3	3	21	2.0	5/4	5/4	4/2	2	1	1/2	1/2	1		5	59	B3	3	55
3	3	21	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		1	67	G4	4	49
3	3	22	1.5	3/2	3/2	4/2	2	2	3/8	1/4	3/2		7	49	C#3	3	60
3	3	22	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	4	64	E4	4	50
3	3	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1	1	3	57	A3	3	56
3	3	23	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		7	73	C#5	5	44
3	3	47/2	0.5	15/8	15/8	4/2	2	2	1/8	1/8	1		2	50	D3	3	61
4	4	24	8.0	0	0	4/2	2	2	2	2	1		4	52	E3	3	81
4	4	24	1.0	0	0	4/2	2	1	1/4	1/4	1	-1	3	57	A3	3	74
4	4	24	4.0	0	0	4/2	1	2	1	1	1	-1	4	64	E4	4	66
4	4	24	1.0	0	0	4/2	1	1	1/4	1/4	1		0	72	C5	5	62
4	4	25	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	75
4	4	25	2.0	1/4	1/4	4/2	1	1	1/2	1/2	1		5	71	B4	4	63
4	4	26	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	76
4	4	27	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	64
4	4	28	2.0	1	1	4/2	2	1	1/2	1/2	1		8	56	G#3	3	77
4	4	28	4.0	1	1	4/2	1	1	1	1	1	1	5	71	B4	4	65
4	4	57/2	0.5	9/8	9/8	4/2	1	2	1/8	1/8	1		5	59	B3	3	67
4	4	29	0.5	5/4	5/4	4/2	1	2	1/8	1/8	1		0	60	C4	4	68
