quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
17	0.5	3	3	1/4	1/4	4/2	5	1	1/8	1/8	1		5	59	54
17	2.0	3	3	1/4	1/4	4/2	2	1	1/2	1/2	1		2	74	30
17	2.0	3	3	1/4	1/4	4/2	4	1	1/2	1/2	1		2	74	44
35/2	0.5	3	3	3/8	3/8	4/2	3	1	1/8	1/8	1		3	57	41
35/2	0.5	3	3	3/8	3/8	4/2	5	1	1/8	1/8	1		3	57	55
18	2.0	3	3	1/2	1/2	4/2	3	1	1/2	1/2	1		5	59	42
18	2.0	3	3	1/2	1/2	4/2	5	1	1/2	1/2	1		5	59	56
18	3.0	3	3	1/2	1/2	4/2	2	2	3/4	1/2	3/2		1	67	35
18	3.0	3	3	1/2	1/2	4/2	4	2	3/4	1/2	3/2		1	67	49
19	1.0	3	3	3/4	3/4	4/2	2	1	1/4	1/4	1		2	74	31
19	1.0	3	3	3/4	3/4	4/2	4	1	1/4	1/4	1		2	74	45
20	4.0	3	3	1	1	4/2	3	1	1	1	1		0	60	43
20	4.0	3	3	1	1	4/2	5	1	1	1	1		0	60	57
20	2.0	3	3	1	1	4/2	2	1	1/2	1/2	1		4	76	32
20	2.0	3	3	1	1	4/2	4	1	1/2	1/2	1		4	76	46
21	1.0	3	3	5/4	5/4	4/2	2	2	1/4	1/4	1		4	64	36
21	1.0	3	3	5/4	5/4	4/2	4	2	1/4	1/4	1		4	64	50
22	1.0	3	3	3/2	3/2	4/2	2	2	1/4	1/4	1		3	69	37
22	1.0	3	3	3/2	3/2	4/2	4	2	1/4	1/4	1		3	69	51
22	2.0	3	3	3/2	3/2	4/2	2	1	1/2	1/2	1		4	76	33
22	2.0	3	3	3/2	3/2	4/2	4	1	1/2	1/2	1		4	76	47
23	1.0	3	3	7/4	7/4	4/2	2	2	1/4	1/4	1	1	1	67	38
23	1.0	3	3	7/4	7/4	4/2	4	2	1/4	1/4	1	1	1	67	52
24	2.0	4	4	0	0	4/2	3	1	1/2	1/2	1		2	62	72
24	2.0	4	4	0	0	4/2	5	1	1/2	1/2	1		2	62	95
24	1.0	4	4	0	0	4/2	2	2	1/4	1/4	1	-1	1	67	65
24	1.0	4	4	0	0	4/2	4	2	1/4	1/4	1	-1	1	67	88
24	1.5	4	4	0	0	4/2	2	1	3/8	1/4	3/2		2	74	58
24	1.5	4	4	0	0	4/2	4	1	3/8	1/4	3/2		2	74	81
25	1.0	4	4	1/4	1/4	4/2	2	2	1/4	1/4	1		6	66	66
25	1.0	4	4	1/4	1/4	4/2	4	2	1/4	1/4	1		6	66	89
51/2	0.5	4	4	3/8	3/8	4/2	2	1	1/8	1/8	1		0	72	59
51/2	0.5	4	4	3/8	3/8	4/2	4	1	1/8	1/8	1		0	72	82
26	1.0	4	4	1/2	1/2	4/2	3	1	1/4	1/4	1		1	55	73
26	1.0	4	4	1/2	1/2	4/2	5	1	1/4	1/4	1		1	55	96
26	2.0	4	4	1/2	1/2	4/2	2	2	1/2	1/2	1		1	67	67
26	2.0	4	4	1/2	1/2	4/2	4	2	1/2	1/2	1		1	67	90
26	2.0	4	4	1/2	1/2	4/2	2	1	1/2	1/2	1		5	71	60
26	2.0	4	4	1/2	1/2	4/2	4	1	1/2	1/2	1		5	71	83
27	1.0	4	4	3/4	3/4	4/2	3	1	1/4	1/4	1		3	57	74
27	1.0	4	4	3/4	3/4	4/2	5	1	1/4	1/4	1		3	57	97
28	1.0	4	4	1	1	4/2	3	2	1/4	1/4	1		1	55	77
28	1.0	4	4	1	1	4/2	5	2	1/4	1/4	1		1	55	100
28	2.0	4	4	1	1	4/2	3	1	1/2	1/2	1		5	59	75
28	2.0	4	4	1	1	4/2	5	1	1/2	1/2	1		5	59	98
28	1.0	4	4	1	1	4/2	2	2	1/4	1/4	1		2	62	68
28	1.0	4	4	1	1	4/2	4	2	1/4	1/4	1		2	62	91
29	1.0	4	4	5/4	5/4	4/2	3	2	1/4	1/4	1		1	55	78
29	1.0	4	4	5/4	5/4	4/2	5	2	1/4	1/4	1		1	55	101
29	1.0	4	4	5/4	5/4	4/2	2	2	1/4	1/4	1		4	64	69
29	1.0	4	4	5/4	5/4	4/2	4	2	1/4	1/4	1		4	64	92
29	1.0	4	4	5/4	5/4	4/2	2	1	1/4	1/4	1		1	67	61
29	1.0	4	4	5/4	5/4	4/2	4	1	1/4	1/4	1		1	67	84
30	1.0	4	4	3/2	3/2	4/2	3	2	1/4	1/4	1		-1	53	79
30	1.0	4	4	3/2	3/2	4/2	5	2	1/4	1/4	1		-1	53	102
30	2.0	4	4	3/2	3/2	4/2	3	1	1/2	1/2	1		0	60	76
30	2.0	4	4	3/2	3/2	4/2	5	1	1/2	1/2	1		0	60	99
30	1.0	4	4	3/2	3/2	4/2	2	2	1/4	1/4	1		-1	65	70
30	1.0	4	4	3/2	3/2	4/2	4	2	1/4	1/4	1		-1	65	93
30	0.5	4	4	3/2	3/2	4/2	2	1	1/8	1/8	1		3	69	62
30	0.5	4	4	3/2	3/2	4/2	4	1	1/8	1/8	1		3	69	85
61/2	0.5	4	4	13/8	13/8	4/2	2	1	1/8	1/8	1		5	71	63
61/2	0.5	4	4	13/8	13/8	4/2	4	1	1/8	1/8	1		5	71	86
31	1.0	4	4	7/4	7/4	4/2	3	2	1/4	1/4	1		4	52	80
31	1.0	4	4	7/4	7/4	4/2	5	2	1/4	1/4	1		4	52	103
31	1.0	4	4	7/4	7/4	4/2	2	2	1/4	1/4	1		1	67	71
31	1.0	4	4	7/4	7/4	4/2	4	2	1/4	1/4	1		1	67	94
31	1.0	4	4	7/4	7/4	4/2	2	1	1/4	1/4	1	1	0	72	64
31	1.0	4	4	7/4	7/4	4/2	4	1	1/4	1/4	1	1	0	72	87
32	1.5	5	5	0	0	4/2	3	2	3/8	1/4	3/2		2	50	117
32	1.5	5	5	0	0	4/2	5	2	3/8	1/4	3/2		2	50	135
32	2.0	5	5	0	0	4/2	3	1	1/2	1/2	1		-1	53	115
32	2.0	5	5	0	0	4/2	5	1	1/2	1/2	1		-1	53	133
32	1.0	5	5	0	0	4/2	2	2	1/4	1/4	1		3	69	108
32	1.0	5	5	0	0	4/2	4	2	1/4	1/4	1		3	69	126
32	1.0	5	5	0	0	4/2	2	1	1/4	1/4	1	-1	0	72	104
32	1.0	5	5	0	0	4/2	4	1	1/4	1/4	1	-1	0	72	122
33	0.5	5	5	1/4	1/4	4/2	2	2	1/8	1/8	1		1	67	109
33	0.5	5	5	1/4	1/4	4/2	4	2	1/8	1/8	1		1	67	127
33	1.0	5	5	1/4	1/4	4/2	2	1	1/4	1/4	1		5	71	105
33	1.0	5	5	1/4	1/4	4/2	4	1	1/4	1/4	1		5	71	123
67/2	0.5	5	5	3/8	3/8	4/2	3	2	1/8	1/8	1		2	50	118
67/2	0.5	5	5	3/8	3/8	4/2	5	2	1/8	1/8	1		2	50	136
67/2	0.5	5	5	3/8	3/8	4/2	2	2	1/8	1/8	1		-1	65	110
67/2	0.5	5	5	3/8	3/8	4/2	4	2	1/8	1/8	1		-1	65	128
34	2.0	5	5	1/2	1/2	4/2	3	2	1/2	1/2	1		0	48	119
34	2.0	5	5	1/2	1/2	4/2	5	2	1/2	1/2	1		0	48	137
34	2.0	5	5	1/2	1/2	4/2	3	1	1/2	1/2	1		1	55	116
34	2.0	5	5	1/2	1/2	4/2	5	1	1/2	1/2	1		1	55	134
34	2.0	5	5	1/2	1/2	4/2	2	2	1/2	1/2	1		4	64	111
34	2.0	5	5	1/2	1/2	4/2	4	2	1/2	1/2	1		4	64	129
34	2.0	5	5	1/2	1/2	4/2	2	1	1/2	1/2	1		0	72	106
34	2.0	5	5	1/2	1/2	4/2	4	1	1/2	1/2	1		0	72	124
36	2.0	5	5	1	1	4/2	2	2	1/2	1/2	1		2	62	112
36	2.0	5	5	1	1	4/2	4	2	1/2	1/2	1		2	62	130
36	4.0	5	5	1	1	4/2	2	1	1	1	1		5	71	107
36	4.0	5	5	1	1	4/2	4	1	1	1	1		5	71	125
37	2.0	5	5	5/4	5/4	4/2	3	2	1/2	1/2	1		1	55	120
37	2.0	5	5	5/4	5/4	4/2	5	2	1/2	1/2	1		1	55	138
38	1.0	5	5	3/2	3/2	4/2	2	2	1/4	1/4	1		2	62	113
38	1.0	5	5	3/2	3/2	4/2	4	2	1/4	1/4	1		2	62	131
39	1.0	5	5	7/4	7/4	4/2	3	2	1/4	1/4	1		1	55	121
39	1.0	5	5	7/4	7/4	4/2	5	2	1/4	1/4	1		1	55	139
39	1.0	5	5	7/4	7/4	4/2	2	2	1/4	1/4	1	1	4	64	114
39	1.0	5	5	7/4	7/4	4/2	4	2	1/4	1/4	1	1	4	64	132
40	2.0	6	6	0	0	4/2	3	2	1/2	1/2	1		3	57	147
40	2.0	6	6	0	0	4/2	5	2	1/2	1/2	1		3	57	159
40	1.0	6	6	0	0	4/2	2	2	1/4	1/4	1	-1	4	64	142
40	1.0	6	6	0	0	4/2	4	2	1/4	1/4	1	-1	4	64	154
41	1.0	6	6	1/4	1/4	4/2	2	2	1/4	1/4	1		2	62	143
41	1.0	6	6	1/4	1/4	4/2	4	2	1/4	1/4	1		2	62	155
42	2.0	6	6	1/2	1/2	4/2	3	2	1/2	1/2	1		3	57	148
42	2.0	6	6	1/2	1/2	4/2	5	2	1/2	1/2	1		3	57	160
42	2.0	6	6	1/2	1/2	4/2	2	2	1/2	1/2	1		0	60	144
42	2.0	6	6	1/2	1/2	4/2	4	2	1/2	1/2	1		0	60	156
44	1.5	6	6	1	1	4/2	3	2	3/8	1/4	3/2		1	55	149
44	1.5	6	6	1	1	4/2	5	2	3/8	1/4	3/2		1	55	161
44	3.0	6	6	1	1	4/2	2	2	3/4	1/2	3/2		5	59	145
44	3.0	6	6	1	1	4/2	4	2	3/4	1/2	3/2		5	59	157
45	2.0	6	6	5/4	5/4	4/2	2	1	1/2	1/2	1		1	67	140
45	2.0	6	6	5/4	5/4	4/2	4	1	1/2	1/2	1		1	67	152
91/2	0.5	6	6	11/8	11/8	4/2	3	2	1/8	1/8	1		-1	53	150
91/2	0.5	6	6	11/8	11/8	4/2	5	2	1/8	1/8	1		-1	53	162
46	2.0	6	6	3/2	3/2	4/2	3	2	1/2	1/2	1		4	52	151
46	2.0	6	6	3/2	3/2	4/2	5	2	1/2	1/2	1		4	52	163
47	1.0	6	6	7/4	7/4	4/2	2	2	1/4	1/4	1		7	61	146
47	1.0	6	6	7/4	7/4	4/2	4	2	1/4	1/4	1		7	61	158
47	1.0	6	6	7/4	7/4	4/2	2	1	1/4	1/4	1		1	67	141
47	1.0	6	6	7/4	7/4	4/2	4	1	1/4	1/4	1		1	67	153
48	1.0	7	7	0	0	4/2	3	1	1/4	1/4	1		2	62	171
48	1.0	7	7	0	0	4/2	5	1	1/4	1/4	1		2	62	192
48	2.0	7	7	0	0	4/2	2	2	1/2	1/2	1		2	62	170
48	2.0	7	7	0	0	4/2	4	2	1/2	1/2	1		2	62	191
48	2.0	7	7	0	0	4/2	2	1	1/2	1/2	1		-1	65	164
48	2.0	7	7	0	0	4/2	4	1	1/2	1/2	1		-1	65	185
49	1.0	7	7	1/4	1/4	4/2	3	2	1/4	1/4	1		2	50	178
49	1.0	7	7	1/4	1/4	4/2	5	2	1/4	1/4	1		2	50	199
49	1.0	7	7	1/4	1/4	4/2	3	1	1/4	1/4	1		2	62	172
49	1.0	7	7	1/4	1/4	4/2	5	1	1/4	1/4	1		2	62	193
50	0.5	7	7	1/2	1/2	4/2	3	2	1/8	1/8	1		4	52	179
50	0.5	7	7	1/2	1/2	4/2	5	2	1/8	1/8	1		4	52	200
50	1.0	7	7	1/2	1/2	4/2	3	1	1/4	1/4	1		0	60	173
50	1.0	7	7	1/2	1/2	4/2	5	1	1/4	1/4	1		0	60	194
50	1.0	7	7	1/2	1/2	4/2	2	1	1/4	1/4	1		4	64	165
50	1.0	7	7	1/2	1/2	4/2	4	1	1/4	1/4	1		4	64	186
101/2	0.5	7	7	5/8	5/8	4/2	3	2	1/8	1/8	1		-1	53	180
101/2	0.5	7	7	5/8	5/8	4/2	5	2	1/8	1/8	1		-1	53	201
51	2.0	7	7	3/4	3/4	4/2	3	2	1/2	1/2	1		1	55	181
51	2.0	7	7	3/4	3/4	4/2	5	2	1/2	1/2	1		1	55	202
51	1.0	7	7	3/4	3/4	4/2	3	1	1/4	1/4	1		5	59	174
51	1.0	7	7	3/4	3/4	4/2	5	1	1/4	1/4	1		5	59	195
51	1.0	7	7	3/4	3/4	4/2	2	1	1/4	1/4	1		2	62	166
51	1.0	7	7	3/4	3/4	4/2	4	1	1/4	1/4	1		2	62	187
52	1.5	7	7	1	1	4/2	3	1	3/8	1/4	3/2		3	57	175
52	1.5	7	7	1	1	4/2	5	1	3/8	1/4	3/2		3	57	196
52	1.0	7	7	1	1	4/2	2	1	1/4	1/4	1		7	61	167
52	1.0	7	7	1	1	4/2	4	1	1/4	1/4	1		7	61	188
53	1.0	7	7	5/4	5/4	4/2	3	2	1/4	1/4	1		6	54	182
53	1.0	7	7	5/4	5/4	4/2	5	2	1/4	1/4	1		6	54	203
53	2.0	7	7	5/4	5/4	4/2	2	1	1/2	1/2	1		2	62	168
53	2.0	7	7	5/4	5/4	4/2	4	1	1/2	1/2	1		2	62	189
107/2	0.5	7	7	11/8	11/8	4/2	3	1	1/8	1/8	1		3	57	176
107/2	0.5	7	7	11/8	11/8	4/2	5	1	1/8	1/8	1		3	57	197
54	1.0	7	7	3/2	3/2	4/2	3	2	1/4	1/4	1		1	55	183
54	1.0	7	7	3/2	3/2	4/2	5	2	1/4	1/4	1		1	55	204
54	2.0	7	7	3/2	3/2	4/2	3	1	1/2	1/2	1		1	55	177
54	2.0	7	7	3/2	3/2	4/2	5	1	1/2	1/2	1		1	55	198
55	1.0	7	7	7/4	7/4	4/2	3	2	1/4	1/4	1		4	52	184
55	1.0	7	7	7/4	7/4	4/2	5	2	1/4	1/4	1		4	52	205
55	1.0	7	7	7/4	7/4	4/2	2	1	1/4	1/4	1		4	64	169
55	1.0	7	7	7/4	7/4	4/2	4	1	1/4	1/4	1		4	64	190
56	1.5	8	8	0	0	4/2	3	2	3/8	1/4	3/2		2	50	221
56	1.5	8	8	0	0	4/2	5	2	3/8	1/4	3/2		2	50	243
56	2.0	8	8	0	0	4/2	3	1	1/2	1/2	1		3	57	217
56	2.0	8	8	0	0	4/2	5	1	1/2	1/2	1		3	57	239
56	0.5	8	8	0	0	4/2	2	1	1/8	1/8	1		6	66	206
56	0.5	8	8	0	0	4/2	4	1	1/8	1/8	1		6	66	228
113/2	0.5	8	8	1/8	1/8	4/2	2	1	1/8	1/8	1		1	67	207
113/2	0.5	8	8	1/8	1/8	4/2	4	1	1/8	1/8	1		1	67	229
57	2.0	8	8	1/4	1/4	4/2	2	2	1/2	1/2	1		2	62	213
57	2.0	8	8	1/4	1/4	4/2	4	2	1/2	1/2	1		2	62	235
57	2.0	8	8	1/4	1/4	4/2	2	1	1/2	1/2	1		3	69	208
57	2.0	8	8	1/4	1/4	4/2	4	1	1/2	1/2	1		3	69	230
115/2	0.5	8	8	3/8	3/8	4/2	3	2	1/8	1/8	1		0	48	222
115/2	0.5	8	8	3/8	3/8	4/2	5	2	1/8	1/8	1		0	48	244
58	2.0	8	8	1/2	1/2	4/2	3	2	1/2	1/2	1		5	47	223
58	2.0	8	8	1/2	1/2	4/2	5	2	1/2	1/2	1		5	47	245
58	2.0	8	8	1/2	1/2	4/2	3	1	1/2	1/2	1		5	59	218
58	2.0	8	8	1/2	1/2	4/2	5	1	1/2	1/2	1		5	59	240
59	1.0	8	8	3/4	3/4	4/2	2	2	1/4	1/4	1		2	62	214
59	1.0	8	8	3/4	3/4	4/2	4	2	1/4	1/4	1		2	62	236
59	1.0	8	8	3/4	3/4	4/2	2	1	1/4	1/4	1		8	68	209
59	1.0	8	8	3/4	3/4	4/2	4	1	1/4	1/4	1		8	68	231
60	1.0	8	8	1	1	4/2	3	2	1/4	1/4	1		7	49	224
60	1.0	8	8	1	1	4/2	5	2	1/4	1/4	1		7	49	246
60	2.0	8	8	1	1	4/2	3	1	1/2	1/2	1		3	57	219
60	2.0	8	8	1	1	4/2	5	1	1/2	1/2	1		3	57	241
60	2.0	8	8	1	1	4/2	2	2	1/2	1/2	1		4	64	215
60	2.0	8	8	1	1	4/2	4	2	1/2	1/2	1		4	64	237
60	1.5	8	8	1	1	4/2	2	1	3/8	1/4	3/2		3	69	210
60	1.5	8	8	1	1	4/2	4	1	3/8	1/4	3/2		3	69	232
61	1.0	8	8	5/4	5/4	4/2	3	2	1/4	1/4	1		3	45	225
61	1.0	8	8	5/4	5/4	4/2	5	2	1/4	1/4	1		3	45	247
123/2	0.5	8	8	11/8	11/8	4/2	2	1	1/8	1/8	1		5	71	211
123/2	0.5	8	8	11/8	11/8	4/2	4	1	1/8	1/8	1		5	71	233
62	1.5	8	8	3/2	3/2	4/2	3	2	3/8	1/4	3/2		3	57	226
62	1.5	8	8	3/2	3/2	4/2	5	2	3/8	1/4	3/2		3	57	248
62	2.0	8	8	3/2	3/2	4/2	3	1	1/2	1/2	1	1	3	57	220
62	2.0	8	8	3/2	3/2	4/2	5	1	1/2	1/2	1	1	3	57	242
62	2.0	8	8	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	216
62	2.0	8	8	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	238
62	2.0	8	8	3/2	3/2	4/2	2	1	1/2	1/2	1		7	73	212
62	2.0	8	8	3/2	3/2	4/2	4	1	1/2	1/2	1		7	73	234
127/2	0.5	8	8	15/8	15/8	4/2	3	2	1/8	1/8	1		1	55	227
127/2	0.5	8	8	15/8	15/8	4/2	5	2	1/8	1/8	1		1	55	249
64	2.0	9	9	0	0	4/2	3	2	1/2	1/2	1		6	54	266
64	2.0	9	9	0	0	4/2	5	2	1/2	1/2	1		6	54	287
64	2.0	9	9	0	0	4/2	3	1	1/2	1/2	1	-1	3	57	261
64	2.0	9	9	0	0	4/2	5	1	1/2	1/2	1	-1	3	57	282
64	1.5	9	9	0	0	4/2	2	2	3/8	1/4	3/2		2	62	254
64	1.5	9	9	0	0	4/2	4	2	3/8	1/4	3/2		2	62	275
65	2.0	9	9	1/4	1/4	4/2	2	1	1/2	1/2	1		2	74	250
65	2.0	9	9	1/4	1/4	4/2	4	1	1/2	1/2	1		2	74	271
131/2	0.5	9	9	3/8	3/8	4/2	2	2	1/8	1/8	1		0	60	255
131/2	0.5	9	9	3/8	3/8	4/2	4	2	1/8	1/8	1		0	60	276
66	1.0	9	9	1/2	1/2	4/2	3	2	1/4	1/4	1		1	55	267
66	1.0	9	9	1/2	1/2	4/2	5	2	1/4	1/4	1		1	55	288
66	3.0	9	9	1/2	1/2	4/2	3	1	3/4	1/2	3/2		1	55	262
66	3.0	9	9	1/2	1/2	4/2	5	1	3/4	1/2	3/2		1	55	283
66	1.0	9	9	1/2	1/2	4/2	2	2	1/4	1/4	1		5	59	256
66	1.0	9	9	1/2	1/2	4/2	4	2	1/4	1/4	1		5	59	277
67	1.0	9	9	3/4	3/4	4/2	3	2	1/4	1/4	1		1	55	268
67	1.0	9	9	3/4	3/4	4/2	5	2	1/4	1/4	1		1	55	289
67	2.0	9	9	3/4	3/4	4/2	2	2	1/2	1/2	1		1	67	257
67	2.0	9	9	3/4	3/4	4/2	4	2	1/2	1/2	1		1	67	278
67	1.0	9	9	3/4	3/4	4/2	2	1	1/4	1/4	1		2	74	251
67	1.0	9	9	3/4	3/4	4/2	4	1	1/4	1/4	1		2	74	272
68	2.0	9	9	1	1	4/2	3	2	1/2	1/2	1		0	48	269
68	2.0	9	9	1	1	4/2	5	2	1/2	1/2	1		0	48	290
68	2.0	9	9	1	1	4/2	2	1	1/2	1/2	1		4	76	252
68	2.0	9	9	1	1	4/2	4	1	1/2	1/2	1		4	76	273
69	1.0	9	9	5/4	5/4	4/2	3	1	1/4	1/4	1		1	55	263
69	1.0	9	9	5/4	5/4	4/2	5	1	1/4	1/4	1		1	55	284
69	1.0	9	9	5/4	5/4	4/2	2	2	1/4	1/4	1		1	67	258
69	1.0	9	9	5/4	5/4	4/2	4	2	1/4	1/4	1		1	67	279
70	2.0	9	9	3/2	3/2	4/2	3	2	1/2	1/2	1		0	48	270
70	2.0	9	9	3/2	3/2	4/2	5	2	1/2	1/2	1		0	48	291
70	1.0	9	9	3/2	3/2	4/2	3	1	1/4	1/4	1		0	60	264
70	1.0	9	9	3/2	3/2	4/2	5	1	1/4	1/4	1		0	60	285
70	1.0	9	9	3/2	3/2	4/2	2	2	1/4	1/4	1		3	69	259
70	1.0	9	9	3/2	3/2	4/2	4	2	1/4	1/4	1		3	69	280
70	2.0	9	9	3/2	3/2	4/2	2	1	1/2	1/2	1		4	76	253
70	2.0	9	9	3/2	3/2	4/2	4	1	1/2	1/2	1		4	76	274
71	1.0	9	9	7/4	7/4	4/2	3	1	1/4	1/4	1		5	59	265
71	1.0	9	9	7/4	7/4	4/2	5	1	1/4	1/4	1		5	59	286
71	1.0	9	9	7/4	7/4	4/2	2	2	1/4	1/4	1	1	1	67	260
71	1.0	9	9	7/4	7/4	4/2	4	2	1/4	1/4	1	1	1	67	281
72	2.0	10	10	0	0	4/2	3	2	1/2	1/2	1		2	50	308
72	2.0	10	10	0	0	4/2	5	2	1/2	1/2	1		2	50	329
72	2.0	10	10	0	0	4/2	3	1	1/2	1/2	1		3	57	306
72	2.0	10	10	0	0	4/2	5	1	1/2	1/2	1		3	57	327
72	1.0	10	10	0	0	4/2	2	2	1/4	1/4	1	-1	1	67	299
72	1.0	10	10	0	0	4/2	4	2	1/4	1/4	1	-1	1	67	320
72	1.5	10	10	0	0	4/2	2	1	3/8	1/4	3/2		2	74	292
72	1.5	10	10	0	0	4/2	4	1	3/8	1/4	3/2		2	74	313
73	1.0	10	10	1/4	1/4	4/2	2	2	1/4	1/4	1		6	66	300
73	1.0	10	10	1/4	1/4	4/2	4	2	1/4	1/4	1		6	66	321
147/2	0.5	10	10	3/8	3/8	4/2	2	1	1/8	1/8	1		0	72	293
147/2	0.5	10	10	3/8	3/8	4/2	4	1	1/8	1/8	1		0	72	314
74	2.0	10	10	1/2	1/2	4/2	3	2	1/2	1/2	1		1	43	309
74	2.0	10	10	1/2	1/2	4/2	5	2	1/2	1/2	1		1	43	330
74	4.0	10	10	1/2	1/2	4/2	3	1	1	1	1		1	55	307
74	4.0	10	10	1/2	1/2	4/2	5	1	1	1	1		1	55	328
74	1.0	10	10	1/2	1/2	4/2	2	2	1/4	1/4	1		1	67	301
74	1.0	10	10	1/2	1/2	4/2	4	2	1/4	1/4	1		1	67	322
74	2.0	10	10	1/2	1/2	4/2	2	1	1/2	1/2	1		5	71	294
74	2.0	10	10	1/2	1/2	4/2	4	1	1/2	1/2	1		5	71	315
75	2.0	10	10	3/4	3/4	4/2	2	2	1/2	1/2	1		2	62	302
75	2.0	10	10	3/4	3/4	4/2	4	2	1/2	1/2	1		2	62	323
76	1.0	10	10	1	1	4/2	3	2	1/4	1/4	1		1	55	310
76	1.0	10	10	1	1	4/2	5	2	1/4	1/4	1		1	55	331
77	1.0	10	10	5/4	5/4	4/2	3	2	1/4	1/4	1		1	55	311
77	1.0	10	10	5/4	5/4	4/2	5	2	1/4	1/4	1		1	55	332
77	1.0	10	10	5/4	5/4	4/2	2	1	1/4	1/4	1		2	62	295
77	1.0	10	10	5/4	5/4	4/2	2	2	1/4	1/4	1		2	62	303
77	1.0	10	10	5/4	5/4	4/2	4	1	1/4	1/4	1		2	62	316
77	1.0	10	10	5/4	5/4	4/2	4	2	1/4	1/4	1		2	62	324
78	2.0	10	10	3/2	3/2	4/2	3	2	1/2	1/2	1		0	48	312
78	2.0	10	10	3/2	3/2	4/2	5	2	1/2	1/2	1		0	48	333
78	1.0	10	10	3/2	3/2	4/2	2	2	1/4	1/4	1		0	60	304
78	1.0	10	10	3/2	3/2	4/2	4	2	1/4	1/4	1		0	60	325
78	0.5	10	10	3/2	3/2	4/2	2	1	1/8	1/8	1		4	64	296
78	0.5	10	10	3/2	3/2	4/2	4	1	1/8	1/8	1		4	64	317
157/2	0.5	10	10	13/8	13/8	4/2	2	1	1/8	1/8	1		-1	65	297
157/2	0.5	10	10	13/8	13/8	4/2	4	1	1/8	1/8	1		-1	65	318
79	1.0	10	10	7/4	7/4	4/2	2	2	1/4	1/4	1		5	59	305
79	1.0	10	10	7/4	7/4	4/2	4	2	1/4	1/4	1		5	59	326
79	1.0	10	10	7/4	7/4	4/2	2	1	1/4	1/4	1	1	1	67	298
79	1.0	10	10	7/4	7/4	4/2	4	1	1/4	1/4	1	1	1	67	319
