quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
20	4.0	3	3	1	1	4/2	1	1	1	1	1		-1	65	24
21	1.0	3	3	5/4	5/4	4/2	2	1	1/4	1/4	1		3	57	31
21	2.0	3	3	5/4	5/4	4/2	1	2	1/2	1/2	1		0	60	27
22	1.0	3	3	3/2	3/2	4/2	2	1	1/4	1/4	1		1	55	32
23	1.0	3	3	7/4	7/4	4/2	2	1	1/4	1/4	1		-1	53	33
23	1.0	3	3	7/4	7/4	4/2	1	2	1/4	1/4	1		5	59	28
24	8.0	4	4	0	0	4/2	2	2	2	2	1		0	48	46
24	2.0	4	4	0	0	4/2	2	1	1/2	1/2	1		1	55	42
24	4.0	4	4	0	0	4/2	1	2	1	1	1		0	60	41
24	2.0	4	4	0	0	4/2	1	1	1/2	1/2	1		4	64	35
26	2.0	4	4	1/2	1/2	4/2	2	1	1/2	1/2	1		4	52	43
27	1.0	4	4	3/4	3/4	4/2	1	1	1/4	1/4	1		1	67	36
28	2.0	4	4	1	1	4/2	2	1	1/2	1/2	1		3	57	44
28	1.0	4	4	1	1	4/2	1	1	1/4	1/4	1		0	60	37
29	1.0	4	4	5/4	5/4	4/2	1	1	1/4	1/4	1		2	62	38
30	2.0	4	4	3/2	3/2	4/2	2	1	1/2	1/2	1		1	55	45
30	1.0	4	4	3/2	3/2	4/2	1	1	1/4	1/4	1		4	64	39
31	1.0	4	4	7/4	7/4	4/2	1	1	1/4	1/4	1		0	60	40
32	8.0	5	5	0	0	4/2	2	2	2	2	1		2	50	59
32	4.0	5	5	0	0	4/2	2	1	1	1	1		-1	53	55
32	1.0	5	5	0	0	4/2	1	1	1/4	1/4	1		-1	65	47
33	1.0	5	5	1/4	1/4	4/2	1	1	1/4	1/4	1		1	67	48
34	2.0	5	5	1/2	1/2	4/2	1	2	1/2	1/2	1		2	62	52
34	1.0	5	5	1/2	1/2	4/2	1	1	1/4	1/4	1		3	69	49
35	1.0	5	5	3/4	3/4	4/2	1	1	1/4	1/4	1		-2	70	50
36	3.0	5	5	1	1	4/2	1	2	3/4	1/2	3/2		-1	65	53
36	4.0	5	5	1	1	4/2	1	1	1	1	1		3	69	51
37	1.0	5	5	5/4	5/4	4/2	2	1	1/4	1/4	1		2	62	56
38	1.0	5	5	3/2	3/2	4/2	2	1	1/4	1/4	1		3	57	57
39	1.0	5	5	7/4	7/4	4/2	2	1	1/4	1/4	1		5	59	58
39	1.0	5	5	7/4	7/4	4/2	1	2	1/4	1/4	1		1	67	54
40	8.0	6	6	0	0	4/2	2	2	2	2	1		3	45	69
40	2.0	6	6	0	0	4/2	2	1	1/2	1/2	1		0	60	65
40	1.0	6	6	0	0	4/2	1	2	1/4	1/4	1		3	69	60
41	1.0	6	6	1/4	1/4	4/2	1	2	1/4	1/4	1		4	64	61
42	2.0	6	6	1/2	1/2	4/2	2	1	1/2	1/2	1		3	57	66
42	2.0	6	6	1/2	1/2	4/2	1	2	1/2	1/2	1		-1	65	62
44	3.0	6	6	1	1	4/2	2	1	3/4	1/2	3/2		0	60	67
44	2.0	6	6	1	1	4/2	1	2	1/2	1/2	1		4	64	63
46	2.0	6	6	3/2	3/2	4/2	1	2	1/2	1/2	1		3	69	64
47	1.0	6	6	7/4	7/4	4/2	2	1	1/4	1/4	1		2	62	68
48	8.0	7	7	0	0	4/2	2	2	2	2	1		0	48	80
48	2.0	7	7	0	0	4/2	2	1	1/2	1/2	1		4	64	76
49	1.0	7	7	1/4	1/4	4/2	1	2	1/4	1/4	1		1	67	70
50	2.0	7	7	1/2	1/2	4/2	2	1	1/2	1/2	1		3	57	77
50	1.0	7	7	1/2	1/2	4/2	1	2	1/4	1/4	1		0	60	71
51	1.0	7	7	3/4	3/4	4/2	1	2	1/4	1/4	1		2	62	72
52	3.0	7	7	1	1	4/2	2	1	3/4	1/2	3/2		1	55	78
52	1.0	7	7	1	1	4/2	1	2	1/4	1/4	1		4	64	73
53	1.0	7	7	5/4	5/4	4/2	1	2	1/4	1/4	1		0	60	74
54	2.0	7	7	3/2	3/2	4/2	1	2	1/2	1/2	1		4	64	75
55	1.0	7	7	7/4	7/4	4/2	2	1	1/4	1/4	1		3	57	79
56	8.0	8	8	0	0	4/2	2	2	2	2	1		2	50	94
56	1.0	8	8	0	0	4/2	2	1	1/4	1/4	1		-2	58	90
56	3.0	8	8	0	0	4/2	1	2	3/4	1/2	3/2		2	62	86
57	0.5	8	8	1/4	1/4	4/2	2	1	1/8	1/8	1		3	57	91
115/2	0.5	8	8	3/8	3/8	4/2	2	1	1/8	1/8	1		1	55	92
58	2.0	8	8	1/2	1/2	4/2	2	1	1/2	1/2	1		-1	53	93
59	1.0	8	8	3/4	3/4	4/2	1	2	1/4	1/4	1		0	60	87
59	1.0	8	8	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	81
60	2.0	8	8	1	1	4/2	1	2	1/2	1/2	1		-2	58	88
60	1.0	8	8	1	1	4/2	1	1	1/4	1/4	1		2	62	82
61	1.0	8	8	5/4	5/4	4/2	1	1	1/4	1/4	1		4	64	83
62	2.0	8	8	3/2	3/2	4/2	1	2	1/2	1/2	1		3	57	89
62	1.0	8	8	3/2	3/2	4/2	1	1	1/4	1/4	1		-1	65	84
63	1.0	8	8	7/4	7/4	4/2	1	1	1/4	1/4	1		2	62	85
64	8.0	9	9	0	0	4/2	2	2	2	2	1		4	52	107
64	1.0	9	9	0	0	4/2	1	2	1/4	1/4	1		1	55	100
64	3.0	9	9	0	0	4/2	1	1	3/4	1/2	3/2		1	67	95
65	1.0	9	9	1/4	1/4	4/2	1	2	1/4	1/4	1		0	60	101
66	1.0	9	9	1/2	1/2	4/2	1	2	1/4	1/4	1		5	59	102
67	1.0	9	9	3/4	3/4	4/2	1	2	1/4	1/4	1		3	57	103
67	1.0	9	9	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	96
68	1.0	9	9	1	1	4/2	1	2	1/4	1/4	1		8	56	104
68	1.0	9	9	1	1	4/2	1	1	1/4	1/4	1		5	71	97
69	1.0	9	9	5/4	5/4	4/2	1	2	1/4	1/4	1		3	57	105
69	2.0	9	9	5/4	5/4	4/2	1	1	1/2	1/2	1		3	69	98
70	2.0	9	9	3/2	3/2	4/2	1	2	1/2	1/2	1		5	59	106
71	1.0	9	9	7/4	7/4	4/2	1	1	1/4	1/4	1		8	68	99
72	8.0	10	10	0	0	4/2	2	2	2	2	1		-1	53	118
72	2.0	10	10	0	0	4/2	1	1	1/2	1/2	1		3	69	108
73	1.0	10	10	1/4	1/4	4/2	1	2	1/4	1/4	1		3	57	112
74	3.0	10	10	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-1	65	113
75	1.0	10	10	3/4	3/4	4/2	1	1	1/4	1/4	1		3	69	109
76	2.0	10	10	1	1	4/2	2	1	1/2	1/2	1		3	57	116
76	3.0	10	10	1	1	4/2	1	1	3/4	1/2	3/2		0	72	110
77	1.0	10	10	5/4	5/4	4/2	1	2	1/4	1/4	1		1	67	114
78	2.0	10	10	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	117
78	2.0	10	10	3/2	3/2	4/2	1	2	1/2	1/2	1	1	3	69	115
79	1.0	10	10	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	111
80	8.0	11	11	0	0	4/2	2	2	2	2	1		4	52	132
80	1.0	11	11	0	0	4/2	2	1	1/4	1/4	1	-1	0	60	126
80	2.0	11	11	0	0	4/2	1	2	1/2	1/2	1	-1	3	69	123
80	2.0	11	11	0	0	4/2	1	1	1/2	1/2	1		4	76	119
81	1.0	11	11	1/4	1/4	4/2	2	1	1/4	1/4	1		2	62	127
82	3.0	11	11	1/2	1/2	4/2	2	1	3/4	1/2	3/2		4	64	128
82	4.0	11	11	1/2	1/2	4/2	1	2	1	1	1		1	67	124
82	2.0	11	11	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	120
84	2.0	11	11	1	1	4/2	1	1	1/2	1/2	1		5	71	121
85	1.0	11	11	5/4	5/4	4/2	2	1	1/4	1/4	1		5	59	129
86	1.0	11	11	3/2	3/2	4/2	2	1	1/4	1/4	1		3	57	130
86	2.0	11	11	3/2	3/2	4/2	1	2	1/2	1/2	1		1	67	125
86	2.0	11	11	3/2	3/2	4/2	1	1	1/2	1/2	1		7	73	122
87	1.0	11	11	7/4	7/4	4/2	2	1	1/4	1/4	1		1	55	131
88	8.0	12	12	0	0	4/2	2	2	2	2	1		2	50	147
88	3.0	12	12	0	0	4/2	2	1	3/4	1/2	3/2		3	57	141
88	4.0	12	12	0	0	4/2	1	2	1	1	1		-1	65	140
88	1.0	12	12	0	0	4/2	1	1	1/4	1/4	1		2	74	133
89	1.0	12	12	1/4	1/4	4/2	1	1	1/4	1/4	1		3	69	134
90	1.0	12	12	1/2	1/2	4/2	1	1	1/4	1/4	1		2	62	135
91	1.0	12	12	3/4	3/4	4/2	2	1	1/4	1/4	1		1	55	142
91	1.0	12	12	3/4	3/4	4/2	1	1	1/4	1/4	1		4	64	136
92	1.0	12	12	1	1	4/2	2	1	1/4	1/4	1		-1	53	143
92	1.0	12	12	1	1	4/2	1	1	1/4	1/4	1		-1	65	137
93	1.0	12	12	5/4	5/4	4/2	2	1	1/4	1/4	1		1	55	144
93	1.0	12	12	5/4	5/4	4/2	1	1	1/4	1/4	1		2	62	138
94	1.0	12	12	3/2	3/2	4/2	2	1	1/4	1/4	1		3	57	145
94	2.0	12	12	3/2	3/2	4/2	1	1	1/2	1/2	1		-1	65	139
95	1.0	12	12	7/4	7/4	4/2	2	1	1/4	1/4	1		5	59	146
96	8.0	13	13	0	0	4/2	2	2	2	2	1		0	48	159
96	2.0	13	13	0	0	4/2	2	1	1/2	1/2	1		0	60	155
96	4.0	13	13	0	0	4/2	1	1	1	1	1		4	64	148
97	1.0	13	13	1/4	1/4	4/2	1	2	1/4	1/4	1		1	67	149
98	2.0	13	13	1/2	1/2	4/2	2	1	1/2	1/2	1		4	52	156
98	1.0	13	13	1/2	1/2	4/2	1	2	1/4	1/4	1		0	60	150
99	1.0	13	13	3/4	3/4	4/2	1	2	1/4	1/4	1		2	62	151
100	3.0	13	13	1	1	4/2	2	1	3/4	1/2	3/2		1	55	157
100	1.0	13	13	1	1	4/2	1	2	1/4	1/4	1		4	64	152
101	1.0	13	13	5/4	5/4	4/2	1	2	1/4	1/4	1		0	60	153
102	2.0	13	13	3/2	3/2	4/2	1	2	1/2	1/2	1		4	64	154
103	1.0	13	13	7/4	7/4	4/2	2	1	1/4	1/4	1		3	57	158
104	8.0	14	14	0	0	4/2	2	2	2	2	1		5	47	171
104	2.0	14	14	0	0	4/2	2	1	1/2	1/2	1		5	59	166
104	3.0	14	14	0	0	4/2	1	2	3/4	1/2	3/2		2	62	160
106	2.0	14	14	1/2	1/2	4/2	2	1	1/2	1/2	1		6	54	167
107	1.0	14	14	3/4	3/4	4/2	1	2	1/4	1/4	1		0	60	161
108	1.0	14	14	1	1	4/2	2	1	1/4	1/4	1		8	56	168
108	1.0	14	14	1	1	4/2	1	2	1/4	1/4	1		5	59	162
109	2.0	14	14	5/4	5/4	4/2	2	1	1/2	1/2	1		3	57	169
109	1.0	14	14	5/4	5/4	4/2	1	2	1/4	1/4	1		0	60	163
110	1.0	14	14	3/2	3/2	4/2	1	2	1/4	1/4	1		2	62	164
111	1.0	14	14	7/4	7/4	4/2	2	1	1/4	1/4	1		8	56	170
111	1.0	14	14	7/4	7/4	4/2	1	2	1/4	1/4	1		5	59	165
112	8.0	15	15	0	0	4/2	2	2	2	2	1		3	45	185
112	2.0	15	15	0	0	4/2	2	1	1/2	1/2	1		3	57	179
112	1.0	15	15	0	0	4/2	1	2	1/4	1/4	1		0	60	172
113	1.0	15	15	1/4	1/4	4/2	1	2	1/4	1/4	1		4	64	173
114	2.0	15	15	1/2	1/2	4/2	2	1	1/2	1/2	1		-1	53	180
114	1.0	15	15	1/2	1/2	4/2	1	2	1/4	1/4	1		3	57	174
115	1.0	15	15	3/4	3/4	4/2	1	2	1/4	1/4	1		5	59	175
116	1.0	15	15	1	1	4/2	2	1	1/4	1/4	1		4	52	181
116	1.0	15	15	1	1	4/2	1	2	1/4	1/4	1		7	61	176
117	1.0	15	15	5/4	5/4	4/2	2	1	1/4	1/4	1		2	50	182
117	2.0	15	15	5/4	5/4	4/2	1	2	1/2	1/2	1		2	62	177
118	1.0	15	15	3/2	3/2	4/2	2	1	1/4	1/4	1		4	52	183
119	1.0	15	15	7/4	7/4	4/2	2	1	1/4	1/4	1		-1	53	184
119	1.0	15	15	7/4	7/4	4/2	1	2	1/4	1/4	1		0	60	178
120	8.0	16	16	0	0	4/2	2	2	2	2	1		1	43	195
120	3.0	16	16	0	0	4/2	2	1	3/4	1/2	3/2		1	55	190
120	1.0	16	16	0	0	4/2	1	2	1/4	1/4	1		-2	58	187
121	1.0	16	16	1/4	1/4	4/2	1	2	1/4	1/4	1		3	57	188
122	2.0	16	16	1/2	1/2	4/2	1	2	1/2	1/2	1		-2	58	189
123	1.0	16	16	3/4	3/4	4/2	2	1	1/4	1/4	1		2	50	191
124	3.0	16	16	1	1	4/2	2	1	3/4	1/2	3/2		-2	58	192
126	2.0	16	16	3/2	3/2	4/2	1	1	1/2	1/2	1		2	62	186
127	0.5	16	16	7/4	7/4	4/2	2	1	1/8	1/8	1		3	57	193
255/2	0.5	16	16	15/8	15/8	4/2	2	1	1/8	1/8	1		1	55	194
128	8.0	17	17	0	0	4/2	2	2	2	2	1	1	2	50	208
128	6.0	17	17	0	0	4/2	2	1	3/2	1	3/2		3	57	206
128	3.0	17	17	0	0	4/2	1	1	3/4	1/2	3/2		-1	65	196
129	1.0	17	17	1/4	1/4	4/2	1	2	1/4	1/4	1		3	69	200
130	1.0	17	17	1/2	1/2	4/2	1	2	1/4	1/4	1		2	62	201
131	1.0	17	17	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	202
131	1.0	17	17	3/4	3/4	4/2	1	1	1/4	1/4	1		1	67	197
132	1.0	17	17	1	1	4/2	1	2	1/4	1/4	1		-1	65	203
132	2.0	17	17	1	1	4/2	1	1	1/2	1/2	1		3	69	198
133	1.0	17	17	5/4	5/4	4/2	1	2	1/4	1/4	1		2	62	204
134	2.0	17	17	3/2	3/2	4/2	2	1	1/2	1/2	1		1	55	207
134	2.0	17	17	3/2	3/2	4/2	1	2	1/2	1/2	1	1	1	67	205
134	2.0	17	17	3/2	3/2	4/2	1	1	1/2	1/2	1		-2	70	199
136	8.0	18	18	0	0	4/2	2	2	2	2	1	-1	2	50	215
136	8.0	18	18	0	0	4/2	2	1	2	2	1		3	57	214
136	2.0	18	18	0	0	4/2	1	2	1/2	1/2	1	-1	1	67	210
136	8.0	18	18	0	0	4/2	1	1	2	2	1		3	69	209
138	1.0	18	18	1/2	1/2	4/2	1	2	1/4	1/4	1		6	66	211
139	1.0	18	18	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	212
140	4.0	18	18	1	1	4/2	1	2	1	1	1		6	66	213
