quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
22	1.0	3	3	3/2	3/2	4/2	3	1	1/4	1/4	1		-2	58	49
22	1.0	3	3	3/2	3/2	4/2	5	1	1/4	1/4	1		-2	58	62
22	2.0	3	3	3/2	3/2	4/2	2	2	1/2	1/2	1	1	-1	65	42
22	2.0	3	3	3/2	3/2	4/2	4	2	1/2	1/2	1	1	-1	65	55
23	1.0	3	3	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	50
23	1.0	3	3	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	63
24	1.0	4	4	0	0	4/2	3	1	1/4	1/4	1		1	55	70
24	1.0	4	4	0	0	4/2	5	1	1/4	1/4	1		1	55	84
24	2.0	4	4	0	0	4/2	2	2	1/2	1/2	1	-1	-1	65	67
24	2.0	4	4	0	0	4/2	4	2	1/2	1/2	1	-1	-1	65	81
24	2.0	4	4	0	0	4/2	2	1	1/2	1/2	1		1	67	64
24	2.0	4	4	0	0	4/2	4	1	1/2	1/2	1		1	67	78
25	1.0	4	4	1/4	1/4	4/2	3	1	1/4	1/4	1		-1	53	71
25	1.0	4	4	1/4	1/4	4/2	5	1	1/4	1/4	1		-1	53	85
26	2.0	4	4	1/2	1/2	4/2	3	1	1/2	1/2	1		1	55	72
26	2.0	4	4	1/2	1/2	4/2	5	1	1/2	1/2	1		1	55	86
26	2.0	4	4	1/2	1/2	4/2	2	2	1/2	1/2	1		4	64	68
26	2.0	4	4	1/2	1/2	4/2	4	2	1/2	1/2	1		4	64	82
26	2.0	4	4	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	70	65
26	2.0	4	4	1/2	1/2	4/2	4	1	1/2	1/2	1		-2	70	79
28	1.0	4	4	1	1	4/2	3	1	1/4	1/4	1		-1	53	73
28	1.0	4	4	1	1	4/2	5	1	1/4	1/4	1		-1	53	87
28	4.0	4	4	1	1	4/2	2	2	1	1	1		-1	65	69
28	4.0	4	4	1	1	4/2	4	2	1	1	1		-1	65	83
28	4.0	4	4	1	1	4/2	2	1	1	1	1		3	69	66
28	4.0	4	4	1	1	4/2	4	1	1	1	1		3	69	80
29	1.0	4	4	5/4	5/4	4/2	3	1	1/4	1/4	1		1	55	74
29	1.0	4	4	5/4	5/4	4/2	5	1	1/4	1/4	1		1	55	88
30	2.0	4	4	3/2	3/2	4/2	3	2	1/2	1/2	1		2	50	77
30	2.0	4	4	3/2	3/2	4/2	5	2	1/2	1/2	1		2	50	91
30	1.0	4	4	3/2	3/2	4/2	3	1	1/4	1/4	1		3	57	75
30	1.0	4	4	3/2	3/2	4/2	5	1	1/4	1/4	1		3	57	89
31	1.0	4	4	7/4	7/4	4/2	3	1	1/4	1/4	1		-1	53	76
31	1.0	4	4	7/4	7/4	4/2	5	1	1/4	1/4	1		-1	53	90
32	4.0	5	5	0	0	4/2	3	2	1	1	1		2	50	105
32	4.0	5	5	0	0	4/2	5	2	1	1	1		2	50	120
32	1.0	5	5	0	0	4/2	3	1	1/4	1/4	1		-2	58	99
32	1.0	5	5	0	0	4/2	5	1	1/4	1/4	1		-2	58	114
33	0.5	5	5	1/4	1/4	4/2	3	1	1/8	1/8	1		3	57	100
33	0.5	5	5	1/4	1/4	4/2	5	1	1/8	1/8	1		3	57	115
33	1.0	5	5	1/4	1/4	4/2	2	1	1/4	1/4	1		2	62	92
33	1.0	5	5	1/4	1/4	4/2	4	1	1/4	1/4	1		2	62	107
67/2	0.5	5	5	3/8	3/8	4/2	3	1	1/8	1/8	1		1	55	101
67/2	0.5	5	5	3/8	3/8	4/2	5	1	1/8	1/8	1		1	55	116
34	2.0	5	5	1/2	1/2	4/2	3	1	1/2	1/2	1		-1	53	102
34	2.0	5	5	1/2	1/2	4/2	5	1	1/2	1/2	1		-1	53	117
34	1.0	5	5	1/2	1/2	4/2	2	1	1/4	1/4	1		3	69	93
34	1.0	5	5	1/2	1/2	4/2	4	1	1/4	1/4	1		3	69	108
35	1.0	5	5	3/4	3/4	4/2	2	1	1/4	1/4	1		5	71	94
35	1.0	5	5	3/4	3/4	4/2	4	1	1/4	1/4	1		5	71	109
36	4.0	5	5	1	1	4/2	3	2	1	1	1		0	48	106
36	4.0	5	5	1	1	4/2	5	2	1	1	1		0	48	121
36	2.0	5	5	1	1	4/2	3	1	1/2	1/2	1		4	52	103
36	2.0	5	5	1	1	4/2	5	1	1/2	1/2	1		4	52	118
36	1.0	5	5	1	1	4/2	2	1	1/4	1/4	1		0	72	95
36	1.0	5	5	1	1	4/2	4	1	1/4	1/4	1		0	72	110
37	1.0	5	5	5/4	5/4	4/2	2	1	1/4	1/4	1		1	67	96
37	1.0	5	5	5/4	5/4	4/2	4	1	1/4	1/4	1		1	67	111
38	2.0	5	5	3/2	3/2	4/2	3	1	1/2	1/2	1	1	4	64	104
38	2.0	5	5	3/2	3/2	4/2	5	1	1/2	1/2	1	1	4	64	119
38	1.0	5	5	3/2	3/2	4/2	2	1	1/4	1/4	1		0	72	97
38	1.0	5	5	3/2	3/2	4/2	4	1	1/4	1/4	1		0	72	112
39	1.0	5	5	7/4	7/4	4/2	2	1	1/4	1/4	1		5	71	98
39	1.0	5	5	7/4	7/4	4/2	4	1	1/4	1/4	1		5	71	113
40	3.0	6	6	0	0	4/2	3	2	3/4	1/2	3/2		-1	53	131
40	3.0	6	6	0	0	4/2	5	2	3/4	1/2	3/2		-1	53	144
40	2.0	6	6	0	0	4/2	3	1	1/2	1/2	1	-1	4	64	126
40	2.0	6	6	0	0	4/2	5	1	1/2	1/2	1	-1	4	64	139
40	1.0	6	6	0	0	4/2	2	1	1/4	1/4	1		3	69	122
40	1.0	6	6	0	0	4/2	4	1	1/4	1/4	1		3	69	135
41	1.0	6	6	1/4	1/4	4/2	2	1	1/4	1/4	1		1	67	123
41	1.0	6	6	1/4	1/4	4/2	4	1	1/4	1/4	1		1	67	136
42	1.0	6	6	1/2	1/2	4/2	3	1	1/4	1/4	1		2	62	127
42	1.0	6	6	1/2	1/2	4/2	5	1	1/4	1/4	1		2	62	140
42	2.0	6	6	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	124
42	2.0	6	6	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	137
43	1.0	6	6	3/4	3/4	4/2	3	2	1/4	1/4	1		4	52	132
43	1.0	6	6	3/4	3/4	4/2	5	2	1/4	1/4	1		4	52	145
43	1.0	6	6	3/4	3/4	4/2	3	1	1/4	1/4	1		0	60	128
43	1.0	6	6	3/4	3/4	4/2	5	1	1/4	1/4	1		0	60	141
44	2.0	6	6	1	1	4/2	3	2	1/2	1/2	1		2	50	133
44	2.0	6	6	1	1	4/2	5	2	1/2	1/2	1		2	50	146
44	2.0	6	6	1	1	4/2	3	1	1/2	1/2	1		2	62	129
44	2.0	6	6	1	1	4/2	5	1	1/2	1/2	1		2	62	142
44	4.0	6	6	1	1	4/2	2	1	1	1	1		3	69	125
44	4.0	6	6	1	1	4/2	4	1	1	1	1		3	69	138
46	2.0	6	6	3/2	3/2	4/2	3	2	1/2	1/2	1		7	49	134
46	2.0	6	6	3/2	3/2	4/2	5	2	1/2	1/2	1		7	49	147
46	2.0	6	6	3/2	3/2	4/2	3	1	1/2	1/2	1		4	64	130
46	2.0	6	6	3/2	3/2	4/2	5	1	1/2	1/2	1		4	64	143
48	2.0	7	7	0	0	4/2	3	2	1/2	1/2	1		2	50	156
48	2.0	7	7	0	0	4/2	5	2	1/2	1/2	1		2	50	167
48	3.0	7	7	0	0	4/2	4	1	3/4	1/2	3/2		3	69	159
48	4.0	7	7	0	0	4/2	2	1	1	1	1		3	69	148
49	2.0	7	7	1/4	1/4	4/2	3	1	1/2	1/2	1		2	62	152
49	2.0	7	7	1/4	1/4	4/2	5	1	1/2	1/2	1		2	62	163
50	2.0	7	7	1/2	1/2	4/2	3	2	1/2	1/2	1		-1	53	157
50	2.0	7	7	1/2	1/2	4/2	5	2	1/2	1/2	1		-1	53	168
51	2.0	7	7	3/4	3/4	4/2	3	1	1/2	1/2	1		0	60	153
51	2.0	7	7	3/4	3/4	4/2	5	1	1/2	1/2	1		0	60	164
51	2.0	7	7	3/4	3/4	4/2	2	2	1/2	1/2	1		3	69	149
51	2.0	7	7	3/4	3/4	4/2	4	2	1/2	1/2	1		3	69	160
52	4.0	7	7	1	1	4/2	3	2	1	1	1		2	50	158
52	4.0	7	7	1	1	4/2	5	2	1	1	1		2	50	169
53	1.0	7	7	5/4	5/4	4/2	3	1	1/4	1/4	1		-2	58	154
53	1.0	7	7	5/4	5/4	4/2	5	1	1/4	1/4	1		-2	58	165
53	2.0	7	7	5/4	5/4	4/2	2	2	1/2	1/2	1		1	67	150
53	2.0	7	7	5/4	5/4	4/2	4	2	1/2	1/2	1		1	67	161
54	2.0	7	7	3/2	3/2	4/2	3	1	1/2	1/2	1		3	57	155
54	2.0	7	7	3/2	3/2	4/2	5	1	1/2	1/2	1		3	57	166
55	1.0	7	7	7/4	7/4	4/2	2	2	1/4	1/4	1		6	66	151
55	1.0	7	7	7/4	7/4	4/2	4	2	1/4	1/4	1		6	66	162
56	2.0	8	8	0	0	4/2	3	2	1/2	1/2	1		1	55	179
56	2.0	8	8	0	0	4/2	5	2	1/2	1/2	1		1	55	193
56	1.0	8	8	0	0	4/2	3	1	1/4	1/4	1		5	59	175
56	1.0	8	8	0	0	4/2	5	1	1/4	1/4	1		5	59	189
56	1.0	8	8	0	0	4/2	2	2	1/4	1/4	1		1	67	170
56	1.0	8	8	0	0	4/2	4	2	1/4	1/4	1		1	67	184
57	2.0	8	8	1/4	1/4	4/2	3	1	1/2	1/2	1		2	62	176
57	2.0	8	8	1/4	1/4	4/2	5	1	1/2	1/2	1		2	62	190
57	1.0	8	8	1/4	1/4	4/2	2	2	1/4	1/4	1		-1	65	171
57	1.0	8	8	1/4	1/4	4/2	4	2	1/4	1/4	1		-1	65	185
58	2.0	8	8	1/2	1/2	4/2	3	2	1/2	1/2	1		3	57	180
58	2.0	8	8	1/2	1/2	4/2	5	2	1/2	1/2	1		3	57	194
58	2.0	8	8	1/2	1/2	4/2	2	2	1/2	1/2	1		4	64	172
58	2.0	8	8	1/2	1/2	4/2	4	2	1/2	1/2	1		4	64	186
59	1.0	8	8	3/4	3/4	4/2	3	1	1/4	1/4	1		7	61	177
59	1.0	8	8	3/4	3/4	4/2	5	1	1/4	1/4	1		7	61	191
60	2.0	8	8	1	1	4/2	3	1	1/2	1/2	1		2	62	178
60	2.0	8	8	1	1	4/2	5	1	1/2	1/2	1		2	62	192
60	2.0	8	8	1	1	4/2	2	2	1/2	1/2	1		-1	65	173
60	2.0	8	8	1	1	4/2	4	2	1/2	1/2	1		-1	65	187
61	1.0	8	8	5/4	5/4	4/2	3	2	1/4	1/4	1		2	50	181
61	1.0	8	8	5/4	5/4	4/2	5	2	1/4	1/4	1		2	50	195
62	1.0	8	8	3/2	3/2	4/2	3	2	1/4	1/4	1		1	55	182
62	1.0	8	8	3/2	3/2	4/2	5	2	1/4	1/4	1		1	55	196
62	2.0	8	8	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	174
62	2.0	8	8	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	188
63	1.0	8	8	7/4	7/4	4/2	3	2	1/4	1/4	1		3	57	183
63	1.0	8	8	7/4	7/4	4/2	5	2	1/4	1/4	1		3	57	197
64	1.0	9	9	0	0	4/2	3	2	1/4	1/4	1		-2	58	204
64	1.0	9	9	0	0	4/2	5	2	1/4	1/4	1		-2	58	215
64	2.0	9	9	0	0	4/2	2	2	1/2	1/2	1		2	62	200
64	2.0	9	9	0	0	4/2	4	2	1/2	1/2	1		2	62	211
64	4.0	9	9	0	0	4/2	2	1	1	1	1		2	74	198
64	4.0	9	9	0	0	4/2	4	1	1	1	1		2	74	209
65	1.0	9	9	1/4	1/4	4/2	3	2	1/4	1/4	1		1	55	205
65	1.0	9	9	1/4	1/4	4/2	5	2	1/4	1/4	1		1	55	216
66	2.0	9	9	1/2	1/2	4/2	3	2	1/2	1/2	1		-2	58	206
66	2.0	9	9	1/2	1/2	4/2	5	2	1/2	1/2	1		-2	58	217
67	2.0	9	9	3/4	3/4	4/2	2	2	1/2	1/2	1		1	67	201
67	2.0	9	9	3/4	3/4	4/2	4	2	1/2	1/2	1		1	67	212
68	2.0	9	9	1	1	4/2	3	2	1/2	1/2	1		3	57	207
68	2.0	9	9	1	1	4/2	5	2	1/2	1/2	1		3	57	218
68	4.0	9	9	1	1	4/2	2	1	1	1	1		0	72	199
68	4.0	9	9	1	1	4/2	4	1	1	1	1		0	72	210
69	2.0	9	9	5/4	5/4	4/2	2	2	1/2	1/2	1		-1	65	202
69	2.0	9	9	5/4	5/4	4/2	4	2	1/2	1/2	1		-1	65	213
70	2.0	9	9	3/2	3/2	4/2	3	2	1/2	1/2	1		0	60	208
70	2.0	9	9	3/2	3/2	4/2	5	2	1/2	1/2	1		0	60	219
71	1.0	9	9	7/4	7/4	4/2	2	2	1/4	1/4	1		4	64	203
71	1.0	9	9	7/4	7/4	4/2	4	2	1/4	1/4	1		4	64	214
72	1.0	10	10	0	0	4/2	3	2	1/4	1/4	1		1	55	232
72	1.0	10	10	0	0	4/2	5	2	1/4	1/4	1		1	55	250
72	1.0	10	10	0	0	4/2	2	2	1/4	1/4	1		1	67	222
72	1.0	10	10	0	0	4/2	4	2	1/4	1/4	1		1	67	240
72	4.0	10	10	0	0	4/2	2	1	1	1	1		-2	70	220
72	4.0	10	10	0	0	4/2	4	1	1	1	1		-2	70	238
73	1.0	10	10	1/4	1/4	4/2	3	2	1/4	1/4	1		3	57	233
73	1.0	10	10	1/4	1/4	4/2	5	2	1/4	1/4	1		3	57	251
73	0.5	10	10	1/4	1/4	4/2	2	2	1/8	1/8	1		-1	65	223
73	0.5	10	10	1/4	1/4	4/2	4	2	1/8	1/8	1		-1	65	241
147/2	0.5	10	10	3/8	3/8	4/2	2	2	1/8	1/8	1		4	64	224
147/2	0.5	10	10	3/8	3/8	4/2	4	2	1/8	1/8	1		4	64	242
74	1.0	10	10	1/2	1/2	4/2	3	2	1/4	1/4	1		-2	58	234
74	1.0	10	10	1/2	1/2	4/2	5	2	1/4	1/4	1		-2	58	252
74	1.0	10	10	1/2	1/2	4/2	2	2	1/4	1/4	1		2	62	225
74	1.0	10	10	1/2	1/2	4/2	4	2	1/4	1/4	1		2	62	243
75	1.0	10	10	3/4	3/4	4/2	3	2	1/4	1/4	1		1	55	235
75	1.0	10	10	3/4	3/4	4/2	5	2	1/4	1/4	1		1	55	253
75	0.5	10	10	3/4	3/4	4/2	2	2	1/8	1/8	1		4	64	226
75	0.5	10	10	3/4	3/4	4/2	4	2	1/8	1/8	1		4	64	244
151/2	0.5	10	10	7/8	7/8	4/2	2	2	1/8	1/8	1		2	62	227
151/2	0.5	10	10	7/8	7/8	4/2	4	2	1/8	1/8	1		2	62	245
76	2.0	10	10	1	1	4/2	3	2	1/2	1/2	1		3	57	236
76	2.0	10	10	1	1	4/2	5	2	1/2	1/2	1		3	57	254
76	1.0	10	10	1	1	4/2	2	2	1/4	1/4	1		0	60	228
76	1.0	10	10	1	1	4/2	4	2	1/4	1/4	1		0	60	246
76	4.0	10	10	1	1	4/2	2	1	1	1	1		0	72	221
76	4.0	10	10	1	1	4/2	4	1	1	1	1		0	72	239
77	1.0	10	10	5/4	5/4	4/2	2	2	1/4	1/4	1		2	62	229
77	1.0	10	10	5/4	5/4	4/2	4	2	1/4	1/4	1		2	62	247
78	2.0	10	10	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	230
78	2.0	10	10	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	248
79	1.0	10	10	7/4	7/4	4/2	3	2	1/4	1/4	1		3	45	237
79	1.0	10	10	7/4	7/4	4/2	5	2	1/4	1/4	1		3	45	255
79	1.0	10	10	7/4	7/4	4/2	3	1	1/4	1/4	1	1	3	57	231
79	1.0	10	10	7/4	7/4	4/2	5	1	1/4	1/4	1	1	3	57	249
80	1.0	11	11	0	0	4/2	3	2	1/4	1/4	1		2	50	267
80	1.0	11	11	0	0	4/2	5	2	1/4	1/4	1		2	50	284
80	1.0	11	11	0	0	4/2	3	1	1/4	1/4	1	-1	3	57	260
80	1.0	11	11	0	0	4/2	5	1	1/4	1/4	1	-1	3	57	277
80	2.0	11	11	0	0	4/2	2	1	1/2	1/2	1		-2	70	256
80	2.0	11	11	0	0	4/2	4	1	1/2	1/2	1		-2	70	273
81	1.0	11	11	1/4	1/4	4/2	3	2	1/4	1/4	1		4	52	268
81	1.0	11	11	1/4	1/4	4/2	5	2	1/4	1/4	1		4	52	285
81	1.0	11	11	1/4	1/4	4/2	3	1	1/4	1/4	1		1	55	261
81	1.0	11	11	1/4	1/4	4/2	5	1	1/4	1/4	1		1	55	278
82	1.0	11	11	1/2	1/2	4/2	3	2	1/4	1/4	1		-1	53	269
82	1.0	11	11	1/2	1/2	4/2	5	2	1/4	1/4	1		-1	53	286
82	3.0	11	11	1/2	1/2	4/2	3	1	3/4	1/2	3/2		3	57	262
82	3.0	11	11	1/2	1/2	4/2	5	1	3/4	1/2	3/2		3	57	279
82	4.0	11	11	1/2	1/2	4/2	2	1	1	1	1		3	69	257
82	4.0	11	11	1/2	1/2	4/2	4	1	1	1	1		3	69	274
83	1.0	11	11	3/4	3/4	4/2	3	2	1/4	1/4	1		2	50	270
83	1.0	11	11	3/4	3/4	4/2	5	2	1/4	1/4	1		2	50	287
84	2.0	11	11	1	1	4/2	3	2	1/2	1/2	1		-1	53	271
84	2.0	11	11	1	1	4/2	5	2	1/2	1/2	1		-1	53	288
85	0.5	11	11	5/4	5/4	4/2	3	1	1/8	1/8	1		-2	58	263
85	0.5	11	11	5/4	5/4	4/2	5	1	1/8	1/8	1		-2	58	280
85	2.0	11	11	5/4	5/4	4/2	2	2	1/2	1/2	1		2	62	258
85	2.0	11	11	5/4	5/4	4/2	4	2	1/2	1/2	1		2	62	275
171/2	0.5	11	11	11/8	11/8	4/2	3	1	1/8	1/8	1		3	57	264
171/2	0.5	11	11	11/8	11/8	4/2	5	1	1/8	1/8	1		3	57	281
86	2.0	11	11	3/2	3/2	4/2	3	2	1/2	1/2	1		4	52	272
86	2.0	11	11	3/2	3/2	4/2	5	2	1/2	1/2	1		4	52	289
86	1.0	11	11	3/2	3/2	4/2	3	1	1/4	1/4	1		1	55	265
86	1.0	11	11	3/2	3/2	4/2	5	1	1/4	1/4	1		1	55	282
87	1.0	11	11	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	266
87	1.0	11	11	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	283
87	1.0	11	11	7/4	7/4	4/2	2	2	1/4	1/4	1		7	61	259
87	1.0	11	11	7/4	7/4	4/2	4	2	1/4	1/4	1		7	61	276
88	4.0	12	12	0	0	4/2	3	2	1	1	1		2	50	305
88	4.0	12	12	0	0	4/2	5	2	1	1	1		2	50	322
88	1.0	12	12	0	0	4/2	3	1	1/4	1/4	1		-1	53	300
88	1.0	12	12	0	0	4/2	5	1	1/4	1/4	1		-1	53	317
88	2.0	12	12	0	0	4/2	2	2	1/2	1/2	1		2	62	296
88	2.0	12	12	0	0	4/2	4	2	1/2	1/2	1		2	62	313
89	1.0	12	12	1/4	1/4	4/2	3	1	1/4	1/4	1		-2	58	301
89	1.0	12	12	1/4	1/4	4/2	5	1	1/4	1/4	1		-2	58	318
89	1.0	12	12	1/4	1/4	4/2	2	1	1/4	1/4	1		2	62	290
89	1.0	12	12	1/4	1/4	4/2	4	1	1/4	1/4	1		2	62	307
90	3.0	12	12	1/2	1/2	4/2	3	1	3/4	1/2	3/2		3	57	302
90	3.0	12	12	1/2	1/2	4/2	5	1	3/4	1/2	3/2		3	57	319
90	2.0	12	12	1/2	1/2	4/2	2	2	1/2	1/2	1		-1	65	297
90	2.0	12	12	1/2	1/2	4/2	4	2	1/2	1/2	1		-1	65	314
90	1.0	12	12	1/2	1/2	4/2	2	1	1/4	1/4	1		3	69	291
90	1.0	12	12	1/2	1/2	4/2	4	1	1/4	1/4	1		3	69	308
91	1.0	12	12	3/4	3/4	4/2	2	1	1/4	1/4	1		5	71	292
91	1.0	12	12	3/4	3/4	4/2	4	1	1/4	1/4	1		5	71	309
92	4.0	12	12	1	1	4/2	3	2	1	1	1	1	4	52	306
92	4.0	12	12	1	1	4/2	5	2	1	1	1	1	4	52	323
92	2.0	12	12	1	1	4/2	2	2	1/2	1/2	1		1	67	298
92	2.0	12	12	1	1	4/2	4	2	1/2	1/2	1		1	67	315
92	1.0	12	12	1	1	4/2	2	1	1/4	1/4	1		0	72	293
92	1.0	12	12	1	1	4/2	4	1	1/4	1/4	1		0	72	310
93	1.0	12	12	5/4	5/4	4/2	3	1	1/4	1/4	1		1	55	303
93	1.0	12	12	5/4	5/4	4/2	5	1	1/4	1/4	1		1	55	320
93	2.0	12	12	5/4	5/4	4/2	2	1	1/2	1/2	1		5	71	294
93	2.0	12	12	5/4	5/4	4/2	4	1	1/2	1/2	1		5	71	311
94	2.0	12	12	3/2	3/2	4/2	3	1	1/2	1/2	1		0	60	304
94	2.0	12	12	3/2	3/2	4/2	5	1	1/2	1/2	1		0	60	321
94	2.0	12	12	3/2	3/2	4/2	2	2	1/2	1/2	1	1	4	64	299
94	2.0	12	12	3/2	3/2	4/2	4	2	1/2	1/2	1	1	4	64	316
95	1.0	12	12	7/4	7/4	4/2	2	1	1/4	1/4	1	1	3	69	295
95	1.0	12	12	7/4	7/4	4/2	4	1	1/4	1/4	1	1	3	69	312
96	2.0	13	13	0	0	4/2	3	2	1/2	1/2	1	-1	4	52	337
96	2.0	13	13	0	0	4/2	5	2	1/2	1/2	1	-1	4	52	354
96	2.0	13	13	0	0	4/2	3	1	1/2	1/2	1		5	59	334
96	2.0	13	13	0	0	4/2	5	1	1/2	1/2	1		5	59	351
96	2.0	13	13	0	0	4/2	2	2	1/2	1/2	1	-1	4	64	330
96	2.0	13	13	0	0	4/2	4	2	1/2	1/2	1	-1	4	64	347
96	1.0	13	13	0	0	4/2	2	1	1/4	1/4	1	-1	3	69	324
96	1.0	13	13	0	0	4/2	4	1	1/4	1/4	1	-1	3	69	341
97	1.0	13	13	1/4	1/4	4/2	2	1	1/4	1/4	1		8	68	325
97	1.0	13	13	1/4	1/4	4/2	4	1	1/4	1/4	1		8	68	342
98	2.0	13	13	1/2	1/2	4/2	3	2	1/2	1/2	1		7	49	338
98	2.0	13	13	1/2	1/2	4/2	5	2	1/2	1/2	1		7	49	355
98	2.0	13	13	1/2	1/2	4/2	3	1	1/2	1/2	1		3	57	335
98	2.0	13	13	1/2	1/2	4/2	5	1	1/2	1/2	1		3	57	352
98	1.0	13	13	1/2	1/2	4/2	2	1	1/4	1/4	1		3	69	326
98	1.0	13	13	1/2	1/2	4/2	4	1	1/4	1/4	1		3	69	343
99	2.0	13	13	3/4	3/4	4/2	2	2	1/2	1/2	1		4	64	331
