mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	8/4	2	2	1/8	1/8	1		2	50	D3	3	17
1	1	0	0.5	0	0	8/4	4	2	1/8	1/8	1		2	50	D3	3	49
1	1	0	1.5	0	0	8/4	1	2	3/8	1/4	3/2		-1	65	F4	4	3
1	1	0	1.5	0	0	8/4	3	2	3/8	1/4	3/2		-1	65	F4	4	35
1	1	0	4.0	0	0	8/4	1	1	1	1	1		3	69	A4	4	0
1	1	0	4.0	0	0	8/4	3	1	1	1	1		3	69	A4	4	32
1	1	1/2	0.5	1/8	1/8	8/4	2	2	1/8	1/8	1		4	52	E3	3	18
1	1	1/2	0.5	1/8	1/8	8/4	4	2	1/8	1/8	1		4	52	E3	3	50
1	1	1	0.5	1/4	1/4	8/4	2	2	1/8	1/8	1		-1	53	F3	3	19
1	1	1	0.5	1/4	1/4	8/4	4	2	1/8	1/8	1		-1	53	F3	3	51
1	1	3/2	0.5	3/8	3/8	8/4	2	2	1/8	1/8	1		1	55	G3	3	20
1	1	3/2	0.5	3/8	3/8	8/4	4	2	1/8	1/8	1		1	55	G3	3	52
1	1	3/2	0.25	3/8	3/8	8/4	1	2	1/16	1/16	1		4	64	E4	4	4
1	1	3/2	0.25	3/8	3/8	8/4	3	2	1/16	1/16	1		4	64	E4	4	36
1	1	7/4	0.25	7/16	7/16	8/4	1	2	1/16	1/16	1		2	62	D4	4	5
1	1	7/4	0.25	7/16	7/16	8/4	3	2	1/16	1/16	1		2	62	D4	4	37
1	1	2	0.5	1/2	1/2	8/4	2	2	1/8	1/8	1		3	57	A3	3	21
1	1	2	0.5	1/2	1/2	8/4	4	2	1/8	1/8	1		3	57	A3	3	53
1	1	2	0.5	1/2	1/2	8/4	1	2	1/8	1/8	1		0	60	C4	4	6
1	1	2	0.5	1/2	1/2	8/4	3	2	1/8	1/8	1		0	60	C4	4	38
1	1	5/2	0.5	5/8	5/8	8/4	2	2	1/8	1/8	1		5	59	B3	3	22
1	1	5/2	0.5	5/8	5/8	8/4	4	2	1/8	1/8	1		5	59	B3	3	54
1	1	5/2	0.5	5/8	5/8	8/4	1	2	1/8	1/8	1		2	62	D4	4	7
1	1	5/2	0.5	5/8	5/8	8/4	3	2	1/8	1/8	1		2	62	D4	4	39
1	1	3	0.5	3/4	3/4	8/4	2	2	1/8	1/8	1		0	60	C4	4	23
1	1	3	0.5	3/4	3/4	8/4	4	2	1/8	1/8	1		0	60	C4	4	55
1	1	3	0.5	3/4	3/4	8/4	1	2	1/8	1/8	1		4	64	E4	4	8
1	1	3	0.5	3/4	3/4	8/4	3	2	1/8	1/8	1		4	64	E4	4	40
1	1	7/2	0.5	7/8	7/8	8/4	2	2	1/8	1/8	1		3	57	A3	3	24
1	1	7/2	0.5	7/8	7/8	8/4	4	2	1/8	1/8	1		3	57	A3	3	56
1	1	7/2	0.5	7/8	7/8	8/4	1	2	1/8	1/8	1		0	60	C4	4	9
1	1	7/2	0.5	7/8	7/8	8/4	3	2	1/8	1/8	1		0	60	C4	4	41
1	1	4	0.5	1	1	8/4	2	2	1/8	1/8	1		-1	53	F3	3	25
1	1	4	0.5	1	1	8/4	4	2	1/8	1/8	1		-1	53	F3	3	57
1	1	4	0.5	1	1	8/4	1	2	1/8	1/8	1		2	62	D4	4	10
1	1	4	0.5	1	1	8/4	3	2	1/8	1/8	1		2	62	D4	4	42
1	1	4	2.0	1	1	8/4	1	1	1/2	1/2	1		3	69	A4	4	1
1	1	4	2.0	1	1	8/4	3	1	1/2	1/2	1		3	69	A4	4	33
1	1	9/2	0.5	9/8	9/8	8/4	2	2	1/8	1/8	1		4	52	E3	3	26
1	1	9/2	0.5	9/8	9/8	8/4	4	2	1/8	1/8	1		4	52	E3	3	58
1	1	9/2	0.5	9/8	9/8	8/4	1	2	1/8	1/8	1		4	64	E4	4	11
1	1	9/2	0.5	9/8	9/8	8/4	3	2	1/8	1/8	1		4	64	E4	4	43
1	1	5	0.5	5/4	5/4	8/4	2	2	1/8	1/8	1		2	50	D3	3	27
1	1	5	0.5	5/4	5/4	8/4	4	2	1/8	1/8	1		2	50	D3	3	59
1	1	5	0.5	5/4	5/4	8/4	1	2	1/8	1/8	1		-1	65	F4	4	12
1	1	5	0.5	5/4	5/4	8/4	3	2	1/8	1/8	1		-1	65	F4	4	44
1	1	11/2	0.5	11/8	11/8	8/4	2	2	1/8	1/8	1		0	48	C3	3	28
1	1	11/2	0.5	11/8	11/8	8/4	4	2	1/8	1/8	1		0	48	C3	3	60
1	1	11/2	0.5	11/8	11/8	8/4	1	2	1/8	1/8	1		4	64	E4	4	13
1	1	11/2	0.5	11/8	11/8	8/4	3	2	1/8	1/8	1		4	64	E4	4	45
1	1	6	0.5	3/2	3/2	8/4	2	2	1/8	1/8	1		5	47	B2	2	29
1	1	6	0.5	3/2	3/2	8/4	4	2	1/8	1/8	1		5	47	B2	2	61
1	1	6	0.5	3/2	3/2	8/4	1	2	1/8	1/8	1		2	62	D4	4	14
1	1	6	0.5	3/2	3/2	8/4	3	2	1/8	1/8	1		2	62	D4	4	46
1	1	6	2.0	3/2	3/2	8/4	1	1	1/2	1/2	1		8	68	G#4	4	2
1	1	6	2.0	3/2	3/2	8/4	3	1	1/2	1/2	1		8	68	G#4	4	34
1	1	13/2	0.5	13/8	13/8	8/4	2	2	1/8	1/8	1		3	45	A2	2	30
1	1	13/2	0.5	13/8	13/8	8/4	4	2	1/8	1/8	1		3	45	A2	2	62
1	1	13/2	0.5	13/8	13/8	8/4	1	2	1/8	1/8	1		0	60	C4	4	15
1	1	13/2	0.5	13/8	13/8	8/4	3	2	1/8	1/8	1		0	60	C4	4	47
1	1	7	1.0	7/4	7/4	8/4	2	2	1/4	1/4	1		5	47	B2	2	31
1	1	7	1.0	7/4	7/4	8/4	4	2	1/4	1/4	1		5	47	B2	2	63
1	1	7	1.0	7/4	7/4	8/4	1	2	1/4	1/4	1		2	62	D4	4	16
1	1	7	1.0	7/4	7/4	8/4	3	2	1/4	1/4	1		2	62	D4	4	48
2	2	8	1.5	0	0	8/4	2	2	3/8	1/4	3/2		3	45	A2	2	85
2	2	8	1.5	0	0	8/4	4	2	3/8	1/4	3/2		3	45	A2	2	113
2	2	8	1.5	0	0	8/4	4	1	3/8	1/4	3/2		3	57	A3	3	110
2	2	8	2.0	0	0	8/4	2	1	1/2	1/2	1		3	57	A3	3	82
2	2	8	0.5	0	0	8/4	1	2	1/8	1/8	1		7	61	C#4	4	73
2	2	8	0.5	0	0	8/4	3	2	1/8	1/8	1		7	61	C#4	4	101
2	2	8	2.0	0	0	8/4	1	1	1/2	1/2	1		3	69	A4	4	64
2	2	8	2.0	0	0	8/4	3	1	1/2	1/2	1		3	69	A4	4	93
2	2	17/2	0.5	1/8	1/8	8/4	1	2	1/8	1/8	1		2	62	D4	4	74
2	2	17/2	0.5	1/8	1/8	8/4	3	2	1/8	1/8	1		2	62	D4	4	102
2	2	9	0.5	1/4	1/4	8/4	1	2	1/8	1/8	1		4	64	E4	4	75
2	2	9	0.5	1/4	1/4	8/4	3	2	1/8	1/8	1		4	64	E4	4	103
2	2	19/2	0.5	3/8	3/8	8/4	2	2	1/8	1/8	1		3	57	A3	3	86
2	2	19/2	0.5	3/8	3/8	8/4	4	2	1/8	1/8	1		3	57	A3	3	114
2	2	19/2	0.5	3/8	3/8	8/4	1	2	1/8	1/8	1		7	61	C#4	4	76
2	2	19/2	0.5	3/8	3/8	8/4	3	2	1/8	1/8	1		7	61	C#4	4	104
2	2	10	0.5	1/2	1/2	8/4	2	2	1/8	1/8	1		-1	53	F3	3	87
2	2	10	0.5	1/2	1/2	8/4	4	2	1/8	1/8	1		-1	53	F3	3	115
2	2	10	4.0	1/2	1/2	8/4	2	1	1	1	1		3	57	A3	3	83
2	2	10	4.0	1/2	1/2	8/4	4	1	1	1	1		3	57	A3	3	111
2	2	10	0.5	1/2	1/2	8/4	1	2	1/8	1/8	1		2	62	D4	4	77
2	2	10	0.5	1/2	1/2	8/4	3	2	1/8	1/8	1		2	62	D4	4	105
2	2	21/2	0.5	5/8	5/8	8/4	2	2	1/8	1/8	1		4	52	E3	3	88
2	2	21/2	0.5	5/8	5/8	8/4	4	2	1/8	1/8	1		4	52	E3	3	116
2	2	21/2	0.5	5/8	5/8	8/4	1	2	1/8	1/8	1		4	64	E4	4	78
2	2	21/2	0.5	5/8	5/8	8/4	3	2	1/8	1/8	1		4	64	E4	4	106
2	2	11	0.5	3/4	3/4	8/4	2	2	1/8	1/8	1		2	50	D3	3	89
2	2	11	0.5	3/4	3/4	8/4	4	2	1/8	1/8	1		2	50	D3	3	117
2	2	11	0.5	3/4	3/4	8/4	1	2	1/8	1/8	1		-1	65	F4	4	79
2	2	11	0.5	3/4	3/4	8/4	3	2	1/8	1/8	1		-1	65	F4	4	107
2	2	23/2	0.5	7/8	7/8	8/4	2	2	1/8	1/8	1		4	52	E3	3	90
2	2	23/2	0.5	7/8	7/8	8/4	4	2	1/8	1/8	1		4	52	E3	3	118
2	2	23/2	0.5	7/8	7/8	8/4	1	2	1/8	1/8	1		1	67	G4	4	80
2	2	23/2	0.5	7/8	7/8	8/4	3	2	1/8	1/8	1		1	67	G4	4	108
2	2	12	2.0	1	1	8/4	2	2	1/2	1/2	1		-1	53	F3	3	91
2	2	12	2.0	1	1	8/4	4	2	1/2	1/2	1		-1	53	F3	3	119
2	2	12	0.5	1	1	8/4	1	1	1/8	1/8	1		3	69	A4	4	65
2	2	12	2.0	1	1	8/4	1	2	1/2	1/2	1		3	69	A4	4	81
2	2	12	2.0	1	1	8/4	3	2	1/2	1/2	1		3	69	A4	4	109
2	2	25/2	0.5	9/8	9/8	8/4	1	1	1/8	1/8	1		5	71	B4	4	66
2	2	25/2	0.5	9/8	9/8	8/4	3	1	1/8	1/8	1		5	71	B4	4	94
2	2	13	0.5	5/4	5/4	8/4	1	1	1/8	1/8	1		0	72	C5	5	67
2	2	13	0.5	5/4	5/4	8/4	3	1	1/8	1/8	1		0	72	C5	5	95
2	2	27/2	0.5	11/8	11/8	8/4	1	1	1/8	1/8	1		2	74	D5	5	68
2	2	27/2	0.5	11/8	11/8	8/4	3	1	1/8	1/8	1		2	74	D5	5	96
2	2	14	2.0	3/2	3/2	8/4	2	2	1/2	1/2	1		4	52	E3	3	92
2	2	14	2.0	3/2	3/2	8/4	4	2	1/2	1/2	1		4	52	E3	3	120
2	2	14	2.0	3/2	3/2	8/4	2	1	1/2	1/2	1		8	56	G#3	3	84
2	2	14	2.0	3/2	3/2	8/4	4	1	1/2	1/2	1		8	56	G#3	3	112
2	2	14	0.5	3/2	3/2	8/4	1	1	1/8	1/8	1		4	76	E5	5	69
2	2	14	0.5	3/2	3/2	8/4	3	1	1/8	1/8	1		4	76	E5	5	97
2	2	29/2	0.5	13/8	13/8	8/4	1	1	1/8	1/8	1		5	71	B4	4	70
2	2	29/2	0.5	13/8	13/8	8/4	3	1	1/8	1/8	1		5	71	B4	4	98
2	2	15	0.5	7/4	7/4	8/4	1	1	1/8	1/8	1		4	76	E5	5	71
2	2	15	0.5	7/4	7/4	8/4	3	1	1/8	1/8	1		4	76	E5	5	99
2	2	31/2	0.5	15/8	15/8	8/4	1	1	1/8	1/8	1		2	74	D5	5	72
2	2	31/2	0.5	15/8	15/8	8/4	3	1	1/8	1/8	1		2	74	D5	5	100
3	3	16	2.0	0	0	8/4	2	2	1/2	1/2	1		-1	53	F3	3	140
3	3	16	2.0	0	0	8/4	4	2	1/2	1/2	1		-1	53	F3	3	160
3	3	16	0.5	0	0	8/4	1	2	1/8	1/8	1		3	57	A3	3	124
3	3	16	2.0	0	0	8/4	2	1	1/2	1/2	1		3	57	A3	3	136
3	3	16	2.0	0	0	8/4	4	1	1/2	1/2	1		3	57	A3	3	156
3	3	16	4.0	0	0	8/4	1	1	1	1	1		0	72	C5	5	121
3	3	16	4.0	0	0	8/4	3	1	1	1	1		0	72	C5	5	142
3	3	33/2	0.5	1/8	1/8	8/4	1	2	1/8	1/8	1		5	59	B3	3	125
3	3	33/2	0.5	1/8	1/8	8/4	3	2	1/8	1/8	1		5	59	B3	3	145
3	3	17	0.5	1/4	1/4	8/4	1	2	1/8	1/8	1		0	60	C4	4	126
3	3	17	0.5	1/4	1/4	8/4	3	2	1/8	1/8	1		0	60	C4	4	146
3	3	35/2	0.5	3/8	3/8	8/4	1	2	1/8	1/8	1		2	62	D4	4	127
3	3	35/2	0.5	3/8	3/8	8/4	3	2	1/8	1/8	1		2	62	D4	4	147
3	3	18	2.0	1/2	1/2	8/4	2	2	1/2	1/2	1		0	48	C3	3	141
3	3	18	2.0	1/2	1/2	8/4	4	2	1/2	1/2	1		0	48	C3	3	161
3	3	18	2.0	1/2	1/2	8/4	2	1	1/2	1/2	1		0	60	C4	4	137
3	3	18	2.0	1/2	1/2	8/4	4	1	1/2	1/2	1		0	60	C4	4	157
3	3	18	0.5	1/2	1/2	8/4	1	2	1/8	1/8	1		4	64	E4	4	128
3	3	18	0.5	1/2	1/2	8/4	3	2	1/8	1/8	1		4	64	E4	4	148
3	3	37/2	0.5	5/8	5/8	8/4	1	2	1/8	1/8	1		-1	65	F4	4	129
3	3	37/2	0.5	5/8	5/8	8/4	3	2	1/8	1/8	1		-1	65	F4	4	149
3	3	19	0.5	3/4	3/4	8/4	1	2	1/8	1/8	1		1	67	G4	4	130
3	3	19	0.5	3/4	3/4	8/4	3	2	1/8	1/8	1		1	67	G4	4	150
3	3	39/2	1.0	7/8	7/8	8/4	1	2	1/4	1/4	1		3	69	A4	4	131
3	3	39/2	1.0	7/8	7/8	8/4	3	2	1/4	1/4	1		3	69	A4	4	151
3	3	20	2.0	1	1	8/4	2	1	1/2	1/2	1		5	59	B3	3	138
3	3	20	2.0	1	1	8/4	4	1	1/2	1/2	1		5	59	B3	3	158
3	3	20	2.0	1	1	8/4	1	1	1/2	1/2	1		2	74	D5	5	122
3	3	20	2.0	1	1	8/4	3	1	1/2	1/2	1		2	74	D5	5	143
3	3	41/2	0.25	9/8	9/8	8/4	1	2	1/16	1/16	1		1	67	G4	4	132
3	3	41/2	0.25	9/8	9/8	8/4	3	2	1/16	1/16	1		1	67	G4	4	152
3	3	83/4	0.25	19/16	19/16	8/4	1	2	1/16	1/16	1		6	66	F#4	4	133
3	3	83/4	0.25	19/16	19/16	8/4	3	2	1/16	1/16	1		6	66	F#4	4	153
3	3	21	1.0	5/4	5/4	8/4	1	2	1/4	1/4	1		8	68	G#4	4	134
3	3	21	1.0	5/4	5/4	8/4	3	2	1/4	1/4	1		8	68	G#4	4	154
3	3	22	2.0	3/2	3/2	8/4	2	1	1/2	1/2	1	1	3	57	A3	3	139
3	3	22	2.0	3/2	3/2	8/4	4	1	1/2	1/2	1	1	3	57	A3	3	159
3	3	22	2.0	3/2	3/2	8/4	1	1	1/2	1/2	1	1	0	72	C5	5	123
3	3	22	2.0	3/2	3/2	8/4	3	1	1/2	1/2	1	1	0	72	C5	5	144
3	3	23	1.0	7/4	7/4	8/4	1	2	1/4	1/4	1	1	3	69	A4	4	135
3	3	23	1.0	7/4	7/4	8/4	3	2	1/4	1/4	1	1	3	69	A4	4	155
4	4	24	0.5	0	0	8/4	2	2	1/8	1/8	1		3	45	A2	2	182
4	4	24	0.5	0	0	8/4	4	2	1/8	1/8	1		3	45	A2	2	213
4	4	24	2.0	0	0	8/4	2	1	1/2	1/2	1	-1	3	57	A3	3	177
4	4	24	2.0	0	0	8/4	4	1	1/2	1/2	1	-1	3	57	A3	3	207
4	4	24	0.5	0	0	8/4	1	2	1/8	1/8	1	-1	3	69	A4	4	165
4	4	24	0.5	0	0	8/4	3	2	1/8	1/8	1	-1	3	69	A4	4	195
4	4	24	2.0	0	0	8/4	1	1	1/2	1/2	1	-1	0	72	C5	5	162
4	4	24	2.0	0	0	8/4	3	1	1/2	1/2	1	-1	0	72	C5	5	192
4	4	49/2	0.5	1/8	1/8	8/4	2	2	1/8	1/8	1		5	47	B2	2	183
4	4	49/2	0.5	1/8	1/8	8/4	4	2	1/8	1/8	1		5	47	B2	2	214
4	4	49/2	0.25	1/8	1/8	8/4	1	2	1/16	1/16	1		1	67	G4	4	166
4	4	49/2	0.25	1/8	1/8	8/4	3	2	1/16	1/16	1		1	67	G4	4	196
4	4	99/4	0.25	3/16	3/16	8/4	1	2	1/16	1/16	1		-1	65	F4	4	167
4	4	99/4	0.25	3/16	3/16	8/4	3	2	1/16	1/16	1		-1	65	F4	4	197
4	4	25	0.5	1/4	1/4	8/4	2	2	1/8	1/8	1		0	48	C3	3	184
4	4	25	0.5	1/4	1/4	8/4	4	2	1/8	1/8	1		0	48	C3	3	215
4	4	25	0.5	1/4	1/4	8/4	1	2	1/8	1/8	1		4	64	E4	4	168
4	4	25	0.5	1/4	1/4	8/4	3	2	1/8	1/8	1		4	64	E4	4	198
4	4	51/2	0.5	3/8	3/8	8/4	2	2	1/8	1/8	1		2	50	D3	3	185
4	4	51/2	0.5	3/8	3/8	8/4	4	2	1/8	1/8	1		2	50	D3	3	216
4	4	51/2	0.5	3/8	3/8	8/4	1	2	1/8	1/8	1		6	66	F#4	4	169
4	4	51/2	0.5	3/8	3/8	8/4	3	2	1/8	1/8	1		6	66	F#4	4	199
4	4	26	0.5	1/2	1/2	8/4	2	2	1/8	1/8	1		4	52	E3	3	186
4	4	26	0.5	1/2	1/2	8/4	4	2	1/8	1/8	1		4	52	E3	3	217
4	4	26	1.0	1/2	1/2	8/4	4	1	1/4	1/4	1		1	55	G3	3	208
4	4	26	2.0	1/2	1/2	8/4	2	1	1/2	1/2	1		1	55	G3	3	178
4	4	26	1.0	1/2	1/2	8/4	1	2	1/4	1/4	1		1	67	G4	4	170
4	4	26	1.0	1/2	1/2	8/4	3	2	1/4	1/4	1		1	67	G4	4	200
4	4	26	2.0	1/2	1/2	8/4	1	1	1/2	1/2	1		5	71	B4	4	163
