quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
104	8.0	14	14	0	0	4/2	2	2	2	2	1		4	52	156
104	8.0	14	14	0	0	4/2	1	2	2	2	1		5	59	152
104	2.0	14	14	0	0	4/2	1	1	1/2	1/2	1	-1	3	69	145
106	2.0	14	14	1/2	1/2	4/2	2	1	1/2	1/2	1		4	64	153
106	1.0	14	14	1/2	1/2	4/2	1	1	1/4	1/4	1		8	68	146
107	1.0	14	14	3/4	3/4	4/2	1	1	1/4	1/4	1		6	66	147
108	2.0	14	14	1	1	4/2	2	1	1/2	1/2	1		4	64	154
108	1.0	14	14	1	1	4/2	1	1	1/4	1/4	1		8	68	148
109	1.0	14	14	5/4	5/4	4/2	1	1	1/4	1/4	1		3	69	149
110	2.0	14	14	3/2	3/2	4/2	2	1	1/2	1/2	1		4	64	155
110	1.0	14	14	3/2	3/2	4/2	1	1	1/4	1/4	1		5	71	150
111	1.0	14	14	7/4	7/4	4/2	1	1	1/4	1/4	1		8	68	151
112	8.0	15	15	0	0	4/2	1	2	2	2	1		3	57	158
112	3.0	15	15	0	0	4/2	2	1	3/4	1/2	3/2		-1	65	159
112	8.0	15	15	0	0	4/2	1	1	2	2	1		3	69	157
114	2.0	15	15	1/2	1/2	4/2	2	2	1/2	1/2	1		3	45	164
115	0.5	15	15	3/4	3/4	4/2	2	1	1/8	1/8	1		4	64	160
231/2	0.5	15	15	7/8	7/8	4/2	2	1	1/8	1/8	1		2	62	161
116	2.0	15	15	1	1	4/2	2	2	1/2	1/2	1		-1	53	165
116	2.0	15	15	1	1	4/2	2	1	1/2	1/2	1		0	60	162
118	1.0	15	15	3/2	3/2	4/2	2	2	1/4	1/4	1		4	52	166
118	2.0	15	15	3/2	3/2	4/2	2	1	1/2	1/2	1		2	62	163
119	1.0	15	15	7/4	7/4	4/2	2	2	1/4	1/4	1		2	50	167
120	1.0	16	16	0	0	4/2	2	2	1/4	1/4	1		4	52	174
120	8.0	16	16	0	0	4/2	1	2	2	2	1		1	55	168
120	2.0	16	16	0	0	4/2	2	1	1/2	1/2	1		5	59	169
121	1.0	16	16	1/4	1/4	4/2	2	2	1/4	1/4	1		5	47	175
122	1.0	16	16	1/2	1/2	4/2	2	2	1/4	1/4	1		0	48	176
122	3.0	16	16	1/2	1/2	4/2	2	1	3/4	1/2	3/2		4	64	170
123	1.0	16	16	3/4	3/4	4/2	2	2	1/4	1/4	1		2	50	177
124	1.0	16	16	1	1	4/2	2	2	1/4	1/4	1		4	52	178
125	1.0	16	16	5/4	5/4	4/2	2	2	1/4	1/4	1		-1	53	179
125	0.5	16	16	5/4	5/4	4/2	2	1	1/8	1/8	1		2	62	171
251/2	0.5	16	16	11/8	11/8	4/2	2	1	1/8	1/8	1		0	60	172
126	2.0	16	16	3/2	3/2	4/2	2	2	1/2	1/2	1	1	1	55	180
126	2.0	16	16	3/2	3/2	4/2	2	1	1/2	1/2	1		5	59	173
128	2.0	17	17	0	0	4/2	2	2	1/2	1/2	1	-1	1	55	190
128	8.0	17	17	0	0	4/2	1	2	2	2	1	1	3	57	185
128	2.0	17	17	0	0	4/2	2	1	1/2	1/2	1		7	61	186
130	1.0	17	17	1/2	1/2	4/2	2	2	1/4	1/4	1		-1	53	191
130	4.0	17	17	1/2	1/2	4/2	2	1	1	1	1		2	62	187
130	2.0	17	17	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	181
131	1.0	17	17	3/4	3/4	4/2	2	2	1/4	1/4	1		1	55	192
132	4.0	17	17	1	1	4/2	2	2	1	1	1		3	57	193
132	2.0	17	17	1	1	4/2	1	1	1/2	1/2	1		-1	77	182
134	1.0	17	17	3/2	3/2	4/2	2	1	1/4	1/4	1		0	60	188
134	1.0	17	17	3/2	3/2	4/2	1	1	1/4	1/4	1		4	76	183
135	1.0	17	17	7/4	7/4	4/2	2	1	1/4	1/4	1		5	59	189
135	1.0	17	17	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	184
136	8.0	18	18	0	0	4/2	1	2	2	2	1	0	3	57	201
136	4.0	18	18	0	0	4/2	2	1	1	1	1		0	60	202
136	1.0	18	18	0	0	4/2	1	1	1/4	1/4	1		4	76	194
137	1.0	18	18	1/4	1/4	4/2	1	1	1/4	1/4	1		3	69	195
138	1.0	18	18	1/2	1/2	4/2	1	1	1/4	1/4	1		0	72	196
139	1.0	18	18	3/4	3/4	4/2	1	1	1/4	1/4	1		5	71	197
140	1.0	18	18	1	1	4/2	1	1	1/4	1/4	1		3	69	198
141	1.0	18	18	5/4	5/4	4/2	1	1	1/4	1/4	1		1	67	199
142	2.0	18	18	3/2	3/2	4/2	2	2	1/2	1/2	1		2	50	203
142	2.0	18	18	3/2	3/2	4/2	1	1	1/2	1/2	1		3	69	200
144	2.0	19	19	0	0	4/2	2	2	1/2	1/2	1		2	50	212
144	8.0	19	19	0	0	4/2	1	2	2	2	1	0	3	57	206
144	2.0	19	19	0	0	4/2	2	1	1/2	1/2	1		-1	65	207
146	2.0	19	19	1/2	1/2	4/2	2	2	1/2	1/2	1		2	50	213
146	1.0	19	19	1/2	1/2	4/2	2	1	1/4	1/4	1		4	64	208
147	1.0	19	19	3/4	3/4	4/2	2	1	1/4	1/4	1		2	62	209
148	3.0	19	19	1	1	4/2	2	2	3/4	1/2	3/2		-1	53	214
148	2.0	19	19	1	1	4/2	2	1	1/2	1/2	1		0	60	210
148	2.0	19	19	1	1	4/2	1	1	1/2	1/2	1		3	69	204
150	2.0	19	19	3/2	3/2	4/2	2	1	1/2	1/2	1		2	62	211
150	2.0	19	19	3/2	3/2	4/2	1	1	1/2	1/2	1		3	69	205
151	0.5	19	19	7/4	7/4	4/2	2	2	1/8	1/8	1		4	52	215
303/2	0.5	19	19	15/8	15/8	4/2	2	2	1/8	1/8	1		2	50	216
152	2.0	20	20	0	0	4/2	2	2	1/2	1/2	1		7	49	226
152	8.0	20	20	0	0	4/2	1	2	2	2	1	0	3	57	222
152	2.0	20	20	0	0	4/2	2	1	1/2	1/2	1		4	64	223
152	2.0	20	20	0	0	4/2	1	1	1/2	1/2	1		3	69	217
154	2.0	20	20	1/2	1/2	4/2	2	2	1/2	1/2	1		2	50	227
154	4.0	20	20	1/2	1/2	4/2	2	1	1	1	1		2	62	224
154	3.0	20	20	1/2	1/2	4/2	1	1	3/4	1/2	3/2		-1	65	218
156	4.0	20	20	1	1	4/2	2	2	1	1	1		3	45	228
157	0.5	20	20	5/4	5/4	4/2	1	1	1/8	1/8	1		4	64	219
315/2	0.5	20	20	11/8	11/8	4/2	1	1	1/8	1/8	1		2	62	220
158	2.0	20	20	3/2	3/2	4/2	2	1	1/2	1/2	1		7	61	225
158	2.0	20	20	3/2	3/2	4/2	1	1	1/2	1/2	1		4	64	221
160	8.0	21	21	0	0	4/2	2	2	2	2	1		2	50	232
160	8.0	21	21	0	0	4/2	1	2	2	2	1	-1	3	57	230
160	8.0	21	21	0	0	4/2	2	1	2	2	1		2	62	231
160	8.0	21	21	0	0	4/2	1	1	2	2	1		6	66	229
