mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1	1	1	1	2	50	8
1	1	0	0	4/4	4	2	1	1	1	1	2	50	17
1	1	0	0	4/4	2	1	3/4	1/2	3/2		2	62	6
1	1	0	0	4/4	4	1	3/4	1/2	3/2		2	62	15
1	1	0	0	4/4	1	2	1/2	1/2	1	1	-1	65	1
1	1	0	0	4/4	3	2	1/2	1/2	1	1	-1	65	10
1	1	0	0	4/4	1	1	1	1	1	1	3	69	0
1	1	0	0	4/4	3	1	1	1	1		3	69	9
1	1	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	-1	65	2
1	1	1/2	1/2	4/4	3	2	1/8	1/8	1	-1	-1	65	11
1	1	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	3
1	1	5/8	5/8	4/4	3	2	1/8	1/8	1		4	64	12
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1	1	0	60	7
1	1	3/4	3/4	4/4	4	1	1/4	1/4	1	1	0	60	16
1	1	3/4	3/4	4/4	1	2	3/16	1/8	3/2		-1	65	4
1	1	3/4	3/4	4/4	3	2	3/16	1/8	3/2		-1	65	13
1	1	15/16	15/16	4/4	1	2	1/16	1/16	1		1	67	5
1	1	15/16	15/16	4/4	3	2	1/16	1/16	1		1	67	14
2	2	0	0	4/4	2	2	1	1	1	-1	2	50	33
2	2	0	0	4/4	4	2	1	1	1	-1	2	50	48
2	2	0	0	4/4	2	1	1/8	1/8	1	-1	0	60	26
2	2	0	0	4/4	4	1	1/8	1/8	1	-1	0	60	41
2	2	0	0	4/4	1	2	1/8	1/8	1		3	69	19
2	2	0	0	4/4	1	1	1	1	1	0	3	69	18
2	2	0	0	4/4	3	1	1	1	1	1	3	69	34
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	27
2	2	1/8	1/8	4/4	4	1	1/8	1/8	1		5	59	42
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	20
2	2	1/8	1/8	4/4	3	2	1/8	1/8	1		2	62	35
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	28
2	2	1/4	1/4	4/4	4	1	1/8	1/8	1		0	60	43
2	2	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	21
2	2	1/4	1/4	4/4	3	2	1/8	1/8	1		4	64	36
